,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__1__44,
Raman shift [1/cm],Intensity,
3014.167,0.75,
3011.256,-0.69998926,
3008.346,47.297771,
3005.435,64.13516,
3002.525,72.297539,
2999.614,65.274673,
2996.704,78.741747,
2993.793,84.6538,
2990.882,70.658355,
2987.972,62.805495,
2985.061,71.976599,
2982.151,66.227308,
2979.240,76.78614,
2976.329,77.528667,
2973.419,90.642427,
2970.508,83.283347,
2967.598,91.132329,
2964.687,88.243207,
2961.777,83.091945,
2958.866,98.752969,
2955.955,100.82079,
2953.045,89.96926,
2950.134,105.11151,
2947.224,95.006219,
2944.313,109.59259,
2941.403,116.75,
2938.492,105.17547,
2935.581,113.6101,
2932.671,116.23069,
2929.760,113.33461,
2926.850,111.54098,
2923.939,115.46962,
2921.028,121.37358,
2918.118,120.19081,
2915.207,125.57277,
2912.297,119.77116,
2909.386,128.96168,
2906.476,120.85114,
2903.565,125.49222,
2900.654,109.73889,
2897.744,137.67457,
2894.833,125.56455,
2891.923,107.0192,
2889.012,125.91763,
2886.102,125.77027,
2883.191,119.75755,
2880.280,114.68779,
2877.370,103.75,
2874.459,116.86947,
2871.549,121.80274,
2868.638,113.47579,
2865.727,126.03847,
2862.817,123.47861,
2859.906,126.00356,
2856.996,134.25679,
2854.085,122.18696,
2851.175,140.37046,
2848.264,138.1175,
2845.353,127.92254,
2842.443,132.15627,
2839.532,125.97389,
2836.622,115.78385,
2833.711,127.49097,
2830.801,120.05221,
2827.890,141.75,
2824.979,146.24397,
2822.069,134.6704,
2819.158,131.55054,
2816.248,141.48553,
2813.337,135.61586,
2810.427,128.18388,
2807.516,128.06656,
2804.605,140.34135,
2801.695,136.48684,
2798.784,123.63708,
2795.874,141.62073,
2792.963,131.32149,
2790.052,151.74592,
2787.142,136.81581,
2784.231,135.91149,
2781.321,136.75576,
2778.410,147.18529,
2775.500,143.81345,
2772.589,154.24924,
2769.678,139.50087,
2766.768,138.18495,
2763.857,146.53998,
2760.947,141.19011,
2758.036,136.83283,
2755.126,154.51709,
2752.215,138.6227,
2749.304,141.11151,
2746.394,148.8811,
2743.483,138.99997,
2740.573,151.07303,
2737.662,153.53698,
2734.751,149.14336,
2731.841,144.31777,
2728.930,153.05515,
2726.020,153.76042,
2723.109,160.86342,
2720.199,150.06239,
2717.288,157.59306,
2714.377,155.1041,
2711.467,164.96319,
2708.556,160.70747,
2705.646,161.44015,
2702.735,150.24226,
2699.825,152.04276,
2696.914,169.03592,
2694.003,145.80528,
2691.093,161.5358,
2688.182,160.69518,
2685.272,156.27205,
2682.361,155.08515,
2679.450,154.67184,
2676.540,168.44514,
2673.629,157.06837,
2670.719,171.45795,
2667.808,166.23636,
2664.898,160.78891,
2661.987,168.8501,
2659.076,168.38578,
2656.166,172.44269,
2653.255,167.04422,
2650.345,169.61388,
2647.434,166.43591,
2644.524,175.68046,
2641.613,186.29306,
2638.702,180.89203,
2635.792,176.40504,
2632.881,183.44052,
2629.971,172.15263,
2627.060,181.08313,
2624.149,182.75,
2621.239,183.50148,
2618.328,184.79239,
2615.418,186.41364,
2612.507,176.58008,
2609.597,180.6482,
2606.686,179.06126,
2603.775,185.54761,
2600.865,193.04015,
2597.954,182.18123,
2595.044,194.38419,
2592.133,188.29763,
2589.223,192.23212,
2586.312,188.87062,
2583.401,186.93251,
2580.491,195.02404,
2577.580,184.77476,
2574.670,199.19653,
2571.759,202.70462,
2568.848,203.45717,
2565.938,173.84509,
2563.027,192.28637,
2560.117,201.18928,
2557.206,209.55812,
2554.296,204.63787,
2551.385,206.30393,
2548.474,205.19461,
2545.564,197.12987,
2542.653,212.59228,
2539.743,200.84858,
2536.832,204.07711,
2533.922,211.79731,
2531.011,210.90033,
2528.100,208.74654,
2525.190,214.16885,
2522.279,223.95273,
2519.369,208.95747,
2516.458,207.30241,
2513.548,214.26803,
2510.637,211.48779,
2507.726,223.06227,
2504.816,210.81087,
2501.905,216.98171,
2498.995,217.03337,
2496.084,213.10893,
2493.173,228.09205,
2490.263,226.75,
2487.352,216.3744,
2484.442,211.73714,
2481.531,215.43091,
2478.621,213.58888,
2475.710,220.91102,
2472.799,237.06395,
2469.889,218.38711,
2466.978,220.24478,
2464.068,220.83465,
2461.157,217.32749,
2458.247,226.14713,
2455.336,236.72848,
2452.425,240.42453,
2449.515,226.58993,
2446.604,234.46202,
2443.694,229.98274,
2440.783,245.08559,
2437.872,231.15111,
2434.962,240.96198,
2432.051,231.43505,
2429.141,222.32649,
2426.230,233.90251,
2423.320,241.53561,
2420.409,251.04477,
2417.498,248.38201,
2414.588,238.29754,
2411.677,236.39545,
2408.767,256.27953,
2405.856,252.96196,
2402.946,240.75,
2400.035,262.32748,
2397.124,256.6377,
2394.214,253.1548,
2391.303,249.35772,
2388.393,247.01743,
2385.482,254.35344,
2382.571,267.72438,
2379.661,269.19201,
2376.750,257.06526,
2373.840,252.47503,
2370.929,275.47926,
2368.019,267.13547,
2365.108,265.98298,
2362.197,262.94453,
2359.287,271.73329,
2356.376,268.75881,
2353.466,277.14383,
2350.555,276.37991,
2347.645,271.5659,
2344.734,277.05416,
2341.823,283.66708,
2338.913,270.79626,
