,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__3__89,
Raman shift [1/cm],Intensity,
3014.167,-1.125,
3011.256,0.52503221,
3008.346,14.158557,
3005.435,16.79726,
3002.525,-1.3901007,
2999.614,29.162009,
2996.704,22.786342,
2993.793,14.741936,
2990.882,23.699412,
2987.972,19.85482,
2985.061,15.875,
2982.151,33.48846,
2979.240,27.558461,
2976.329,35.891381,
2973.419,19.428787,
2970.508,23.108327,
2967.598,31.636044,
2964.687,20.188859,
2961.777,30.08885,
2958.866,41.215262,
2955.955,26.56306,
2953.045,19.79223,
2950.134,28.726322,
2947.224,44.077873,
2944.313,17.77386,
2941.403,35.387316,
2938.492,35.013209,
2935.581,35.692172,
2932.671,34.196906,
2929.760,28.905746,
2926.850,30.091164,
2923.939,30.150668,
2921.028,31.004272,
2918.118,35.756615,
2915.207,50.640845,
2912.297,37.934238,
2909.386,52.232678,
2906.476,26.813213,
2903.565,36.665371,
2900.654,41.380553,
2897.744,48.749278,
2894.833,35.988456,
2891.923,33.496801,
2889.012,35.418352,
2886.102,29.875,
2883.191,36.868392,
2880.280,9.0281041,
2877.370,-1.5552375,
2874.459,2.4033168,
2871.549,20.151505,
2868.638,40.466745,
2865.727,43.875,
2862.817,40.960564,
2859.906,50.393523,
2856.996,45.345563,
2854.085,40.431702,
2851.175,44.661138,
2848.264,46.232834,
2845.353,37.09067,
2842.443,42.482659,
2839.532,39.755573,
2836.622,29.813152,
2833.711,35.970777,
2830.801,45.07647,
2827.890,37.875,
2824.979,43.010965,
2822.069,46.670302,
2819.158,32.295489,
2816.248,34.139474,
2813.337,47.627444,
2810.427,31.661507,
2807.516,30.76703,
2804.605,25.596168,
2801.695,39.38814,
2798.784,53.248692,
2795.874,45.460771,
2792.963,28.660638,
2790.052,32.873713,
2787.142,42.322307,
2784.231,42.261638,
2781.321,38.057817,
2778.410,34.174477,
2775.500,29.026041,
2772.589,28.951456,
2769.678,33.014878,
2766.768,42.628394,
2763.857,44.031067,
2760.947,30.384456,
2758.036,34.416417,
2755.126,47.157054,
2752.215,42.515732,
2749.304,35.981108,
2746.394,31.050367,
2743.483,35.72503,
2740.573,28.987828,
2737.662,31.225586,
2734.751,46.782708,
2731.841,27.576457,
2728.930,40.95558,
2726.020,42.55382,
2723.109,35.916502,
2720.199,43.503185,
2717.288,32.699816,
2714.377,39.583201,
2711.467,33.399183,
2708.556,52.917526,
2705.646,32.748184,
2702.735,45.382738,
2699.825,47.494978,
2696.914,29.731802,
2694.003,39.517275,
2691.093,37.178258,
2688.182,37.275742,
2685.272,40.556366,
2682.361,44.757097,
2679.450,53.335919,
2676.540,48.712407,
2673.629,40.211327,
2670.719,41.444318,
2667.808,42.875,
2664.898,34.173637,
2661.987,44.675133,
2659.076,41.146558,
2656.166,42.229972,
2653.255,42.912415,
2650.345,37.170825,
2647.434,45.617783,
2644.524,44.033279,
2641.613,49.303662,
2638.702,40.048592,
2635.792,38.999628,
2632.881,44.184485,
