,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__0__97,
Raman shift [1/cm],Intensity,
3014.167,-1,
3011.256,1.1000215,
3008.346,34.163246,
3005.435,36.766781,
3002.525,33.717562,
2999.614,45,
2996.704,44.318557,
2993.793,41.105416,
2990.882,60.51906,
2987.972,45.06054,
2985.061,53.896548,
2982.151,42.073943,
2979.240,53.582695,
2976.329,52.49181,
2973.419,49.861876,
2970.508,52.033247,
2967.598,67.900803,
2964.687,55.074048,
2961.777,65,
2958.866,63.998515,
2955.955,59.170363,
2953.045,59.532431,
2950.134,63.30906,
2947.224,65.170813,
2944.313,68.303419,
2941.403,69.345346,
2938.492,69.308954,
2935.581,70.84419,
2932.671,65.240346,
2929.760,64.326919,
2926.850,62.947744,
2923.939,71.037363,
2921.028,77.688212,
2918.118,70.180101,
2915.207,80.417838,
2912.297,82.021157,
2909.386,85.569353,
2906.476,71.387643,
2903.565,81.419259,
2900.654,79.94136,
2897.744,83.012572,
2894.833,82.76291,
2891.923,75.323698,
2889.012,74.369943,
2886.102,78.314878,
2883.191,80.989616,
2880.280,53.291862,
2877.370,44.430237,
2874.459,44.767261,
2871.549,59.934469,
2868.638,73.136085,
2865.727,80.71153,
2862.817,85.457218,
2859.906,82.455839,
2856.996,84.009057,
2854.085,84.640761,
2851.175,97.427725,
2848.264,87.220502,
2845.353,99.611793,
2842.443,83.197911,
2839.532,85.776115,
2836.622,75.365233,
2833.711,85.103613,
2830.801,82.503675,
2827.890,79.877646,
2824.979,94.925987,
2822.069,99.772558,
2819.158,78.099729,
2816.248,77.241315,
2813.337,101.71099,
2810.427,81.257571,
2807.516,77.741095,
2804.605,85.795673,
2801.695,82.171047,
2798.784,93.891154,
2795.874,84.284959,
2792.963,86.285745,
2790.052,80.001501,
2787.142,89.828807,
2784.231,80.677011,
2781.321,99.057096,
2778.410,85.829948,
2775.500,94.658618,
2772.589,82.769114,
2769.678,87.962424,
2766.768,92.753394,
2763.857,91.368015,
2760.947,85.484239,
2758.036,80.458583,
2755.126,88.521369,
2752.215,90.745402,
2749.304,104.44602,
2746.394,93.59875,
2743.483,100.40003,
2740.573,87.902624,
2737.662,84.244076,
2734.751,92.301071,
2731.841,80.756408,
