,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__4__04,
Raman shift [1/cm],Intensity,
3014.167,1.875,
3011.256,-0.024978527,
3008.346,68.100525,
3005.435,91.18242,
3002.525,81.157438,
2999.614,94.251636,
2996.704,97.104899,
2993.793,88.63652,
2990.882,88.91312,
2987.972,102.82455,
2985.061,92.875,
2982.151,114.89183,
2979.240,101.00425,
2976.329,122.12363,
2973.419,114.13662,
2970.508,120.74161,
2967.598,130.49267,
2964.687,123.83016,
2961.777,138.46488,
2958.866,134.55998,
2955.955,134.15815,
2953.045,134.17703,
2950.134,142.20443,
2947.224,146.81806,
2944.313,137.68412,
2941.403,144.51825,
2938.492,147.74764,
2935.581,149.24066,
2932.671,148.15829,
2929.760,155.25191,
2926.850,140.24079,
2923.939,153.35632,
2921.028,173.53407,
2918.118,166.57651,
2915.207,181.22946,
2912.297,158.97655,
2909.386,163.68522,
2906.476,169.48736,
2903.565,180.79575,
2900.654,162.1571,
2897.744,144.17673,
2894.833,165.81318,
2891.923,156.3878,
2889.012,163.83454,
2886.102,161.08311,
2883.191,150.88538,
2880.280,160.59748,
2877.370,165.78774,
2874.459,157.34048,
2871.549,161.51965,
2868.638,165.42138,
2865.727,156.92884,
2862.817,168.8897,
2859.906,178.1542,
2856.996,191.39538,
2854.085,194.79728,
2851.175,172.25454,
2848.264,164.875,
2845.353,164.09067,
2842.443,174.67361,
2839.532,168.88997,
2836.622,166.08854,
2833.711,170.24548,
2830.801,173.27059,
2827.890,166.97814,
2824.979,179.20888,
2822.069,186.70442,
2819.158,177.57581,
2816.248,183.88658,
2813.337,187.64817,
2810.427,188.74277,
2807.516,190.19156,
2804.605,188.75722,
2801.695,195.38814,
2798.784,174.05777,
2795.874,182.15468,
2792.963,182.73202,
2790.052,182.87436,
2787.142,184.74338,
2784.231,183.00388,
2781.321,173.44651,
2778.410,190.23542,
2775.500,184.70431,
2772.589,177.02943,
2769.678,189.58829,
2766.768,189.81674,
2763.857,193.24494,
2760.947,195.81196,
2758.036,196.04067,
2755.126,183.62928,
2752.215,194.83398,
2749.304,182.51349,
2746.394,188.35684,
2743.483,189.47502,
2740.573,206.27996,
2737.662,193.86465,
2734.751,190.22446,
2731.841,202.68636,
2728.930,198.07843,
2726.020,196.88021,
2723.109,206.1945,
2720.199,196.61863,
2717.288,205.71806,
2714.377,204.97074,
2711.467,212.28489,
2708.556,213.00258,
2705.646,211.64964,
2702.735,204.38274,
2699.825,208.94044,
2696.914,206.68455,
2694.003,223.59045,
2691.093,212.1963,
2688.182,205.05648,
2685.272,226.39705,
2682.361,211.02238,
2679.450,207.90788,
2676.540,241.14333,
2673.629,208.19786,
2670.719,214.80199,
2667.808,224.43728,
2664.898,222.71936,
2661.987,217.10846,
2659.076,214.89225,
2656.166,238.19546,
2653.255,214.76276,
2650.345,219.44306,
2647.434,240.13136,
2644.524,212.80546,
2641.613,211.07487,
2638.702,233.48047,
2635.792,229.50112,
2632.881,222.60711,
2629.971,242.19726,
2627.060,235.04156,
2624.149,232.65938,
2621.239,239.39575,
2618.328,223.76513,
2615.418,244.87046,
2612.507,230.12012,
2609.597,238.94686,
2606.686,239.43324,
2603.775,242.51389,
2600.865,231.22992,
2597.954,239.44997,
2595.044,256.49148,
2592.133,253.81116,
2589.223,243.09184,
2586.312,246.16648,
2583.401,243.71079,
2580.491,247.97116,
2577.580,257.86345,
2574.670,250.04479,
2571.759,250.07705,
2568.848,249.40537,
2565.938,246.82731,
2563.027,255.50909,
2560.117,247.24882,
2557.206,270.90083,
2554.296,267.1885,
2551.385,262.99899,
2548.474,273.13448,
2545.564,251.7297,
2542.653,269.4958,
2539.743,265.9859,
2536.832,263.67126,
2533.922,267.09577,
2531.011,277.57528,
2528.100,271.00741,
2525.190,261.80697,
2522.279,285.98394,
2519.369,268.78061,
2516.458,273.65474,
2513.548,288.01119,
2510.637,277.42834,
2507.726,282.75232,
2504.816,282.06328,
2501.905,287.68659,
2498.995,280.39725,
2496.084,273.79487,
2493.173,283.05944,
2490.263,294.45919,
2487.352,295.6246,
2484.442,287.31184,
2481.531,294.56635,
2478.621,296.89392,
2475.710,293.95168,
2472.799,300.91539,
2469.889,292.35977,
2466.978,299.36978,
2464.068,286.5522,
2461.157,303.91252,
2458.247,299.875,
2455.336,310.42687,
2452.425,294.47875,
2449.515,296.77104,
2446.604,292.40032,
2443.694,300.03783,
2440.783,304.92342,
2437.872,306.13025,
2434.962,312.61233,
2432.051,319.67761,
2429.141,312.21638,
2426.230,323.63637,
2423.320,307.8324,
2420.409,304.81716,
2417.498,306.50701,
2414.588,307.86736,
2411.677,325.09015,
2408.767,331.63386,
2405.856,332.46786,
2402.946,316.49967,
2400.035,330.55342,
2397.124,337.77339,
2394.214,340.6578,
2391.303,333.48272,
2388.393,334.875,
2385.482,330.09531,
2382.571,347.22968,
2379.661,333.66579,
2376.750,339.34535,
2373.840,347.52189,
2370.929,345.88583,
2368.019,347.98401,
2365.108,341.40903,
2362.197,347.48595,
2359.287,349.06832,
2356.376,342.88733,
2353.466,365.14904,
2350.555,358.51545,
2347.645,364.2578,
2344.734,340.69063,
2341.823,363.42725,
2338.913,351.05261,
2336.002,352.61662,
2333.092,347.1165,
2330.181,368.28158,
2327.270,337.18522,
2324.360,353.95046,
2321.449,362.81378,
2318.539,361.76796,
2315.628,375.0085,
2312.718,356.37719,
2309.807,394.8256,
2306.896,370.65435,
2303.986,386.66076,
2301.075,377.44952,
2298.165,385.43302,
2295.254,368.34895,
2292.344,367.76708,
2289.433,379.21864,
2286.522,379.82145,
2283.612,393.05614,
2280.701,394.68219,
2277.791,412.83305,
2274.880,389.80096,
2271.969,389.91203,
2269.059,390.60526,
2266.148,402.06365,
2263.238,402.875,
2260.327,394.01295,
2257.417,394.92611,
2254.506,403.20268,
2251.595,416.44957,
2248.685,414.61154,
2245.774,411.27067,
2242.864,415.05957,
2239.953,391.83357,
2237.043,411.22642,
2234.132,416.514,
2231.221,427.35054,
2228.311,409.64952,
2225.400,421.90315,
2222.490,425.28873,
