,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__2__45,
Raman shift [1/cm],Intensity,
3014.167,1.375,
3011.256,-1.625,
3008.346,50.518902,
3005.435,60.258391,
3002.525,63.092562,
2999.614,51.612664,
2996.704,71.455406,
2993.793,63.51728,
2990.882,52.069647,
2987.972,57.33464,
2985.061,55.581905,
2982.151,66.017019,
2979.240,72.576531,
2976.329,59.115444,
2973.419,79.636618,
2970.508,83.158297,
2967.598,77.375,
2964.687,81.673233,
2961.777,70.973134,
2958.866,78.718232,
2955.955,82.069669,
2953.045,84.67703,
2950.134,81.788956,
2947.224,77.143658,
2944.313,102.02671,
2941.403,96.898723,
2938.492,89.375,
2935.581,97.122223,
2932.671,94.615346,
2929.760,92.09807,
2926.850,97.852443,
2923.939,89.69274,
2921.028,110.47513,
2918.118,98.635707,
2915.207,109.08392,
2912.297,101.42154,
2909.386,108.76187,
2906.476,104.18118,
2903.565,106.64982,
2900.654,100.6571,
2897.744,101.29957,
2894.833,97.024454,
2891.923,100.9968,
2889.012,100.16691,
2886.102,93.938519,
2883.191,118.34857,
2880.280,107.60466,
2877.370,105.85751,
2874.459,102.43163,
2871.549,110.20398,
2868.638,112.375,
2865.727,113.29425,
2862.817,117.57553,
2859.906,100.31232,
2856.996,115.375,
2854.085,96.889673,
2851.175,125.89909,
2848.264,124.16417,
2845.353,112.6338,
2842.443,115.98962,
2839.532,108.03169,
2836.622,102.43685,
2833.711,111.53042,
2830.801,110.77794,
2827.890,120.76833,
2824.979,115.43695,
2822.069,110.52284,
2819.158,126.79549,
2816.248,127.89237,
2813.337,112.62256,
2810.427,120.46316,
2807.516,111.64125,
2804.605,122.35336,
2801.695,111.01972,
2798.784,114.63577,
2795.874,115.24045,
2792.963,106.08926,
2790.052,132.36921,
2787.142,113.76985,
2784.231,114.02098,
2781.321,117.75216,
2778.410,117.15039,
2775.500,113.73603,
2772.589,128.83525,
2769.678,112.15997,
2766.768,129.98473,
2763.857,129.05901,
2760.947,120.33087,
2758.036,134.55347,
2755.126,131.375,
2752.215,126.05675,
2749.304,137.94872,
2746.394,141.62302,
2743.483,132.475,
2740.573,130.71348,
2737.662,128.50221,
2734.751,129.88485,
2731.841,127.72665,
2728.930,146.84131,
2726.020,139.06424,
2723.109,156.375,
2720.199,133.72814,
2717.288,128.11222,
2714.377,150.62878,
2711.467,138.73544,
2708.556,153.58763,
2705.646,145.69891,
2702.735,151.18168,
2699.825,132.71139,
2696.914,146.04183,
2694.003,147.21891,
2691.093,147.41109,
2688.182,137.5187,
2685.272,134.81739,
2682.361,134.68068,
2679.450,145.08282,
2676.540,146.33435,
2673.629,145.03867,
2670.719,149.58665,
2667.808,143.76408,
2664.898,142.41391,
2661.987,155.5752,
2659.076,146.79096,
2656.166,161.06769,
2653.255,147.96854,
2650.345,138.31874,
2647.434,151.54648,
2644.524,162.25514,
2641.613,161.97462,
2638.702,150.45391,
2635.792,157.46773,
2632.881,157.2918,
2629.971,164.46233,
2627.060,159.54219,
2624.149,160.42812,
2621.239,153.5998,
2618.328,155.54455,
2615.418,162.36137,
2612.507,156.58453,
2609.597,163.90594,
2606.686,154.3228,
2603.775,167.17659,
2600.865,173.13951,
2597.954,168.375,
2595.044,168.375,
2592.133,170.82088,
2589.223,172.375,
