,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_1E-2mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__3__43,
Raman shift [1/cm],Intensity,
3014.167,3.625,
3011.256,-1.3250966,
3008.346,327.27681,
3005.435,362.12677,
3002.525,391.23015,
2999.614,391.82238,
2996.704,395.97963,
2993.793,411.88191,
2990.882,419.05241,
2987.972,440.64013,
2985.061,446.72845,
2982.151,466.47711,
2979.240,471.99192,
2976.329,482.64684,
2973.419,505.94772,
2970.508,534.80826,
2967.598,531.67641,
2964.687,550.23709,
2961.777,544.00103,
2958.866,572.28325,
2955.955,582.86615,
2953.045,594.56014,
2950.134,621.57255,
2947.224,623.10897,
2944.313,646.36645,
2941.403,655.49407,
2938.492,672.54102,
2935.581,691.87778,
2932.671,701.90829,
2929.760,707.93268,
2926.850,718.52763,
2923.939,723.78858,
2921.028,725.49573,
2918.118,736.2648,
2915.207,744.63145,
2912.297,751.625,
2909.386,771.85857,
2906.476,755.79639,
2903.565,751.54575,
2900.654,736.57746,
2897.744,740.53699,
2894.833,733.625,
2891.923,757.95201,
2889.012,749.00072,
2886.102,753.26959,
2883.191,750.63161,
2880.280,725.42404,
2877.370,700.20642,
2874.459,685.37985,
2871.549,733.65164,
2868.638,769.85385,
2865.727,769.20194,
2862.817,761.16778,
2859.906,779.02956,
2856.996,771.10462,
2854.085,786.18804,
2851.175,771.27251,
2848.264,785.35034,
2845.353,781.21523,
2842.443,764.62152,
2839.532,773.83392,
2836.622,762.86068,
2833.711,748.50571,
2830.801,748.43823,
2827.890,765.93441,
2824.979,772.45285,
2822.069,771.72735,
2819.158,784.04549,
2816.248,781.40684,
2813.337,779.98597,
2810.427,782.49966,
2807.516,777.83359,
2804.605,803.80769,
2801.695,795.53288,
2798.784,793.47715,
2795.874,778.34532,
2792.963,786.76819,
2790.052,784.62714,
2787.142,771.2435,
2784.231,771.10948,
2781.321,783.2536,
2778.410,787.23034,
2775.500,784.98603,
2772.589,787.0088,
2769.678,783.90823,
2766.768,813.29299,
2763.857,807.46893,
2760.947,811.0525,
2758.036,803.01356,
2755.126,825.33013,
2752.215,832.60661,
2749.304,828.96492,
2746.394,834.39118,
2743.483,830.72495,
2740.573,833.52762,
2737.662,809.52884,
2734.751,825.20744,
2731.841,837.65248,
2728.930,860.66331,
2726.020,842.18634,
2723.109,841.3055,
2720.199,862.76252,
2717.288,862.34398,
2714.377,850.69188,
2711.467,869.65796,
2708.556,877.26289,
2705.646,874.72355,
2702.735,874.97553,
2699.825,897.98321,
2696.914,898.95817,
2694.003,894.88191,
2691.093,882.33862,
2688.182,883.71759,
2685.272,874.77578,
2682.361,896.86627,
2679.450,894.74845,
2676.540,882.92986,
2673.629,897.95684,
2670.719,894.77102,
2667.808,904.04137,
2664.898,907.28745,
2661.987,906.85846,
2659.076,895.04096,
2656.166,933.56009,
2653.255,937.76956,
2650.345,911.55966,
2647.434,972.45352,
2644.524,971.39719,
2641.613,969.88207,
2638.702,953.86172,
2635.792,968.21922,
2632.881,976.17242,
2629.971,982.88002,
2627.060,947.79032,
2624.149,951.73438,
2621.239,965.41799,
2618.328,983.24352,
2615.418,968.98408,
2612.507,961.34831,
2609.597,999.95235,
2606.686,1014.9121,
2603.775,985.99009,
2600.865,1001.8605,
2597.954,989.06242,
2595.044,1018.9465,
2592.133,1028.9627,
2589.223,1021.1429,
2586.312,1028.5497,
2583.401,1025.2966,
2580.491,1031.6394,
2577.580,1060.5722,
2574.670,1030.2854,
2571.759,1041.2312,
2568.848,1051.5643,
2565.938,1065.1488,
2563.027,1065.7477,
2560.117,1072.7185,
2557.206,1051.7357,
2554.296,1093.4763,
2551.385,1076.0711,
2548.474,1083.5138,
2545.564,1045.8279,
2542.653,1071.2659,
2539.743,1093.1681,
2536.832,1079.8082,
2533.922,1100.5462,
2531.011,1096.9999,
2528.100,1101.1581,
2525.190,1111.1119,
2522.279,1130.1243,
2519.369,1105.3605,
2516.458,1121.4047,
2513.548,1138.9975,
2510.637,1119.1946,
2507.726,1111.0637,
2504.816,1111.0004,
2501.905,1095.7701,
2498.995,1139.625,
2496.084,1134.1058,
2493.173,1137.0992,
2490.263,1118.5131,
2487.352,1162.7085,
2484.442,1163.4858,
2481.531,1164.3111,
2478.621,1172.9994,
2475.710,1193.487,
2472.799,1170.6923,
2469.889,1165.3203,
2466.978,1177.7899,
2464.068,1180.5404,
2461.157,1200.1976,
2458.247,1181.1985,
2455.336,1203.7072,
2452.425,1208.4929,
2449.515,1219.7664,
2446.604,1212.9199,
2443.694,1223.2533,
2440.783,1258.3446,
2437.872,1222.5002,
2434.962,1245.625,
2432.051,1251.9646,
2429.141,1251.5074,
2426.230,1243.951,
2423.320,1256.882,
2420.409,1255.6828,
2417.498,1255.1896,
2414.588,1247.2753,
2411.677,1299.8361,
2408.767,1277.8661,
2405.856,1280.3155,
2402.946,1289.0477,
2400.035,1286.1297,
2397.124,1311.5661,
2394.214,1342.1906,
2391.303,1311.7632,
2388.393,1291.6668,
2385.482,1316.3472,
2382.571,1307.5738,
2379.661,1334.3226,
2376.750,1356.6225,
2373.840,1353.6438,
2370.929,1366.4517,
2368.019,1378.1447,
2365.108,1371.481,
2362.197,1388.7482,
2359.287,1361.0451,
2356.376,1401.5493,
2353.466,1381.0034,
2350.555,1388.9951,
2347.645,1385.5204,
2344.734,1386.9292,
2341.823,1402.3928,
2338.913,1424.0459,
2336.002,1418.7591,
2333.092,1401.441,
2330.181,1412.6787,
2327.270,1432.6349,
2324.360,1441.2807,
2321.449,1428.4243,
2318.539,1455.3743,
2315.628,1472.8864,
2312.718,1467.3915,
2309.807,1489.3081,
2306.896,1486.783,
2303.986,1470.768,
2301.075,1471.5613,
2298.165,1463.0097,
2295.254,1451.9051,
2292.344,1490.152,
2289.433,1487.2891,
2286.522,1494.3258,
2283.612,1513.3559,
2280.701,1529.8761,
2277.791,1510.5868,
2274.880,1531.057,
2271.969,1532.8431,
2269.059,1534.9847,
2266.148,1553.2661,
2263.238,1583.5169,
2260.327,1580.935,
2257.417,1560.5189,
2254.506,1610.4113,
2251.595,1595.4942,
2248.685,1596.673,
2245.774,1589.812,
2242.864,1628.236,
2239.953,1625.5836,
2237.043,1620.8186,
2234.132,1622.9548,
2231.221,1668.4959,
2228.311,1663.8376,
2225.400,1687.7376,
2222.490,1689.7683,
2219.579,1701.1135,
2216.669,1728.6727,
2213.758,1713.4067,
2210.847,1734.8063,
2207.937,1777.0777,
2205.026,1792.5139,
2202.116,1792.4116,
2199.205,1812.7737,
2196.294,1843.121,
2193.384,1872.203,
2190.473,1916.9443,
2187.563,1960.0504,
2184.652,2051.0891,
2181.742,2093.3778,
2178.831,2181.0415,
2175.920,2285.4101,
2173.010,2410.8313,
2170.099,2555.1454,
2167.189,2754.7587,
2164.278,2936.7165,
2161.368,3129.4765,
2158.457,3297.0366,
2155.546,3476.0588,
2152.636,3643.4546,
2149.725,3795.9672,
2146.815,3914.3548,
2143.904,3971.558,
2140.993,4053.0218,
2138.083,4052.1539,
2135.172,4028.2468,
2132.262,3971.691,
2129.351,3930.0111,
2126.441,3770.8964,
2123.530,3659.8292,
2120.619,3476.305,
2117.709,3264.8875,
2114.798,3034.4933,
2111.888,2829.8282,
2108.977,2657.2673,
2106.067,2503.0694,
2103.156,2396.0793,
2100.245,2282.5754,
2097.335,2196.5203,
2094.424,2134.0936,
2091.514,2090.9717,
2088.603,2049.4177,
2085.692,2021.4429,
2082.782,2000.834,
2079.871,2002.4826,
2076.961,1972.8206,
2074.050,1977.7038,
2071.140,1953.5105,
2068.229,1922.4414,
2065.318,1923.8595,
2062.408,1909.8217,
2059.497,1905.0417,
2056.587,1911.3343,
2053.676,1873.244,
2050.766,1936.6205,
2047.855,1863.28,
2044.944,1880.5705,
2042.034,1853.3129,
2039.123,1876.0459,
2036.213,1888.605,
2033.302,1897.9728,
2030.391,1899.0488,
2027.481,1888.6983,
2024.570,1910.0672,
2021.660,1887.3397,
2018.749,1886.0429,
2015.839,1891.917,
2012.928,1867.3716,
2010.017,1891.4947,
2007.107,1902.0437,
2004.196,1907.2322,
2001.286,1890.4766,
1998.375,1876.625,
1995.465,1884.4911,
1992.554,1856.8253,
1989.643,1882.5535,
1986.733,1881.2171,
1983.822,1838.3429,
1980.912,1838.4469,
1978.001,1842.1166,
1975.090,1845.3914,
1972.180,1833.0413,
1969.269,1840.7228,
1966.359,1839.7327,
1963.448,1831.1996,
1960.538,1870.9544,
1957.627,1884.0832,
1954.716,1893.3665,
1951.806,1829.6747,
1948.895,1831.6452,
1945.985,1836.7868,
1943.074,1834.9533,
1940.164,1832.9708,
1937.253,1820.9812,
1934.342,1823.4624,
1931.432,1796.543,
1928.521,1812.0551,
1925.611,1836.5989,
1922.700,1781.4758,
1919.790,1798.353,
1916.879,1816.6485,
1913.968,1785.6643,
1911.058,1795.8803,
1908.147,1809.9053,
1905.237,1788.603,
1902.326,1800.625,
1899.415,1803.9055,
1896.505,1811.4081,
1893.594,1800.814,
1890.684,1806.2458,
1887.773,1824.0474,
1884.863,1804.4906,
1881.952,1816.6423,
1879.041,1838.7288,
1876.131,1808.4211,
1873.220,1820.6738,
1870.310,1836.6205,
1867.399,1801.2168,
1864.489,1813.5735,
1861.578,1787.7184,
1858.667,1793.7597,
1855.757,1829.8028,
1852.846,1843.8199,
1849.936,1821.9033,
1847.025,1842.8026,
1844.114,1843.6603,
1841.204,1854.8802,
1838.293,1880.0876,
1835.383,1888.9625,
1832.472,1886.5207,
1829.562,1954.5888,
1826.651,1930.1364,
1823.740,1912.0886,
1820.830,1914.8533,
1817.919,1880.4212,
1815.009,1899.1683,
1812.098,1891.9557,
1809.188,1930.9582,
1806.277,1917.9791,
1803.366,1965.8098,
1800.456,1919.5485,
1797.545,1952.3484,
1794.635,1948.593,
1791.724,1947.7317,
1788.813,1979.426,
1785.903,1992.0048,
1782.992,2015.3821,
1780.082,1994.7212,
1777.171,1977.617,
1774.261,1957.8452,
1771.350,2002.1403,
1768.439,2021.3454,
1765.529,2022.6306,
1762.618,2049.4456,
1759.708,2065.6796,
1756.797,2082.0189,
1753.887,2079.7023,
1750.976,2103.0838,
1748.065,2120.3116,
1745.155,2097.7155,
1742.244,2097.5299,
1739.334,2097.7779,
1736.423,2129.9521,
1733.512,2158.4502,
1730.602,2131.4603,
1727.691,2185.1085,
1724.781,2188.1069,
1721.870,2220.6443,
1718.960,2244.4252,
1716.049,2244.2691,
1713.138,2247.9,
1710.228,2269.5121,
1707.317,2288.5473,
1704.407,2311.2881,
1701.496,2307.2442,
1698.586,2358.3681,
1695.675,2389.7605,
1692.764,2402.0389,
1689.854,2352.8769,
1686.943,2425.9944,
1684.033,2398.3949,
1681.122,2461.5205,
1678.211,2481.4442,
1675.301,2596.2704,
1672.390,2564.948,
1669.480,2673.3149,
1666.569,2758.498,
1663.659,2749.3763,
1660.748,2796.7267,
1657.837,2905.2652,
1654.927,2977.3364,
1652.016,2927.0269,
1649.106,3064.1391,
1646.195,3085.5121,
1643.285,3122.3997,
1640.374,3157.4438,
1637.463,3243.2015,
1634.553,3276.4722,
1631.642,3401.1017,
1628.732,3536.5434,
1625.821,3690.767,
1622.911,3906.4022,
1620.000,4089.3068,
1617.089,4287.6449,
1614.179,4573.4467,
1611.268,4779.0035,
1608.358,5040.1701,
1605.447,5145.9686,
1602.536,5266.2471,
1599.626,5342.7,
1596.715,5346.8098,
1593.805,5284.9161,
1590.894,5245.9209,
1587.984,5275.4026,
1585.073,5192.1401,
1582.162,5216.6995,
1579.252,5167.3439,
1576.341,5108.9644,
1573.431,5072.5634,
1570.520,5061.8031,
1567.610,5011.4478,
1564.699,5059.1527,
1561.788,4983.626,
1558.878,4835.7967,
1555.967,4745.0031,
1553.057,4672.591,
1550.146,4611.0542,
1547.235,4541.6279,
1544.325,4447.1131,
1541.414,4369.3017,
1538.504,4326.6971,
1535.593,4306.2689,
1532.683,4236.7692,
1529.772,4144.3753,
1526.861,4097.4853,
1523.951,4019.5076,
1521.040,3952.7358,
1518.130,3934.4517,
1515.219,3870.4655,
1512.309,3852.3953,
1509.398,3840.2544,
1506.487,3810.6649,
1503.577,3771.944,
1500.666,3803.7003,
1497.756,3762.184,
1494.845,3729.9035,
1491.934,3664.2407,
1489.024,3546.8166,
1486.113,3572.2959,
1483.203,3579.0658,
1480.292,3494.7739,
1477.382,3423.8559,
1474.471,3478.9217,
1471.560,3412.5451,
1468.650,3375.5254,
1465.739,3335.1956,
1462.829,3333.32,
1459.918,3332.8127,
1457.008,3311.471,
1454.097,3343.2192,
1451.186,3376.654,
1448.276,3336.4386,
1445.365,3317.7703,
1442.455,3336.6922,
1439.544,3293.4914,
1436.633,3260.7044,
1433.723,3330.7677,
1430.812,3284.601,
1427.902,3221.4221,
1424.991,3212.8922,
1422.081,3141.9793,
1419.170,3155.4984,
1416.259,3125.4124,
1413.349,3160.6737,
1410.438,3099.0488,
1407.528,3104.6058,
1404.617,3113.8824,
1401.707,3128.9424,
1398.796,3159.0655,
1395.885,3171.6919,
1392.975,3200.1261,
1390.064,3234.8526,
1387.154,3193.54,
1384.243,3137.5191,
1381.332,3092.2208,
1378.422,3238.5038,
1375.511,3333.1187,
1372.601,3458.1154,
1369.690,3505.4856,
1366.780,3564.6914,
1363.869,3654.9051,
1360.958,3715.3154,
1358.048,3801.0425,
1355.137,3878.0633,
1352.227,3953.5795,
1349.316,4027.1782,
1346.406,4110.3784,
1343.495,4249.078,
1340.584,4295.5174,
1337.674,4330.6651,
1334.763,4399.1423,
1331.853,4439.0132,
1328.942,4474.4246,
1326.032,4548.7684,
1323.121,4644.6492,
1320.210,4732.5579,
1317.300,4723.0795,
1314.389,4800.4604,
1311.479,4917.5375,
1308.568,4985.8831,
1305.657,5076.4585,
1302.747,5139.6368,
1299.836,5292.8191,
1296.926,5323.2308,
1294.015,5486.8704,
1291.105,5586.0819,
1288.194,5775.1472,
1285.283,5909.1254,
1282.373,6023.7263,
1279.462,6125.0749,
1276.552,6165.0502,
1273.641,6219.362,
1270.731,6335.9728,
1267.820,6351.6576,
1264.909,6244.1626,
1261.999,6184.9551,
1259.088,6248.8036,
1256.178,6131.8646,
1253.267,6001.1489,
1250.356,5883.6455,
1247.446,5732.7336,
1244.535,5556.5092,
1241.625,5389.2067,
1238.714,5251.3275,
1235.804,5136.9165,
1232.893,5024.135,
1229.982,4973.8414,
