,PL4589~1,
Wavenumbers [1/cm],Intensity,
3014.167,1.875,
3011.256,0.875,
3008.346,76.393755,
3005.435,89.26016,
3002.525,94.252517,
2999.614,82.300982,
2996.704,93.689431,
2993.793,103.1227,
2990.882,113.34824,
2987.972,107.83464,
2985.061,104.75185,
2982.151,108.23298,
2979.240,102.04039,
2976.329,125.40503,
2973.419,113.6904,
2970.508,112.875,
2967.598,118.35291,
2964.687,128.35258,
2961.777,126.15702,
2958.866,125.55107,
2955.955,137.15815,
2953.045,131.44325,
2950.134,141.66217,
2947.224,137.15969,
2944.313,145.52671,
2941.403,159.51825,
2938.492,141.76933,
2935.581,145.49343,
2932.671,147.19257,
2929.760,140.75578,
2926.850,157.24793,
2923.939,151.67406,
2921.028,152.56321,
2918.118,159.03621,
2915.207,161.81162,
2912.297,149.90462,
2909.386,154.30565,
2906.476,150.75143,
2903.565,156.94019,
2900.654,139.75772,
2897.744,141.77442,
2894.833,136.76154,
2891.923,146.5513,
2889.012,137.46459,
2886.102,108.41825,
2883.191,91.885384,
2880.280,6.0185195,
2877.370,-179.97339,
2874.459,-244.4454,
2871.549,-84.413229,
2868.638,68.291432,
2865.727,98.567244,
2862.817,127.06083,
2859.906,152.5844,
2856.996,157.41349,
2854.085,153.27627,
2851.175,158.04068,
2848.264,150.9485,
2845.353,162.70246,
2842.443,155.2743,
2839.532,160.53169,
2836.622,159.33008,
2833.711,162.4009,
2830.801,170.96838,
2827.890,171.50088,
2824.979,164.31908,
2822.069,174.875,
2819.158,172.97473,
2816.248,191.54105,
2813.337,178.89573,
2810.427,183.52927,
2807.516,183.24187,
2804.605,192.28365,
2801.695,184.25656,
2798.784,166.68815,
2795.874,182.57419,
2792.963,184.66042,
2790.052,184.8735,
2787.142,173.67758,
2784.231,184.90603,
2781.321,181.30926,
2778.410,172.04505,
2775.500,171.64086,
2772.589,176.91399,
2769.678,180.23338,
2766.768,178.12161,
2763.857,195.71507,
2760.947,185.41598,
2758.036,185.09789,
2755.126,195.58654,
2752.215,201.81135,
2749.304,186.04588,
2746.394,192.99191,
2743.483,188.77505,
2740.573,189.52106,
2737.662,176.23594,
2734.751,192.08378,
2731.841,189.875,
2728.930,200.77328,
2726.020,206.65567,
2723.109,204.44208,
2720.199,197.54053,
2717.288,204.89324,
2714.377,203.35828,
2711.467,209.48159,
2708.556,208.39626,
2705.646,205.49471,
2702.735,213.86468,
2699.825,211.70049,
2696.914,215.01772,
2694.003,223.43436,
2691.093,199.28536,
2688.182,195.98463,
2685.272,215.79534,
2682.361,215.2691,
2679.450,210.92029,
2676.540,198.22051,
2673.629,219.52071,
2670.719,221.80938,
2667.808,213.11818,
2664.898,200.589,
2661.987,216.875,
2659.076,207.27371,
2656.166,230.98757,
2653.255,229.76276,
2650.345,233.65903,
2647.434,229.47517,
2644.524,230.85579,
2641.613,225.61793,
2638.702,226.875,
2635.792,224.12426,
2632.881,232.76186,
2629.971,236.61998,
2627.060,247.37594,
2624.149,237.11875,
2621.239,228.61462,
2618.328,250.77293,
2615.418,224.87954,
2612.507,234.04492,
2609.597,251.7732,
2606.686,243.9272,
2603.775,234.91468,
2600.865,244.57811,
2597.954,261.10837,
2595.044,246.53576,
2592.133,253.37824,
2589.223,255.09184,
2586.312,243.63375,
2583.401,259.63047,
2580.491,261.23076,
2577.580,237.88655,
2574.670,247.91911,
2571.759,252.57192,
2568.848,255.63746,
2565.938,234.63671,
2563.027,258.31365,
2560.117,252.60397,
2557.206,278.99677,
2554.296,252.16562,
2551.385,270.24697,
2548.474,284.46794,
2545.564,278.31818,
2542.653,274.80117,
2539.743,272.93661,
2536.832,284.48809,
2533.922,284.81192,
2531.011,281.42495,
2528.100,272.74605,
2525.190,266.24672,
2522.279,274.9219,
2519.369,268.63016,
2516.458,268.55347,
2513.548,275.40236,
2510.637,279.69055,
2507.726,277.81181,
2504.816,279.31243,
2501.905,278.875,
2498.995,291.11388,
2496.084,295.79487,
2493.173,291.24321,
2490.263,281.88629,
2487.352,269.3758,
2484.442,289.41887,
2481.531,297.71024,
2478.621,302.76606,
2475.710,291.02069,
2472.799,309.38173,
2469.889,302.05781,
2466.978,293.71007,
2464.068,302.45175,
2461.157,294.99245,
2458.247,311.97803,
2455.336,311.66364,
2452.425,310.33255,
2449.515,296.96025,
2446.604,313.63766,
2443.694,326.17766,
2440.783,304.53603,
2437.872,316.05732,
2434.962,317.72293,
2432.051,324.48023,
2429.141,340.16324,
2426.230,314.63516,
2423.320,337.61802,
2420.409,326.71482,
2417.498,327.05478,
2414.588,320.43018,
2411.677,320.19772,
2408.767,329.88681,
2405.856,333.34405,
2402.946,335.92862,
2400.035,348.5628,
2397.124,334.875,
2394.214,332.6042,
2391.303,333.23408,
2388.393,334.14243,
2385.482,326.18343,
2382.571,303.03953,
2379.661,316.89802,
2376.750,346.39958,
2373.840,352.65937,
