,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__2__26,
Raman shift [1/cm],Intensity,
3014.167,-3.25,
3011.256,0.24989263,
3008.346,79.470689,
3005.435,90.05742,
3002.525,99.845078,
2999.614,86.3643,
2996.704,86.572683,
2993.793,99.245392,
2990.882,103.31488,
2987.972,93.896304,
2985.061,116.09975,
2982.151,121.84077,
2979.240,115.48384,
2976.329,124.77184,
2973.419,138.16566,
2970.508,140.93326,
2967.598,140.93755,
2964.687,126.18274,
2961.777,118.69008,
2958.866,133.07245,
2955.955,142.43806,
2953.045,149.64932,
2950.134,141.11151,
2947.224,162.14856,
2944.313,173.05342,
2941.403,178.44069,
2938.492,173.85567,
2935.581,164.49722,
2932.671,178.47104,
2929.760,179.47307,
2926.850,185.22744,
2923.939,184.67056,
2921.028,175.04404,
2918.118,190.53212,
2915.207,199.50939,
2912.297,191.75846,
2909.386,196.70622,
2906.476,208.57861,
2903.565,191.79815,
2900.654,205.53765,
2897.744,181.56142,
2894.833,187.78054,
2891.923,193.42299,
2889.012,185.62283,
2886.102,189.72973,
2883.191,180.75661,
2880.280,167.11841,
2877.370,123.92451,
2874.459,124.20927,
2871.549,158.80274,
2868.638,175.29638,
2865.727,202.72308,
2862.817,197.83556,
2859.906,204.75,
2856.996,198.77717,
2854.085,209.47482,
2851.175,189.65363,
2848.264,204.94149,
2845.353,199.59903,
2842.443,194.34721,
2839.532,196.75,
2836.622,184.48047,
2833.711,190.80964,
2830.801,177.35441,
2827.890,199.91784,
2824.979,189.70011,
2822.069,188.72726,
2819.158,189.79043,
2816.248,203.71526,
2813.337,200.75,
2810.427,195.49243,
2807.516,197.32547,
2804.605,209.70673,
2801.695,192.13156,
2798.784,194.01077,
2795.874,197.16951,
2792.963,198.03553,
2790.052,194.74979,
2787.142,196.61838,
2784.231,194.87888,
2781.321,187.56718,
2778.410,193.11042,
2775.500,192.17448,
2772.589,208.48013,
2769.678,206.17659,
2766.768,201.76357,
2763.857,201.69798,
2760.947,205.24054,
2758.036,196.12575,
2755.126,210.46795,
2752.215,204.47277,
2749.304,210.3669,
2746.394,204.65522,
2743.483,217.79997,
2740.573,206.7809,
2737.662,214.97337,
2734.751,221.33244,
2731.841,205.23534,
2728.930,209.79227,
2726.020,220.96933,
2723.109,216.09025,
2720.199,213.24066,
2717.288,215.36314,
2714.377,212.17098,
2711.467,211.53681,
2708.556,224.654,
2705.646,235.44015,
2702.735,227.08505,
2699.825,235.10821,
2696.914,244.17864,
2694.003,229.00691,
2691.093,228.0713,
2688.182,243.07889,
2685.272,236.63478,
2682.361,227.29694,
2679.450,236.28908,
2676.540,237.48579,
2673.629,221.0998,
2670.719,226.59659,
2667.808,220.4309,
2664.898,236.19164,
2661.987,232.88336,
2659.076,238.98707,
2656.166,245.91023,
2653.255,242.37585,
2650.345,243.34165,
2647.434,238.63625,
2644.524,251.80033,
2641.613,251.72172,
2638.702,238.04984,
2635.792,256.53265,
2632.881,247.48211,
2629.971,248.75,
2627.060,242.58219,
2624.149,256.34374,
2621.239,252.73221,
2618.328,247.58045,
2615.418,244.74546,
2612.507,257.91992,
2609.597,268.38273,
2606.686,261.24396,
2603.775,251.55159,
2600.865,270.51114,
2597.954,271.12712,
2595.044,258.08924,
2592.133,270.20237,
2589.223,269.8342,
2586.312,271.50381,
2583.401,255.75,
2580.491,263.73555,
2577.580,292.73185,
2574.670,278.42915,
2571.759,256.53768,
2568.848,270.44626,
2565.938,275.08338,
2563.027,272.04316,
2560.117,268.21727,
2557.206,274.50277,
2554.296,281.72025,
2551.385,274.99798,
2548.474,274.15744,
2545.564,280.56007,
2542.653,269.38087,
2539.743,282.28081,
2536.832,281.26028,
2533.922,295.56077,
2531.011,284.57493,
2528.100,280.88587,
2525.190,283.65574,
2522.279,283.17208,
2519.369,294.76869,
2516.458,296.74646,
2513.548,277.37749,
2510.637,289.99593,
2507.726,290.93958,
2504.816,280.81201,
2501.905,280.99634,
2498.995,297.7945,
2496.084,289.49568,
2493.173,303.6447,
2490.263,304.34548,
2487.352,289.41773,
2484.442,302.75643,
2481.531,295.11705,
2478.621,298.12443,
2475.710,308.75767,
2472.799,305.55722,
2469.889,311.65585,
2466.978,330.30671,
2464.068,289.52764,
2461.157,310.59503,
2458.247,307.88238,
2455.336,304.81457,
2452.425,316.01417,
2449.515,316.1554,
2446.604,308.98038,
2443.694,312.09867,
2440.783,323.32433,
2437.872,296.58869,
2434.962,315.8606,
2432.051,318.47859,
2429.141,335.44404,
2426.230,333.07596,
2423.320,329.17877,
2420.409,330.96134,
2417.498,328.60391,
2414.588,338.63963,
2411.677,335.78586,
2408.767,335.48524,
2405.856,338.78568,
2402.946,346.06546,
2400.035,341.25469,
2397.124,345.6377,
2394.214,344.4256,
2391.303,342.14228,
2388.393,343.73605,
2385.482,350.48563,
2382.571,355.28202,
2379.661,342.37791,
2376.750,362.58731,
2373.840,358.14071,
2370.929,362.6417,
2368.019,358.67733,
2365.108,364.77356,
2362.197,374.88978,
2359.287,368.58175,
2356.376,354.76761,
2353.466,361.91606,
2350.555,370.75,
2347.645,371.34205,
2344.734,368.59792,
2341.823,365.78317,
2338.913,372.65749,
2336.002,383.70461,
2333.092,376.81888,
2330.181,381.50447,
2327.270,376.08003,
2324.360,392.27124,
2321.449,383.07313,
2318.539,388.85704,
2315.628,395.14488,
2312.718,393.98348,
2309.807,386.56976,
2306.896,395.73435,
2303.986,391.49028,
2301.075,392.51596,
2298.165,399.73092,
2295.254,390.98697,
2292.344,389.27698,
2289.433,391.78864,
2286.522,412.53116,
2283.612,422.05995,
2280.701,420.01906,
2277.791,413.11067,
2274.880,422.60598,
2271.969,418.4002,
2269.059,420.7146,
2266.148,441.23414,
2263.238,439.35232,
2260.327,429.95692,
2257.417,429.42889,
2254.506,424.41384,
2251.595,428.18275,
2248.685,431.37882,
2245.774,451.77167,
2242.864,435.00935,
2239.953,440.34307,
2237.043,446.13964,
2234.132,439.59159,
2231.221,447.96196,
2228.311,462.44844,
2225.400,453.00331,
2222.490,465.09209,
2219.579,482.82714,
2216.669,503.18084,
2213.758,502.74737,
2210.847,516.51319,
2207.937,549.56918,
2205.026,557.74883,
2202.116,590.01221,
2199.205,604.36153,
2196.294,619.81601,
2193.384,644.45954,
2190.473,685.77935,
2187.563,700.779,
2184.652,709.46102,
2181.742,733.91023,
2178.831,739.92114,
2175.920,737.23635,
2173.010,759.17574,
2170.099,750.61805,
2167.189,772.52038,
2164.278,742.36407,
2161.368,760.32039,
2158.457,778.36098,
2155.546,769.82595,
2152.636,797.40949,
2149.725,799.93122,
2146.815,796.78337,
2143.904,829.94703,
2140.993,824.61241,
2138.083,829.29104,
2135.172,826.75,
2132.262,834.88644,
2129.351,797.46009,
2126.441,786.40049,
2123.530,766.71633,
2120.619,754.94303,
2117.709,695.79469,
2114.798,661.05358,
2111.888,618.62523,
2108.977,609.29967,
2106.067,590.06569,
2103.156,570.67264,
2100.245,559.7362,
2097.335,534.01702,
2094.424,509.86154,
2091.514,522.96777,
2088.603,536.34444,
2085.692,520.51594,
2082.782,528.4888,
2079.871,518.21325,
2076.961,522.1688,
2074.050,501.42879,
2071.140,512.49731,
2068.229,508.91404,
2065.318,515.05723,
2062.408,504.52306,
2059.497,504.11902,
2056.587,505.80794,
2053.676,496.86752,
2050.766,478.98169,
2047.855,517.46521,
2044.944,505.08975,
2042.034,491.77896,
2039.123,493.18771,
2036.213,487.11229,
2033.302,500.68489,
2030.391,495.39405,
2027.481,519.55466,
2024.570,526.90717,
2021.660,493.81952,
2018.749,504.56005,
2015.839,501.49869,
2012.928,514.81879,
2010.017,514.9324,
2007.107,499.07523,
2004.196,511.59529,
2001.286,511.8525,
1998.375,498.5748,
1995.465,481.01786,
1992.554,499.53804,
1989.643,487.30302,
1986.733,479.17807,
1983.822,483.78767,
1980.912,470.76031,
1978.001,481.47912,
1975.090,472.93016,
1972.180,463.85508,
1969.269,485.37657,
1966.359,509.91209,
1963.448,502.36691,
1960.538,469.91263,
1957.627,468.09985,
1954.716,462.92236,
1951.806,477.1971,
1948.895,483.0719,
1945.985,463.72876,
1943.074,465.63921,
1940.164,477.19223,
1937.253,468.59787,
1934.342,458.18583,
1931.432,456.52287,
1928.521,443.21632,
1925.611,442.39926,
1922.700,443.37569,
1919.790,461.69776,
1916.879,445.21474,
1913.968,475.71065,
1911.058,426.45872,
1908.147,459.43609,
1905.237,427.92649,
1902.326,446.55147,
1899.415,457.17316,
1896.505,436.3523,
1893.594,420.84146,
1890.684,406.32525,
1887.773,416.27529,
1884.863,433.38781,
1881.952,428.86755,
1879.041,456.25312,
1876.131,464.93562,
1873.220,452.54641,
1870.310,452.6065,
1867.399,431.10186,
1864.489,471.28268,
1861.578,458.53581,
1858.667,448.21706,
1855.757,450.17363,
1852.846,433.54997,
1849.936,461.84309,
1847.025,466.80595,
1844.114,464.05818,
1841.204,456.08566,
1838.293,465.76497,
1835.383,458.936,
1832.472,453.63348,
1829.562,457.69323,
1826.651,470.95533,
1823.740,449.999,
1820.830,462.35649,
1817.919,470.37875,
1815.009,469.03753,
1812.098,476.82874,
1809.188,464.61825,
1806.277,492.10818,
1803.366,460.03282,
1800.456,478.72846,
1797.545,509.89199,
1794.635,485.36206,
1791.724,509.58495,
1788.813,510.55231,
1785.903,503.68033,
1782.992,452.38486,
1780.082,432.9298,
1777.171,425.75214,
1774.261,443.6052,
1771.350,473.41401,
1768.439,486.79172,
1765.529,486.0241,
1762.618,512.14253,
1759.708,521.55426,
1756.797,511.13636,
1753.887,526.6742,
1750.976,523.23953,
1748.065,530.18318,
1745.155,523.22755,
1742.244,511.42573,
1739.334,498.4253,
1736.423,526.66397,
1733.512,514.5548,
1730.602,540.65481,
1727.691,576.54748,
1724.781,548.35405,
1721.870,556.45487,
1718.960,545.94982,
1716.049,554.49565,
1713.138,567.00995,
1710.228,552.21436,
1707.317,593.97857,
1704.407,598.8516,
1701.496,541.32249,
1698.586,560.69758,
1695.675,603.92118,
1692.764,549.94669,
1689.854,564.92718,
1686.943,606.33352,
1684.033,583.37091,
1681.122,626.00233,
1678.211,629.72145,
1675.301,657.66366,
1672.390,620.84869,
1669.480,654.53615,
1666.569,751.02633,
1663.659,694.71734,
1660.748,693.65624,
1657.837,739.83748,
1654.927,745.67119,
1652.016,824.60794,
1649.106,779.19066,
1646.195,797.90087,
1643.285,846.57293,
1640.374,923.91377,
1637.463,884.76801,
1634.553,886.91745,
1631.642,964.81515,
1628.732,971.26551,
1625.821,1057.7886,
1622.911,1116.4175,
1620.000,1157.2335,
1617.089,1207.7351,
1614.179,1303.0145,
1611.268,1409.7348,
1608.358,1419.4691,
1605.447,1484.8077,
1602.536,1478.4992,
1599.626,1534.7858,
1596.715,1473.4951,
1593.805,1483.7423,
1590.894,1469.8979,
1587.984,1450.4282,
1585.073,1454.5565,
1582.162,1398.9777,
1579.252,1436.0298,
1576.341,1399.4873,
1573.431,1372.0865,
1570.520,1395.2676,
1567.610,1373.9456,
1564.699,1332.5737,
1561.788,1278.4969,
1558.878,1258.0189,
1555.967,1209.1821,
1553.057,1190.4913,
1550.146,1175.3137,
1547.235,1159.6177,
1544.325,1111.5075,
1541.414,1077.8301,
1538.504,1080.2914,
1535.593,1109.0172,
1532.683,1110.6457,
1529.772,1068.4002,
1526.861,1062.7966,
1523.951,1041.2051,
1521.040,966.59375,
1518.130,932.99635,
1515.219,945.82925,
1512.309,970.01576,
1509.398,964.53517,
1506.487,960.67142,
1503.577,949.68906,
1500.666,962.49686,
1497.756,929.58909,
1494.845,939.46985,
1491.934,932.7437,
1489.024,930.81871,
1486.113,900.15189,
1483.203,877.32214,
1480.292,848.44614,
1477.382,880.12117,
1474.471,877.23932,
1471.560,825.13037,
1468.650,812.21619,
1465.739,782.72549,
1462.829,818.46357,
1459.918,833.75534,
1457.008,806.08833,
1454.097,798.98511,
1451.186,799.42311,
1448.276,791.06031,
1445.365,785.07148,
1442.455,801.60254,
1439.544,835.44933,
1436.633,794.51565,
1433.723,743.97812,
1430.812,791.05587,
1427.902,744.7951,
1424.991,746.69062,
1422.081,702.7111,
1419.170,677.14849,
1416.259,712.63303,
1413.349,740.63103,
1410.438,699.86476,
1407.528,693.26858,
1404.617,670.80646,
1401.707,650.27994,
1398.796,688.98417,
1395.885,713.14748,
1392.975,666.91584,
1390.064,612.50283,
1387.154,555.89866,
1384.243,499.09211,
1381.332,434.28327,
1378.422,483.87033,
1375.511,583.16912,
1372.601,700.86786,
1369.690,709.03556,
1366.780,773.69688,
1363.869,832.15919,
1360.958,864.25541,
1358.048,850.20415,
1355.137,903.08893,
1352.227,967.0376,
1349.316,974.41595,
1346.406,994.84179,
