,PLIQUI~4,
Wavenumbers [1/cm],Intensity,
790.485,1445.0788,
787.574,1443.5311,
784.664,1444.3512,
781.753,1458.5907,
778.843,1477.7521,
775.932,1478.7718,
773.022,1460.9954,
770.111,1515.7732,
767.200,1520.2613,
764.290,1486.4052,
761.379,1457.5613,
758.469,1451.7093,
755.558,1451.9894,
752.648,1434.8828,
749.737,1455.6532,
746.826,1468.5,
743.916,1446.9997,
741.005,1384.7138,
738.095,1324.6349,
735.184,1329.656,
732.274,1246.1492,
729.363,1229.0389,
726.452,1361.563,
723.542,1411.7454,
720.631,1390.7993,
717.721,1439.066,
714.810,1472.5057,
711.899,1457.8069,
708.989,1450.5446,
706.078,1456.1091,
703.168,1457.5,
700.257,1444.2977,
697.347,1426.3695,
694.436,1429.5436,
691.525,1431.1513,
688.615,1408.8592,
685.704,1407.5874,
682.794,1423.5,
679.883,1423.2117,
676.973,1416.8007,
674.062,1444.8518,
671.151,1432.1319,
668.241,1405.6977,
665.330,1441.084,
662.420,1432.298,
659.509,1434.9445,
656.598,1444.8567,
653.688,1456.1103,
650.777,1461.257,
647.867,1454.09,
644.956,1451.2617,
642.046,1425.6241,
639.135,1396.3691,
636.224,1418.4761,
633.314,1413.7125,
630.403,1436.7396,
627.493,1471.1674,
624.582,1493.6731,
621.672,1467.5373,
618.761,1472.5795,
615.850,1502.0494,
612.940,1534.4045,
610.029,1542.3206,
607.119,1475.202,
604.208,1491.9304,
601.297,1509.4763,
598.387,1512.3406,
595.476,1500.3913,
592.566,1509.8362,
589.655,1534.1762,
586.745,1516.1222,
583.834,1480.2329,
580.923,1493.3104,
578.013,1461.9211,
575.102,1470.1341,
572.192,1474.6397,
569.281,1458.8128,
566.371,1449.4213,
563.460,1472.4859,
560.549,1504.9148,
557.639,1529.8428,
554.728,1531.677,
551.818,1502.8053,
548.907,1523.3142,
545.996,1529.2251,
543.086,1516.5329,
540.175,1539.8923,
537.265,1531.3601,
534.354,1545.0592,
531.444,1552.1897,
528.533,1527.8728,
525.622,1561.2386,
522.712,1570.3203,
519.801,1574.1732,
516.891,1585.8557,
513.980,1622.2476,
511.070,1650.1522,
508.159,1666.2308,
505.248,1681.7634,
502.338,1710.4263,
499.427,1742.0714,
496.517,1763.5101,
