,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_0E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__4__83,
Raman shift [1/cm],Intensity,
3014.167,2.125,
3011.256,-0.47491411,
3008.346,68.845689,
3005.435,85.73984,
3002.525,82.332494,
2999.614,94.649673,
2996.704,91.762114,
2993.793,95.991936,
2990.882,107.77382,
2987.972,108.09978,
2985.061,104.45505,
2982.151,115.8124,
2979.240,121.60693,
2976.329,119.35725,
2973.419,114.3096,
2970.508,126.22494,
2967.598,131.22058,
2964.687,132.16984,
2961.777,146.52687,
2958.866,147.80107,
2955.955,149.54312,
2953.045,149.06014,
2950.134,160.30575,
2947.224,154.46663,
2944.313,164.77671,
2941.403,177.03011,
2938.492,170.23067,
2935.581,162.28081,
2932.671,180.28379,
2929.760,174.125,
2926.850,181.70695,
2923.939,185.00349,
2921.028,186.27202,
2918.118,183.54692,
2915.207,191.47301,
2912.297,187.12077,
2909.386,199.1323,
2906.476,200.51264,
2903.565,192.85018,
2900.654,198.8429,
2897.744,186.13757,
2894.833,185.06318,
2891.923,191.8558,
2889.012,192.0383,
2886.102,203.72905,
2883.191,194.13444,
2880.280,188.5939,
2877.370,172.13666,
2874.459,172.18784,
2871.549,184.05947,
2868.638,208.71675,
2865.727,200.15192,
2862.817,199.21056,
2859.906,216.89708,
2856.996,211.14311,
2854.085,216.80779,
2851.175,215.64909,
2848.264,208.77684,
2845.353,210.3191,
2842.443,211.53823,
2839.532,207.11003,
2836.622,201.30469,
2833.711,193.75452,
2830.801,203.31912,
2827.890,195.35755,
2824.979,206.34704,
2822.069,211.125,
2819.158,210.74495,
2816.248,203.40105,
2813.337,205.46524,
2810.427,206.69112,
2807.516,205.125,
2804.605,209.26442,
2801.695,202.65133,
2798.784,204.27285,
2795.874,223.125,
2792.963,215.41053,
2790.052,199.12757,
2787.142,213.25662,
2784.231,202.22284,
2781.321,214.05638,
2778.410,199.7849,
2775.500,221.27154,
2772.589,218.16399,
2769.678,229.37413,
2766.768,229.06674,
2763.857,210.33695,
2760.947,224.13761,
2758.036,223.58358,
2755.126,221.74466,
2752.215,231.82514,
2749.304,236.01889,
2746.394,240.31456,
2743.483,233.27497,
2740.573,232.02762,
2737.662,213.23151,
2734.751,228.54705,
2731.841,232.4217,
2728.930,247.85815,
2726.020,228.11979,
2723.109,225.01158,
2720.199,243.84996,
2717.288,245.23084,
2714.377,240.25418,
2711.467,239.89533,
2708.556,241.91237,
2705.646,250.64616,
2702.735,251.13016,
2699.825,246.34314,
2696.914,248.2682,
2694.003,232.20792,
2691.093,252.2321,
2688.182,258.76204,
2685.272,256.85046,
2682.361,245.27784,
2679.450,259.32661,
2676.540,253.38921,
2673.629,259.15643,
2670.719,250.90596,
2667.808,252.22227,
2664.898,247.72227,
2661.987,252.29161,
2659.076,254.48922,
2656.166,260.83494,
2653.255,262.68112,
2650.345,258.77291,
2647.434,256.29648,
2644.524,261.59984,
2641.613,265.0678,
2638.702,275.93563,
2635.792,263.90467,
2632.881,269.77392,
2629.971,263.38002,
2627.060,270.45625,
2624.149,281.61251,
2621.239,284.14279,
2618.328,275.18468,
2615.418,297.46591,
2612.507,281.71398,
2609.597,263.2268,
2606.686,279.18928,
2603.775,296.76389,
2600.865,288.53795,
2597.954,284.69997,
2595.044,291.83005,
2592.133,294.74295,
2589.223,305.69132,
2586.312,302.68779,
2583.401,311.08484,
2580.491,293.78369,
2577.580,295.15306,
2574.670,306.31352,
2571.759,295.52911,
2568.848,287.60008,
2565.938,299.79162,
2563.027,300.27049,
2560.117,309.82598,
2557.206,322.93312,
2554.296,315.89388,
2551.385,308.62904,
2548.474,307.49526,
2545.564,305.125,
2542.653,324.43037,
2539.743,317.68045,
2536.832,322.18669,
2533.922,321.36154,
2531.011,328.97561,
2528.100,322.38636,
2525.190,318.1041,
2522.279,334.74982,
2519.369,323.50258,
2516.458,333.47131,
2513.548,333.56157,
2510.637,312.41614,
2507.726,333.68634,
2504.816,331.49929,
2501.905,326.31341,
2498.995,307.85685,
2496.084,331.44554,
2493.173,318.70381,
2490.263,323.90016,
2487.352,347.9998,
2484.442,341.42266,
2481.531,341.60363,
2478.621,336.30504,
2475.710,344.30903,
2472.799,364.17886,
2469.889,350.6707,
2466.978,340.46529,
2464.068,360.10921,
2461.157,347.47247,
2458.247,360.37508,
2455.336,349.68075,
2452.425,355.17219,
2449.515,352.40774,
2446.604,347.52817,
2443.694,364.6135,
2440.783,365.50563,
2437.872,367.27086,
2434.962,367.97293,
2432.051,370.82892,
2429.141,373.16042,
2426.230,354.16806,
2423.320,374.18226,
2420.409,367.61221,
2417.498,375.89468,
2414.588,379.03757,
2411.677,369.30429,
2408.767,372.10138,
2405.856,377.38208,
2402.946,379.8569,
2400.035,371.52875,
2397.124,360.82017,
2394.214,389.91059,
2391.303,388.97595,
2388.393,388.30875,
2385.482,416.06752,
2382.571,391.45406,
2379.661,394.24126,
2376.750,404.2284,
2373.840,418.75309,
2370.929,393.42823,
2368.019,387.90699,
2365.108,410.54385,
2362.197,406.93047,
2359.287,403.73001,
2356.376,419.09682,
2353.466,401.30649,
2350.555,407.31004,
2347.645,420.96604,
2344.734,420.45678,
2341.823,422.05867,
2338.913,408.36829,
2336.002,414.49581,
2333.092,429.76842,
2330.181,441.125,
2327.270,442.06999,
2324.360,428.75467,
2321.449,444.69301,
2318.539,421.46443,
2315.628,432.2585,
2312.718,436.59196,
2309.807,449.85175,
2306.896,443.60543,
2303.986,435.25486,
2301.075,444.61432,
2298.165,439.95171,
2295.254,449.84494,
2292.344,441.70173,
2289.433,450.125,
2286.522,462.44633,
2283.612,454.80354,
2280.701,466.03079,
2277.791,468.96283,
2274.880,446.04691,
2271.969,462.96451,
2269.059,458.33208,
2266.148,483.11832,
2263.238,482.32964,
2260.327,477.6768,
2257.417,484.65056,
2254.506,482.72044,
2251.595,482.69591,
2248.685,479.44232,
2245.774,488.03692,
2242.864,486.25467,
2239.953,489.71807,
2237.043,493.95607,
2234.132,502.03664,
2231.221,503.72962,
2228.311,505.47422,
2225.400,500.01242,
2222.490,500.58112,
2219.579,521.83452,
2216.669,534.57969,
2213.758,538.90669,
2210.847,543.3794,
2207.937,551.83997,
2205.026,602.57049,
2202.116,584.6133,
2199.205,619.89959,
2196.294,631.49699,
2193.384,659.70304,
2190.473,670.125,
2187.563,688.11533,
2184.652,689.58908,
2181.742,721.53563,
2178.831,738.81366,
2175.920,730.11954,
2173.010,735.125,
2170.099,757.65576,
2167.189,747.46942,
2164.278,797.17927,
2161.368,818.55243,
2158.457,840.43049,
2155.546,853.2606,
2152.636,863.03458,
2149.725,862.95721,
2146.815,877.62447,
2143.904,900.93168,
2140.993,917.125,
2138.083,905.45333,
2135.172,895.04103,
2132.262,910.75792,
2129.351,889.20416,
2126.441,854.62006,
2123.530,827.7995,
2120.619,794.4463,
2117.709,754.5775,
2114.798,732.11739,
2111.888,724.16333,
2108.977,694.04552,
2106.067,659.06502,
2103.156,638.68714,
2100.245,617.12186,
2097.335,612.96793,
2094.424,609.79037,
2091.514,576.5497,
2088.603,579.61805,
2085.692,599.58219,
2082.782,582.79984,
2079.871,568.19618,
2076.961,565.25416,
2074.050,589.01591,
2071.140,618.40148,
2068.229,573.22657,
2065.318,562.4215,
2062.408,550.85951,
2059.497,570.59529,
2056.587,589.15996,
2053.676,575.69237,
2050.766,589.73935,
2047.855,576.5839,
2044.944,559.45512,
2042.034,570.02098,
2039.123,572.04419,
2036.213,569.87391,
2033.302,565.16866,
2030.391,582.17511,
2027.481,594.14942,
2024.570,570.36846,
2021.660,599.05548,
2018.749,570.18873,
2015.839,595.2418,
2012.928,578.75755,
2010.017,560.87853,
2007.107,565.011,
2004.196,586.77978,
2001.286,585.26989,
1998.375,576.64567,
1995.465,573.55179,
1992.554,602.04828,
1989.643,558.81862,
1986.733,567.08816,
1983.822,587.93371,
1980.912,599.96568,
1978.001,567.45525,
1975.090,576.73416,
1972.180,585.67551,
1969.269,603.65375,
1966.359,580.53006,
1963.448,557.35881,
1960.538,558.18255,
1957.627,590.33245,
1954.716,571.78572,
1951.806,573.01921,
1948.895,589.10477,
1945.985,576.40604,
1943.074,559.45333,
1940.164,566.72101,
1937.253,549.52947,
1934.342,554.22767,
1931.432,570.16601,
1928.521,560.78648,
1925.611,561.33272,
1922.700,561.75069,
1919.790,547.34481,
1916.879,534.89224,
1913.968,579.06967,
1911.058,559.51239,
1908.147,577.79652,
1905.237,567.73528,
1902.326,561.8613,
1899.415,555.87621,
1896.505,543.95029,
1893.594,563.47569,
1890.684,575.18392,
1887.773,567.32314,
1884.863,584.51908,
1881.952,579.57012,
1879.041,552.94327,
1876.131,559.15506,
1873.220,565.61174,
1870.310,552.20126,
1867.399,570.80513,
1864.489,567.89134,
1861.578,566.88837,
1858.667,613.41841,
1855.757,609.14648,
1852.846,590.90447,
1849.936,604.19508,
1847.025,578.19072,
1844.114,576.09451,
1841.204,601.53409,
1838.293,586.61419,
1835.383,613.89198,
1832.472,616.29891,
1829.562,617.62344,
1826.651,636.43299,
1823.740,621.74182,
1820.830,599.46345,
1817.919,618.74192,
1815.009,601.00668,
1812.098,630.33758,
1809.188,608.79948,
1806.277,624.72663,
1803.366,645.89209,
1800.456,632.67457,
1797.545,642.40158,
1794.635,643.18997,
1791.724,633.26088,
1788.813,650.92731,
1785.903,654.37309,
1782.992,650.17272,
1780.082,667.60606,
1777.171,650.45476,
1774.261,643.69513,
1771.350,639.29499,
1768.439,638.95812,
1765.529,660.66849,
1762.618,637.97936,
1759.708,645.51649,
1756.797,667.42803,
1753.887,669.99672,
