,PL0767~1,
Wavenumbers [1/cm],Intensity,
3014.167,0.5,
3011.256,-3.7499463,
3008.346,107.67716,
3005.435,125.23145,
3002.525,121.36745,
2999.614,133.77795,
2996.704,137.9598,
2993.793,154.50922,
2990.882,155.40835,
2987.972,150.56558,
2985.061,167.9335,
2982.151,172.61933,
2979.240,172.5,
2976.329,183.77048,
2973.419,174.60757,
2970.508,186.89996,
2967.598,194.73534,
2964.687,189.52921,
2961.777,198.68802,
2958.866,189.16122,
2955.955,219.26546,
2953.045,219.83108,
2950.134,213.20264,
2947.224,221.72775,
2944.313,236.69088,
2941.403,242.89279,
2938.492,266.05284,
2935.581,245.52702,
2932.671,255.6974,
2929.760,250.51924,
2926.850,236.64963,
2923.939,254.53736,
2921.028,268.89417,
2918.118,253.0403,
2915.207,256.67723,
2912.297,270.44499,
2909.386,257.48541,
2906.476,260.36797,
2903.565,250.67554,
2900.654,266.2068,
2897.744,253.65087,
2894.833,260.55164,
2891.923,268.90711,
2889.012,257.04913,
2886.102,234.91621,
2883.191,197.53682,
2880.280,211.23683,
2877.370,167.23261,
2874.459,144.75135,
2871.549,151.50053,
2868.638,254.1886,
2865.727,257.50763,
2862.817,264.28477,
2859.906,285.72792,
2856.996,280.03397,
2854.085,284.82355,
2851.175,283.3825,
2848.264,303.059,
2845.353,283.6294,
2842.443,287.90279,
2839.532,288.60446,
2836.622,271.92123,
2833.711,263.81084,
2830.801,271.29853,
2827.890,277.31294,
2824.979,284.63596,
2822.069,272.7047,
2819.158,288.97978,
2816.248,281.27026,
2813.337,299.02562,
2810.427,287.5,
2807.516,299.28406,
2804.605,293.15626,
2801.695,301.23684,
2798.784,298.57392,
2795.874,280.36545,
2792.963,287.92894,
2790.052,292.50086,
2787.142,289.72365,
2784.231,276.56523,
2781.321,302.24856,
2778.410,290.6155,
2775.500,293.28551,
2772.589,288.57646,
2769.678,286.14162,
2766.768,284.19514,
2763.857,291.18594,
2760.947,295.43696,
2758.036,310.06703,
2755.126,294.87394,
2752.215,300.20438,
2749.304,300.71222,
2746.394,304.77015,
2743.483,318.84996,
2740.573,306.98222,
2737.662,314.38314,
2734.751,302.12634,
2731.841,313.33883,
2728.930,325.53831,
2726.020,309.28588,
2723.109,295.10859,
2720.199,313.87182,
2717.288,319.78102,
2714.377,311.40426,
2711.467,322.5,
2708.556,336.5741,
2705.646,338.51406,
2702.735,328.82989,
2699.825,331.85821,
2696.914,326.3568,
2694.003,319.14227,
2691.093,319.48195,
2688.182,325.95556,
2685.272,323.65932,
2682.361,328.25873,
2679.450,321.88276,
2676.540,318.80486,
2673.629,333.5,
2670.719,333.5,
2667.808,340.15955,
2664.898,339.08463,
2661.987,342.36698,
2659.076,350.13578,
2656.166,331.38743,
2653.255,344.16327,
2650.345,362.12432,
2647.434,349.72835,
2644.524,342.65828,
2641.613,358.21465,
2638.702,353.67359,
2635.792,354.4681,
2632.881,360.65474,
2629.971,358.01005,
2627.060,338.99844,
2624.149,358.39062,
2621.239,364.99704,
2618.328,365.33045,
2615.418,362.49546,
2612.507,362.63835,
2609.597,355.14271,
2606.686,367.74698,
2603.775,369.62302,
2600.865,379.5,
2597.954,365.21871,
2595.044,383.13419,
2592.133,388.66559,
2589.223,366.99367,
2586.312,374.45472,
2583.401,393.56203,
2580.491,391.1298,
2577.580,384.5033,
2574.670,390.9278,
2571.759,404.15154,
2568.848,401.38396,
2565.938,409.30954,
2563.027,396.5228,
2560.117,397.20098,
2557.206,398.55535,
2554.296,390.61899,
2551.385,408.30998,
2548.474,411.12974,
2545.564,404.7849,
2542.653,411.57383,
2539.743,402.57394,
2536.832,414.62337,
2533.922,410.53154,
2531.011,412.77498,
2528.100,412.9669,
2525.190,413.29057,
2522.279,418.31241,
2519.369,417.21682,
2516.458,419.05241,
2513.548,403.36381,
2510.637,395.38969,
2507.726,433.87917,
2504.816,420.93743,
2501.905,425.36951,
2498.995,425.78337,
2496.084,416.64635,
2493.173,435.86888,
2490.263,433.9384,
2487.352,451.2496,
2484.442,443.50643,
2481.531,432.7075,
2478.621,446.69438,
2475.710,456.55367,
2472.799,456.10098,
2469.889,432.0457,
2466.978,439.15971,
2464.068,452.07675,
2461.157,454.00244,
2458.247,468.76476,
2455.336,456.69372,
2452.425,465.33021,
2449.515,474.21726,
2446.604,478.39176,
2443.694,475.12832,
2440.783,498.07433,
2437.872,474.57293,
2434.962,476.76267,
2432.051,476.52467,
2429.141,476.21176,
2426.230,483.04366,
2423.320,477.17109,
