,PL3A84~1,
2475.710,300.352,
2472.799,300.82788,
2469.889,310.40547,
2466.978,291.33393,
2464.068,288.2057,
2461.157,298.68494,
2458.247,311.36033,
2455.336,307.4611,
2452.425,287.32781,
2449.515,298.07356,
2446.604,317.375,
2443.694,312.72367,
2440.783,306.13626,
2437.872,293.54188,
2434.962,322.79897,
2432.051,320.32565,
2429.141,324.51027,
2426.230,325.375,
2423.320,334.07542,
2420.409,320.91337,
2417.498,325.38342,
2414.588,325.82746,
2411.677,332.41086,
2408.767,330.84547,
2405.856,335.57017,
2402.946,336.36875,
2400.035,341.16374,
2397.124,354.47661,
2394.214,334.72341,
2391.303,327.66768,
2388.393,346.61454,
2385.482,316.78498,
2382.571,308.09717,
2379.661,300.88637,
2376.750,324.79619,
2373.840,352.61237,
2370.929,366.31002,
2368.019,349.61513,
2365.108,366.97971,
2362.197,362.79142,
2359.287,373.94659,
2356.376,360.40494,
2353.466,372.95032,
2350.555,375.42486,
2347.645,378.84783,
2344.734,375.91876,
2341.823,371.40817,
2338.913,373.50636,
2336.002,379.6669,
2333.092,377.88067,
2330.181,382.12947,
2327.270,377.65003,
2324.360,385.12262,
2321.449,394.11309,
2318.539,394.99275,
2315.628,396.88779,
2312.718,399.7913,
2309.807,391.17006,
2306.896,393.91804,
2303.986,406.45938,
2301.075,406.31115,
2298.165,402.19217,
2295.254,412.11648,
2292.344,396.21733,
2289.433,404.44455,
2286.522,416.21434,
2283.612,410.375,
2280.701,406.91312,
2277.791,421.375,
2274.880,423.08697,
2271.969,434.01698,
2269.059,444.7265,
2266.148,444.4568,
2263.238,419.98506,
2260.327,447.16808,
2257.417,444.13778,
2254.506,437.71116,
2251.595,428.23319,
2248.685,428.84807,
2245.774,437.48475,
2242.864,455.27277,
2239.953,442.10598,
2237.043,452.15428,
2234.132,448.96983,
2231.221,456.03397,
2228.311,448.19718,
2225.400,449.79718,
2222.490,465.48903,
2219.579,476.52927,
2216.669,472.45131,
2213.758,460.94102,
2210.847,470.6294,
2207.937,473.33428,
2205.026,487.15372,
2202.116,466.09474,
2199.205,479.375,
2196.294,479.937,
2193.384,473.26999,
2190.473,473.80693,
2187.563,524.346,
2184.652,517.1701,
2181.742,520.12621,
2178.831,545.13376,
2175.920,555.5353,
2173.010,567.90051,
2170.099,569.50843,
2167.189,604.3463,
2164.278,601.84234,
2161.368,611.8034,
2158.457,636.97998,
2155.546,695.52505,
2152.636,718.375,
2149.725,718.375,
2146.815,736.74099,
2143.904,753.68725,
2140.993,786.40142,
2138.083,790.53916,
2135.172,785.82882,
2132.262,798.25968,
2129.351,788.78182,
2126.441,776.42352,
2123.530,789.22909,
2120.619,770.59543,
2117.709,734.375,
2114.798,721.16716,
2111.888,695.25023,
2108.977,645.87166,
2106.067,640.09282,
2103.156,588.30588,
2100.245,584.37939,
2097.335,589.68914,
2094.424,579.2898,
2091.514,579.65452,
2088.603,570.79896,
2085.692,565.87318,
2082.782,563.49547,
2079.871,552.87442,
2076.961,564.40633,
2074.050,553.49015,
2071.140,575.21409,
2068.229,577.64062,
2065.318,579.10274,
2062.408,560.97334,
2059.497,560.38691,
2056.587,562.24713,
2053.676,578.52395,
2050.766,564.83763,
2047.855,569.46044,
2044.944,572.50801,
2042.034,568.16106,
2039.123,554.43561,
2036.213,567.00836,
2033.302,574.83153,
2030.391,580.17145,
2027.481,607.17966,
2024.570,566.49057,
2021.660,575.25154,
2018.749,600.1593,
2015.839,573.67947,
2012.928,603.21393,
2010.017,608.40106,
2007.107,607.63108,
2004.196,603.74403,
2001.286,587.49869,
1998.375,573.41634,
1995.465,592.4,
1992.554,618.53365,
1989.643,606.89346,
1986.733,592.26798,
1983.822,591.50351,
1980.912,596.55307,
1978.001,586.92602,
1975.090,592.52463,
1972.180,613.34042,
1969.269,608.71406,
1966.359,592.05052,
1963.448,606.55995,
1960.538,608.69443,
1957.627,623.42455,
1954.716,615.66227,
1951.806,607.62339,
1948.895,612.75759,
1945.985,609.4518,
1943.074,592.26421,
1940.164,607.375,
1937.253,604.36202,
1934.342,601.38356,
1931.432,627.77563,
1928.521,615.20401,
1925.611,628.64741,
1922.700,633.25207,
1919.790,636.54257,
1916.879,620.63049,
1913.968,597.40205,
1911.058,652.39301,
1908.147,627.82904,
1905.237,644.02202,
1902.326,612.30983,
1899.415,601.27989,
1896.505,591.44703,
1893.594,577.81715,
1890.684,623.02846,
1887.773,634.86657,
1884.863,654.24971,
1881.952,618.85299,
1879.041,629.14759,
1876.131,631.23121,
1873.220,611.9413,
1870.310,651.14623,
1867.399,636.66288,
1864.489,642.29711,
1861.578,640.0014,
1858.667,645.32404,
1855.757,689.20436,
1852.846,662.40575,
1849.936,667.98062,
1847.025,647.13655,
1844.114,655.74204,
1841.204,647.375,
1838.293,657.85754,
1835.383,670.0145,
1832.472,679.08457,
1829.562,684.375,
1826.651,676.85345,
1823.740,699.58194,
1820.830,705.5167,
1817.919,705.18938,
1815.009,699.38136,
1812.098,701.06791,
1809.188,667.60764,
1806.277,728.93643,
1803.366,700.75763,
1800.456,723.15517,
1797.545,717.99209,
1794.635,703.85899,
1791.724,699.71481,
1788.813,694.9732,
1785.903,689.14051,
1782.992,672.54783,
1780.082,599.24875,
1777.171,500.35946,
1774.261,468.29052,
1771.350,570.75877,
1768.439,677.95221,
1765.529,731.65286,
1762.618,764.375,
1759.708,765.90762,
1756.797,758.76894,
1753.887,762.09366,
1750.976,746.19896,
1748.065,748.42262,
1745.155,748.2396,
1742.244,759.91482,
1739.334,770.05971,
1736.423,760.48342,
1733.512,767.28966,
1730.602,760.90276,
1727.691,807.27294,
1724.781,814.50923,
1721.870,825.25127,
1718.960,790.55232,
1716.049,817.61194,
1713.138,854.29985,
1710.228,823.69282,
1707.317,798.91443,
1704.407,863.75479,
1701.496,845.85166,
1698.586,842.45102,
1695.675,891.03185,
1692.764,863.13318,
1689.854,853.72145,
1686.943,879.46441,
1684.033,884.27566,
1681.122,893.22207,
1678.211,926.06093,
1675.301,902.449,
1672.390,967.35406,
1669.480,960.36698,
1666.569,959.47657,
1663.659,968.04463,
1660.748,1008.2593,
1657.837,1003.6434,
1654.927,1060.3281,
1652.016,1057.889,
1649.106,1039.3053,
1646.195,1076.0393,
1643.285,1063.446,
1640.374,1109.3541,
1637.463,1109.7081,
1634.553,1182.0351,
1631.642,1159.7007,
1628.732,1189.4994,
1625.821,1210.4136,
1622.911,1269.0425,
1620.000,1311.8333,
1617.089,1360.3999,
1614.179,1402.1906,
1611.268,1517.9508,
1608.358,1584.3315,
1605.447,1616.6038,
1602.536,1667.765,
1599.626,1643.777,
1596.715,1665.8802,
1593.805,1643.3337,
1590.894,1628.0456,
1587.984,1615.9819,
1585.073,1588.8505,
1582.162,1582.7052,
1579.252,1557.826,
1576.341,1529.1442,
1573.431,1506.1452,
1570.520,1554.117,
1567.610,1530.8842,
1564.699,1510.8497,
1561.788,1468.2345,
1558.878,1424.7472,
1555.967,1435.4983,
1553.057,1451.8405,
1550.146,1428.5642,
1547.235,1402.3395,
1544.325,1381.8022,
1541.414,1376.7756,
1538.504,1372.6404,
1535.593,1371.1918,
1532.683,1377.4562,
1529.772,1351.7941,
1526.861,1303.6842,
1523.951,1281.1204,
1521.040,1291.2818,
1518.130,1314.2952,
1515.219,1321.2155,
1512.309,1298.1903,
1509.398,1284.968,
1506.487,1308.588,
1503.577,1275.8732,
1500.666,1287.0173,
1497.756,1257.0186,
1494.845,1217.5757,
1491.934,1246.3907,
1489.024,1251.2032,
1486.113,1215.2136,
1483.203,1226.5857,
1480.292,1215.6473,
1477.382,1221.4575,
1474.471,1214.1665,
1471.560,1212.8263,
1468.650,1216.1081,
1465.739,1190.4744,
1462.829,1158.6641,
1459.918,1173.8946,
1457.008,1206.0367,
1454.097,1197.4265,
1451.186,1177.8702,
1448.276,1191.3372,
1445.365,1216.4121,
1442.455,1226.542,
1439.544,1204.1125,
1436.633,1187.4525,
1433.723,1181.7398,
1430.812,1203.4541,
1427.902,1179.6456,
1424.991,1191.0187,
1422.081,1201.4672,
1419.170,1212.7437,
1416.259,1207.0844,
1413.349,1215.9484,
1410.438,1232.6708,
1407.528,1228.7189,
1404.617,1231.5948,
1401.707,1236.8451,
1398.796,1256.2001,
1395.885,1256.4654,
1392.975,1233.167,
1390.064,1251.4953,
1387.154,1261.375,
1384.243,1261.0301,
1381.332,1259.8177,
1378.422,1263.8097,
1375.511,1272.2408,
1372.601,1320.2967,
1369.690,1350.0917,
1366.780,1361.5033,
1363.869,1363.375,
1360.958,1393.0847,
1358.048,1454.6533,
1355.137,1491.6318,
1352.227,1483.5645,
1349.316,1474.2074,
1346.406,1485.2909,
1343.495,1499.3402,
1340.584,1537.7673,
1337.674,1570.5862,
1334.763,1523.1866,
1331.853,1544.5129,
1328.942,1581.843,
1326.032,1579.0344,
1323.121,1578.116,
1320.210,1595.6889,
1317.300,1587.2583,
1314.389,1591.8198,
1311.479,1629.6564,
1308.568,1642.2114,
1305.657,1619.2751,
1302.747,1638.8232,
1299.836,1661.7805,
1296.926,1701.6569,
1294.015,1729.2366,
1291.105,1779.6853,
1288.194,1793.5637,
1285.283,1883.4434,
1282.373,1905.086,
1279.462,1894.0809,
1276.552,1915.9972,
1273.641,1932.9868,
1270.731,1909.3765,
1267.820,1885.3261,
1264.909,1844.4524,
1261.999,1883.2391,
1259.088,1934.3179,
1256.178,1928.8104,
1253.267,1903.5919,
1250.356,1878.7664,
1247.446,1833.9979,
1244.535,1779.1385,
1241.625,1740.4935,
1238.714,1723.3273,
1235.804,1707.1663,
1232.893,1677.6308,
1229.982,1649.6885,
1227.072,1599.8963,
1224.161,1608.1421,
1221.251,1571.6605,
1218.340,1573.9225,
1215.430,1537.7816,
1212.519,1500.9222,
1209.608,1520.22,
1206.698,1542.8428,
1203.787,1501.1941,
1200.877,1489.9879,
1197.966,1499.8787,
1195.055,1583.9934,
1192.145,1641.9529,
1189.234,1657.6726,
1186.324,1657.284,
1183.413,1661.2329,
1180.503,1669.0613,
1177.592,1660.2939,
1174.681,1627.4709,
1171.771,1675.7774,
1168.860,1649.8778,
1165.950,1595.7725,
1163.039,1579.883,
1160.129,1570.7069,
1157.218,1557.6832,
1154.307,1569.0393,
1151.397,1587.2556,
1148.486,1547.8217,
1145.576,1565.7945,
1142.665,1529.3901,
1139.754,1541.0203,
1136.844,1540.1732,
1133.933,1530.1639,
1131.023,1517.7657,
1128.112,1499.6623,
1125.202,1477.9595,
1122.291,1474.3858,
1119.380,1502.5136,
1116.470,1516.634,
1113.559,1520.6947,
1110.649,1521.375,
1107.738,1509.0512,
1104.828,1508.7775,
1101.917,1525.4461,
1099.006,1527.9215,
1096.096,1517.1813,
1093.185,1530.3513,
1090.275,1500.6227,
1087.364,1541.4036,
1084.453,1528.5022,
1081.543,1519.7803,
1078.632,1544.0018,
1075.722,1539.7332,
1072.811,1517.4848,
1069.901,1547.1756,
1066.990,1546.95,
1064.079,1568.832,
1061.169,1578.8227,
1058.258,1569.4818,
1055.348,1565.6058,
1052.437,1588.8188,
1049.527,1605.8379,
1046.616,1591.9367,
1043.705,1596.5411,
1040.795,1643.0703,
1037.884,1655.7316,
1034.974,1643.7474,
1032.063,1642.9443,
1029.153,1637.3364,
1026.242,1628.6868,
1023.331,1685.8713,
1020.421,1675.7649,
1017.510,1674.2189,
1014.600,1696.0234,
1011.689,1697.7052,
1008.778,1644.1233,
1005.868,1619.4291,
1002.957,1625.4515,
1000.047,1695.535,
997.136,1798.902,
994.226,1873.0055,
991.315,1880.63,
988.404,1843.3478,
985.494,1847.5886,
982.583,1812.4698,
979.673,1785.4256,
976.762,1801.4462,
973.852,1818.817,
970.941,1833.6013,
968.030,1863.6177,
965.120,1842.4036,
962.209,1849.224,
959.299,1844.0008,
956.388,1850.3344,
953.477,1849.5655,
950.567,1848.0477,
947.656,1876.8233,
944.746,1887.8676,
941.835,1848.6941,
938.925,1872.9356,
936.014,1872.6711,
933.103,1858.9059,
930.193,1862.9779,
927.282,1851.2669,
924.372,1812.369,
921.461,1809.5842,
918.551,1783.0711,
915.640,1770.1741,
912.729,1776.9598,
909.819,1772.3767,
906.908,1787.5403,
903.998,1770.0816,
901.087,1780.6511,
898.176,1793.1926,
895.266,1807.5318,
892.355,1826.2338,
889.445,1809.4485,
886.534,1861.9719,
883.624,1858.9184,
880.713,1868.196,
877.802,1855.9311,
874.892,1777.5334,
871.981,1654.7648,
869.071,1501.8842,
866.160,1535.4015,
863.250,1658.8283,
860.339,1778.5927,
857.428,1844.0274,
854.518,1874.1123,
851.607,1795.8977,
848.697,1690.8953,
845.786,1610.4525,
842.875,1601.6398,
839.965,1683.6283,
837.054,1826.7192,
834.144,1857.3831,
831.233,1866.7081,
828.323,1876.7827,
825.412,1873.7843,
822.501,1847.7367,
819.591,1838.6463,
816.680,1834.3686,
813.770,1798.9174,
810.859,1782.8874,
807.949,1794.7141,
805.038,1810.479,
802.127,1803.0708,
799.217,1804.6112,
796.306,1792.8884,
793.396,1788.0468,
790.485,1792.4269,
787.574,1781.9978,
784.664,1798.4,
781.753,1810.0978,
778.843,1801.6329,
775.932,1795.165,
773.022,1815.1933,
770.111,1846.2613,
767.200,1824.013,
764.290,1824.4653,
761.379,1820.1344,
758.469,1814.0013,
755.558,1848.746,
752.648,1794.1676,
749.737,1785.9862,
746.826,1799.0305,
743.916,1820.7517,
741.005,1838.8902,
738.095,1808.0389,
735.184,1744.31,
732.274,1689.3471,
729.363,1665.4098,
726.452,1691.0625,
723.542,1788.9991,
720.631,1821.1339,
717.721,1819.0638,
714.810,1814.8011,
711.899,1820.9394,
708.989,1823.3601,
706.078,1839.4011,
703.168,1834.8739,
700.257,1814.935,
697.347,1802.4176,
694.436,1830.6331,
691.525,1803.3037,
688.615,1827.5627,
685.704,1832.4242,
682.794,1815.375,
679.883,1814.6902,
676.973,1799.4641,
674.062,1816.7936,
671.151,1823.9917,
668.241,1815.516,
665.330,1807.396,
662.420,1828.9618,
659.509,1830.8353,
656.598,1841.0592,
653.688,1852.6943,
650.777,1838.8359,
647.867,1793.4452,
644.956,1764.8005,
642.046,1742.1808,
639.135,1724.4885,
636.224,1717.4625,
633.314,1734.9292,
630.403,1813.2763,
627.493,1870.1361,
624.582,1886.9676,
621.672,1921.0233,
618.761,1902.6166,
615.850,1895.824,
612.940,1903.9134,
610.029,1923.6631,
607.119,1943.4038,
604.208,1960.9953,
601.297,1955.9091,
598.387,1943.8017,
595.476,1942.5978,
592.566,1944.959,
589.655,1960.2765,
586.745,1961.8655,
583.834,1941.5175,
580.923,1899.3229,
578.013,1890.6908,
575.102,1884.9335,
572.192,1891.6644,
569.281,1909.3592,
566.371,1914.8376,
563.460,1928.0734,
560.549,1942.6333,
557.639,1950.4951,
554.728,1946.2619,
551.818,1960.3076,
548.907,1963.9844,
545.996,1959.7095,
543.086,1957.5756,
540.175,1981.7137,
537.265,1954.4038,
534.354,1943.375,
531.444,1943.6537,
528.533,1946.9134,
525.622,1982.607,
522.712,2010.3979,
519.801,2004.6629,
516.891,1981.5742,
513.980,2017.1918,
511.070,2047.8445,
508.159,2076.0898,
505.248,2095.3764,
502.338,2100.2275,
499.427,2163.5178,
496.517,2179.2437,
493.606,2191.1617,
490.695,2208.5651,
487.785,2152.3704,
484.874,2184.0871,
481.964,2199.3153,
479.053,2187.7203,
476.143,2180.8086,
473.232,2163.1093,
470.321,2143.2374,
467.411,2133.9337,
464.500,2147.3168,
461.590,2145.0196,
458.679,2161.4341,
455.769,2181.3612,
452.858,2195.1703,
449.947,2202.8097,
447.037,2187.9925,
444.126,2199.1871,
441.216,2231.7449,
438.305,2205.0773,
435.395,2227.6005,
432.484,2232.6232,
429.573,2221.6175,
426.663,2226.9385,
423.752,2000.7138,
420.842,1732.0311,
417.931,1515.585,
415.020,1467.0501,
412.110,1786.5532,
409.199,2014.8883,
406.289,2128.4072,
403.378,2122.3801,
400.468,2123.8921,
397.557,2101.7524,
394.646,2119.9688,
391.736,2228.6547,
388.825,2268.6289,
385.915,2273.9887,
383.004,2277.7979,
380.094,2302.3731,
377.183,2321.9375,
374.272,2337.6878,
371.362,2368.7439,
368.451,2422.1926,
365.541,2419.1905,
362.630,2423.2912,
359.719,2433.8863,
356.809,2447.5626,
353.898,2417.6107,
350.988,2410.46,
348.077,2413.6983,
345.167,2418.5046,
342.256,2401.3221,
339.345,2426.1352,
336.435,2443.492,
333.524,2421.2206,
330.614,2448.0462,
327.703,2435.8388,
324.793,2418.6951,
321.882,2425.366,
318.971,2421.6488,
316.061,2437.466,
313.150,2457.6845,
310.240,2465.1057,
307.329,2493.2458,
304.418,2497.0797,
301.508,2497.2366,
298.597,2530.5553,
295.687,2549.6288,
292.776,2555.2917,
289.866,2555.9559,
286.955,2572.9466,
284.044,2652.5399,
281.134,2697.0047,
278.223,2702.3029,
275.313,2742.83,
272.402,2787.9719,
269.492,2780.1549,
266.581,2706.4801,
263.670,2707.9505,
260.760,2717.7779,
257.849,2769.745,
254.939,2893.7712,
252.028,2857.7351,
249.117,2849.7706,
246.207,2877.4525,
243.296,2955.0484,
240.386,2977.0878,
237.475,2995.9006,
234.565,3004.5971,
231.654,2942.5145,
228.743,2935.1287,
225.833,2932.3624,
222.922,2918.4474,
220.012,2962.8893,
217.101,2967.07,
214.191,2962.2761,
211.280,2981.9176,
208.369,2996.1585,
205.459,3012.3563,
202.548,3021.609,
199.638,2988.2291,
196.727,2996.3566,
193.816,3031.1558,
190.906,3086.502,
187.995,3090.1221,
185.085,3115.9635,
182.174,3139.0656,
179.264,3123.1647,
176.353,3124.5789,
173.442,3087.2188,
170.532,3015.5188,
167.621,2991.0056,
164.711,2899.7586,
161.800,2777.1713,
158.890,2641.8625,
155.979,2388.8787,
153.068,2182.1418,
150.158,1995.2717,
147.247,1706.6549,
144.337,1418.7616,
141.426,1125.9349,
138.516,824.84057,
135.605,563.68396,
132.694,377.27393,
129.784,250.3963,
126.873,158.14455,
123.963,108.07614,
121.052,77.00948,
118.141,58.448028,
115.231,44.874163,
112.320,36.833184,
109.410,31.602382,
106.499,22.344364,
103.589,23.736527,
100.678,24.74527,
97.767,20.479644,
94.857,22.453967,
91.946,17.731448,
89.036,9.4878979,
86.125,10.197103,
83.215,8.7822389,
80.304,6.8961346,
77.393,5.4797948,
74.483,4.719865,
71.572,8.3608733,
68.662,14.474523,
65.751,5.2906585,
62.840,6.7103179,
59.930,9.8767104,
57.019,4.2360545,
54.109,3.375,
51.198,3.0733907,
48.288,2.4033122,
45.377,5.9202025,
42.466,6.5505613,
39.556,4.7994071,
36.645,1.288456,
33.735,3.4904908,
30.824,4.6079042,
27.914,-1.0014977,
25.003,0.24291243,
22.092,5.2498547,
19.182,14.244549,
16.271,40.825174,
13.361,155.05366,
10.450,349.53736,
7.539,652.60622,
4.629,518.13279,
1.718,144.32791,
-1.192,-423.14774,
-4.103,-465.8492,
-7.013,-310.727,
-9.924,0.375,
