,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__3__94,
Raman shift [1/cm],Intensity,
3014.167,0.875,
3011.256,-0.22502147,
3008.346,31.442115,
3005.435,32.52871,
3002.525,32.667506,
2999.614,40.776309,
2996.704,48.919329,
2993.793,41.618088,
2990.882,49.699412,
2987.972,50.809415,
2985.061,38.31835,
2982.151,37.113654,
2979.240,52.623086,
2976.329,46.344968,
2973.419,42.690404,
2970.508,51.12495,
2967.598,63.014759,
2964.687,48.262907,
2961.777,46.345039,
2958.866,64.216747,
2955.955,43.768817,
2953.045,49.608784,
2950.134,58.939153,
2947.224,71.875,
2944.313,60.189814,
2941.403,60.649177,
2938.492,62.598582,
2935.581,60.536363,
2932.671,73.115346,
2929.760,66.855757,
2926.850,67.456954,
2923.939,73.314247,
2921.028,68.939636,
2918.118,81.775505,
2915.207,91.761149,
2912.297,79.942701,
2909.386,76.072081,
2906.476,66.007034,
2903.565,70.067586,
2900.654,87.710184,
2897.744,71.063583,
2894.833,78.864821,
2891.923,62.387797,
2889.012,71.458815,
2886.102,70.479053,
2883.191,73.872168,
2880.280,47.458725,
2877.370,41.508694,
2874.459,44.761733,
2871.549,53.546283,
2868.638,86.013129,
2865.727,78.217306,
2862.817,70.131692,
2859.906,79.419161,
2856.996,81.847828,
2854.085,72.910687,
2851.175,78.040679,
2848.264,86.360495,
2845.353,89.810299,
2842.443,83.68057,
2839.532,78.098885,
2836.622,81.330078,
2833.711,81.245483,
2830.801,80.67353,
2827.890,79.500882,
2824.979,83.875,
2822.069,84.886372,
2819.158,82.834566,
2816.248,78.622105,
2813.337,91.287202,
2810.427,76.963156,
2807.516,79.925312,
2804.605,83.69231,
2801.695,86.875,
2798.784,97.987923,
2795.874,77.869716,
2792.963,80.946383,
2790.052,83.874142,
2787.142,86.637999,
2784.231,76.261638,
2781.321,98.989192,
2778.410,73.779817,
2775.500,77.109138,
2772.589,87.258798,
2769.678,75.803323,
2766.768,89.861426,
2763.857,77.979045,
2760.947,73.912825,
2758.036,84.957833,
2755.126,85.727567,
2752.215,91.493103,
2749.304,84.130398,
2746.394,86.510073,
2743.483,87.775005,
2740.573,80.664796,
2737.662,89.98151,
2734.751,93.015685,
2731.841,78.252282,
2728.930,86.671566,
2726.020,93.431134,
2723.109,77.916502,
2720.199,93.346989,
2717.288,83.944349,
2714.377,95.970741,
2711.467,81.465111,
2708.556,91.172683,
2705.646,105.48065,
2702.735,79.387896,
2699.825,94.809557,
2696.914,92.208174,
2694.003,98.847361,
2691.093,94.107247,
2688.182,96.111296,
2685.272,91.113975,
2682.361,92.298581,
2679.450,99.784427,
2676.540,104.69208,
2673.629,95.875,
2670.719,104.86761,
2667.808,92.750441,
2664.898,93.875,
2661.987,92.741645,
2659.076,92.747844,
2656.166,88.182315,
2653.255,103.68793,
2650.345,97.898592,
2647.434,107.76039,
2644.524,94.716721,
2641.613,99.046591,
2638.702,112.70141,
2635.792,93.060452,
2632.881,110.60711,
2629.971,106.64007,
2627.060,95.206878,
2624.149,104.11875,
2621.239,103.88093,
2618.328,99.790226,
2615.418,97.543181,
2612.507,103.08051,
2609.597,93.252245,
2606.686,106.09588,
2603.775,104.31548,
2600.865,109.69754,
2597.954,110.96463,
2595.044,98.161098,
2592.133,105.20617,
2589.223,118.92344,
2586.312,106.16648,
2583.401,107.30204,
2580.491,119.60096,
2577.580,103.88985,
2574.670,110.6611,
2571.759,107.62757,
2568.848,100.8197,
2565.938,116.44639,
2563.027,120.77728,
2560.117,118.23948,
2557.206,124.20341,
2554.296,117.38987,
2551.385,111.55292,
2548.474,109.31961,
2545.564,113.84334,
2542.653,118.41191,
2539.743,115.88732,
2536.832,113.36472,
2533.922,122.60692,
2531.011,111.09956,
2528.100,126.47431,
2525.190,110.48238,
2522.279,118.39088,
2519.369,125.25258,
2516.458,110.75956,
2513.548,122.86567,
2510.637,120.2439,
2507.726,119.9419,
2504.816,114.75099,
2501.905,110.32439,
2498.995,123.69584,
2496.084,123.02135,
2493.173,126.21705,
2490.263,119.29081,
2487.352,139.04033,
2484.442,117.02704,
2481.531,124.61953,
2478.621,120.21617,
2475.710,125.83666,
2472.799,122.3548,
2469.889,133.66172,
2466.978,128.60707,
2464.068,124.83268,
2461.157,112.60746,
2458.247,118.59557,
2455.336,126.10789,
2452.425,126.41745,
2449.515,126.83759,
2446.604,140.875,
2443.694,137.96792,
2440.783,126.15878,
2437.872,122.6043,
2434.962,139.24828,
2432.051,130.41201,
2429.141,135.2808,
2426.230,136.00538,
2423.320,143.98953,
2420.409,132.36221,
2417.498,137.05478,
2414.588,150.04987,
2411.677,143.05429,
2408.767,146.61024,
2405.856,149.44163,
2402.946,141.81513,
2400.035,140.26937,
2397.124,149.6504,
2394.214,149.497,
2391.303,150.19546,
2388.393,141.15638,
2385.482,146.52251,
2382.571,152.86219,
2379.661,157.50291,
2376.750,148.7716,
2373.840,151.50309,
2370.929,142.99413,
2368.019,156.63487,
2365.108,138.875,
2362.197,145.44489,
2359.287,142.69004,
2356.376,147.86267,
2353.466,164.10277,
2350.555,153.71489,
2347.645,158.34783,
2344.734,161.72292,
2341.823,163.82525,
2338.913,155.56603,
2336.002,153.77444,
2333.092,154.23158,
2330.181,165.50921,
2327.270,164.37005,
2324.360,148.16035,
2321.449,162.22874,
2318.539,159.85359,
2315.628,165.84942,
2312.718,173.2913,
2309.807,161.42151,
2306.896,170.38674,
2303.986,168.78404,
2301.075,167.66221,
2298.165,170.27882,
2295.254,181.61648,
2292.344,167.50569,
2289.433,173.56227,
2286.522,175.28128,
2283.612,173.2551,
2280.701,170.41312,
2277.791,177.11358,
2274.880,164.65289,
2271.969,178.91203,
2269.059,165.08208,
2266.148,177.46598,
2263.238,169.3808,
2260.327,186.7027,
2257.417,196.92611,
2254.506,191.8522,
2251.595,184.87866,
2248.685,173.03657,
2245.774,172.57825,
2242.864,186.23658,
2239.953,204.50951,
2237.043,195.97858,
2234.132,187.12177,
2231.221,171.37364,
2228.311,184.14173,
2225.400,194.93129,
2222.490,193.34724,
2219.579,178.90071,
2216.669,174.90362,
2213.758,176.05017,
2210.847,187.93544,
2207.937,210.01992,
2205.026,207.98637,
2202.116,205.59474,
2199.205,217.22512,
2196.294,219.93299,
2193.384,230.98001,
2190.473,227.86913,
2187.563,221.02001,
2184.652,252.38112,
2181.742,258.80656,
2178.831,255.63376,
2175.920,261.95515,
2173.010,263.42489,
2170.099,276.74008,
2167.189,250.88218,
2164.278,252.60867,
2161.368,260.01748,
2158.457,283.12557,
2155.546,297.70864,
2152.636,285.90693,
2149.725,300.3515,
2146.815,313.54131,
2143.904,289.07945,
2140.993,298.47819,
2138.083,308.82933,
2135.172,326.44637,
2132.262,316.62324,
2129.351,299.26111,
2126.441,308.01097,
2123.530,313.35869,
2120.619,269.52631,
2117.709,278.55656,
2114.798,274.875,
2111.888,253.86342,
2108.977,240.23262,
2106.067,222.64042,
2103.156,241.39022,
2100.245,227.87375,
2097.335,222.74412,
2094.424,200.8324,
2091.514,207.80783,
2088.603,219.62152,
2085.692,227.2393,
2082.782,204.1362,
2079.871,222.62645,
2076.961,206.42487,
2074.050,219.39015,
2071.140,209.55319,
2068.229,201.07163,
2065.318,198.95052,
2062.408,220.93552,
2059.497,219.88096,
2056.587,219.74713,
2053.676,203.35928,
2050.766,208.18217,
2047.855,205.27694,
2044.944,188.20031,
2042.034,202.52808,
2039.123,197.23863,
2036.213,214.74381,
2033.302,192.96194,
2030.391,182.92615,
2027.481,194.72849,
2024.570,205.08917,
2021.660,203.99326,
2018.749,199.6728,
2015.839,216.10859,
2012.928,199.69044,
2010.017,221.00529,
2007.107,204.59461,
2004.196,189.22022,
2001.286,185.29196,
1998.375,182.00393,
1995.465,204.25982,
1992.554,195.09867,
1989.643,208.32198,
1986.733,203.6443,
1983.822,180.46437,
1980.912,175.06338,
1978.001,185.875,
1975.090,186.27347,
1972.180,191.21941,
1969.269,194.17672,
1966.359,192.875,
1963.448,192.14448,
1960.538,197.55557,
1957.627,165.88426,
1954.716,186.15683,
1951.806,132.51438,
1948.895,168.46602,
1945.985,192.31781,
1943.074,168.20333,
1940.164,181.16345,
1937.253,186.76181,
1934.342,190.32794,
1931.432,177.37027,
1928.521,177.07016,
1925.611,205.10201,
1922.700,166.59739,
1919.790,177.12907,
1916.879,163.20024,
1913.968,157.87992,
1911.058,127.70685,
1908.147,180.01513,
1905.237,165.2941,
1902.326,160.94017,
1899.415,166.39328,
1896.505,151.48956,
1893.594,168.50916,
1890.684,165.64629,
1887.773,164.65072,
1884.863,180.35564,
1881.952,181.99255,
1879.041,158.69327,
1876.131,155.94689,
1873.220,174.3087,
1870.310,181.51625,
1867.399,193.68308,
1864.489,185.90141,
1861.578,160.94101,
1858.667,153.34206,
1855.757,166.25925,
1852.846,173.32119,
1849.936,143.99111,
1847.025,161.57571,
1844.114,171.99966,
1841.204,168.21066,
1838.293,178.38914,
1835.383,173.154,
1832.472,172.90978,
1829.562,174.70781,
1826.651,174.13989,
1823.740,183.79456,
1820.830,200.22157,
1817.919,177.81495,
1815.009,182.14981,
1812.098,207.21357,
1809.188,165.78983,
1806.277,181.45449,
1803.366,190.44246,
1800.456,166.0291,
1797.545,187.4423,
1794.635,195.39288,
1791.724,153.95255,
1788.813,194.46806,
1785.903,185.30321,
1782.992,209.77957,
1780.082,170.39394,
1777.171,181.20851,
1774.261,179.68496,
1771.350,184.5815,
1768.439,193.61909,
1765.529,195.60373,
1762.618,212.12189,
1759.708,197.39651,
1756.797,178.56439,
1753.887,198.92748,
1750.976,188.69896,
1748.065,178.01939,
1745.155,202.95227,
1742.244,180.4439,
1739.334,179.99264,
1736.423,214.01702,
1733.512,196.49687,
1730.602,209.81154,
1727.691,174.88601,
1724.781,203.56356,
1721.870,172.22237,
1718.960,203.80884,
1716.049,201.12935,
1713.138,204.85997,
1710.228,209.35619,
1707.317,211.64414,
1704.407,181.3295,
1701.496,187.90203,
1698.586,220.29047,
1695.675,190.1252,
1692.764,205.86271,
1689.854,242.27266,
1686.943,234.21226,
1684.033,282.63319,
1681.122,213.09845,
1678.211,259.41817,
1675.301,248.90892,
1672.390,231.9079,
1669.480,243.04346,
1666.569,264.15431,
1663.659,286.26698,
1660.748,308.31318,
1657.837,229.83727,
1654.927,272.12527,
1652.016,241.43388,
1649.106,265.24594,
1646.195,320.59429,
1643.285,349.1914,
1640.374,319.68685,
1637.463,311.55955,
1634.553,349.06711,
1631.642,361.75556,
1628.732,350.96388,
1625.821,365.87827,
1622.911,370.84682,
1620.000,407.40885,
1617.089,464.72077,
1614.179,519.32394,
1611.268,573.83021,
1608.358,573.96865,
1605.447,605.9324,
1602.536,575.25895,
1599.626,615.19191,
1596.715,633.39662,
1593.805,600.89039,
1590.894,553.72216,
1587.984,566.92903,
1585.073,565.62092,
1582.162,565.70989,
1579.252,574.87631,
1576.341,515.19312,
1573.431,544.51593,
1570.520,549.99561,
1567.610,521.05106,
1564.699,497.3744,
1561.788,522.86062,
1558.878,445.75026,
1555.967,452.76419,
1553.057,443.42707,
1550.146,427.56226,
1547.235,423.38141,
1544.325,398.51585,
1541.414,381.79489,
1538.504,395.26147,
1535.593,404.49277,
1532.683,397.57803,
1529.772,388.40635,
1526.861,379.875,
1523.951,389.56573,
1521.040,390.80188,
1518.130,362.18659,
1515.219,365.95477,
1512.309,369.41553,
1509.398,360.17151,
1506.487,371.52877,
1503.577,355.84274,
1500.666,378.31538,
1497.756,376.39226,
1494.845,404.91393,
1491.934,357.90965,
1489.024,368.49707,
1486.113,317.87815,
1483.203,282.78913,
1480.292,320.45206,
1477.382,327.06675,
1474.471,287.73867,
1471.560,298.37065,
1468.650,278.1775,
1465.739,264.875,
1462.829,284.56997,
1459.918,280.74778,
1457.008,278.55207,
1454.097,302.35327,
1451.186,299.40885,
1448.276,274.50603,
1445.365,266.48085,
1442.455,258.25463,
1439.544,281.01579,
1436.633,293.44799,
1433.723,293.02377,
1430.812,238.39218,
1427.902,245.61914,
1424.991,276.8953,
1422.081,206.31179,
1419.170,273.32013,
1416.259,245.99197,
1413.349,208.17584,
1410.438,221.26795,
1407.528,227.65629,
1404.617,227.63638,
1401.707,221.45583,
1398.796,229.97986,
1395.885,234.05993,
1392.975,222.60445,
1390.064,226.92865,
1387.154,198.29491,
1384.243,164.28831,
1381.332,150.10435,
1378.422,138.53178,
1375.511,190.05473,
1372.601,206.5417,
1369.690,244.73557,
1366.780,294.43693,
1363.869,301.51614,
1360.958,293.93305,
1358.048,277.82214,
1355.137,298.31331,
1352.227,329.90771,
1349.316,358.03825,
1346.406,382.97633,
1343.495,376.82278,
1340.584,421.69644,
1337.674,422.59021,
1334.763,437.65128,
1331.853,458.05036,
1328.942,467.76964,
1326.032,460.71879,
1323.121,498.88708,
1320.210,504.21803,
1317.300,472.72433,
1314.389,485.73673,
1311.479,475.68112,
1308.568,453.68786,
1305.657,516.1466,
1302.747,534.82025,
1299.836,517.82343,
1296.926,539.1741,
1294.015,545.60937,
1291.105,557.32204,
1288.194,609.99455,
1285.283,611.41895,
1282.373,626.49212,
1279.462,655.9923,
1276.552,665.76474,
1273.641,659.49539,
1270.731,658.875,
1267.820,660.12143,
1264.909,663.42431,
1261.999,653.64062,
1259.088,674.6194,
1256.178,697.28641,
1253.267,685.53109,
1250.356,657.84837,
1247.446,645.11482,
1244.535,642.3884,
1241.625,626.74541,
1238.714,608.98862,
1235.804,610.63232,
1232.893,595.61922,
1229.982,620.98575,
1227.072,594.7317,
1224.161,608.00407,
1221.251,583.32816,
1218.340,535.00628,
1215.430,514.42554,
1212.519,511.70568,
1209.608,511.77313,
1206.698,528.32204,
1203.787,551.04584,
1200.877,525.71081,
1197.966,539.1982,
1195.055,562.05946,
1192.145,594.42605,
1189.234,622.04119,
1186.324,639.5121,
1183.413,648.52475,
1180.503,647.15342,
1177.592,644.14786,
1174.681,664.875,
1171.771,663.3502,
1168.860,597.26158,
1165.950,604.58192,
1163.039,588.31972,
1160.129,573.97645,
1157.218,559.77954,
1154.307,553.3273,
1151.397,556.44346,
1148.486,548.82027,
1145.576,577.10629,
1142.665,582.43376,
1139.754,582.06137,
1136.844,569.26955,
1133.933,550.38536,
1131.023,554.09368,
1128.112,581.0161,
1125.202,592.00547,
1122.291,561.13377,
1119.380,584.00492,
1116.470,597.24284,
1113.559,601.968,
1110.649,574.06179,
1107.738,571.73463,
1104.828,567.06322,
1101.917,564.10658,
1099.006,602.33911,
1096.096,569.67018,
1093.185,615.32631,
1090.275,622.11208,
1087.364,576.90477,
1084.453,572.18646,
1081.543,593.2012,
1078.632,603.24821,
1075.722,604.69591,
1072.811,616.62679,
1069.901,613.13375,
1066.990,590.24172,
1064.079,610.05401,
1061.169,633.47333,
1058.258,641.18106,
1055.348,641.81458,
1052.437,647.89107,
1049.527,643.3785,
1046.616,656.41094,
1043.705,656.33347,
1040.795,653.95949,
1037.884,647.31189,
1034.974,648.95103,
1032.063,659.20583,
1029.153,652.83638,
1026.242,644.18681,
1023.331,649.70796,
1020.421,637.63007,
1017.510,642.52024,
1014.600,664.83169,
1011.689,682.16458,
1008.778,677.72839,
1005.868,677.03717,
1002.957,695.10461,
1000.047,744.46702,
997.136,778.32012,
994.226,788.09041,
991.315,770.9567,
988.404,735.57796,
985.494,728.52976,
982.583,713.11175,
979.673,696.97371,
976.762,673.67483,
973.852,669.71521,
970.941,677.61481,
968.030,668.37209,
965.120,659.98598,
962.209,686.41478,
