,PL2F96~1,
Wavenumbers [1/cm],Intensity,
3014.167,0.25,
3011.256,-2.5499571,
3008.346,59.980361,
3005.435,75.366609,
3002.525,66.984899,
2999.614,69.052618,
2996.704,75.117012,
2993.793,94.1538,
2990.882,85.80718,
2987.972,78.30045,
2985.061,92.683503,
2982.151,92.085289,
2979.240,90.76807,
2976.329,111.05051,
2973.419,95.018933,
2970.508,105.40001,
2967.598,106.05884,
2964.687,104.63791,
2961.777,106.34401,
2958.866,115.92162,
2955.955,117.59733,
2953.045,126.88311,
2950.134,131.92057,
2947.224,135.85144,
2944.313,138.87892,
2941.403,138.39234,
2938.492,147.11179,
2935.581,131.64267,
2932.671,140.24567,
2929.760,141.2385,
2926.850,137.55639,
2923.939,155.48831,
2921.028,150.46166,
2918.118,154.98929,
2915.207,140.42078,
2912.297,158.14845,
2909.386,150.84854,
2906.476,149.44382,
2903.565,143.07147,
2900.654,155.74445,
2897.744,130.07399,
2894.833,122.02309,
2891.923,135.9263,
2889.012,130.83959,
2886.102,116.29053,
2883.191,78.289649,
2880.280,33.761934,
2877.370,-106.73229,
2874.459,-153.50485,
2871.549,-78.998804,
2868.638,94.532391,
2865.727,109.023,
2862.817,136.87835,
2859.906,145.61752,
2856.996,148.28623,
2854.085,141.13025,
2851.175,156.46386,
2848.264,163.8825,
2845.353,165.96963,
2842.443,157.24304,
2839.532,157.04108,
2836.622,153.00846,
2833.711,160.40542,
2830.801,158.75368,
2827.890,162.45628,
2824.979,161.87993,
2822.069,183.15902,
2819.158,172.96967,
2816.248,168.50289,
2813.337,185.43537,
2810.427,174.11777,
2807.516,168.83281,
2804.605,173.41105,
2801.695,169.07895,
2798.784,192.54977,
2795.874,171.68008,
2792.963,172.82149,
2790.052,198.24485,
2787.142,168.10504,
2784.231,161.99066,
2781.321,172.69579,
2778.410,184.7056,
2775.500,179.67448,
2772.589,171.13456,
2769.678,172.10665,
2766.768,174.25,
2763.857,179.03805,
2760.947,173.28783,
2758.036,191.95708,
2755.126,157.71582,
2752.215,176.7408,
2749.304,191.05753,
2746.394,194.16941,
2743.483,181.84997,
2740.573,191.68586,
2737.662,183.25,
2734.751,183.25,
2731.841,189.49359,
2728.930,177.57629,
2726.020,180.25521,
2723.109,176.27075,
2720.199,186.54372,
2717.288,186.35584,
2714.377,185.73328,
2711.467,198.46319,
2708.556,194.20747,
2705.646,198.32044,
2702.735,197.93042,
2699.825,206.84816,
2696.914,215.20274,
2694.003,187.04837,
2691.093,189.87456,
2688.182,186.65074,
2685.272,198.93137,
2682.361,196.82642,
2679.450,195.0031,
2676.540,181.51421,
2673.629,194.25,
2670.719,196.17699,
2667.808,182.02817,
2664.898,207.92509,
2661.987,213.88319,
2659.076,220.46982,
2656.166,202.55731,
2653.255,206.5119,
2650.345,217.28267,
2647.434,214.39261,
2644.524,203.31954,
2641.613,203.67866,
2638.702,217.06063,
2635.792,215.78339,
2632.881,203.86897,
2629.971,229.9347,
2627.060,204.58125,
2624.149,218.49375,
2621.239,222.01334,
2618.328,231.12284,
2615.418,224.26818,
2612.507,212.52669,
2609.597,214.79092,
2606.686,215.2239,
2603.775,228.85318,
2600.865,229.3114,
2597.954,226.86669,
2595.044,228.17029,
2592.133,240.13529,
2589.223,231.7921,
2586.312,234.95852,
2583.401,242.35219,
2580.491,243.42788,
2577.580,232.2467,
2574.670,229.97326,
2571.759,225.94692,
2568.848,229.01246,
2565.938,220.91648,
2563.027,245.88409,
2560.117,227.45557,
2557.206,238.94741,
2554.296,230.39188,
2551.385,232.82007,
2548.474,233.50911,
2545.564,236.06007,
2542.653,250.23994,
2539.743,246.6699,
2536.832,259.29112,
2533.922,244.58115,
2531.011,260.02544,
2528.100,248.91551,
2525.190,244.92541,
2522.279,242.39069,
2519.369,247.36308,
2516.458,255.58569,
2513.548,246.11381,
2510.637,248.27893,
2507.726,273.3169,
2504.816,263.62542,
2501.905,264.62683,
2498.995,255.60831,
2496.084,266.15595,
2493.173,275.0394,
2490.263,261.28388,
2487.352,267.79253,
2484.442,282.52837,
2481.531,271.9257,
2478.621,268.76663,
2475.710,285.05831,
2472.799,267.89566,
2469.889,273.79844,
2466.978,254.52836,
2464.068,286.81096,
2461.157,282.55507,
2458.247,283.61779,
2455.336,281.78422,
2452.425,274.92453,
2449.515,309.35396,
2446.604,311.96202,
2443.694,310.38982,
2440.783,304.10473,
2437.872,303.14061,
2434.962,298.14862,
2432.051,288.34869,
2429.141,297.0616,
2426.230,305.98924,
2423.320,313.63618,
2420.409,295.38459,
2417.498,303.83147,
2414.588,314.7899,
2411.677,291.99899,
2408.767,293.09153,
2405.856,319.06427,
2402.946,320.88092,
2400.035,298.67252,
2397.124,315.84356,
2394.214,333.22041,
2391.303,312.92954,
2388.393,305.54533,
2385.482,299.38219,
2382.571,288.42734,
2379.661,300.99388,
2376.750,327.51356,
2373.840,324.68126,
2370.929,305.45576,
2368.019,325.02093,
2365.108,324.69241,
2362.197,321.04179,
2359.287,335.82159,
2356.376,343.24296,
2353.466,344.90245,
2350.555,336.38518,
2347.645,347.80231,
2344.734,342.3698,
2341.823,357.9515,
2338.913,334.23058,
2336.002,326.18296,
2333.092,350.89342,
2330.181,356.21421,
2327.270,338.18509,
2324.360,363.90568,
2321.449,361.38947,
2318.539,369.65366,
2315.628,362.46023,
2312.718,360.36674,
2309.807,377.92734,
2306.896,355.82435,
2303.986,377.2889,
2301.075,351.59048,
2298.165,338.05763,
2295.254,370.51754,
2292.344,387.20025,
2289.433,372.21909,
2286.522,362.70983,
2283.612,352.96938,
2280.701,372.61767,
2277.791,374.16985,
2274.880,380.59584,
2271.969,405.44753,
2269.059,387.31266,
2266.148,381.7091,
2263.238,408.33878,
2260.327,389.90513,
2257.417,387.62222,
2254.506,396.46368,
2251.595,382.83555,
2248.685,389.6634,
2245.774,407.96408,
2242.864,403.57418,
2239.953,410.52582,
2237.043,413.57429,
2234.132,406.25,
2231.221,418.33016,
2228.311,398.89436,
2225.400,397.53145,
2222.490,408.36403,
2219.579,418.37856,
2216.669,430.24046,
2213.758,434.85915,
2210.847,433.83187,
2207.937,435.16856,
2205.026,419.91647,
2202.116,424.98779,
2199.205,429.19965,
2196.294,445.80397,
2193.384,462.48651,
2190.473,465.39202,
2187.563,465.308,
2184.652,479.35857,
2181.742,481.79428,
2178.831,475.95824,
2175.920,497.25,
2173.010,515.37642,
2170.099,529.18254,
2167.189,555.30023,
2164.278,567.97262,
2161.368,606.67792,
2158.457,627.45166,
2155.546,649.58271,
2152.636,678.76058,
2149.725,719.70635,
2146.815,744.61599,
2143.904,765.34666,
2140.993,760.04362,
2138.083,776.18006,
2135.172,785.77099,
2132.262,777.61708,
2129.351,766.69823,
2126.441,758.94901,
2123.530,730.03674,
2120.619,708.49782,
2117.709,684.39412,
2114.798,656.70375,
2111.888,621.72595,
2108.977,577.72681,
2106.067,564.25,
2103.156,555.45165,
2100.245,532.26255,
2097.335,547.19242,
2094.424,513.36154,
2091.514,514.31175,
2088.603,492.55417,
2085.692,491.56967,
2082.782,491.71589,
2079.871,484.49971,
2076.961,490.73338,
2074.050,472.51061,
2071.140,496.92819,
2068.229,491.16798,
2065.318,474.50874,
2062.408,466.23487,
2059.497,495.506,
2056.587,488.00624,
2053.676,452.7515,
2050.766,489.70889,
2047.855,449.3924,
2044.944,455.58012,
2042.034,464.72399,
2039.123,476.79209,
2036.213,497.25,
2033.302,491.27183,
2030.391,477.87735,
2027.481,471.01831,
2024.570,486.26386,
2021.660,463.84649,
2018.749,506.71813,
2015.839,491.77034,
2012.928,481.5604,
2010.017,477.30212,
2007.107,482.46123,
2004.196,485.52378,
2001.286,470.20761,
1998.375,487.82186,
1995.465,497.25,
1992.554,470.07965,
1989.643,458.52651,
1986.733,457.35702,
1983.822,460.51957,
1980.912,462.32873,
1978.001,454.47821,
1975.090,464.11563,
1972.180,468.66086,
1969.269,479.17234,
1966.359,467.43926,
1963.448,488.51289,
1960.538,483.07735,
1957.627,490.05806,
1954.716,487.36491,
1951.806,468.99517,
1948.895,481.08202,
1945.985,471.35621,
1943.074,483.39773,
1940.164,460.40378,
1937.253,447.93276,
1934.342,453.37834,
1931.432,449.19952,
1928.521,460.57643,
1925.611,465.60074,
1922.700,435.34117,
1919.790,443.75271,
1916.879,471.36676,
1913.968,447.28197,
1911.058,468.30706,
1908.147,477.80324,
1905.237,441.25735,
1902.326,436.19519,
1899.415,430.62561,
1896.505,415.46073,
1893.594,394.34449,
1890.684,428.55691,
1887.773,468.98271,
1884.863,473.43907,
1881.952,455.0227,
1879.041,484.07452,
1876.131,475.07615,
1873.220,445.84282,
1870.310,497.94497,
1867.399,466.82577,
1864.489,489.39324,
1861.578,466.28861,
1858.667,451.21105,
1855.757,472.25716,
1852.846,457.71669,
1849.936,454.5743,
1847.025,491.8972,
1844.114,479.17937,
1841.204,480.6451,
1838.293,478.79241,
1835.383,445.59901,
1832.472,462.97174,
1829.562,481.80521,
1826.651,478.46356,
1823.740,495.17724,
1820.830,487.58845,
1817.919,472.66311,
1815.009,496.79325,
1812.098,510.22637,
1809.188,529.07166,
1806.277,534.16147,
1803.366,520.95055,
1800.456,503.68966,
1797.545,509.86709,
1794.635,497.28202,
1791.724,499.79375,
1788.813,487.0626,
1785.903,517.5737,
1782.992,479.59274,
1780.082,441.80203,
1777.171,398.24089,
1774.261,359.5049,
1771.350,397.94852,
1768.439,477.33624,
1765.529,506.88987,
1762.618,535.53064,
1759.708,559.61974,
1756.797,562.26515,
1753.887,539.53134,
1750.976,541.27421,
1748.065,543.94893,
1745.155,529.75331,
1742.244,541.12769,
1739.334,550.93471,
1736.423,559.72849,
1733.512,558.15649,
1730.602,540.54164,
1727.691,552.13853,
1724.781,591.85937,
1721.870,568.25457,
1718.960,563.53893,
1716.049,554.1823,
1713.138,561.65495,
1710.228,593.71039,
1707.317,616.826,
1704.407,611.16443,
1701.496,588.37285,
1698.586,599.18578,
1695.675,621.7713,
1692.764,645.97132,
1689.854,615.67912,
1686.943,621.01392,
1684.033,656.3559,
1681.122,602.20158,
1678.211,691.38392,
1675.301,617.48126,
1672.390,647.3786,
1669.480,690.37835,
1666.569,705.50094,
1663.659,648.21361,
1660.748,707.36834,
1657.837,764.16252,
1654.927,759.94542,
1652.016,747.68738,
1649.106,766.37613,
1646.195,810.29094,
1643.285,771.81966,
1640.374,797.52525,
1637.463,857.14191,
1634.553,852.01845,
1631.642,903.84718,
1628.732,958.07224,
1625.821,928.29776,
1622.911,1000.8386,
1620.000,1040.7461,
1617.089,1126.5187,
1614.179,1238.0633,
1611.268,1290.3539,
1608.358,1331.3303,
1605.447,1347.393,
1602.536,1388.3211,
1599.626,1388.4902,
1596.715,1429.9997,
1593.805,1367.1751,
1590.894,1376.8634,
1587.984,1330.7488,
1585.073,1330.0565,
1582.162,1297.8546,
1579.252,1261.7912,
1576.341,1296.9053,
1573.431,1299.4183,
1570.520,1294.1925,
1567.610,1273.8772,
1564.699,1280.3005,
1561.788,1205.6733,
1558.878,1207.7537,
1555.967,1215.0007,
1553.057,1198.7674,
1550.146,1154.1483,
1547.235,1115.4918,
1544.325,1098.4636,
1541.414,1090.0097,
1538.504,1102.1503,
1535.593,1075.8361,
1532.683,1039.6815,
1529.772,1072.2621,
1526.861,1073.8684,
1523.951,1023.1501,
1521.040,1001.862,
1518.130,977.98904,
1515.219,982.61027,
1512.309,977.46173,
1509.398,985.73867,
1506.487,963.81722,
1503.577,942.62992,
1500.666,955.31066,
1497.756,903.30123,
1494.845,940.04989,
1491.934,935.2059,
1489.024,921.731,
1486.113,923.10443,
1483.203,905.48665,
1480.292,866.76401,
1477.382,819.83759,
1474.471,861.66439,
1471.560,889.58632,
1468.650,850.52048,
1465.739,846.26225,
1462.829,839.73275,
1459.918,831.45996,
1457.008,845.43477,
1454.097,853.09058,
1451.186,859.06238,
1448.276,853.95669,
1445.365,823.4293,
1442.455,821.31722,
1439.544,797.18553,
1436.633,812.85179,
1433.723,807.99472,
1430.812,818.03352,
1427.902,791.10689,
1424.991,827.12186,
1422.081,782.37615,
1419.170,779.97812,
1416.259,776.19968,
1413.349,766.18711,
1410.438,752.75331,
1407.528,792.02443,
1404.617,752.84015,
1401.707,741.63625,
1398.796,778.3304,
1395.885,780.46255,
1392.975,789.25071,
1390.064,824.37033,
1387.154,845.23206,
1384.243,872.62771,
1381.332,829.25802,
1378.422,810.59322,
1375.511,759.07027,
1372.601,807.09323,
1369.690,816.39333,
1366.780,894.86945,
1363.869,890.54978,
1360.958,908.31887,
1358.048,951.91559,
1355.137,986.44347,
1352.227,999.25,
1349.316,1023.3574,
1346.406,1041.1333,
1343.495,1021.9173,
1340.584,1101.6423,
1337.674,1136.0692,
1334.763,1102.5556,
1331.853,1136.8631,
1328.942,1168.4918,
1326.032,1172.25,
1323.121,1177.4368,
1320.210,1177.9182,
1317.300,1211.4835,
1314.389,1246.0419,
1311.479,1243.1433,
1308.568,1260.014,
1305.657,1321.9357,
1302.747,1324.2281,
1299.836,1323.1297,
1296.926,1377.0784,
1294.015,1480.9619,
1291.105,1498.4581,
1288.194,1524.2123,
1285.283,1535.978,
1282.373,1593.9373,
1279.462,1654.7985,
1276.552,1713.5572,
1273.641,1736.0289,
1270.731,1716.8351,
1267.820,1732.9017,
1264.909,1698.0962,
1261.999,1704.9158,
1259.088,1723.1582,
1256.178,1683.1401,
1253.267,1649.3982,
1250.356,1610.7736,
1247.446,1587.4491,
1244.535,1542.5983,
1241.625,1453.1909,
1238.714,1398.5544,
1235.804,1430.5462,
1232.893,1386.0096,
1229.982,1340.8395,
1227.072,1299.1951,
1224.161,1301.293,
1221.251,1268.0026,
1218.340,1247.1806,
1215.430,1253.8112,
1212.519,1256.4586,
1209.608,1241.1625,
1206.698,1238.463,
1203.787,1259.2148,
1200.877,1213.5933,
1197.966,1267.5428,
1195.055,1291.5812,
1192.145,1329.8118,
1189.234,1350.9819,
1186.324,1408.6187,
1183.413,1420.0114,
1180.503,1378.2382,
1177.592,1369.7448,
1174.681,1353.3185,
1171.771,1387.7349,
1168.860,1365.4076,
1165.950,1335.0299,
1163.039,1348.5037,
1160.129,1359.6094,
1157.218,1340.5784,
1154.307,1314.5397,
1151.397,1307.468,
1148.486,1294.9099,
1145.576,1238.1003,
1142.665,1280.7201,
1139.754,1280.9955,
1136.844,1264.143,
1133.933,1254.904,
1131.023,1237.6708,
1128.112,1227.3918,
1125.202,1242.4239,
1122.291,1248.122,
1119.380,1240.0768,
1116.470,1222.4262,
1113.559,1258.1392,
1110.649,1271.8694,
1107.738,1263.0695,
1104.828,1249.6729,
1101.917,1250.9426,
1099.006,1268.8995,
1096.096,1266.7125,
1093.185,1257.9324,
1090.275,1269.3891,
1087.364,1260.5859,
1084.453,1259.7497,
1081.543,1279.4642,
1078.632,1286.1473,
1075.722,1260.7038,
1072.811,1282.4505,
1069.901,1257.1259,
1066.990,1275.4583,
1064.079,1274.1254,
1061.169,1306.5973,
1058.258,1321.6985,
1055.348,1310.011,
1052.437,1325.758,
1049.527,1325.3983,
1046.616,1381.0033,
1043.705,1349.4825,
1040.795,1384.2223,
1037.884,1399.6295,
1034.974,1385.8982,
1032.063,1383.8268,
1029.153,1393.8998,
1026.242,1382.6554,
1023.331,1408.915,
1020.421,1406.5819,
1017.510,1409.9733,
1014.600,1416.9417,
1011.689,1427.232,
1008.778,1446.2237,
1005.868,1440.0724,
1002.957,1420.2842,
1000.047,1526.45,
997.136,1582.5205,
994.226,1607.9728,
991.315,1628.9901,
988.404,1628.6027,
985.494,1594.2692,
982.583,1595.1257,
979.673,1580.6171,
976.762,1586.4049,
973.852,1591.1559,
970.941,1588.7319,
968.030,1590.8974,
965.120,1583.3717,
962.209,1612.3582,
959.299,1609.4593,
956.388,1595.0507,
953.477,1591.1823,
950.567,1597.7272,
947.656,1603.1575,
944.746,1655.8299,
941.835,1608.8514,
938.925,1620.2818,
936.014,1611.0053,
933.103,1592.7217,
930.193,1589.4595,
927.282,1559.1207,
924.372,1575.1873,
921.461,1575.0408,
918.551,1540.5559,
915.640,1514.5502,
912.729,1510.6399,
909.819,1504.6931,
906.908,1492.8992,
903.998,1470.7752,
901.087,1516.807,
898.176,1529.5482,
895.266,1522.0416,
892.355,1548.2341,
889.445,1564.1802,
886.534,1617.6818,
883.624,1614.1205,
880.713,1611.3328,
877.802,1608.997,
874.892,1576.4753,
871.981,1480.5017,
869.071,1321.7732,
866.160,1336.3375,
863.250,1427.59,
860.339,1523.6778,
857.428,1572.3194,
854.518,1547.9962,
851.607,1573.7904,
848.697,1481.2678,
845.786,1435.6931,
842.875,1446.4842,
839.965,1479.6678,
837.054,1527.8175,
834.144,1578.3714,
831.233,1568.9181,
828.323,1564.6903,
825.412,1567.6743,
822.501,1551.0795,
819.591,1489.0996,
816.680,1504.077,
813.770,1473.1659,
810.859,1433.7491,
807.949,1427.2354,
805.038,1468.6527,
802.127,1463.7139,
799.217,1429.7074,
796.306,1426.196,
793.396,1438.8684,
790.485,1457.0415,
787.574,1484.4129,
784.664,1436.0263,
781.753,1453.4184,
778.843,1466.25,
775.932,1462.5464,
773.022,1457.5467,
770.111,1478.8038,
767.200,1492.431,
764.290,1480.0694,
761.379,1472.5825,
758.469,1476.7388,
755.558,1467.0069,
752.648,1458.8608,
749.737,1439.6247,
746.826,1431.6487,
743.916,1424.8733,
741.005,1398.9399,
738.095,1360.7817,
735.184,1304.0506,
732.274,1236.4451,
729.363,1234.5977,
726.452,1324.921,
723.542,1384.0067,
720.631,1406.3635,
717.721,1432.2996,
714.810,1451.8182,
711.899,1452.8539,
708.989,1425.4185,
706.078,1422.0448,
703.168,1451.611,
700.257,1454.7471,
697.347,1431.4674,
694.436,1431.9881,
691.525,1422.3425,
688.615,1401.3827,
685.704,1409.2445,
682.794,1439.1648,
679.883,1455.4663,
676.973,1460.2745,
674.062,1463.8023,
671.151,1443.3335,
668.241,1428.5919,
665.330,1469.9643,
662.420,1442.8074,
659.509,1443.5993,
656.598,1444.2208,
653.688,1436.7994,
650.777,1425.466,
647.867,1431.8366,
644.956,1409.7223,
642.046,1366.6427,
639.135,1334.844,
636.224,1367.2818,
633.314,1373.6333,
630.403,1437.3271,
627.493,1477.9456,
624.582,1479.0174,
621.672,1500.4013,
618.761,1467.8127,
615.850,1489.2073,
612.940,1509.1024,
610.029,1496.0663,
607.119,1488.9596,
604.208,1523.0407,
601.297,1534.7574,
598.387,1519.3516,
595.476,1490.2212,
592.566,1521.7039,
589.655,1522.7148,
586.745,1509.4008,
583.834,1495.25,
580.923,1495.1031,
578.013,1470.7763,
575.102,1437.8649,
572.192,1456.8367,
569.281,1522.4538,
566.371,1501.323,
563.460,1454.8055,
560.549,1482.0542,
557.639,1527.5644,
554.728,1520.1022,
551.818,1517.7612,
548.907,1534.3136,
545.996,1537.863,
543.086,1523.0625,
540.175,1508.2682,
537.265,1537.6697,
534.354,1558.2804,
531.444,1563.9061,
528.533,1556.2985,
525.622,1571.0415,
522.712,1583.9581,
519.801,1584.1399,
516.891,1578.9451,
513.980,1602.174,
511.070,1623.2674,
508.159,1674.231,
505.248,1717.9953,
502.338,1708.7018,
499.427,1724.1385,
496.517,1749.1793,
493.606,1761.5486,
490.695,1755.3198,
487.785,1763.0178,
484.874,1769.4198,
481.964,1777.2333,
479.053,1789.9496,
476.143,1813.7564,
473.232,1770.647,
470.321,1738.1661,
467.411,1733.3935,
464.500,1766.0755,
461.590,1759.1838,
458.679,1783.1138,
455.769,1803.9349,
452.858,1802.216,
449.947,1792.2849,
447.037,1809.0596,
444.126,1824.2076,
441.216,1828.8531,
438.305,1826.5673,
435.395,1847.2304,
432.484,1862.0008,
429.573,1863.8775,
426.663,1849.4348,
423.752,1780.6004,
420.842,1575.8826,
417.931,1344.6258,
415.020,1264.9982,
412.110,1481.7339,
409.199,1650.7585,
406.289,1754.811,
403.378,1790.0144,
400.468,1720.4629,
397.557,1731.1556,
394.646,1778.4107,
391.736,1823.8919,
388.825,1875.1796,
385.915,1886.5246,
383.004,1880.109,
380.094,1874.9756,
377.183,1928.4014,
374.272,1954.6484,
371.362,1971.6082,
368.451,1987.0616,
365.541,1951.0359,
362.630,2013.9,
359.719,2051.7565,
356.809,2000.2889,
353.898,2033.9848,
350.988,2044.335,
348.077,2040.0226,
345.167,2028.1582,
342.256,2046.0878,
339.345,2041.6842,
336.435,2039.357,
333.524,2054.0286,
330.614,2015.2805,
327.703,2006.8438,
324.793,2023.9129,
321.882,2063.1905,
318.971,2038.6569,
316.061,2042.4579,
313.150,2064.719,
310.240,2095.1458,
307.329,2100.5378,
304.418,2112.7369,
301.508,2116.3884,
298.597,2083.0697,
295.687,2072.8004,
292.776,2086.3334,
289.866,2118.6573,
286.955,2158.5485,
284.044,2229.3974,
281.134,2305.3897,
278.223,2369.1722,
275.313,2361.8036,
272.402,2387.5525,
269.492,2400.2792,
266.581,2380.5204,
263.670,2314.3542,
260.760,2333.9064,
257.849,2383.8777,
254.939,2425.7091,
252.028,2462.4422,
249.117,2464.3725,
246.207,2472.2216,
243.296,2557.1379,
240.386,2523.8055,
237.475,2492.7979,
234.565,2472.9231,
231.654,2432.752,
228.743,2435.7574,
225.833,2426.566,
222.922,2386.0462,
220.012,2381.6748,
217.101,2378.2871,
214.191,2373.6273,
211.280,2364.8977,
208.369,2352.1394,
205.459,2352.638,
202.548,2368.5174,
199.638,2404.7999,
196.727,2392.0824,
193.816,2392.9032,
190.906,2428.158,
187.995,2397.025,
185.085,2401.3814,
182.174,2418.0541,
179.264,2417.3314,
176.353,2376.2401,
173.442,2396.7569,
170.532,2467.7055,
167.621,2420.1211,
164.711,2374.1392,
161.800,2291.9021,
158.890,2138.6002,
155.979,1948.4319,
153.068,1811.3775,
150.158,1697.8272,
147.247,1489.6211,
144.337,1233.02,
141.426,961.52933,
138.516,688.39376,
135.605,509.68028,
132.694,347.40118,
129.784,211.73114,
126.873,142.36354,
123.963,95.813002,
121.052,63.317902,
118.141,43.328646,
115.231,38.986578,
112.320,37.25,
109.410,35.068316,
106.499,23.673832,
103.589,17.888473,
100.678,14.435135,
97.767,12.302322,
94.857,12.942989,
91.946,12.040667,
89.036,9.6855105,
86.125,6.1394841,
83.215,6.3118407,
80.304,6.2922693,
77.393,3.4595895,
74.483,9.8013496,
71.572,9.6264789,
68.662,3.3192675,
65.751,4.0257186,
62.840,8.5853179,
59.930,10.815279,
57.019,1.6492136,
54.109,4.4301259,
51.198,6.0435629,
48.288,3.2160253,
45.377,-1.0042431,
42.466,2.1966321,
39.556,7.8685771,
36.645,-0.55770552,
33.735,3.4809816,
30.824,7.2620172,
27.914,0.95144003,
25.003,3.9858249,
22.092,6.5729046,
19.182,7.753423,
16.271,23.142206,
13.361,111.85576,
10.450,263.59053,
7.539,486.35313,
4.629,472.48083,
1.718,264.55837,
-1.192,-194.16273,
-4.103,-242.41962,
-7.013,-163.39268,
-9.924,2.25,
