,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__0__24,
Raman shift [1/cm],Intensity,
3014.167,-2.125,
3011.256,0.47491411,
3008.346,170.29703,
3005.435,198.53225,
3002.525,221.21504,
2999.614,219.16201,
2996.704,216.875,
2993.793,238.76037,
2990.882,234.82918,
2987.972,241.88509,
2985.061,243.43165,
2982.151,264.89183,
2979.240,283.92538,
2976.329,278.11817,
2973.419,286.45934,
2970.508,309.5916,
2967.598,325.7758,
2964.687,312.94905,
2961.777,302.03718,
2958.866,333.875,
2955.955,334.63385,
2953.045,342.99358,
2950.134,361.11991,
2947.224,369.64366,
2944.313,397.67272,
2941.403,419.86359,
2938.492,406.27878,
2935.581,399.10076,
2932.671,402.31708,
2929.760,410.73654,
2926.850,409.82274,
2923.939,428.99651,
2921.028,436.97513,
2918.118,457.03621,
2915.207,457.45716,
2912.297,458.84115,
2909.386,460.45895,
2906.476,441.78232,
2903.565,444.71352,
2900.654,460.10956,
2897.744,463.61098,
2894.833,447.82336,
2891.923,450.8205,
2889.012,439.99639,
2886.102,450.66689,
2883.191,445.87878,
2880.280,416.4061,
2877.370,380.27629,
2874.459,362.44754,
2871.549,409.19093,
2868.638,441.74096,
2865.727,477.27114,
2862.817,460.01673,
2859.906,473.05164,
2856.996,462.85689,
2854.085,497.68388,
2851.175,474.5859,
2848.264,456.23283,
2845.353,462.9397,
2842.443,458.28823,
2839.532,450.75557,
2836.622,443.11654,
2833.711,452.02258,
2830.801,449.48676,
2827.890,447.68794,
2824.979,446.66502,
2822.069,451.06833,
2819.158,470.53538,
2816.248,471.13947,
2813.337,465.78231,
2810.427,466.66151,
2807.516,468.29219,
2804.605,469.67067,
2801.695,460.38814,
2798.784,466.84008,
2795.874,465.01484,
2792.963,466.58926,
2790.052,472.8735,
2787.142,446.96704,
2784.231,450.5194,
2781.321,468.93786,
2778.410,462.40547,
2775.500,461.06534,
2772.589,465.26032,
2769.678,479.12413,
2766.768,458.52545,
2763.857,483.08695,
2760.947,498.90022,
2758.036,483.39081,
2755.126,479.25534,
2752.215,492.04332,
2749.304,482.68437,
2746.394,485.62698,
2743.483,494.22501,
2740.573,461.82398,
2737.662,487.08802,
2734.751,484.22446,
2731.841,485.98306,
2728.930,502.83273,
2726.020,496.66088,
2723.109,507.30792,
2720.199,505.89367,
2717.288,523.40055,
2714.377,503.62122,
2711.467,506.39918,
2708.556,516.53479,
2705.646,521.55109,
2702.735,524.71263,
2699.825,523.00589,
2696.914,534.68502,
2694.003,501.24247,
2691.093,532.21435,
2688.182,539.22093,
2685.272,534.47671,
2682.361,532.63373,
2679.450,552.44696,
2676.540,552.69208,
2673.629,539.56112,
2670.719,550.14488,
2667.808,536.13953,
2664.898,546.09582,
2661.987,543.30832,
2659.076,545.49353,
2656.166,569.82734,
2653.255,575.02466,
2650.345,569.30694,
2647.434,560.56091,
2644.524,568.26109,
2641.613,575.04659,
2638.702,570.98547,
2635.792,584.9388,
2632.881,573.72026,
2629.971,582.47237,
2627.060,566.20625,
2624.149,578.74063,
2621.239,564.85721,
2618.328,553.59558,
2615.418,572.19773,
2612.507,578.73665,
2609.597,597.13049,
2606.686,589.9011,
2603.775,582.99405,
2600.865,605.10375,
2597.954,617.91672,
2595.044,602.83957,
2592.133,616.37824,
2589.223,618.09184,
2586.312,624.48307,
2583.401,614.22172,
2580.491,612.97116,
2577.580,639.84694,
2574.670,620.93784,
2571.759,621.93065,
2568.848,624.40537,
2565.938,639.97037,
2563.027,631.75448,
2560.117,633.62263,
2557.206,654.70894,
2554.296,641.41962,
2551.385,640.99092,
2548.474,641.43076,
2545.564,643.93831,
2542.653,653.42198,
2539.743,649.52903,
2536.832,656.50865,
2533.922,653.36385,
2531.011,685.79984,
2528.100,677.54743,
2525.190,670.61844,
2522.279,651.65712,
2519.369,682.1395,
2516.458,661.64766,
2513.548,658.30224,
2510.637,667.38314,
2507.726,660.49954,
2504.816,673.12641,
2501.905,694.04878,
2498.995,675.05416,
2496.084,680.02135,
2493.173,673.82202,
2490.263,685.61628,
2487.352,694.04193,
2484.442,702.71653,
2481.531,712.24205,
2478.621,704.50057,
2475.710,726.81366,
2472.799,716.40866,
2469.889,723.41796,
2466.978,722.27722,
2464.068,695.76382,
2461.157,713.99245,
2458.247,725.00738,
2455.336,722.59906,
2452.425,726.11557,
2449.515,719.875,
2446.604,722.34272,
2443.694,747.22456,
2440.783,753.77815,
2437.872,763.72914,
2434.962,760.66302,
2432.051,775.55425,
2429.141,761.82829,
2426.230,742.46172,
2423.320,763.98953,
2420.409,773.91949,
2417.498,787.13059,
2414.588,773.875,
2411.677,795.0144,
2408.767,771.875,
2405.856,777.0345,
2402.946,770.55329,
2400.035,797.24122,
2397.124,789.45787,
2394.214,807.9286,
2391.303,798.51592,
2388.393,801.34013,
2385.482,801.00719,
2382.571,793.05234,
2379.661,797.80507,
2376.750,814.61144,
2373.840,840.97489,
2370.929,806.32985,
2368.019,832.06773,
2365.108,836.82788,
2362.197,839.29142,
2359.287,844.85829,
2356.376,838.88909,
2353.466,854.07191,
2350.555,849.3448,
2347.645,838.50679,
2344.734,860.51561,
2341.823,849.1735,
2338.913,865.92126,
2336.002,855.76257,
2333.092,883.16184,
2330.181,877.95948,
2327.270,882.10493,
2324.360,911.78306,
2321.449,893.81378,
2318.539,879.48964,
2315.628,900.23432,
2312.718,921.2913,
2309.807,911.62645,
2306.896,916.83587,
2303.986,903.61528,
2301.075,909.57711,
2298.165,917.46164,
2295.254,905.1766,
2292.344,927.7797,
2289.433,903.31137,
2286.522,943.22311,
2283.612,949.66453,
2280.701,947.74047,
2277.791,927.59635,
2274.880,947.01496,
2271.969,952.94084,
2269.059,957.69517,
2266.148,979.19553,
2263.238,969.58158,
2260.327,989.875,
2257.417,989.63778,
2254.506,998.58444,
2251.595,983.75881,
2248.685,999.43833,
2245.774,1016.4793,
2242.864,1010.7179,
2239.953,1027.1991,
2237.043,1034.4718,
2234.132,1014.0647,
2231.221,1025.3505,
2228.311,1045.0528,
2225.400,1060.7343,
2222.490,1062.1878,
2219.579,1088.1655,
2216.669,1104.7796,
2213.758,1135.9639,
2210.847,1150.7415,
2207.937,1194.1241,
2205.026,1189.6514,
2202.116,1240.1988,
2199.205,1292.6112,
2196.294,1316.189,
2193.384,1376.6886,
2190.473,1404.4489,
2187.563,1441.0152,
2184.652,1474.3934,
2181.742,1520.8549,
2178.831,1572.1941,
2175.920,1625.1683,
2173.010,1653.1743,
2170.099,1681.0714,
2167.189,1745.997,
2164.278,1772.9996,
2161.368,1845.5876,
2158.457,1911.647,
2155.546,1971.1318,
2152.636,1992.9335,
2149.725,2072.6065,
2146.815,2113.974,
2143.904,2112.388,
2140.993,2147.367,
2138.083,2154.4981,
2135.172,2132.001,
2132.262,2111.868,
2129.351,2078.6679,
2126.441,2018.5156,
2123.530,1968.0669,
2120.619,1878.8482,
2117.709,1750.0537,
2114.798,1686.4517,
2111.888,1605.1397,
2108.977,1509.8286,
2106.067,1452.5399,
2103.156,1411.2009,
2100.245,1331.8618,
2097.335,1303.5295,
2094.424,1256.0981,
2091.514,1278.3777,
2088.603,1259.1424,
2085.692,1226.3732,
2082.782,1219.7545,
2079.871,1235.3044,
2076.961,1222.9728,
2074.050,1216.2447,
2071.140,1201.4614,
2068.229,1198.3997,
2065.318,1217.751,
2062.408,1210.3372,
2059.497,1205.0595,
2056.587,1206.9679,
2053.676,1229.4738,
2050.766,1240.3361,
2047.855,1194.7326,
2044.944,1186.5497,
2042.034,1170.3259,
2039.123,1182.4339,
2036.213,1195.7551,
2033.302,1204.1362,
2030.391,1162.6892,
2027.481,1178.8869,
2024.570,1199.8319,
2021.660,1188.7028,
2018.749,1181.6348,
2015.839,1198.5883,
2012.928,1194.6787,
2010.017,1220.1616,
2007.107,1190.3385,
2004.196,1199.8394,
2001.286,1211.6241,
1998.375,1201.3081,
1995.465,1185.5027,
1992.554,1176.6162,
1989.643,1162.3589,
1986.733,1193.7311,
1983.822,1198.0131,
1980.912,1140.9846,
1978.001,1182.5355,
1975.090,1192.3269,
1972.180,1177.6675,
1969.269,1178.2141,
1966.359,1167.3884,
1963.448,1188.7125,
1960.538,1149.9959,
1957.627,1177.2156,
1954.716,1164.3921,
1951.806,1159.2789,
1948.895,1152.8486,
1945.985,1180.339,
1943.074,1154.5946,
1940.164,1159.2117,
1937.253,1155.1014,
1934.342,1145.952,
1931.432,1149.6794,
1928.521,1163.4087,
1925.611,1147.648,
1922.700,1134.7093,
1919.790,1149.3777,
1916.879,1119.3162,
1913.968,1145.8393,
1911.058,1128.3855,
1908.147,1157.764,
1905.237,1124.8236,
1902.326,1145.4913,
1899.415,1136.3567,
1896.505,1147.7363,
1893.594,1126.1494,
1890.684,1137.3324,
1887.773,1152.0301,
1884.863,1175.8363,
1881.952,1164.4627,
1879.041,1162.9529,
1876.131,1174.8332,
1873.220,1133.2908,
1870.310,1158.4355,
1867.399,1126.4348,
1864.489,1159.2908,
1861.578,1148.611,
1858.667,1183.7014,
1855.757,1173.6865,
1852.846,1174.6955,
1849.936,1211.3405,
1847.025,1189.2327,
1844.114,1173.1056,
1841.204,1187.1897,
1838.293,1182.895,
1835.383,1196.014,
1832.472,1219.8402,
1829.562,1210.3766,
1826.651,1210.029,
1823.740,1223.0666,
1820.830,1195.2369,
1817.919,1224.9651,
1815.009,1245.8623,
1812.098,1188.6309,
1809.188,1215.6424,
1806.277,1255.034,
1803.366,1227.5755,
1800.456,1213.8869,
1797.545,1282.9672,
1794.635,1278.7149,
1791.724,1250.3118,
