,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__1__92,
Raman shift [1/cm],Intensity,
3014.167,1.25,
3011.256,-2.0999678,
3008.346,37.605508,
3005.435,30.55742,
3002.525,22.909955,
2999.614,39.101963,
2996.704,33.258253,
2993.793,37.745392,
2990.882,43.50953,
2987.972,43.27018,
2985.061,44.146548,
2982.151,31.44327,
2979.240,39.616922,
2976.329,36.74727,
2973.419,39.511618,
2970.508,39.94998,
2967.598,41.246385,
2964.687,29.368885,
2961.777,45.497937,
2958.866,49.581354,
2955.955,40.108423,
2953.045,40.883108,
2950.134,59.261705,
2947.224,61.965312,
2944.313,56.294872,
2941.403,57.773723,
2938.492,64.824527,
2935.581,57.798484,
2932.671,60.370173,
2929.760,55.369222,
2926.850,67.309397,
2923.939,53.806045,
2921.028,61.855828,
2918.118,65.790303,
2915.207,71.193074,
2912.297,69.266925,
2909.386,72.25,
2906.476,67.412928,
2903.565,65.555922,
2900.654,76.085184,
2897.744,67.388294,
2894.833,73.714002,
2891.923,65.628199,
2889.012,63.747111,
2886.102,64.793252,
2883.191,55.253776,
2880.280,45.087311,
2877.370,40.377863,
2874.459,26.897789,
2871.549,47.316062,
2868.638,76.660299,
2865.727,76.592306,
2862.817,77.978609,
2859.906,82.628926,
2856.996,66.231885,
2854.085,64.968478,
2851.175,77.677725,
2848.264,74.534333,
2845.353,81.293134,
2842.443,76.861141,
2839.532,69.578344,
2836.622,80.429689,
2833.711,79.190357,
2830.801,76.45882,
2827.890,70.043724,
2824.979,81.533991,
2822.069,76.170395,
2819.158,66.969674,
2816.248,71.468157,
2813.337,86.435373,
2810.427,74.161844,
2807.516,77.091719,
2804.605,73.906257,
2801.695,78.592094,
2798.784,85.362923,
2795.874,87.545528,
2792.963,73.749893,
2790.052,68.250643,
2787.142,83.499884,
2784.231,60.605604,
2781.321,73.804214,
2778.410,62.624347,
2775.500,78.015862,
2772.589,79.287469,
2769.678,76.318201,
2766.768,81.321832,
2763.857,79.72206,
2760.947,63.734239,
2758.036,80.734194,
2755.126,82.102567,
2752.215,89.463577,
2749.304,88.739205,
2746.394,87.213676,
2743.483,88.900039,
2740.573,71.491108,
2737.662,79.036979,
2734.751,85.25,
2731.841,69.195049,
2728.930,85.127146,
2726.020,84.586806,
2723.109,78.384168,
2720.199,86.446945,
2717.288,74.618612,
2714.377,81.958201,
2711.467,83.020333,
2708.556,87.643685,
2705.646,88.630291,
2702.735,74.103108,
2699.825,87.380885,
2696.914,85.297733,
2694.003,89.50691,
2691.093,89.910652,
2688.182,94.35963,
2685.272,85.692391,
2682.361,83.191049,
2679.450,87.834368,
2676.540,95.067083,
2673.629,86.581837,
2670.719,97.527271,
2667.808,90.882263,
2664.898,82.068092,
2661.987,87.816678,
2659.076,86.504312,
2656.166,84.4924,
2653.255,93.619049,
2650.345,90.977767,
2647.434,87.47835,
2644.524,86.971858,
2641.613,97.192803,
2638.702,96.25,
2635.792,85.093471,
2632.881,94.178455,
2629.971,99.25,
2627.060,82.913755,
2624.149,100.27813,
2621.239,101.5163,
2618.328,93.122838,
2615.418,90.913637,
2612.507,104.66102,
2609.597,104.07635,
2606.686,96.47088,
2603.775,100.45239,
2600.865,97.546894,
2597.954,106.01043,
2595.044,99.598095,
2592.133,101.14177,
2589.223,114.94896,
2586.312,106.73744,
2583.401,105.59672,
2580.491,97.812526,
2577.580,100.27971,
2574.670,114.37568,
2571.759,98.744867,
2568.848,102.48209,
2565.938,115.86907,
2563.027,110.78637,
2560.117,102.53036,
2557.206,113.71494,
2554.296,117.10812,
2551.385,115.11794,
2548.474,108.65744,
2545.564,108.28166,
2542.653,105.55537,
2539.743,109.6699,
2536.832,105.67803,
2533.922,105.39192,
2531.011,112.87512,
2528.100,114.04792,
2525.190,105.60082,
2522.279,108.95347,
2519.369,118.11824,
2516.458,97.354817,
2513.548,111.28607,
2510.637,102.74186,
2507.726,107.12732,
2504.816,113.18913,
2501.905,107.01829,
2498.995,111.36944,
2496.084,116.31622,
2493.173,109.43377,
2490.263,113.40709,
2487.352,119.20827,
2484.442,118.5348,
2481.531,123.46272,
2478.621,117.26892,
2475.710,125.19633,
2472.799,122.44278,
2469.889,125.55469,
2466.978,117.41493,
2464.068,121.12303,
2461.157,117.86501,
2458.247,115.39705,
2455.336,118.86644,
2452.425,115.00943,
2449.515,124.90072,
2446.604,117.01266,
2443.694,120.25,
2440.783,117.82095,
2437.872,119.57818,
2434.962,128.77534,
2432.051,130.25,
2429.141,126.69122,
2426.230,123.38038,
2423.320,151.85056,
2420.409,126.35901,
2417.498,126.83989,
2414.588,147.23471,
2411.677,127.64444,
2408.767,137.23819,
2405.856,138.00236,
2402.946,140.88092,
2400.035,131.25938,
2397.124,136.9131,
2394.214,133.2768,
2391.303,134.46545,
2388.393,135.75697,
2385.482,132.38219,
2382.571,138.07266,
2379.661,146.71504,
2376.750,150.1983,
2373.840,137.83754,
2370.929,147.12004,
2368.019,148.55174,
2365.108,138.83115,
2362.197,139.45821,
2359.287,139.84666,
2356.376,138.25352,
2353.466,143.79447,
2350.555,152.7198,
2347.645,150.17052,
2344.734,146.3698,
2341.823,158.01783,
2338.913,140.71716,
2336.002,144.92458,
2333.092,141.60658,
2330.181,155.9021,
2327.270,143.46012,
2324.360,130.87967,
2321.449,152.31122,
2318.539,146.71789,
2315.628,159.19884,
2312.718,160.8337,
2309.807,161.00145,
2306.896,166.46283,
2303.986,156.60069,
2301.075,167.18615,
2298.165,161.47099,
2295.254,179.7976,
2292.344,158.15049,
2289.433,141.62455,
2286.522,151.22322,
2283.612,161.98088,
2280.701,167.25,
2277.791,161.88933,
2274.880,157.95791,
2271.969,167.51337,
2269.059,160.83584,
2266.148,174.00459,
2263.238,147.56276,
2260.327,198.04281,
2257.417,168.96167,
2254.506,177.3184,
2251.595,182.25366,
2248.685,177.77693,
2245.774,159.22833,
2242.864,169.50935,
2239.953,174.38791,
2237.043,182.53607,
2234.132,180.9903,
2231.221,174.25,
2228.311,169.90078,
2225.400,176.58774,
2222.490,187.32164,
2219.579,177.09573,
2216.669,173.21184,
2213.758,174.72712,
2210.847,198.6555,
2207.937,189.90149,
2205.026,214.02814,
2202.116,204.77442,
2199.205,203.3627,
2196.294,210.48997,
2193.384,217.829,
2190.473,232.69366,
2187.563,196.45301,
2184.652,236.59327,
2181.742,232.86433,
2178.831,240.97371,
2175.920,238.91303,
2173.010,248.05045,
2170.099,262.38195,
2167.189,242.25,
2164.278,239.75553,
2161.368,238.10559,
2158.457,263.89559,
2155.546,255.25,
2152.636,264.30849,
2149.725,264.08893,
2146.815,275.8162,
2143.904,278.75186,
2140.993,284.18121,
2138.083,288.34422,
2135.172,304.13244,
2132.262,308.23592,
2129.351,297.71894,
2126.441,295.3665,
2123.530,292.99185,
2120.619,267.91065,
2117.709,246.39412,
2114.798,235.40778,
2111.888,239.53788,
2108.977,243.96524,
2106.067,229.25704,
2103.156,253.92406,
2100.245,203.26568,
2097.335,226.44372,
2094.424,209.89911,
2091.514,201.39518,
2088.603,204.77535,
2085.692,215.48042,
2082.782,218.30224,
2079.871,207.21383,
2076.961,201.50831,
2074.050,214.37727,
2071.140,198.05453,
2068.229,204.15494,
2065.318,210.39825,
2062.408,210.28026,
2059.497,198.02975,
2056.587,201.18007,
2053.676,210.96632,
2050.766,203.01981,
2047.855,189.56327,
2044.944,201.04807,
2042.034,202.69504,
2039.123,205.19276,
2036.213,215.00326,
2033.302,200.85858,
2030.391,191.14874,
2027.481,214.9814,
2024.570,206.02196,
2021.660,214.48132,
2018.749,210.06005,
2015.839,204.98097,
2012.928,202.10067,
2010.017,205.39224,
2007.107,207.68923,
2004.196,197.41669,
2001.286,200.02033,
1998.375,199.3376,
1995.465,217.55536,
1992.554,209.97952,
1989.643,223.69698,
1986.733,209.16316,
1983.822,173.66063,
1980.912,185.66612,
1978.001,197.56354,
1975.090,181.91258,
1972.180,173.66221,
1969.269,217.85641,
1966.359,203.22252,
1963.448,193.01619,
1960.538,189.75792,
1957.627,174.87538,
1954.716,189.76164,
1951.806,211.60418,
1948.895,200.01517,
1945.985,199.93954,
1943.074,187.10227,
1940.164,207.25,
1937.253,209.83255,
1934.342,204.67728,
1931.432,181.24053,
1928.521,189.73187,
1925.611,202.41232,
1922.700,191.37846,
1919.790,208.05902,
1916.879,189.85424,
1913.968,187.25123,
1911.058,190.09085,
1908.147,225.06893,
1905.237,194.22796,
1902.326,202.29445,
1899.415,190.92195,
1896.505,182.02701,
1893.594,183.33237,
1890.684,193.53763,
1887.773,203.99958,
1884.863,227.73064,
1881.952,210.53524,
1879.041,204.03245,
1876.131,186.51929,
1873.220,180.50663,
1870.310,195.10199,
1867.399,198.21801,
1864.489,197.6269,
1861.578,182.4368,
1858.667,190.26493,
1855.757,224.45286,
1852.846,211.45003,
1849.936,193.13287,
1847.025,210.84125,
1844.114,201.27354,
1841.204,195.97378,
1838.293,188.73919,
1835.383,213.83098,
1832.472,226.28478,
1829.562,229.99922,
1826.651,203.84757,
1823.740,198.98565,
1820.830,236.20306,
1817.919,203.08805,
1815.009,218.08078,
1812.098,225.84055,
1809.188,199.04851,
1806.277,228.54178,
1803.366,214.46627,
1800.456,226.26077,
1797.545,210.44852,
1794.635,217.86393,
1791.724,201.61875,
1788.813,261.23971,
1785.903,237.6918,
1782.992,247.54503,
