,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__0__43,
Raman shift [1/cm],Intensity,
3014.167,-1.375,
3011.256,1.1750107,
3008.346,58.163099,
3005.435,78.27871,
3002.525,74.454978,
2999.614,77.665282,
2996.704,96.757988,
2993.793,81.881912,
2990.882,81.14406,
2987.972,74.786439,
2985.061,100.86145,
2982.151,84.81827,
2979.240,100.30846,
2976.329,104.13319,
2973.419,126.34875,
2970.508,101.09165,
2967.598,115.33825,
2964.687,112.01291,
2961.777,113.71901,
2958.866,131.29513,
2955.955,127.38385,
2953.045,111.29392,
2950.134,123.38009,
2947.224,122.96663,
2944.313,139.56873,
2941.403,141.27965,
2938.492,133.19953,
2935.581,146.59798,
2932.671,153.90396,
2929.760,145.95192,
2926.850,121.82688,
2923.939,143.30255,
2921.028,152.3956,
2918.118,152.9046,
2915.207,157.27699,
2912.297,146.6927,
2909.386,156.83668,
2906.476,143.08289,
2903.565,147.25389,
2900.654,153.29537,
2897.744,160.34841,
2894.833,140.68682,
2891.923,138.7596,
2889.012,159.50361,
2886.102,153.66553,
2883.191,156.62594,
2880.280,145.38576,
2877.370,128.70059,
2874.459,144.92058,
2871.549,145.01978,
2868.638,155.26211,
2865.727,148.88655,
2862.817,164.75466,
2859.906,158.87856,
2856.996,168.625,
2854.085,159.82246,
2851.175,171.93523,
2848.264,173.05633,
2845.353,157.03477,
2842.443,173.62848,
2839.532,161.31162,
2836.622,153.99023,
2833.711,154.78826,
2830.801,161.21471,
2827.890,175.89598,
2824.979,172.77303,
2822.069,173.61363,
2819.158,176.8056,
2816.248,191.84316,
2813.337,169.30548,
2810.427,180.83849,
2807.516,174.1575,
2804.605,169.03365,
2801.695,168.92763,
2798.784,174.10754,
2795.874,172.19492,
2792.963,165.91053,
2790.052,184.62007,
2787.142,178.36177,
2784.231,174.17313,
2781.321,171.31646,
2778.410,177.47526,
2775.500,171.625,
2772.589,186.85589,
2769.678,178.87761,
2766.768,184.66968,
2763.857,187.09899,
2760.947,182.58087,
2758.036,183.24925,
2755.126,190.05449,
2752.215,190.81595,
2749.304,198.85881,
2746.394,186.7561,
2743.483,177.42496,
2740.573,184.625,
2737.662,191.75221,
2734.751,196.48432,
2731.841,187.16529,
2728.930,198.15472,
2726.020,194.07407,
2723.109,191.41892,
2720.199,205.34996,
2717.288,201.83667,
2714.377,198.84992,
2711.467,199.00193,
2708.556,209.83763,
2705.646,210.39964,
2702.735,200.11726,
2699.825,193.60319,
2696.914,202.72047,
2694.003,200.26727,
2691.093,210.87529,
2688.182,212.51537,
2685.272,206.19115,
2682.361,198.29531,
2679.450,208.08592,
2676.540,201.60468,
2673.629,203.61153,
2670.719,211.55199,
2667.808,198.35453,
2664.898,203.24854,
2661.987,214.0254,
2659.076,207.80389,
2656.166,219.20511,
2653.255,220.80698,
2650.345,224.92083,
2647.434,214.56813,
2644.524,230.0303,
2641.613,223.53889,
2638.702,223.51453,
2635.792,233.78153,
2632.881,233.93448,
2629.971,229.51758,
2627.060,228.62812,
2624.149,215.56873,
2621.239,233.38241,
2618.328,219.17603,
2615.418,225.98408,
2612.507,225.79492,
2609.597,240.79865,
2606.686,234.45632,
2603.775,235.38691,
2600.865,233.21542,
2597.954,226.10414,
2595.044,242.563,
2592.133,241.94969,
