,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_1E-2mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__1__41,
Raman shift [1/cm],Intensity,
3014.167,-3.125,
3011.256,0.77497853,
3008.346,80.989886,
3005.435,119.48984,
3002.525,120.83753,
2999.614,127.83472,
2996.704,118.96366,
2993.793,129.6273,
2990.882,131.82918,
2987.972,143.83969,
2985.061,139.09175,
2982.151,155.0851,
2979.240,165.97577,
2976.329,170.89138,
2973.419,160.39824,
2970.508,163.74161,
2967.598,170.25733,
2964.687,175.96467,
2961.777,194.71282,
2958.866,189.54365,
2955.955,201.29312,
2953.045,199.81014,
2950.134,217.11991,
2947.224,209.64725,
2944.313,206.81873,
2941.403,219.82755,
2938.492,224.54436,
2935.581,219.36945,
2932.671,223.36002,
2929.760,249.94423,
2926.850,239.50207,
2923.939,228.19274,
2921.028,255.9105,
2918.118,245.89389,
2915.207,243.93838,
2912.297,240.90885,
2909.386,261.05019,
2906.476,250.875,
2903.565,250.73056,
2900.654,246.21574,
2897.744,254.72413,
2894.833,244.11209,
2891.923,248.3077,
2889.012,236.91546,
2886.102,235.43852,
2883.191,256.8514,
2880.280,202.06638,
2877.370,166.46809,
2874.459,141.09533,
2871.549,203.16482,
2868.638,235.37602,
2865.727,244.55961,
2862.817,251.70387,
2859.906,261.875,
2856.996,256.39991,
2854.085,262.3183,
2851.175,261.70932,
2848.264,252.74734,
2845.353,243.1338,
2842.443,261.66316,
2839.532,269.54666,
2836.622,254.30794,
2833.711,276.94248,
2830.801,252.68088,
2827.890,260.64951,
2824.979,270.52906,
2822.069,255.98872,
2819.158,264.73484,
2816.248,259.13947,
2813.337,281.55548,
2810.427,274.44801,
2807.516,267.60875,
2804.605,265.69231,
2801.695,277.92765,
2798.784,276.54031,
2795.874,279.58476,
2792.963,279.37489,
2790.052,257.87908,
2787.142,278.41435,
2784.231,271.97126,
2781.321,247.56646,
2778.410,267.4194,
2775.500,277.04569,
2772.589,282.79703,
2769.678,271.98078,
2766.768,261.64197,
2763.857,284.76903,
2760.947,281.89391,
2758.036,285.72214,
2755.126,301.11432,
2752.215,296.81135,
2749.304,291.51349,
2746.394,286.60485,
2743.483,280.22501,
2740.573,286.85955,
2737.662,291.66198,
2734.751,293.96729,
2731.841,292.65888,
2728.930,297.09957,
2726.020,300.09954,
2723.109,288.57625,
2720.199,304.875,
2717.288,305.4188,
2714.377,302.39172,
2711.467,305.44863,
2708.556,312.39626,
2705.646,303.5792,
2702.735,310.04253,
2699.825,310.38591,
2696.914,303.39863,
2694.003,303.69127,
2691.093,300.92914,
2688.182,313.58389,
2685.272,321.64456,
2682.361,307.30404,
2679.450,317.08902,
2676.540,316.75306,
2673.629,311.53867,
2670.719,316.72898,
2667.808,316.97227,
2664.898,319.09582,
2661.987,327.64188,
2659.076,336.74784,
2656.166,318.56769,
2653.255,314.13181,
2650.345,316.17083,
2647.434,336.16108,
2644.524,346.78626,
2641.613,335.70341,
2638.702,338.78031,
2635.792,328.62574,
2632.881,332.69031,
2629.971,325.91518,
2627.060,351.87625,
2624.149,334.52501,
2621.239,341.65613,
2618.328,345.49352,
2615.418,333.88863,
2612.507,356.42035,
2609.597,335.73129,
2606.686,341.09588,
2603.775,351.79961,
2600.865,354.64288,
2597.954,348.64163,
2595.044,364.86614,
2592.133,375.4356,
2589.223,372.85078,
2586.312,368.26693,
2583.401,377.63047,
2580.491,368.34136,
2577.580,372.82714,
2574.670,352.17712,
2571.759,373.875,
2568.848,359.05724,
2565.938,350.16055,
2563.027,373.70453,
2560.117,368.6133,
2557.206,380.14806,
2554.296,370.90475,
2551.385,376.75101,
2548.474,387.02333,
2545.564,414.11527,
2542.653,387.33809,
2539.743,392.82571,
2536.832,393.85444,
2533.922,386.31654,
2531.011,410.57528,
2528.100,402.4081,
2525.190,396.55041,
2522.279,399.06259,
2519.369,404.68621,
2516.458,392.75248,
2513.548,381.49316,
2510.637,392.19869,
2507.726,391.55532,
2504.816,403.87387,
2501.905,398.49817,
2498.995,413.09865,
2496.084,404.55446,
2493.173,402.92732,
2490.263,406.04338,
2487.352,417.70807,
2484.442,415.01418,
2481.531,424.72068,
2478.621,421.6617,
2475.710,429.898,
2472.799,427.94232,
2469.889,417.23789,
