,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__2__83,
Raman shift [1/cm],Intensity,
3014.167,1.25,
3011.256,-2.9500429,
3008.346,99.04264,
3005.435,113.98145,
3002.525,111.70246,
2999.614,129.29028,
2996.704,138.16134,
2993.793,144.87846,
2990.882,144.50953,
2987.972,142.24496,
2985.061,151.89041,
2982.151,153.80125,
2979.240,170.98384,
2976.329,168.25,
2973.419,171.03485,
2970.508,164.94998,
2967.598,190.10301,
2964.687,175.36889,
2961.777,186.96798,
2958.866,197.58432,
2955.955,195.49115,
2953.045,191.45135,
2950.134,215.80397,
2947.224,222.02225,
2944.313,224.5869,
2941.403,239.85721,
2938.492,253.43159,
2935.581,248.71262,
2932.671,235.41312,
2929.760,241.09229,
2926.850,243.62293,
2923.939,254.4836,
2921.028,257.7557,
2918.118,263.0699,
2915.207,268.72476,
2912.297,272.25423,
2909.386,274.84854,
2906.476,268.60675,
2903.565,272.2811,
2900.654,282.68581,
2897.744,264.18714,
2894.833,257.18818,
2891.923,272.08981,
2889.012,271.66619,
2886.102,273.85405,
2883.191,255.26794,
2880.280,242.11124,
2877.370,230.18607,
2874.459,218.01726,
2871.549,240.53982,
2868.638,288.97987,
2865.727,285.80002,
2862.817,280.16444,
2859.906,290.42664,
2856.996,283.2183,
2854.085,289.36975,
2851.175,279.77409,
2848.264,272.90184,
2845.353,281.3147,
2842.443,275.86462,
2839.532,271.01115,
2836.622,260.09831,
2833.711,257.14639,
2830.801,266.04118,
2827.890,262.81118,
2824.979,276.15186,
2822.069,284.74963,
2819.158,250.3713,
2816.248,263.00868,
2813.337,271.59024,
2810.427,264.21282,
2807.516,250.72484,
2804.605,275.22836,
2801.695,263.32893,
2798.784,282.25408,
2795.874,264.11016,
2792.963,259.32138,
2790.052,269.24764,
2787.142,272.36827,
2784.231,255.54037,
2781.321,289.42705,
2778.410,267.22969,
2775.500,259.69863,
2772.589,251.25,
2769.678,257.2841,
2766.768,275.61312,
2763.857,275.61609,
2760.947,254.74054,
2758.036,265.95708,
2755.126,292.01709,
2752.215,279.84547,
2749.304,283.8669,
2746.394,289.03831,
2743.483,283.30002,
2740.573,279.25,
2737.662,278.02663,
2734.751,290.08961,
2731.841,284.19505,
2728.930,286.57629,
2726.020,291.47975,
2723.109,280.40492,
2720.199,305.42827,
2717.288,275.54926,
2714.377,287.40804,
2711.467,284.64341,
2708.556,295.11147,
2705.646,297.33449,
2702.735,276.27579,
2699.825,305.65184,
2696.914,294.05907,
2694.003,308.19472,
2691.093,294.69645,
2688.182,316.63371,
2685.272,294.80761,
2682.361,303.61463,
2679.450,306.54218,
2676.540,304.3313,
2673.629,299.62224,
2670.719,295.73892,
2667.808,294.68772,
2664.898,306.84727,
2661.987,313.11664,
2659.076,313.12284,
2656.166,310.62223,
2653.255,318.54932,
2650.345,312.60209,
2647.434,319.76443,
2644.524,320.61689,
2641.613,322.85025,
2638.702,332.17109,
2635.792,327.78041,
2632.881,332.51789,
2629.971,329.50502,
2627.060,320.24813,
2624.149,325.14376,
2621.239,323.77075,
2618.328,318.22491,
2615.418,333.28181,
2612.507,329.79937,
2609.597,318.99451,
2606.686,326.86044,
2603.775,328.13095,
2600.865,333.54352,
2597.954,331.96871,
2595.044,346.25,
2592.133,342.58117,
2589.223,361.64791,
2586.312,342.44597,
2583.401,348.69891,
2580.491,355.05768,
2577.580,361.2335,
2574.670,350.69653,
2571.759,340.44179,
2568.848,331.60358,
2565.938,350.15477,
2563.027,352.54316,
2560.117,359.52103,
2557.206,362.96218,
2554.296,359.96625,
2551.385,360.36592,
2548.474,352.36115,
2545.564,376.49027,
2542.653,353.80704,
2539.743,376.20071,
2536.832,361.37149,
2533.922,376.12385,
2531.011,371.54972,
2528.100,377.05138,
2525.190,384.52746,
2522.279,379.85967,
2519.369,385.91076,
2516.458,369.0262,
2513.548,386.66791,
2510.637,376.78707,
2507.726,389.3206,
2504.816,377.06398,
2501.905,370.82988,
2498.995,357.96663,
2496.084,379.67515,
2493.173,387.77583,
2490.263,377.64322,
2487.352,395.29173,
2484.442,396.25,
2481.531,400.98931,
2478.621,398.34002,
2475.710,404.273,
2472.799,407.49663,
2469.889,399.52422,
2466.978,396.02314,
2464.068,401.12303,
2461.157,393.40497,
2458.247,390.57344,
2455.336,390.80187,
2452.425,402.49057,
2449.515,392.88201,
2446.604,401.17849,
2443.694,418.34292,
2440.783,411.39189,
2437.872,416.94283,
2434.962,422.9044,
2432.051,402.39224,
2429.141,420.80878,
2426.230,417.57596,
2423.320,432.99302,
2420.409,423.22442,
2417.498,418.84832,
2414.588,439.68717,
2411.677,428.89545,
2408.767,438.66142,
2405.856,439.70226,
2402.946,449.82105,
2400.035,432.36032,
2397.124,432.16977,
2394.214,453.9524,
2391.303,450.71409,
2388.393,439.79881,
2385.482,437.20594,
2382.571,446.08547,
2379.661,454.55216,
2376.750,470.82881,
2373.840,470.46563,
2370.929,455.41245,
2368.019,454.02093,
2365.108,464.76047,
2362.197,472.06916,
2359.287,475.63663,
2356.376,448.30107,
2353.466,477.05309,
2350.555,477.43504,
2347.645,479.84205,
2344.734,469.21772,
2341.823,466.25,
2338.913,480.71716,
2336.002,484.55377,
2333.092,487.36508,
2330.181,495.585,
2327.270,501.19499,
2324.360,485.92216,
2321.449,490.25,
2318.539,483.10014,
2315.628,504.84513,
2312.718,494.28523,
2309.807,501.70349,
2306.896,498.53326,
2303.986,503.85383,
2301.075,503.50529,
2298.165,495.68244,
2295.254,506.92685,
2292.344,501.56955,
2289.433,494.64,
2286.522,505.14289,
2283.612,502.6301,
2280.701,524.88673,
2277.791,522.72903,
2274.880,511.10598,
2271.969,519.27881,
2269.059,521.66416,
2266.148,537.67738,
2263.238,529.95658,
2260.327,555.76718,
2257.417,545.21722,
2254.506,546.00505,
2251.595,557.68641,
2248.685,535.04621,
2245.774,534.6565,
2242.864,554.12033,
2239.953,553.38791,
2237.043,561.92571,
2234.132,565.94612,
2231.221,563.9606,
2228.311,560.77062,
2225.400,603.77153,
2222.490,583.16522,
2219.579,571.06237,
2216.669,582.25,
2213.758,587.46831,
2210.847,622.49177,
2207.937,610.10508,
2205.026,637.91559,
2202.116,668.56104,
2199.205,666.47541,
2196.294,677.91994,
2193.384,728.06455,
2190.473,724.23239,
2187.563,716.37567,
2184.652,748.87693,
2181.742,790.09139,
2178.831,798.37062,
2175.920,800.16439,
2173.010,830.52721,
2170.099,845.58284,
2167.189,852.21412,
2164.278,848.27714,
2161.368,862.53471,
2158.457,889.60441,
2155.546,917.30965,
2152.636,948.97336,
2149.725,956.25,
2146.815,984.2823,
2143.904,1003.0567,
2140.993,1012.7316,
2138.083,999.63901,
2135.172,1043.0065,
2132.262,1059.7324,
2129.351,1043.9431,
2126.441,1012.0946,
2123.530,991.6439,
2120.619,936.32348,
2117.709,908.16506,
2114.798,853.92682,
2111.888,806.45144,
2108.977,763.80628,
2106.067,732.22353,
2103.156,731.28868,
2100.245,702.24937,
2097.335,698.35995,
2094.424,668.15472,
2091.514,642.46777,
2088.603,642.07952,
2085.692,656.52869,
2082.782,652.16578,
2079.871,623.71325,
2076.961,668.82737,
2074.050,650.25,
2071.140,649.28456,
2068.229,639.07944,
2065.318,642.47377,
2062.408,654.49207,
2059.497,632.23809,
2056.587,628.25,
2053.676,619.26722,
2050.766,626.48019,
2047.855,623.22152,
2044.944,621.1859,
2042.034,610.45804,
2039.123,610.15236,
2036.213,641.21003,
2033.302,631.14161,
2030.391,617.47025,
2027.481,623.71337,
2024.570,653.06355,
2021.660,648.84129,
2018.749,618.97182,
2015.839,634.82874,
2012.928,622.92785,
2010.017,633.30212,
2007.107,626.73785,
2004.196,622.73809,
2001.286,628.89663,
1998.375,616.54921,
1995.465,629.70178,
1992.554,606.32672,
1989.643,637.97114,
1986.733,593.78509,
1983.822,601.98043,
1980.912,593.11129,
1978.001,594.2667,
1975.090,605.64847,
1972.180,614.4561,
1969.269,630.04313,
1966.359,620.33089,
1963.448,620.28567,
1960.538,615.94641,
1957.627,598.20045,
1954.716,613.73292,
1951.806,586.75966,
1948.895,565.13654,
1945.985,602.65032,
1943.074,571.70008,
1940.164,586.47111,
1937.253,584.9717,
1934.342,587.75428,
1931.432,564.00394,
1928.521,565.73187,
1925.611,576.25,
1922.700,546.96686,
1919.790,561.64281,
1916.879,541.99374,
1913.968,586.19344,
1911.058,528.74251,
1908.147,591.32006,
1905.237,580.48526,
1902.326,568.63369,
1899.415,574.48778,
1896.505,539.15958,
1893.594,543.96956,
1890.684,545.82525,
1887.773,544.80143,
1884.863,581.31378,
1881.952,565.16532,
1879.041,561.08437,
1876.131,565.87876,
1873.220,563.63495,
1870.310,582.74324,
1867.399,582.28199,
1864.489,583.15958,
1861.578,554.47541,
1858.667,543.26493,
1855.757,578.44928,
1852.846,576.23462,
1849.936,571.78453,
1847.025,580.48601,
1844.114,573.22646,
1841.204,578.52622,
1838.293,573.78077,
1835.383,582.02847,
1832.472,595.35435,
1829.562,601.38724,
1826.651,576.79624,
1823.740,587.001,
1820.830,626.34475,
1817.919,587.20179,
1815.009,599.36832,
1812.098,616.71456,
1809.188,610.74614,
1806.277,613.1836,
1803.366,617.95055,
1800.456,601.4041,
1797.545,623.18607,
1794.635,633.60686,
1791.724,586.96829,
1788.813,640.24229,
1785.903,621.17438,
1782.992,623.83714,
