,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__3__84,
Raman shift [1/cm],Intensity,
3014.167,0,
3011.256,0.10002147,
3008.346,39.456476,
3005.435,30.96113,
3002.525,25.829978,
2999.614,43.851963,
2996.704,53.681443,
2993.793,35.752304,
2990.882,37.389295,
2987.972,48.035315,
2985.061,51.896548,
2982.151,35.670578,
2979.240,53,
2976.329,52.248635,
2973.419,51.415662,
2970.508,44.933307,
2967.598,54.713253,
2964.687,48.522419,
2961.777,67.025834,
2958.866,49.670131,
2955.955,45,
2953.045,52.733784,
2950.134,71.160382,
2947.224,70.629905,
2944.313,61.146012,
2941.403,71.952554,
2938.492,74.872636,
2935.581,60.871209,
2932.671,64.841213,
2929.760,67.792303,
2926.850,67.843233,
2923.939,78.518682,
2921.028,79.14702,
2918.118,79.260707,
2915.207,88.531689,
2912.297,91.995769,
2909.386,75.17519,
2906.476,72.255608,
2903.565,78.467405,
2900.654,87.670368,
2897.744,75.150867,
2894.833,84.113456,
2891.923,77.567299,
2889.012,76.375722,
2886.102,70.375679,
2883.191,77.99056,
2880.280,52.153104,
2877.370,42.354644,
2874.459,31.886733,
2871.549,53.118806,
2868.638,86.546384,
2865.727,77.603857,
2862.817,78.828872,
2859.906,82.860402,
2856.996,76.488678,
2854.085,74.598732,
2851.175,79.310229,
2848.264,90.705997,
2845.353,87.78433,
2842.443,78.798607,
2839.532,79.223885,
2836.622,71.820311,
2833.711,78.84458,
2830.801,76,
2827.890,70.148626,
2824.979,78.22204,
2822.069,90.806674,
2819.158,72.859837,
2816.248,72.49421,
2813.337,88.391474,
2810.427,73.735532,
2807.516,72.424532,
2804.605,82.18269,
2801.695,80.131581,
2798.784,82.852154,
2795.874,83.860162,
2792.963,77.142765,
2790.052,66.00193,
2787.142,73.092038,
2784.231,66.709626,
2781.321,78.308537,
2778.410,70.074869,
2775.500,71.468276,
2772.589,74.191899,
2769.678,75.426585,
2766.768,81.565045,
2763.857,85,
2760.947,75.943262,
2758.036,72.929972,
2755.126,76.521369,
2752.215,80.340876,
2749.304,91.084517,
2746.394,75.751985,
2743.483,83.250012,
2740.573,73.902624,
2737.662,84.244076,
2734.751,99,
2731.841,65.106215,
2728.930,87.428004,
2726.020,83.668403,
2723.109,75.247585,
2720.199,84.118847,
2717.288,75.437961,
2714.377,102.64132,
2711.467,76.376925,
2708.556,82,
2705.646,90.450726,
2702.735,83.177843,
2699.825,87.1527,
2696.914,83.238186,
2694.003,81.51382,
2691.093,82.767753,
2688.182,86.873334,
2685.272,97.203415,
2682.361,86.423581,
2679.450,91.785978,
2676.540,92.796759,
2673.629,85.322857,
2670.719,100.27727,
2667.808,86.021347,
2664.898,85.922181,
2661.987,87.366811,
2659.076,93,
2656.166,81.692685,
2653.255,80.144562,
2650.345,90.784029,
2647.434,98.314089,
2644.524,90.227814,
2641.613,84.199874,
2638.702,85.936876,
2635.792,74.715865,
2632.881,95.845258,
2629.971,100.23493,
2627.060,90.164691,
2624.149,99.109385,
2621.239,105.27816,
2618.328,79.508647,
2615.418,90.668181,
2612.507,102.41102,
2609.597,94.560878,
2606.686,84.700818,
2603.775,97.599205,
