,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__1__49,
Raman shift [1/cm],Intensity,
3014.167,-1.5,
3011.256,2.1500322,
3008.346,60.735197,
3005.435,83.19258,
3002.525,84.5,
2999.614,75.262336,
2996.704,90.17319,
2993.793,81.252304,
2990.882,79.5,
2987.972,84.555495,
2985.061,96.830051,
2982.151,80.88654,
2979.240,97.917305,
2976.329,92.245905,
2973.419,104.57702,
2970.508,111.59994,
2967.598,110.83454,
2964.687,114.63451,
2961.777,113.31198,
2958.866,107.16271,
2955.955,113.25885,
2953.045,115.70135,
2950.134,117.6166,
2947.224,121.98397,
2944.313,134.0057,
2941.403,129.36907,
2938.492,122.51085,
2935.581,132.43005,
2932.671,132.74035,
2929.760,135.56923,
2926.850,141.23872,
2923.939,142.57944,
2921.028,149.89417,
2918.118,153.05919,
2915.207,154.74061,
2912.297,133.61425,
2909.386,156.48541,
2906.476,147.27529,
2903.565,143.91926,
2900.654,146.72346,
2897.744,164.23598,
2894.833,148.036,
2891.923,143.1474,
2889.012,161.17052,
2886.102,150.91621,
2883.191,141.51038,
2880.280,146.41386,
2877.370,152.11037,
2874.459,154.38673,
2871.549,155.81593,
2868.638,143.49796,
2865.727,157.5,
2862.817,166.24331,
2859.906,152.75356,
2856.996,162.99774,
2854.085,157.33822,
2851.175,157.05115,
2848.264,184.49033,
2845.353,166.58627,
2842.443,164.90975,
2839.532,165.81338,
2836.622,143.86523,
2833.711,152.55181,
2830.801,154.39926,
2827.890,180.33216,
2824.979,171.29002,
2822.069,172.44314,
2819.158,172.44071,
2816.248,182.74132,
2813.337,177.04634,
2810.427,176.36777,
2807.516,182.02516,
2804.605,166.88702,
2801.695,170.7237,
2798.784,171.79569,
2795.874,178.36545,
2792.963,166.64277,
2790.052,198.49271,
2787.142,175.72365,
2784.231,173.20963,
2781.321,171.63148,
2778.410,188.5,
2775.500,188.5,
2772.589,186.80734,
2769.678,173.60925,
2766.768,188.84955,
2763.857,185.81406,
2760.947,172.00315,
2758.036,182.66567,
2755.126,184.11966,
2752.215,184.09547,
2749.304,196.83992,
2746.394,196.68956,
2743.483,189.64997,
2740.573,200.82303,
2737.662,201.61686,
2734.751,197.12634,
2731.841,182.47252,
2728.930,208.1103,
2726.020,203.95949,
2723.109,197.76834,
2720.199,202.06876,
2717.288,196.14963,
2714.377,197.72492,
2711.467,209.25385,
2708.556,217.37242,
2705.646,200.97884,
2702.735,203.33247,
2699.825,198.09816,
2696.914,204.83365,
2694.003,204.78455,
2691.093,210.8213,
2688.182,199.86296,
2685.272,206.29658,
2682.361,217.86463,
2679.450,205.22023,
2676.540,215.33741,
2673.629,212.14571,
2670.719,215.07671,
2667.808,217.20819,
2664.898,218.08463,
2661.987,220.8003,
2659.076,215.91596,
2656.166,223.41783,
2653.255,217.9762,
2650.345,219.95553,
2647.434,227.67148,
2644.524,237.60795,
2641.613,244.32841,
2638.702,241.5,
2635.792,221.27967,
2632.881,232.92263,
2629.971,242.96986,
2627.060,241.50187,
2624.149,233.84999,
2621.239,240.24555,
2618.328,238.90658,
2615.418,233.46365,
2612.507,240.81229,
2609.597,250.03094,
2606.686,233.03214,
2603.775,246.38095,
2600.865,252.55803,
2597.954,248.54791,
2595.044,254.12534,
2592.133,255.55088,
2589.223,262.98212,
2586.312,251.62062,
2583.401,242.5,
2580.491,246.1298,
2577.580,270.4802,
2574.670,257.39305,
2571.759,255.05051,
2568.848,265.3785,
2565.938,256.97616,
2563.027,258.20684,
2560.117,269.65892,
2557.206,276.78782,
2554.296,266.21625,
2551.385,275.37601,
2548.474,265.24052,
2545.564,259.53166,
2542.653,277.35235,
2539.743,280.04313,
2536.832,270.45888,
2533.922,271.46846,
2531.011,270.32493,
2528.100,284.76136,
2525.190,281.26967,
2522.279,287.4531,
2519.369,281.06637,
2516.458,274.05949,
2513.548,296.29975,
2510.637,286.99186,
2507.726,290.75278,
2504.816,291.50113,
2501.905,307.42744,
2498.995,299.32084,
2496.084,294.04702,
2493.173,284.63146,
2490.263,282.29774,
2487.352,297.04093,
2484.442,289.91755,
2481.531,298.5,
2478.621,297.73222,
2475.710,295.62268,
2472.799,307.55386,
2469.889,295.01523,
2466.978,299.5515,
2464.068,302.45768,
2461.157,317.6925,
2458.247,316.7941,
2455.336,308.56457,
2452.425,315.30661,
2449.515,331.04677,
2446.604,311.03228,
2443.694,314.63982,
2440.783,321.30968,
