,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__0__81,
Raman shift [1/cm],Intensity,
3014.167,-2.875,
3011.256,0.87505368,
3008.346,52.966,
3005.435,66.658563,
3002.525,56.597595,
2999.614,68.837991,
2996.704,70.443557,
2993.793,80.010368,
2990.882,72.689882,
2987.972,72.13509,
2985.061,77.671803,
2982.151,72.437597,
2979.240,96.376914,
2976.329,89.13046,
2973.419,105.8793,
2970.508,93.908297,
2967.598,112.59568,
2964.687,93.586956,
2961.777,98.877063,
2958.866,106.13391,
2955.955,100.19579,
2953.045,105.75811,
2950.134,116.25331,
2947.224,138.84031,
2944.313,126.42842,
2941.403,127.47035,
2938.492,131.13585,
2935.581,126.2649,
2932.671,126.60569,
2929.760,126.9173,
2926.850,141.1844,
2923.939,126.52218,
2921.028,143.83096,
2918.118,125.38571,
2915.207,138.77699,
2912.297,155.07846,
2909.386,143.50457,
2906.476,136.73736,
2903.565,147.17315,
2900.654,154.18364,
2897.744,145.30101,
2894.833,150.053,
2891.923,144.4231,
2889.012,142.96315,
2886.102,131.35337,
2883.191,141.11839,
2880.280,107.747,
2877.370,108.17727,
2874.459,87.772789,
2871.549,117.24381,
2868.638,147.80747,
2865.727,147.72886,
2862.817,143.85361,
2859.906,143.9854,
2856.996,155.03443,
2854.085,161.92119,
2851.175,148.79364,
2848.264,157.84067,
2845.353,156.8662,
2842.443,143.92709,
2839.532,148.33392,
2836.622,143.36654,
2833.711,139.6509,
2830.801,132.93088,
2827.890,143.75088,
2824.979,147.483,
2822.069,153.79521,
2819.158,131.96598,
2816.248,130.42421,
2813.337,158.65062,
2810.427,140.43355,
2807.516,142.38391,
2804.605,146.125,
2801.695,143.29605,
2798.784,163.35085,
2795.874,145.25955,
2792.963,141.5533,
2790.052,139.12414,
2787.142,147.66435,
2784.231,140.51164,
2781.321,150.05638,
2778.410,137.44479,
2775.500,139.06155,
2772.589,147.66323,
2769.678,152.47991,
2766.768,158.87839,
2763.857,149.91498,
2760.947,154.125,
2758.036,137.18222,
2755.126,150.125,
2752.215,149.59318,
2749.304,157.84801,
2746.394,156.66529,
2743.483,157.87503,
2740.573,140.47894,
2737.662,158.01849,
2734.751,165.59095,
2731.841,145.93452,
2728.930,166.67586,
2726.020,167.90567,
2723.109,156.82625,
2720.199,153.83128,
2717.288,148.5812,
2714.377,148.125,
2711.467,152.73159,
2708.556,155.81637,
2705.646,164.35036,
2702.735,161.28737,
2699.825,164.46139,
2696.914,164.02953,
2694.003,167.125,
2691.093,162.66051,
2688.182,174.69019,
2685.272,170.40807,
2682.361,161.7309,
2679.450,178.11259,
2676.540,160.34856,
2673.629,166.47929,
2670.719,166.11761,
2667.808,163.51408,
2664.898,164.42364,
2661.987,170.39171,
2659.076,172.99784,
2656.166,174.99517,
2653.255,173.78827,
2650.345,176.06874,
2647.434,190.03926,
2644.524,186.03626,
2641.613,177.69634,
2638.702,174.15656,
2635.792,171.93657,
2632.881,176.81552,
2629.971,181.23242,
2627.060,176.45813,
2624.149,175.82813,
2621.239,174.62796,
2618.328,179.04023,
2615.418,176.46136,
2612.507,183.81271,
2609.597,180.95135,
2606.686,172.70934,
2603.775,178.96627,
2600.865,179.30246,
2597.954,187.93334,
2595.044,185.44652,
2592.133,193.62824,
2589.223,191.77552,
2586.312,191.04966,
2583.401,182.40969,
2580.491,188.67308,
2577.580,177.17286,
2574.670,200.31352,
2571.759,186.77654,
2568.848,188.94821,
2565.938,188.88685,
2563.027,194.29547,
2560.117,195.57361,
2557.206,204.45341,
2554.296,204.40875,
2551.385,190.86895,
2548.474,198.90307,
2545.564,212.87176,
2542.653,195.125,
2539.743,206.97713,
2536.832,197.22593,
2533.922,216.01462,
2531.011,208.30007,
2528.100,205.5919,
2525.190,209.86844,
2522.279,206.73467,
2519.369,217.91753,
2516.458,196.77869,
2513.548,207.20647,
2510.637,203.61686,
2507.726,207.37778,
2504.816,210.37641,
2501.905,202.89329,
2498.995,196.73741,
2496.084,214.15283,
2493.173,204.96739,
2490.263,215.31597,
2487.352,216.751,
2484.442,230.8402,
2481.531,222.22614,
2478.621,227.40941,
2475.710,226.02532,
2472.799,215.59134,
2469.889,227.97265,
2466.978,214.36229,
2464.068,221.49013,
2461.157,206.35502,
2458.247,212.08099,
2455.336,209.61618,
2452.425,221.73823,
2449.515,223.125,
2446.604,226.65032,
2443.694,226.72942,
2440.783,220.50563,
2437.872,227.45318,
2434.962,233.49828,
2432.051,234.41528,
2429.141,237.43096,
2426.230,232.32057,
2423.320,247.55377,
2420.409,237.23401,
2417.498,231.73174,
2414.588,247.29223,
2411.677,243.73459,
2408.767,259.36614,
2405.856,254.31073,
2402.946,244.2796,
2400.035,246.51937,
2397.124,237.13569,
2394.214,243.1786,
2391.303,246.62771,
2388.393,247.89941,
2385.482,234.65374,
2382.571,264.64421,
2379.661,262.33421,
2376.750,271.70381,
2373.840,251.73134,
2370.929,248.10334,
2368.019,257.04127,
2365.108,248.07788,
2362.197,263.68121,
2359.287,262.14171,
2356.376,274.10034,
2353.466,263.14043,
2350.555,256.75491,
2347.645,265.5581,
2344.734,272.54896,
2341.823,268.19133,
2338.913,260.32204,
2336.002,273.64176,
2333.092,270.56179,
2330.181,284.46,
2327.270,280.62005,
2324.360,257.6957,
2321.449,277.75423,
2318.539,268.33909,
2315.628,294.86361,
2312.718,266.79458,
2309.807,270.87645,
