,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__2__02,
Raman shift [1/cm],Intensity,
3014.167,2,
3011.256,1,
3008.346,22.576787,
3005.435,45.69258,
3002.525,50.170022,
2999.614,35.802618,
2996.704,43.911342,
2993.793,45.018432,
2990.882,39.473237,
2987.972,55.92937,
2985.061,42.44335,
2982.151,50.926057,
2979.240,46.949617,
2976.329,49,
2973.419,53.261618,
2970.508,46.30002,
2967.598,57.808835,
2964.687,56.387907,
2961.777,61.717976,
2958.866,59.35214,
2955.955,56.006609,
2953.045,78.899323,
2950.134,64.297355,
2947.224,56.170813,
2944.313,56.157407,
2941.403,70.726731,
2938.492,68.010845,
2935.581,59.618432,
2932.671,73.721039,
2929.760,68.307676,
2926.850,66.581954,
2923.939,72.243013,
2921.028,78.182516,
2918.118,68.900505,
2915.207,80.063379,
2912.297,68.071932,
2909.386,73.992703,
2906.476,72.612357,
2903.565,80.161483,
2900.654,88.622833,
2897.744,68.100578,
2894.833,77.649454,
2891.923,73.512797,
2889.012,81.208093,
2886.102,79.583786,
2883.191,59.017936,
2880.280,68.468897,
2877.370,66.924406,
2874.459,71.993795,
2871.549,79.776239,
2868.638,61.635063,
2865.727,72.369224,
2862.817,78.643045,
2859.906,78.911678,
2856.996,85.502264,
2854.085,83.239493,
2851.175,79.096367,
2848.264,81.789168,
2845.353,79.086268,
2842.443,83.399304,
2839.532,65.373248,
2836.622,91.027996,
2833.711,82.629517,
2830.801,79.60441,
2827.890,74.541961,
2824.979,85.629934,
2822.069,95.874907,
2819.158,82.33962,
2816.248,81.735526,
2813.337,79.36097,
2810.427,92.867766,
2807.516,86.741095,
2804.605,88.774035,
2801.695,91.921069,
2798.784,83.182769,
2795.874,80.145122,
2792.963,82.500107,
2790.052,85,
2787.142,88.355269,
2784.231,78.355604,
2781.321,69.377162,
2778.410,84.129425,
2775.500,91.638968,
2772.589,97.538228,
2769.678,89.822546,
2766.768,82.565045,
2763.857,89.105974,
2760.947,84.936958,
2758.036,97.025611,
2755.126,76.036333,
2752.215,93.236206,
2749.304,83.744602,
2746.394,98.211691,
2743.483,103.39998,
2740.573,104.33848,
2737.662,92.563607,
2734.751,91.301071,
2731.841,93.135534,
2728.930,89.101717,
2726.020,94.342014,
2723.109,93.907334,
2720.199,87.449913,
2717.288,98.912408,
2714.377,107.57902,
2711.467,98.540665,
2708.556,105.70232,
2705.646,96.464782,
2702.735,96.183002,
2699.825,101.23996,
2696.914,92.42864,
2694.003,114.68781,
2691.093,95.428404,
2688.182,90.236296,
2685.272,102.9559,
2682.361,104.54148,
2679.450,100.61724,
2676.540,90.223565,
2673.629,96.022449,
2670.719,95.634942,
2667.808,107.65955,
2664.898,108.62354,
2661.987,108.63352,
2659.076,97.670271,
2656.166,107.64503,
2653.255,102.14966,
2650.345,104.27223,
2647.434,111.19948,
