,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_1E-2mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__0__40,
Raman shift [1/cm],Intensity,
3014.167,4.875,
3011.256,-1.2751396,
3008.346,313.34422,
3005.435,361.8008,
3002.525,400.23518,
2999.614,400.82565,
2996.704,413.4152,
2993.793,424.85657,
2990.882,427.01247,
2987.972,450.95067,
2985.061,460.99815,
2982.151,487.4599,
2979.240,497.77423,
2976.329,511.64275,
2973.419,517.33584,
2970.508,550.19164,
2967.598,572.11034,
2964.687,562.1284,
2961.777,577.84091,
2958.866,603.53474,
2955.955,604.52767,
2953.045,624.50811,
2950.134,638.03538,
2947.224,652.01375,
2944.313,694.02101,
2941.403,710.04197,
2938.492,695.64196,
2935.581,731.14369,
2932.671,720.95656,
2929.760,727.27115,
2926.850,743.88214,
2923.939,739.67406,
2921.028,749.81036,
2918.118,776.9745,
2915.207,774.64084,
2912.297,782.84538,
2909.386,784.10857,
2906.476,780.13907,
2903.565,774.14982,
2900.654,775.49783,
2897.744,788.56069,
2894.833,762.22555,
2891.923,775.28211,
2889.012,765.29119,
2886.102,770.49932,
2883.191,766.88066,
2880.280,741.45872,
2877.370,720.59595,
2874.459,711.80596,
2871.549,760.33584,
2868.638,804.6956,
2865.727,799.58653,
2862.817,810.16109,
2859.906,799.5844,
2856.996,809.39085,
2854.085,817.3183,
2851.175,801.90205,
2848.264,800.25217,
2845.353,829.94762,
2842.443,783.08336,
2839.532,789.84506,
2836.622,802.32422,
2833.711,771.61597,
2830.801,784.8603,
2827.890,801.62324,
2824.979,805.07292,
2822.069,797.01147,
2819.158,806.59467,
2816.248,829.02368,
2813.337,821.10183,
2810.427,821.44112,
2807.516,825.76703,
2804.605,811.96155,
2801.695,821.08551,
2798.784,812.17069,
2795.874,826.46606,
2792.963,822.01819,
2790.052,810.87908,
2787.142,806.38812,
2784.231,808.97126,
2781.321,811.74928,
2778.410,821.07929,
2775.500,811.60156,
2772.589,822.2588,
2769.678,818.69407,
2766.768,833.74491,
2763.857,826.13897,
2760.947,841.93174,
2758.036,851.72214,
2755.126,844.5374,
2752.215,866.51149,
2749.304,854.06747,
2746.394,858.75809,
2743.483,873.42491,
2740.573,872.35722,
2737.662,857.98151,
2734.751,852.64202,
2731.841,875.84937,
2728.930,884.54871,
2726.020,882.42593,
2723.109,863.80309,
2720.199,892.7969,
2717.288,901.38231,
2714.377,902.29598,
2711.467,905.84204,
2708.556,920.13016,
2705.646,904.74818,
2702.735,923.38274,
2699.825,938.21139,
2696.914,948.30364,
2694.003,923.26036,
2691.093,921.85695,
2688.182,926.03945,
2685.272,936.14954,
2682.361,938.65775,
2679.450,931.20006,
2676.540,933.3831,
2673.629,954.88847,
2670.719,950.80199,
2667.808,940.45863,
2664.898,935.62791,
2661.987,945.80816,
2659.076,938.00216,
2656.166,977.50277,
2653.255,972.46344,
2650.345,978.3868,
2647.434,990.81813,
2644.524,998.94454,
2641.613,1015.0755,
2638.702,984.50624,
2635.792,996.46624,
2632.881,997.39912,
2629.971,994.34486,
2627.060,978.20688,
2624.149,989.41563,
2621.239,991.88093,
2618.328,1008.5956,
2615.418,1018.9023,
2612.507,998.80784,
2609.597,1037.4678,
2606.686,1022.1863,
2603.775,1034.9147,
2600.865,1039.9911,
2597.954,1036.875,
2595.044,1041.5003,
2592.133,1057.6012,
2589.223,1085.9477,
2586.312,1068.5584,
2583.401,1076.3641,
2580.491,1070.2596,
2577.580,1073.8915,
2574.670,1086.6424,
2571.759,1091.6729,
2568.848,1091.5214,
2565.938,1104.7798,
2563.027,1102.0455,
2560.117,1091.8843,
2557.206,1100.5318,
2554.296,1119.8453,
2551.385,1109.1809,
2548.474,1127.2088,
2545.564,1121.4131,
2542.653,1114.0327,
2539.743,1134.6655,
2536.832,1145.8339,
2533.922,1119.4112,
2531.011,1150.9502,
2528.100,1150.1398,
2525.190,1163.3619,
2522.279,1165.6557,
2519.369,1143.5918,
2516.458,1166.5535,
2513.548,1166.1206,
2510.637,1182.0757,
2507.726,1163.9419,
2504.816,1150.875,
2501.905,1158.9909,
2498.995,1179.4417,
2496.084,1162.7008,
2493.173,1175.3224,
2490.263,1190.8298,
2487.352,1209.4577,
2484.442,1198.7358,
2481.531,1200.0877,
2478.621,1209.2494,
2475.710,1220.7063,
2472.799,1201.588,
2469.889,1220.0551,
2466.978,1214.9989,
2464.068,1248.1397,
2461.157,1230.7951,
2458.247,1223.8457,
2455.336,1238.4699,
2452.425,1265.0543,
2449.515,1274.3178,
2446.604,1259.8035,
2443.694,1287.4334,
2440.783,1279.1104,
2437.872,1310.401,
2434.962,1298.1377,
2432.051,1301.3133,
2429.141,1303.875,
2426.230,1286.1136,
2423.320,1317.9029,
2420.409,1325.9651,
2417.498,1317.611,
2414.588,1327.1526,
2411.677,1309.2694,
2408.767,1320.6339,
2405.856,1339.7606,
2402.946,1340.3924,
2400.035,1354.3515,
2397.124,1346.3456,
2394.214,1363.6042,
2391.303,1367.9854,
2388.393,1366.1703,
2385.482,1385.8175,
2382.571,1381.076,
2379.661,1417.6195,
2376.750,1410.9759,
2373.840,1409.9719,
2370.929,1407.8533,
2368.019,1432.875,
2365.108,1427.7363,
2362.197,1418.0832,
2359.287,1426.4549,
2356.376,1464.8116,
2353.466,1429.2534,
2350.555,1446.7254,
2347.645,1441.1929,
2344.734,1473.7323,
2341.823,1441.6378,
2338.913,1482.2302,
2336.002,1483.1334,
2333.092,1488.6335,
2330.181,1499.1563,
2327.270,1514.1049,
2324.360,1492.3538,
2321.449,1505.1063,
2318.539,1518.5142,
2315.628,1519.2955,
2312.718,1510.6922,
2309.807,1565.0742,
2306.896,1530.4024,
2303.986,1543.0503,
2301.075,1529.2155,
2298.165,1548.4044,
2295.254,1532.392,
2292.344,1530.9745,
2289.433,1551.8673,
2286.522,1547.8214,
2283.612,1589.3483,
2280.701,1607.1441,
2277.791,1587.7566,
2274.880,1612.7269,
2271.969,1620.6857,
2269.059,1634.8941,
2266.148,1650.9568,
2263.238,1675.0642,
2260.327,1681.254,
2257.417,1653.4661,
2254.506,1671.8066,
2251.595,1676.0058,
2248.685,1671.1443,
2245.774,1655.062,
2242.864,1691.4211,
2239.953,1694.2059,
2237.043,1714.5754,
2234.132,1713.3944,
2231.221,1725.4538,
2228.311,1730.0941,
2225.400,1735.072,
2222.490,1744.1031,
2219.579,1777.8083,
2216.669,1819.3965,
2213.758,1809.6567,
2210.847,1825.414,
2207.937,1840.4271,
2205.026,1850.6514,
2202.116,1890.186,
2199.205,1892.6376,
2196.294,1916.1649,
2193.384,1962.874,
2190.473,1974.733,
2187.563,2012.8847,
2184.652,2026.6227,
2181.742,2113.5594,
2178.831,2194.5327,
2175.920,2282.0881,
2173.010,2362.2786,
2170.099,2473.4643,
2167.189,2616.9872,
2164.278,2787.1624,
2161.368,2927.5838,
2158.457,3077.036,
2155.546,3252.1262,
2152.636,3413.8908,
2149.725,3517.4387,
2146.815,3622.7717,
2143.904,3734.585,
2140.993,3768.1871,
2138.083,3797.0513,
2135.172,3788.4212,
2132.262,3768.4798,
2129.351,3701.7264,
2126.441,3644.0011,
2123.530,3491.9995,
2120.619,3383.3626,
2117.709,3147.6403,
2114.798,2975.2243,
2111.888,2799.1032,
2108.977,2666.9346,
2106.067,2523.1854,
2103.156,2394.7326,
2100.245,2337.8248,
2097.335,2248.7232,
2094.424,2181.3963,
2091.514,2161.641,
2088.603,2124.6031,
2085.692,2105.0981,
2082.782,2059.5339,
2079.871,2068.6976,
2076.961,2065.4562,
2074.050,2091.0326,
2071.140,2046.5078,
2068.229,2004.5078,
2065.318,2022.2713,
2062.408,2028.6095,
2059.497,2024.2976,
2056.587,2019.8171,
2053.676,1974.0442,
2050.766,1999.0267,
2047.855,1960.1598,
2044.944,1969.609,
2042.034,1962.8981,
2039.123,1945.1747,
2036.213,1963.9862,
2033.302,1981.0056,
2030.391,1983.4679,
2027.481,1971.2776,
2024.570,2001.9597,
2021.660,2005.1115,
