,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_1E-2mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__3__48,
Raman shift [1/cm],Intensity,
3014.167,3.125,
3011.256,-0.37510737,
3008.346,175.0422,
3005.435,207.125,
3002.525,230.10766,
2999.614,224.03537,
2996.704,230.47963,
2993.793,246.62961,
2990.882,243.68988,
2987.972,263.11996,
2985.061,261.68165,
2982.151,272.57375,
2979.240,284.75808,
2976.329,288.3791,
2973.419,303.34015,
2970.508,306.3417,
2967.598,324.07721,
2964.687,330.7663,
2961.777,316.4752,
2958.866,344.44745,
2955.955,353.05421,
2953.045,357.85878,
2950.134,360.51858,
2947.224,380.83672,
2944.313,395.23753,
2941.403,377.91058,
2938.492,404.75375,
2935.581,412.10909,
2932.671,407.20656,
2929.760,420.47116,
2926.850,424.17726,
2923.939,430.96613,
2921.028,430.20738,
2918.118,446.56581,
2915.207,449.59331,
2912.297,442.14616,
2909.386,446.92062,
2906.476,450.76825,
2903.565,442.28648,
2900.654,448.91265,
2897.744,448.98671,
2894.833,433.17664,
2891.923,455.31741,
2889.012,429.70304,
2886.102,433.83582,
2883.191,448.10329,
2880.280,424.02452,
2877.370,400.42737,
2874.459,398.58427,
2871.549,437.70412,
2868.638,455.76211,
2865.727,464.49422,
2862.817,452.55282,
2859.906,483.33869,
2856.996,454.58651,
2854.085,471.92754,
2851.175,469.05569,
2848.264,471.77684,
2845.353,474.39172,
2842.443,450.30898,
2839.532,462.57277,
2836.622,446.51823,
2833.711,447.85813,
2830.801,438.63603,
2827.890,442.125,
2824.979,445.33498,
2822.069,459.2046,
2819.158,468.02527,
2816.248,455.43579,
2813.337,463.59938,
2810.427,486.59606,
2807.516,467.13969,
2804.605,484.76921,
2801.695,462.91449,
2798.784,467.19892,
2795.874,466.97459,
2792.963,460.62468,
2790.052,473.12071,
2787.142,458.79596,
2784.231,458.35014,
2781.321,458.56502,
2778.410,463.4651,
2775.500,466.48603,
2772.589,465.85665,
2769.678,477.73252,
2766.768,480.18326,
2763.857,480.33695,
2760.947,494.13761,
2758.036,498.66642,
2755.126,492.93483,
2752.215,484.14763,
2749.304,490.20952,
2746.394,492.48993,
2743.483,492.32499,
2740.573,503.88389,
2737.662,486.15606,
2734.751,504.89202,
2731.841,502.23306,
2728.930,504.90043,
2726.020,499.67593,
2723.109,501.4445,
2720.199,498.59359,
2717.288,519.94982,
2714.377,518.125,
2711.467,520.125,
2708.556,513.34858,
2705.646,531.63211,
2702.735,516.29253,
2699.825,535.22144,
2696.914,535.50543,
2694.003,522.07946,
2691.093,530.07086,
2688.182,531.16278,
2685.272,544.88602,
2682.361,539.36627,
2679.450,523.79994,
2676.540,552.55593,
2673.629,530.10255,
2670.719,531.13239,
2667.808,517.56272,
2664.898,528.839,
2661.987,558.15859,
2659.076,549.79527,
2656.166,546.41506,
2653.255,557.56378,
2650.345,555.87636,
2647.434,560.38222,
2644.524,567.75811,
2641.613,571.69634,
2638.702,564.21969,
2635.792,574.56269,
2632.881,569.66077,
2629.971,581.08482,
2627.060,575.62406,
2624.149,574.85626,
2621.239,562.87055,
2618.328,586.53158,
2615.418,569.80681,
2612.507,563.125,
2609.597,592.18688,
2606.686,603.3077,
2603.775,583.2877,
2600.865,597.47655,
2597.954,607.22083,
2595.044,614.08072,
2592.133,606.39234,
2589.223,608.4987,
2586.312,601.00438,
2583.401,609.22719,
2580.491,608.85096,
2577.580,623.11675,
2574.670,616.18784,
2571.759,623.23629,
2568.848,619.13045,
2565.938,633.41069,
2563.027,636.85681,
2560.117,624.14366,
2557.206,649.57518,
2554.296,630.78175,
2551.385,635.69507,
2548.474,644.125,
2545.564,631.53652,
2542.653,633.14513,
2539.743,658.55723,
2536.832,672.43155,
2533.922,627.92923,
2531.011,678.94993,
2528.100,669.39674,
2525.190,660.70615,
2522.279,676.99945,
2519.369,654.42687,
2516.458,664.02018,
2513.548,668.69776,
2510.637,674.77238,
2507.726,656.93542,
2504.816,661.99986,
2501.905,662.74817,
2498.995,647.0805,
2496.084,665.80446,
2493.173,679.09884,
2490.263,683.125,
2487.352,690.9998,
2484.442,687.8402,
2481.531,692.3909,
2478.621,697.125,
2475.710,663.20168,
2472.799,680.27739,
2469.889,706.00312,
