,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__4__47,
Raman shift [1/cm],Intensity,
3014.167,-1.125,
3011.256,-0.024978527,
3008.346,66.302459,
3005.435,81.680651,
3002.525,75.045022,
2999.614,79.112664,
2996.704,100.31829,
2993.793,92.264976,
2990.882,85.39406,
2987.972,77.031394,
2985.061,104.77155,
2982.151,91.187597,
2979.240,105.54422,
2976.329,94.129095,
2973.419,120.95202,
2970.508,113.79168,
2967.598,112.16175,
2964.687,111.18886,
2961.777,115.6529,
2958.866,122.20487,
2955.955,134.46349,
2953.045,111.01149,
2950.134,131.44934,
2947.224,104.95682,
2944.313,135.58298,
2941.403,134.82755,
2938.492,143.16226,
2935.581,144.57929,
2932.671,143.23552,
2929.760,139.45961,
2926.850,147.14342,
2923.939,148.11331,
2921.028,156.95738,
2918.118,148.7755,
2915.207,159.93838,
2912.297,140.97655,
2909.386,164.46624,
2906.476,156.84411,
2903.565,153.45574,
2900.654,144.53426,
2897.744,156.81214,
2894.833,154.76154,
2891.923,138.60249,
2889.012,160.1698,
2886.102,152.89527,
2883.191,148.88066,
2880.280,162.31997,
2877.370,143.65988,
2874.459,152.81837,
2871.549,155.79615,
2868.638,149.4647,
2865.727,147.84808,
2862.817,168.46188,
2859.906,158.98896,
2856.996,158.87953,
2854.085,157.875,
2851.175,149.37796,
2848.264,177.71833,
2845.353,167.0691,
2842.443,175.875,
2839.532,158.02436,
2836.622,146.08854,
2833.711,164.44487,
2830.801,161.38603,
2827.890,178.06206,
2824.979,177.80099,
2822.069,173.86363,
2819.158,174.77527,
2816.248,179.36921,
2813.337,170.23597,
2810.427,178.00723,
2807.516,168.98297,
2804.605,177.46635,
2801.695,163.9934,
2798.784,161.35754,
2795.874,167.59532,
2792.963,171.51809,
2790.052,173.87564,
2787.142,163.23027,
2784.231,168.13276,
2781.321,172.56646,
2778.410,178.31029,
2775.500,165.74811,
2772.589,179.60513,
2769.678,167.55419,
2766.768,169.74491,
2763.857,184.82105,
2760.947,168.84348,
2758.036,189.28917,
2755.126,185.39637,
2752.215,183.89763,
2749.304,187.34261,
2746.394,179.96978,
2743.483,181.67496,
2740.573,180.89045,
2737.662,174.67233,
2734.751,187.31676,
2731.841,176.1717,
2728.930,189.0573,
2726.020,186.99769,
2723.109,187.89575,
2720.199,183.81558,
2717.288,190.3312,
2714.377,182.03762,
2711.467,192.84204,
2708.556,201.91753,
2705.646,194.42427,
2702.735,194.86468,
2699.825,183.89681,
2696.914,192.58956,
2694.003,195.70101,
2691.093,209.96406,
2688.182,194.71055,
2685.272,196.19363,
2682.361,198.69269,
2679.450,197.58282,
2676.540,200.03759,
2673.629,203.56112,
2670.719,198.08665,
2667.808,205.58319,
2664.898,195.61527,
2661.987,201.67513,
2659.076,194.65518,
2656.166,211.58494,
2653.255,215.83759,
2650.345,201.19442,
2647.434,209.64665,
2644.524,222.50811,
2641.613,218.90328,
2638.702,214.85922,
2635.792,204.62277,
2632.881,219.56552,
