,PL3E71~1,
Wavenumbers [1/cm],Intensity,
1713.138,1587.175,
1710.228,1608.6418,
1707.317,1645.2387,
1704.407,1658.609,
1701.496,1620.4284,
1698.586,1644.3445,
1695.675,1672.8248,
1692.764,1679.3586,
1689.854,1707.3691,
1686.943,1690.2658,
1684.033,1719.8551,
1681.122,1728.4891,
1678.211,1727.6345,
1675.301,1754.5417,
1672.390,1821.6609,
1669.480,1833.7132,
1666.569,1845.0186,
1663.659,1876.6866,
1660.748,1940.9528,
1657.837,1958.2811,
1654.927,1988.6793,
1652.016,2033.4512,
1649.106,2065.4989,
1646.195,2021.8718,
1643.285,2073.377,
1640.374,2104.3079,
1637.463,2044.5165,
1634.553,2147.093,
1631.642,2113.4491,
1628.732,2279.7791,
1625.821,2305.7179,
1622.911,2446.8248,
1620.000,2514.7683,
1617.089,2661.6598,
1614.179,2749.1715,
1611.268,2949.0035,
1608.358,3060.5213,
1605.447,3113.7111,
1602.536,3225.6558,
1599.626,3243.7443,
1596.715,3194.7069,
1593.805,3205.723,
1590.894,3142.4554,
1587.984,3116.3032,
1585.073,3064.2776,
1582.162,3048.9459,
1579.252,3045.9884,
1576.341,3000.7655,
1573.431,2988.8418,
1570.520,2945.8199,
1567.610,2943.0565,
1564.699,2923.424,
1561.788,2861.8086,
1558.878,2819.8249,
1555.967,2790.8051,
1553.057,2803.5903,
1550.146,2760.087,
1547.235,2739.9735,
1544.325,2714.431,
1541.414,2682.8446,
1538.504,2641.6036,
1535.593,2627.5361,
1532.683,2619.8456,
1529.772,2564.2191,
1526.861,2540.2343,
1523.951,2526.9707,
1521.040,2489.3202,
1518.130,2475.7263,
1515.219,2502.8643,
1512.309,2536.0394,
1509.398,2555.3875,
1506.487,2511.846,
1503.577,2467.478,
1500.666,2463.8269,
1497.756,2437.4296,
1494.845,2387.1453,
1491.934,2399.7321,
1489.024,2432.4568,
1486.113,2352.9572,
1483.203,2391.0334,
1480.292,2388.1399,
1477.382,2406.8312,
1474.471,2374.0234,
1471.560,2369.156,
1468.650,2380.5076,
1465.739,2353.8815,
1462.829,2325.2855,
1459.918,2316.52,
1457.008,2318.6712,
1454.097,2336.8762,
1451.186,2349.2188,
1448.276,2356.3838,
1445.365,2375.5168,
1442.455,2388.5904,
1439.544,2440.3506,
1436.633,2393.0341,
1433.723,2449.2572,
1430.812,2427.8226,
1427.902,2367.6025,
1424.991,2366.6547,
1422.081,2302.4016,
1419.170,2383.031,
1416.259,2395.0049,
1413.349,2393.1145,
1410.438,2419.2166,
1407.528,2418.3939,
1404.617,2439.22,
1401.707,2473.9933,
1398.796,2500.3697,
1395.885,2481.9672,
1392.975,2452.6257,
1390.064,2485.9795,
1387.154,2509.3832,
1384.243,2563.3139,
1381.332,2536.2064,
1378.422,2489.1174,
1375.511,2576.238,
1372.601,2623.7035,
1369.690,2607.9089,
1366.780,2698.8772,
1363.869,2734.5222,
1360.958,2764.3734,
1358.048,2814.4103,
1355.137,2852.2414,
1352.227,2874.1479,
1349.316,2899.8452,
1346.406,2933.0782,
1343.495,2968.5937,
1340.584,2991.8753,
1337.674,2978.6986,
1334.763,3011.5664,
1331.853,2983.7495,
1328.942,3057.34,
1326.032,3051.9438,
1323.121,3012.3177,
1320.210,3018.9367,
1317.300,3020.952,
1314.389,3038.2366,
1311.479,3086.7122,
1308.568,3119.1107,
1305.657,3115.7488,
1302.747,3127.117,
1299.836,3171.5588,
1296.926,3252.7869,
1294.015,3320.8169,
1291.105,3370.2937,
1288.194,3402.9835,
1285.283,3491.9654,
1282.373,3558.7967,
1279.462,3605.5264,
1276.552,3622.0502,
1273.641,3641.0586,
1270.731,3653.516,
1267.820,3598.9977,
1264.909,3651.4595,
1261.999,3607.8899,
1259.088,3642.5505,
1256.178,3629.2088,
1253.267,3582.8949,
1250.356,3515.4447,
1247.446,3447.3806,
1244.535,3385.4153,
1241.625,3306.1992,
1238.714,3247.5886,
1235.804,3252.3678,
1232.893,3183.1366,
1229.982,3129.3984,
1227.072,3093.186,
1224.161,3099.8705,
1221.251,3026.4296,
1218.340,2985.7253,
1215.430,2936.8854,
1212.519,2896.8336,
1209.608,2880.12,
1206.698,2868.7102,
1203.787,2880.1577,
1200.877,2880.9125,
1197.966,2933.9629,
1195.055,2960.516,
1192.145,3035.2513,
1189.234,3114.4211,
1186.324,3180.6285,
1183.413,3199.1428,
1180.503,3163.0406,
1177.592,3125.5039,
1174.681,3133.8956,
1171.771,3080.2335,
1168.860,3063.2648,
1165.950,3017.2791,
1163.039,2963.324,
1160.129,2958.7815,
1157.218,2948.4341,
1154.307,2937.3847,
1151.397,2951.9755,
1148.486,2935.9304,
1145.576,2901.3121,
1142.665,2848.0374,
1139.754,2859.8976,
1136.844,2833.512,
1133.933,2801.8568,
1131.023,2814.5903,
1128.112,2822.1995,
1125.202,2794.7361,
1122.291,2828.9983,
1119.380,2824.625,
1116.470,2824.625,
1113.559,2846.276,
1110.649,2842.1475,
1107.738,2859.6652,
1104.828,2871.303,
1101.917,2857.8498,
1099.006,2860.8104,
1096.096,2893.2274,
1093.185,2870.3993,
1090.275,2853.2489,
1087.364,2837.2748,
1084.453,2813.6261,
1081.543,2818.9067,
1078.632,2823.8812,
1075.722,2790.9683,
1072.811,2837.4245,
1069.901,2862.7491,
1066.990,2829.0584,
1064.079,2874.3856,
1061.169,2926.1355,
1058.258,2940.4257,
1055.348,2937.68,
1052.437,2954.953,
1049.527,2957.0278,
1046.616,2967.4537,
1043.705,2959.3758,
1040.795,2998.7663,
1037.884,3037.2914,
1034.974,3040.4523,
1032.063,3025.4403,
1029.153,3039.4945,
1026.242,3055.0637,
1023.331,3079.7901,
1020.421,3078.3511,
1017.510,3099.1566,
1014.600,3111.281,
1011.689,3118.5889,
1008.778,3152.6139,
1005.868,3118.4744,
1002.957,3213.1134,
1000.047,3295.329,
997.136,3428.1056,
994.226,3500.502,
991.315,3477.1399,
988.404,3429.3824,
985.494,3412.3565,
982.583,3400.3647,
979.673,3332.0452,
976.762,3349.8964,
973.852,3372.1108,
970.941,3368.2562,
968.030,3380.4227,
965.120,3373.7145,
962.209,3395.0281,
959.299,3437.5787,
956.388,3424.5069,
953.477,3394.6375,
950.567,3394.2977,
947.656,3425.3016,
944.746,3453.3369,
941.835,3433.5699,
938.925,3450.9987,
936.014,3437.8395,
933.103,3414.6843,
930.193,3411.2316,
927.282,3388.5251,
924.372,3368.2306,
921.461,3337.6418,
918.551,3307.2923,
915.640,3251.4055,
912.729,3199.9187,
909.819,3215.1836,
906.908,3242.1412,
903.998,3239.6482,
901.087,3257.0837,
898.176,3269.0566,
895.266,3287.4471,
892.355,3329.5933,
889.445,3361.4854,
886.534,3382.4968,
883.624,3406.1371,
880.713,3422.2596,
877.802,3411.6028,
874.892,3352.2319,
871.981,3228.9284,
869.071,3157.0829,
866.160,3196.372,
863.250,3308.7395,
860.339,3392.4888,
857.428,3399.7294,
854.518,3407.1566,
