,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_0E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__2__51,
Raman shift [1/cm],Intensity,
3014.167,3.125,
3011.256,-0.17506442,
3008.346,164.9509,
3005.435,172.89532,
3002.525,198.73015,
2999.614,191.74836,
2996.704,177.99201,
2993.793,212.8773,
2990.882,212.81965,
2987.972,208.18049,
2985.061,219.56835,
2982.151,231.57375,
2979.240,245.75808,
2976.329,240.36271,
2973.419,249.83283,
2970.508,266.32488,
2967.598,270.69849,
2964.687,277.34919,
2961.777,280.27893,
2958.866,289.78771,
2955.955,289.05421,
2953.045,303.04223,
2950.134,308.33783,
2947.224,319.5805,
2944.313,328.83298,
2941.403,341.11359,
2938.492,349.98679,
2935.581,350.01212,
2932.671,359.28379,
2929.760,359.00578,
2926.850,354.64756,
2923.939,390.76048,
2921.028,380.69533,
2918.118,387.4852,
2915.207,390.89084,
2912.297,408.0573,
2909.386,396.54105,
2906.476,405.54354,
2903.565,389.05981,
2900.654,391.56081,
2897.744,403.76041,
2894.833,381.31045,
2891.923,398.234,
2889.012,388.0383,
2886.102,392.48041,
2883.191,392.12122,
2880.280,357.02452,
2877.370,307.52629,
2874.459,306.76038,
2871.549,342.17774,
2868.638,397.81156,
2865.727,426.38655,
2862.817,403.63838,
2859.906,408.88567,
2856.996,433.14764,
2854.085,420.20272,
2851.175,424.50454,
2848.264,406.85034,
2845.353,401.27597,
2842.443,404.93057,
2839.532,397.02054,
2836.622,389.82161,
2833.711,396.53945,
2830.801,378.94558,
2827.890,398.29284,
2824.979,389.3591,
2822.069,395.18186,
2819.158,398.98484,
2816.248,404.59605,
2813.337,393.78476,
2810.427,392.55888,
2807.516,397.49187,
2804.605,403.94231,
2801.695,405.42763,
2798.784,395.79031,
2795.874,404.42053,
2792.963,396.41074,
2790.052,401.12414,
2787.142,394.86177,
2784.231,393.51164,
2781.321,409.8107,
2778.410,395.16563,
2775.500,389.54948,
2772.589,416.66171,
2769.678,401.72904,
2766.768,408.63179,
2763.857,415.59899,
2760.947,421.64706,
2758.036,414.95933,
2755.126,421.94123,
2752.215,409.97507,
2749.304,420.35881,
2746.394,420.97176,
2743.483,424.125,
2740.573,421.46348,
2737.662,423.23151,
2734.751,413.42607,
2731.841,419.72024,
2728.930,438.10386,
2726.020,436.13021,
2723.109,444.55792,
2720.199,421.94673,
2717.288,445.30018,
2714.377,441.02926,
2711.467,441.45248,
2708.556,448.69974,
2705.646,431.51935,
2702.735,463.63274,
2699.825,464.76679,
2696.914,448.41044,
2694.003,437.82255,
2691.093,446.74956,
2688.182,449.63537,
2685.272,457.04534,
2682.361,447.45469,
2679.450,449.69696,
2676.540,473.6169,
2673.629,454.10255,
2670.719,460.91335,
2667.808,479.10365,
2664.898,461.50146,
2661.987,480.75852,
2659.076,466.30389,
2656.166,476.17266,
2653.255,465.19983,
2650.345,486.64587,
2647.434,484.09699,
2644.524,500.49189,
2641.613,495.86793,
2638.702,488.26703,
2635.792,471.71922,
2632.881,483.13665,
2629.971,502.84989,
2627.060,479.28907,
2624.149,492.31564,
2621.239,486.13093,
2618.328,500.06532,
2615.418,487.73865,
2612.507,506.16059,
2609.597,504.94137,
2606.686,503.26758,
2603.775,506.84325,
2600.865,535.52784,
2597.954,543.63966,
2595.044,513.46424,
2592.133,512.125,
2589.223,518.36606,
2586.312,538.44159,
2583.401,534.22719,
2580.491,524.41349,
2577.580,539.11675,
2574.670,531.08089,
2571.759,527.52911,
2568.848,545.94276,
2565.938,535.88685,
2563.027,547.88179,
2560.117,540.87263,
2557.206,538.45341,
2554.296,561.66276,
2551.385,536.62096,
2548.474,540.56961,
2545.564,561.5552,
2542.653,555.26259,
2539.743,543.56955,
2536.832,584.37174,
2533.922,569.20385,
2531.011,571.65021,
2528.100,564.05879,
2525.190,564.70615,
2522.279,583.74982,
2519.369,576.42687,
2516.458,582.68449,
2513.548,575.79789,
2510.637,568.4939,
2507.726,573.18819,
2504.816,573.93785,
2501.905,593.97988,
2498.995,584.93062,
2496.084,570.41771,
2493.173,587.30944,
2490.263,591.52952,
2487.352,594.91793,
2484.442,609.70745,
2481.531,599.54523,
2478.621,616.55161,
2475.710,611.10966,
2472.799,608.13846,
