,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__4__85,
Raman shift [1/cm],Intensity,
3014.167,-1,
3011.256,-1.4499893,
3008.346,31.264213,
3005.435,24.73145,
3002.525,24.037472,
2999.614,46.425982,
2996.704,40.096911,
2993.793,45.23848,
2990.882,48.351175,
2987.972,46.01009,
2985.061,48,
2982.151,31.267213,
2979.240,48.848852,
2976.329,46.734984,
2973.419,56.492684,
2970.508,48.39996,
2967.598,58.713253,
2964.687,61.118885,
2961.777,56.410118,
2958.866,59.992576,
2955.955,63.929211,
2953.045,49.165539,
2950.134,64.650197,
2947.224,77.829187,
2944.313,63.460825,
2941.403,72.119523,
2938.492,74.287264,
2935.581,67.252777,
2932.671,85.197401,
2929.760,68.792303,
2926.850,69.790977,
2923.939,89.47661,
2921.028,86.358676,
2918.118,89.080606,
2915.207,93.411385,
2912.297,102.95769,
2909.386,86.773731,
2906.476,79.224715,
2903.565,78.096293,
2900.654,86.611728,
2897.744,89.138294,
2894.833,93.402184,
2891.923,81.567299,
2889.012,80.66474,
2886.102,82.167573,
2883.191,77.001888,
2880.280,54.253586,
2877.370,42.151187,
2874.459,44.943366,
2871.549,59.802876,
2868.638,85.501022,
2865.727,84.315388,
2862.817,81.542782,
2859.906,90.974362,
2856.996,91.461506,
2854.085,99.119746,
2851.175,90.358413,
2848.264,98.284333,
2845.353,95.978433,
2842.443,89.809052,
2839.532,93.64172,
2836.622,79.455078,
2833.711,78.84458,
2830.801,89.488975,
2827.890,91.083921,
2824.979,91.432018,
2822.069,91.840791,
2819.158,79.520217,
2816.248,89.471052,
2813.337,105.16465,
2810.427,80.132234,
2807.516,82.050312,
2804.605,88.63462,
2801.695,88.776303,
2798.784,95.112923,
2795.874,92.580487,
2792.963,81.42851,
2790.052,89.997855,
2787.142,85.249884,
2784.231,85.773276,
2781.321,88.245677,
2778.410,82.39466,
2775.500,84.638968,
2772.589,76.730127,
2769.678,72.569939,
2766.768,86.304864,
2763.857,93.630056,
2760.947,76.974783,
2758.036,87.401361,
2755.126,76.085477,
2752.215,100.93635,
2749.304,86.915483,
2746.394,97.270147,
2743.483,100.35001,
2740.573,84.805248,
2737.662,91.670117,
2734.751,93.441756,
