,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__2__07,
Raman shift [1/cm],Intensity,
3014.167,0.25,
3011.256,-1.3000107,
3008.346,28.918082,
3005.435,35.405479,
3002.525,52.760067,
2999.614,27.240936,
2996.704,29.621139,
2993.793,34.401496,
2990.882,26.112532,
2987.972,50.184415,
2985.061,38.136701,
2982.151,41.011346,
2979.240,32.897321,
2976.329,51.006825,
2973.419,47.542169,
2970.508,55.716653,
2967.598,35.06245,
2964.687,51.727581,
2961.777,44.096071,
2958.866,50.254454,
2955.955,46.526546,
2953.045,54.699662,
2950.134,53.462831,
2947.224,41.075596,
2944.313,54.868232,
2941.403,52.024177,
2938.492,51.697163,
2935.581,48.981311,
2932.671,49.211386,
2929.760,45.557676,
2926.850,52.361653,
2923.939,62.974332,
2921.028,66.744304,
2918.118,60.790303,
2915.207,66.781689,
2912.297,52.321932,
2909.386,58.833947,
2906.476,59.505608,
2903.565,67.944078,
2900.654,59.861728,
2897.744,48.287717,
2894.833,52.899454,
2891.923,56.871801,
2889.012,63.001445,
2886.102,48.585145,
2883.191,44.248112,
2880.280,53.211724,
2877.370,58.604644,
2874.459,46.834951,
2871.549,46.328849,
2868.638,58.388129,
2865.727,61.692348,
2862.817,57.636353,
2859.906,57.503557,
2856.996,70.73415,
2854.085,71.609239,
2851.175,59.25,
2848.264,47.691005,
2845.353,76.055897,
2842.443,71.243037,
2839.532,64.832165,
2836.622,56.705078,
2833.711,66.612647,
2830.801,68.753675,
2827.890,59.333921,
2824.979,60.966009,
2822.069,80.102163,
2819.158,68.770217,
2816.248,58.549212,
2813.337,63.61097,
2810.427,78.073688,
2807.516,81.408281,
2804.605,68.110584,
2801.695,74.723675,
2798.784,68.471769,
2795.874,67.239432,
2792.963,79.178617,
2790.052,57.254933,
2787.142,74.6315,
2784.231,66.959626,
2781.321,58.318624,
2778.410,78.814713,
2775.500,66.103455,
2772.589,69.365443,
2769.678,70.714162,
2766.768,68.003394,
2763.857,70.671966,
2760.947,77.746848,
2758.036,67.931472,
2755.126,57.1389,
2752.215,80.10431,
2749.304,74.589915,
2746.394,80.25,
2743.483,75.300021,
2740.573,75.68586,
2737.662,81.35651,
2734.751,74.342292,
2731.841,75.709709,
2728.930,68.699142,
2726.020,86.934028,
2723.109,71.879337,
2720.199,72.484294,
2717.288,77.180651,
2714.377,83.441482,
2711.467,78.57748,
2708.556,88.952317,
2705.646,75.489419,
2702.735,85.579894,
2699.825,85.184557,
2696.914,78.535442,
2694.003,81.25,
2691.093,79.017753,
2688.182,75.486296,
2685.272,87.931366,
2682.361,79.126637,
2679.450,75.496897,
2676.540,96.843518,
2673.629,76.586327,
2670.719,79.746306,
2667.808,83.201364,
