,PL1F75~1,
Wavenumbers [1/cm],Intensity,
1256.178,1650.7548,
1253.267,1654.3532,
1250.356,1611.0512,
1247.446,1561.5871,
1244.535,1519.9465,
1241.625,1484.0241,
1238.714,1450.6728,
1235.804,1409.5171,
1232.893,1365.5004,
1229.982,1363.1674,
1227.072,1345.9665,
1224.161,1323.7374,
1221.251,1278.0575,
1218.340,1278.0019,
1215.430,1267.0318,
1212.519,1257.1831,
1209.608,1253.4731,
1206.698,1232.1967,
1203.787,1224.2827,
1200.877,1223.4773,
1197.966,1251.3513,
1195.055,1281.7605,
1192.145,1319.8091,
1189.234,1342.4283,
1186.324,1382.0259,
1183.413,1392.5266,
1180.503,1375.1343,
1177.592,1382.5884,
1174.681,1373.8082,
1171.771,1339.7088,
1168.860,1337.9226,
1165.950,1323.2368,
1163.039,1333.7181,
1160.129,1349.7775,
1157.218,1336.0784,
1154.307,1314.121,
1151.397,1302.2374,
1148.486,1264.2024,
1145.576,1249.1718,
1142.665,1235.8531,
1139.754,1229.8682,
1136.844,1234.3524,
1133.933,1235.577,
1131.023,1216.3383,
1128.112,1202.5347,
1125.202,1203.8805,
1122.291,1175.0142,
1119.380,1211.8626,
1116.470,1223.3355,
1113.559,1212.378,
1110.649,1208.0952,
1107.738,1208.8216,
1104.828,1208.0856,
1101.917,1204.8624,
1099.006,1207.6571,
1096.096,1230.2662,
1093.185,1222.3642,
1090.275,1217.7036,
1087.364,1207.1443,
1084.453,1207.2497,
1081.543,1217.7615,
1078.632,1217.975,
1075.722,1204.5799,
1072.811,1227.4541,
1069.901,1195.1434,
1066.990,1228.3166,
1064.079,1237.4305,
1061.169,1233.3316,
1058.258,1227.2091,
1055.348,1231.099,
1052.437,1248.75,
1049.527,1249.3542,
1046.616,1264.9931,
1043.705,1279.0822,
1040.795,1298.7126,
1037.884,1297.6352,
1034.974,1310.4678,
1032.063,1340.881,
1029.153,1313.2573,
1026.242,1292.4984,
1023.331,1327.581,
1020.421,1321.5051,
1017.510,1352.7282,
1014.600,1363.1411,
1011.689,1348.0125,
1008.778,1371.2576,
1005.868,1356.9585,
1002.957,1380.1881,
1000.047,1441.99,
997.136,1492.529,
994.226,1506.5039,
991.315,1505.7525,
988.404,1517.0482,
985.494,1492.9226,
982.583,1500.6316,
979.673,1486.3854,
976.762,1493.6662,
973.852,1491.2577,
970.941,1477.3428,
968.030,1482.6576,
965.120,1504.7607,
962.209,1507.3184,
959.299,1484.3778,
956.388,1480.9096,
953.477,1494.7926,
950.567,1511.4099,
947.656,1524.7581,
944.746,1547.6961,
941.835,1520.4065,
938.925,1513.0919,
936.014,1513.2558,
933.103,1511.9845,
930.193,1503.7561,
927.282,1483.4292,
924.372,1477.51,
921.461,1448.0304,
918.551,1444.1403,
915.640,1432.1772,
912.729,1405.1879,
909.819,1394.7517,
906.908,1409.9153,
903.998,1405.1825,
901.087,1426.0277,
898.176,1435.4096,
895.266,1433.6544,
892.355,1444.0324,
889.445,1477.6031,
886.534,1459.3828,
883.624,1506.8852,
880.713,1508.784,
877.802,1482.5813,
874.892,1473.6469,
871.981,1466.3235,
869.071,1363.5677,
866.160,1353.3396,
863.250,1395.0168,
860.339,1459.8198,
857.428,1506.0976,
854.518,1472.6668,
851.607,1435.2237,
848.697,1397.7982,
845.786,1364.5483,
842.875,1350.2455,
839.965,1368.6047,
837.054,1423.3082,
834.144,1473.0334,
831.233,1472.0841,
828.323,1448.9454,
825.412,1434.2916,
822.501,1436.686,
819.591,1408.5885,
816.680,1418.968,
813.770,1395.4369,
810.859,1384.7136,
807.949,1379.7256,
805.038,1352.0443,
802.127,1362.7449,
799.217,1357.0415,
796.306,1363.8311,
793.396,1360.6278,
790.485,1349.5933,
787.574,1368.0614,
784.664,1376.2625,
781.753,1397.8795,
778.843,1391.0872,
775.932,1372.2068,
773.022,1369.6376,
770.111,1375.3606,
767.200,1390.2149,
764.290,1375.1022,
761.379,1360.75,
758.469,1365.5631,
755.558,1383.5798,
752.648,1377.8776,
749.737,1342.1522,
746.826,1327.0135,
743.916,1318.7433,
741.005,1278.0293,
738.095,1191.9703,
735.184,1163.1584,
732.274,1128.9292,
729.363,1140.3904,
726.452,1224.1983,
723.542,1298.6625,
720.631,1322.628,
717.721,1360.2565,
714.810,1377.2785,
711.899,1363.552,
708.989,1349.8342,
706.078,1385.8086,
703.168,1406.2872,
700.257,1380.7442,
697.347,1332.4458,
694.436,1328.3828,
691.525,1351.6932,
688.615,1344.1718,
685.704,1334.5915,
682.794,1338.0691,
679.883,1358.4256,
676.973,1351.2133,
674.062,1374.6352,
671.151,1371.6551,
668.241,1357.6122,
665.330,1382.2584,
662.420,1371.8749,
659.509,1379.274,
656.598,1381.288,
653.688,1383.6513,
650.777,1405.5889,
647.867,1371.3468,
644.956,1340.8414,
642.046,1313.4829,
639.135,1300.4094,
636.224,1321.8534,
633.314,1342.4958,
630.403,1364.3039,
627.493,1379.2067,
624.582,1386.1626,
621.672,1392.4985,
618.761,1363.1124,
615.850,1368.0757,
612.940,1388.6299,
610.029,1409.3011,
607.119,1430.6211,
604.208,1421.3898,
601.297,1419.7411,
598.387,1420.4569,
595.476,1416.3099,
592.566,1432.8383,
589.655,1435.1021,
586.745,1419.9951,
583.834,1397.2367,
580.923,1384.4704,
578.013,1338.1711,
575.102,1335.501,
572.192,1356.3268,
569.281,1377.7974,
566.371,1361.3623,
563.460,1375.2703,
560.549,1389.5465,
557.639,1401.5099,
554.728,1410.3704,
551.818,1388.5216,
548.907,1413.0018,
545.996,1422.8078,
543.086,1412.273,
540.175,1428.6246,
537.265,1469.5854,
534.354,1450.635,
531.444,1428.4536,
528.533,1459.9088,
525.622,1476.2037,
522.712,1459.1204,
519.801,1465.6078,
516.891,1501.5061,
513.980,1520.0892,
511.070,1521.75,
508.159,1551.3591,
505.248,1581.2464,
502.338,1574.6537,
499.427,1605.527,
496.517,1631.2853,
493.606,1632.2998,
490.695,1616.9507,
487.785,1683.1527,
484.874,1662.085,
481.964,1639.7667,
479.053,1637.898,
476.143,1659.401,
473.232,1672.9799,
470.321,1679.2097,
467.411,1651.8783,
464.500,1568.3015,
461.590,1629.5607,
458.679,1643.9985,
455.769,1644.5856,
452.858,1653.3747,
449.947,1678.5844,
447.037,1677.0756,
444.126,1672.0106,
441.216,1683.3174,
438.305,1755.7009,
435.395,1732.3125,
432.484,1707.2485,
429.573,1701.01,
426.663,1719.2534,
423.752,1662.1668,
420.842,1511.1614,
417.931,1362.1809,
415.020,1363.6977,
412.110,1444.9591,
409.199,1551.5225,
406.289,1645.5248,
403.378,1687.6936,
400.468,1671.0618,
397.557,1671.9198,
394.646,1685.561,
391.736,1707.1846,
388.825,1720.7608,
385.915,1723.1534,
383.004,1713.4692,
380.094,1695.3988,
377.183,1747.3197,
374.272,1804.6297,
371.362,1845.1649,
368.451,1856.753,
365.541,1873.2648,
362.630,1880.4812,
359.719,1874.4629,
356.809,1855.7468,
353.898,1872.2204,
350.988,1886.5148,
348.077,1881.972,
345.167,1852.6799,
342.256,1890.7804,
339.345,1879.9613,
336.435,1874.0744,
333.524,1906.9884,
330.614,1851.1017,
327.703,1854.7996,
324.793,1874.75,
321.882,1874.7248,
318.971,1864.3166,
316.061,1872.4695,
313.150,1887.9833,
310.240,1898.3729,
307.329,1908.7549,
304.418,1918.6774,
301.508,1920.2361,
298.597,1899.5045,
295.687,1897.75,
292.776,1906.5,
289.866,1928.7142,
286.955,1975.9926,
284.044,2041.5724,
281.134,2110.9273,
278.223,2170.2111,
275.313,2166.5268,
272.402,2193.0525,
269.492,2193.422,
266.581,2151.75,
263.670,2151.75,
260.760,2162.1977,
257.849,2190.2272,
254.939,2243.0667,
252.028,2263.2938,
249.117,2262.5271,
246.207,2258.4323,
243.296,2280.3934,
240.386,2267.0782,
237.475,2258.3658,
234.565,2248.2022,
231.654,2187.5803,
228.743,2170.7224,
225.833,2160.7374,
222.922,2142.8475,
220.012,2102.0484,
217.101,2121.1372,
214.191,2137.0466,
211.280,2078.1221,
208.369,2093.2616,
205.459,2076.0002,
202.548,2043.3963,
199.638,2087.6609,
196.727,2066.2106,
193.816,2066.9287,
190.906,2119.9628,
187.995,2097.518,
185.085,2116.2299,
182.174,2137.1311,
179.264,2105.3294,
176.353,2126.7404,
173.442,2124.7975,
170.532,2098.1781,
167.621,2110.4347,
164.711,2024.4035,
161.800,1929.9872,
158.890,1889.6824,
155.979,1766.556,
153.068,1651.8234,
150.158,1526.7621,
147.247,1303.479,
144.337,1097.0534,
141.426,873.80133,
138.516,615.72049,
135.605,461.95827,
132.694,320.49656,
129.784,198.67366,
126.873,126.44554,
123.963,87.279984,
121.052,60.251323,
118.141,38.834263,
115.231,33.776008,
112.320,34.715451,
109.410,36.704671,
106.499,26.022343,
103.589,20.948728,
100.678,16.577026,
97.767,10.889526,
94.857,11.442989,
91.946,11.346889,
89.036,9.6210209,
86.125,2.5289682,
83.215,4.4664425,
80.304,5.3556732,
77.393,-1.7260262,
74.483,8.8872943,
71.572,9.3147183,
68.662,0.78901249,
65.751,11.385779,
62.840,13.304894,
59.930,10.626283,
57.019,6.3957909,
54.109,4.5556783,
51.198,4.9564371,
48.288,7.6820507,
45.377,-0.7584861,
42.466,2.7577288,
39.556,11.713933,
36.645,5.3942209,
33.735,5.8269939,
30.824,7.3082261,
27.914,5.9058756,
25.003,6.3726375,
22.092,8.6874273,
19.182,12.727117,
16.271,12.027627,
13.361,49.25976,
10.450,114.69201,
7.539,195.69659,
4.629,201.77658,
1.718,138.35826,
-1.192,-22.682129,
-4.103,-36.565636,
-7.013,-22.217262,
-9.924,0.75,
