,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_0E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__4__90,
Raman shift [1/cm],Intensity,
3014.167,0.125,
3011.256,1.2250215,
3008.346,52.268902,
3005.435,56.51016,
3002.525,52.784955,
2999.614,73.887336,
2996.704,75.850772,
2993.793,84.762672,
2990.882,70.60594,
2987.972,87.07455,
2985.061,76.238299,
2982.151,74.244327,
2979.240,84.009992,
2976.329,83.390016,
2973.419,92.46364,
2970.508,82.658347,
2967.598,108.16918,
2964.687,95.333559,
2961.777,103.93698,
2958.866,102.79365,
2955.955,100.125,
2953.045,95.923647,
2950.134,111.59444,
2947.224,115.35275,
2944.313,119.08013,
2941.403,121.94662,
2938.492,138.41226,
2935.581,114.47474,
2932.671,130.60569,
2929.760,131.45192,
2926.850,118.69981,
2923.939,131.56425,
2921.028,124.10725,
2918.118,137.125,
2915.207,149.48591,
2912.297,140.20116,
2909.386,143.30019,
2906.476,133.125,
2903.565,128.5924,
2900.654,142.07746,
2897.744,142.06214,
2894.833,134.23846,
2891.923,127.6923,
2889.012,139.8302,
2886.102,142.27231,
2883.191,139.12311,
2880.280,128.747,
2877.370,137.81096,
2874.459,155.9551,
2871.549,153.57252,
2868.638,166.94355,
2865.727,141.44039,
2862.817,145.95387,
2859.906,150.9854,
2856.996,143.61821,
2854.085,146.00525,
2851.175,150.91114,
2848.264,144.13467,
2845.353,154.16813,
2842.443,147.73962,
2839.532,145.99061,
2836.622,123.55208,
2833.711,138.70271,
2830.801,132.93088,
2827.890,139.85402,
2824.979,132.06305,
2822.069,141.9203,
2819.158,125.26516,
2816.248,136.83737,
2813.337,142.10427,
2810.427,134.60296,
2807.516,132.59984,
2804.605,143.55529,
2801.695,142.33551,
2798.784,141.75538,
2795.874,136.97988,
2792.963,139.125,
2790.052,133.12629,
2787.142,124.83554,
2784.231,133.22126,
2781.321,139.74207,
2778.410,126.59453,
2775.500,140.18845,
2772.589,118.54778,
2769.678,129.44233,
2766.768,140.63179,
2763.857,147.64908,
2760.947,131.13761,
2758.036,130.58358,
2755.126,144.02671,
2752.215,149.9977,
2749.304,136.78508,
2746.394,137.72375,
2743.483,145.07503,
2740.573,135.68914,
2737.662,136.92233,
2734.751,156.82393,
2731.841,132.69092,
2728.930,145.87929,
2726.020,145.35475,
2723.109,151.125,
2720.199,149.83128,
2717.288,143.49361,
2714.377,147.34992,
2711.467,138.87885,
2708.556,154.81637,
2705.646,157.43485,
2702.735,145.13016,
2699.825,151.59228,
2696.914,148.26772,
2694.003,166.35427,
2691.093,153.53536,
2688.182,169.32722,
2685.272,155.64705,
2682.361,153.67194,
2679.450,167.61879,
2676.540,153.90144,
2673.629,146.7752,
2670.719,161.19062,
2667.808,158.46545,
2664.898,154.76118,
2661.987,167.39171,
2659.076,170.87069,
2656.166,147.07734,
2653.255,159.01276,
2650.345,169.96529,
2647.434,166.125,
2644.524,168.44156,
2641.613,166.63914,
2638.702,176.91985,
2635.792,144.15392,
2632.881,162.70237,
2629.971,163.99749,
2627.060,161.62469,
2624.149,166.42187,
2621.239,172.88241,
2618.328,153.8032,
2615.418,167.46591,
2612.507,178.39767,
2609.597,165.32859,
2606.686,165.93022,
2603.775,171.36707,
2600.865,174.30246,
2597.954,175.93334,
2595.044,176.08957,
2592.133,189.01677,
2589.223,190.34184,
2586.312,178.75818,
2583.401,173.47172,
2580.491,178.02884,
2577.580,179.1217,
2574.670,175.18784,
2571.759,180.03424,
2568.848,174.95366,
2565.938,181.9344,
2563.027,194.36821,
2560.117,193.11567,
2557.206,195.31688,
2554.296,192.72912,
2551.385,194.79485,
2548.474,189.90307,
2545.564,209.68182,
2542.653,180.13506,
2539.743,194.07571,
2536.832,182.26705,
2533.922,188.06192,
2531.011,186.59979,
2528.100,184.59536,
2525.190,186.61188,
2522.279,189.31259,
2519.369,192.21939,
2516.458,186.78931,
2513.548,195.45211,
2510.637,201.24797,
2507.726,197.1919,
2504.816,182.99986,
2501.905,203.22622,
2498.995,195.60275,
2496.084,201.89851,
2493.173,192.49321,
2490.263,202.28209,
2487.352,202.20847,
2484.442,206.11857,
2481.531,213.23136,
2478.621,197.46617,
2475.710,203.148,
2472.799,204.6452,
2469.889,209.33554,
2466.978,207.57872,
2464.068,207.91338,
2461.157,188.47247,
2458.247,194.55148,
2455.336,207.65535,
2452.425,202.53536,
2449.515,193.47428,
2446.604,203.83006,
2443.694,206.28783,
2440.783,201.45721,
2437.872,193.00016,
2434.962,216.65034,
2432.051,220.07565,
2429.141,215.00744,
2426.230,220.53828,
2423.320,220.43925,
2420.409,220.61221,
2417.498,216.92837,
2414.588,226.75233,
2411.677,220.87802,
2408.767,234.54823,
2405.856,220.2845,
2402.946,216.54144,
2400.035,208.52875,
2397.124,216.02339,
2394.214,224.747,
2391.303,225.98137,
2388.393,221.88546,
2385.482,223.99281,
2382.571,233.51811,
2379.661,225.00845,
2376.750,246.65212,
2373.840,228.43757,
2370.929,232.03836,
2368.019,234.77587,
2365.108,224.38154,
2362.197,235.04289,
2359.287,235.9484,
2356.376,244.10563,
2353.466,218.66947,
2350.555,231.14993,
2347.645,237.00578,
2344.734,242.33698,
2341.823,262.77675,
2338.913,244.61158,
2336.002,256.125,
2333.092,249.3665,
2330.181,253.17868,
2327.270,235.33512,
2324.360,243.08251,
2321.449,259.86309,
2318.539,251.03936,
2315.628,258.98152,
2312.718,260.59196,
2309.807,251.35464,
2306.896,266.10935,
2303.986,269.26145,
2301.075,261.38039,
2298.165,274.66394,
2295.254,262.53432,
2292.344,264.34084,
2289.433,244.46091,
2286.522,250.25889,
2283.612,266.85588,
2280.701,289.43438,
2277.791,260.16695,
2274.880,280.20309,
2271.969,266.76698,
2269.059,277.4765,
2266.148,280.125,
2263.238,280.125,
2260.327,286.78013,
2257.417,277.38056,
2254.506,269.40708,
2251.595,280.69591,
2248.685,281.125,
2245.774,263.10333,
2242.864,287.70853,
2239.953,293.6216,
2237.043,291.35928,
2234.132,284.6056,
2231.221,273.96739,
2228.311,275.99484,
2225.400,278.82863,
2222.490,300.52559,
2219.579,294.93737,
2216.669,294.18223,
2213.758,292.56161,
2210.847,313.43984,
2207.937,335.35136,
2205.026,348.45853,
2202.116,349.68019,
2199.205,363.58782,
2196.294,354.87701,
2193.384,375.15053,
2190.473,376.40317,
2187.563,362.29901,
2184.652,399.3299,
2181.742,412.03482,
2178.831,422.60748,
2175.920,423.3709,
2173.010,448.8767,
2170.099,444.99305,
2167.189,437.08912,
2164.278,430.95113,
2161.368,438.12331,
2158.457,464.22883,
2155.546,459.41251,
2152.636,485.33239,
2149.725,501.61493,
2146.815,487.6589,
2143.904,495.12871,
2140.993,510.17783,
2138.083,524.28916,
2135.172,511.64599,
2132.262,514.75792,
2129.351,536.24925,
2126.441,527.10554,
2123.530,501.82195,
2120.619,470.99673,
2117.709,440.11494,
2114.798,423.01727,
2111.888,406.8505,
2108.977,384.68128,
2106.067,369.02447,
2103.156,387.24104,
2100.245,357.12061,
2097.335,348.1983,
2094.424,331.73151,
2091.514,321.26476,
2088.603,318.02361,
2085.692,338.44831,
2082.782,344.05677,
2079.871,331.26736,
2076.961,310.41656,
2074.050,317.39773,
2071.140,307.14767,
2068.229,327.58073,
2065.318,329.56975,
2062.408,311.48811,
2059.497,293.73811,
2056.587,320.11302,
2053.676,308.70958,
2050.766,306.89406,
2047.855,281.2674,
2044.944,292.11056,
2042.034,325.91106,
2039.123,313.20581,
2036.213,305.64716,
2033.302,289.92929,
2030.391,289.2607,
2027.481,291.58837,
2024.570,320.93855,
2021.660,321.42065,
2018.749,303.11275,
2015.839,324.08956,
2012.928,301.11326,
2010.017,311.125,
2007.107,313.21846,
2004.196,311.51784,
2001.286,301.08261,
1998.375,289.47047,
1995.465,293.99107,
1992.554,285.60744,
1989.643,311.15722,
1986.733,281.80395,
1983.822,275.13756,
1980.912,276.18498,
1978.001,297.93019,
1975.090,275.99063,
1972.180,261.71009,
1969.269,291.67391,
1966.359,285.01663,
1963.448,277.04706,
1960.538,275.69047,
1957.627,248.37575,
1954.716,307.28648,
1951.806,272.62178,
1948.895,281.48736,
1945.985,268.54657,
1943.074,243.81859,
1940.164,269.32699,
1937.253,267.80776,
1934.342,266.19345,
1931.432,249.87894,
1928.521,252.90566,
1925.611,264.125,
1922.700,246.7134,
1919.790,256.76645,
1916.879,231.21748,
1913.968,265.08074,
1911.058,238.38026,
1908.147,255.06222,
1905.237,245.94116,
1902.326,243.19017,
1899.415,255.53231,
1896.505,234.76944,
1893.594,238.02142,
1890.684,257.4453,
1887.773,244.61657,
1884.863,262.72409,
1881.952,269.84756,
1879.041,244.43029,
1876.131,225.7237,
1873.220,250.14723,
1870.310,264.33574,
1867.399,261.18897,
1864.489,243.00817,
1861.578,240.592,
1858.667,243.21783,
1855.757,241.88991,
1852.846,272.33015,
1849.936,257.31017,
1847.025,266.89631,
1844.114,232.6991,
1841.204,234.69493,
1838.293,241.63082,
1835.383,251.24099,
1832.472,252.04326,
1829.562,260.45625,
1826.651,251.34679,
1823.740,248.94877,
1820.830,264.24323,
1817.919,243.69371,
1815.009,246.68734,
1812.098,289.41631,
1809.188,235.03211,
1806.277,261.43891,
1803.366,287.87546,
1800.456,272.79526,
1797.545,265.37332,
1794.635,249.67302,
1791.724,265.90162,
1788.813,289.5178,
1785.903,277.67725,
1782.992,297.1026,
1780.082,266.36792,
1777.171,288.79095,
1774.261,286.85501,
1771.350,296.04,
1768.439,283.86629,
1765.529,272.49266,
1762.618,288.94561,
1759.708,274.52713,
1756.797,266.89773,
1753.887,282.17748,
1750.976,264.87305,
1748.065,250.49827,
1745.155,263.42817,
1742.244,258.19295,
1739.334,292.15322,
1736.423,279.03719,
1733.512,269.76322,
1730.602,294.31353,
1727.691,284.46881,
1724.781,303.50887,
1721.870,253.79134,
1718.960,286.17,
1716.049,293.60808,
1713.138,311.07991,
1710.228,298.45965,
1707.317,293.47129,
1704.407,323.6705,
1701.496,291.57464,
1698.586,312.1486,
1695.675,303.83221,
1692.764,315.43238,
1689.854,379.26677,
1686.943,338.64265,
1684.033,381.98253,
1681.122,331.0256,
1678.211,380.63961,
1675.301,364.17742,
1672.390,362.17883,
1669.480,380.14907,
1666.569,383.4424,
1663.659,408.46798,
1660.748,428.33445,
1657.837,389.19662,
1654.927,436.51584,
1652.016,411.75678,
1649.106,438.05528,
1646.195,475.89224,
1643.285,506.50976,
1640.374,480.27134,
1637.463,486.98088,
1634.553,479.99689,
1631.642,538.43988,
1628.732,567.36794,
1625.821,608.15379,
1622.911,651.87705,
1620.000,670.88562,
1617.089,712.28918,
1614.179,771.43294,
1611.268,842.44819,
1608.358,903.26879,
1605.447,880.66765,
1602.536,899.62652,
1599.626,908.48446,
1596.715,910.0326,
1593.805,917.27966,
1590.894,871.44948,
1587.984,892.83995,
1585.073,887.76602,
1582.162,896.14363,
1579.252,845.75373,
1576.341,818.10373,
1573.431,799.24469,
1570.520,821.8782,
1567.610,842.79186,
1564.699,823.19902,
1561.788,814.82922,
1558.878,764.60053,
1555.967,731.21503,
1553.057,718.46991,
1550.146,706.13593,
1547.235,683.41521,
1544.325,668.29734,
1541.414,659.64431,
1538.504,657.72162,
1535.593,651.87363,
1532.683,630.18075,
1529.772,609.22511,
1526.861,590.87144,
1523.951,581.97037,
1521.040,589.78243,
1518.130,576.03835,
1515.219,546.84502,
1512.309,547.61149,
1509.398,553.62878,
1506.487,562.38467,
1503.577,574.18594,
1500.666,555.89383,
1497.756,547.26921,
1494.845,560.00439,
1491.934,533.14705,
1489.024,539.8845,
1486.113,471.51105,
1483.203,485.66469,
1480.292,472.00328,
1477.382,477.20748,
1474.471,451.49936,
1471.560,429.33734,
1468.650,423.44173,
1465.739,432.73235,
1462.829,436.33455,
1459.918,424.62767,
1457.008,430.34057,
1454.097,429.33594,
1451.186,422.10566,
1448.276,436.86294,
1445.365,439.73242,
1442.455,443.39832,
1439.544,442.10592,
1436.633,433.02768,
1433.723,421.13104,
1430.812,401.65769,
1427.902,333.66619,
1424.991,356.41249,
1422.081,356.20752,
1419.170,357.85312,
1416.259,345.16399,
1413.349,305.87343,
1410.438,331.21332,
1407.528,319.44411,
1404.617,324.67449,
1401.707,343.89446,
1398.796,338.21244,
1395.885,351.92836,
1392.975,373.31192,
1390.064,338.4128,
1387.154,300.87169,
1384.243,252.05565,
1381.332,239.80103,
1378.422,224.26483,
1375.511,285.15559,
1372.601,322.06624,
1369.690,366.27168,
1366.780,479.25771,
1363.869,448.28036,
1360.958,454.5143,
1358.048,433.52629,
1355.137,465.37319,
1352.227,507.43214,
1349.316,527.45366,
1346.406,573.52844,
1343.495,568.38109,
1340.584,568.48177,
1337.674,597.84184,
1334.763,637.30143,
1331.853,641.93758,
1328.942,638.56714,
1326.032,651.17493,
1323.121,702.28769,
1320.210,694.48593,
1317.300,698.6515,
1314.389,710.125,
1311.479,692.6494,
1308.568,686.2886,
1305.657,728.89192,
1302.747,758.86806,
1299.836,748.32166,
1296.926,822.4496,
1294.015,850.94863,
1291.105,851.24446,
1288.194,892.65964,
1285.283,931.04912,
1282.373,947.18748,
1279.462,949.57599,
1276.552,980.71569,
1273.641,1012.5697,
1270.731,1004.2429,
1267.820,1000.0476,
1264.909,993.4548,
1261.999,1003.2582,
1259.088,1006.9066,
1256.178,992.56524,
1253.267,951.76523,
1250.356,948.9293,
1247.446,911.46737,
1244.535,893.02676,
1241.625,898.47316,
1238.714,870.5092,
1235.804,832.14924,
1232.893,849.62577,
1229.982,843.9172,
1227.072,778.73473,
1224.161,795.9781,
1221.251,745.03132,
1218.340,691.14315,
1215.430,685.33785,
1212.519,680.73118,
1209.608,676.6544,
1206.698,711.55074,
1203.787,737.21545,
1200.877,742.67923,
1197.966,735.48596,
1195.055,777.78743,
1192.145,820.43814,
1189.234,856.77911,
1186.324,858.12385,
1183.413,845.03363,
1180.503,850.56815,
1177.592,873.07458,
1174.681,884.73117,
1171.771,874.07412,
1168.860,828.52656,
1165.950,820.09355,
1163.039,808.64896,
1160.129,786.42935,
1157.218,778.93236,
1154.307,774.10732,
