,PLB772~1,
Wavenumbers [1/cm],Intensity,
1489.024,1087.6381,
1486.113,1011.9161,
1483.203,1015.6448,
1480.292,1031.2997,
1477.382,999.92858,
1474.471,1029.4766,
1471.560,995.8837,
1468.650,979.55827,
1465.739,971.54863,
1462.829,959.11637,
1459.918,954.97998,
1457.008,935.05935,
1454.097,941.21801,
1451.186,991.42045,
1448.276,997.84375,
1445.365,973.76994,
1442.455,989.30881,
1439.544,966.11842,
1436.633,963.56319,
1433.723,917.11821,
1430.812,931.54511,
1427.902,915.16815,
1424.991,927.48906,
1422.081,901.26816,
1419.170,947.26238,
1416.259,894.93033,
1413.349,928.45519,
1410.438,885.09351,
1407.528,918.45549,
1404.617,898.62059,
1401.707,889.96185,
1398.796,927.61972,
1395.885,905.08335,
1392.975,888.29314,
1390.064,948.16605,
1387.154,938.74429,
1384.243,949.87593,
1381.332,967.01375,
1378.422,913.17924,
1375.511,938.47232,
1372.601,1048.5419,
1369.690,974.72442,
1366.780,1054.3351,
1363.869,1046.91,
1360.958,1070.5267,
1358.048,1131.0001,
1355.137,1140.4247,
1352.227,1160.3916,
1349.316,1231.7042,
1346.406,1267.1694,
1343.495,1256.6119,
1340.584,1273.7674,
1337.674,1300.339,
1334.763,1297.2158,
1331.853,1332.4506,
1328.942,1294.7386,
1326.032,1320.053,
1323.121,1375.0377,
1320.210,1387.2136,
1317.300,1369.529,
1314.389,1415.4039,
1311.479,1458.3896,
1308.568,1466.7857,
1305.657,1512.337,
1302.747,1518.5633,
1299.836,1487.5803,
1296.926,1560.1224,
1294.015,1629.991,
1291.105,1685.7075,
1288.194,1720.0323,
1285.283,1766.9712,
1282.373,1830.3358,
1279.462,1854.5809,
1276.552,1876.9617,
1273.641,1924.8553,
1270.731,1941.7616,
1267.820,1907.4595,
1264.909,1900.7976,
1261.999,1864.5075,
1259.088,1881.8378,
1256.178,1856.3249,
1253.267,1826.5575,
1250.356,1788.3986,
1247.446,1770.9414,
1244.535,1734.6831,
1241.625,1644.9714,
1238.714,1573.8386,
1235.804,1579.2732,
1232.893,1518.6269,
1229.982,1509.967,
1227.072,1512.6829,
1224.161,1492.7029,
1221.251,1476.9629,
1218.340,1426.8804,
1215.430,1385.3589,
1212.519,1371.875,
1209.608,1383.215,
1206.698,1402.8537,
1203.787,1394.8901,
1200.877,1371.3854,
1197.966,1428.0324,
1195.055,1444.527,
1192.145,1479.9341,
1189.234,1531.1001,
1186.324,1567.0582,
1183.413,1577.5501,
1180.503,1576.5495,
1177.592,1575.3194,
1174.681,1564.0873,
1171.771,1543.8241,
1168.860,1498.2766,
1165.950,1505.9693,
1163.039,1503.9862,
1160.129,1523.1098,
1157.218,1508.5501,
1154.307,1486.1506,
1151.397,1478.6746,
1148.486,1407.7799,
1145.576,1380.8795,
1142.665,1427.0509,
1139.754,1431.6886,
1136.844,1412.9668,
1133.933,1409.567,
1131.023,1410.0424,
1128.112,1391.8772,
1125.202,1366.5658,
1122.291,1376.5125,
1119.380,1408.9443,
1116.470,1416.0045,
1113.559,1431.5667,
1110.649,1413.6102,
1107.738,1395.4452,
1104.828,1391.5394,
1101.917,1392.9874,
1099.006,1397.1841,
1096.096,1425.7999,
1093.185,1408.2399,
1090.275,1382.5969,
1087.364,1376.1889,
1084.453,1385.9994,
1081.543,1412.7185,
1078.632,1422.4589,
1075.722,1395.9526,
1072.811,1416.3237,
1069.901,1394.4922,
1066.990,1436.5249,
1064.079,1435.3063,
1061.169,1446.444,
1058.258,1461.5689,
1055.348,1467.6965,
1052.437,1481.4667,
1049.527,1505.1435,
1046.616,1512.0942,
1043.705,1517.4996,
1040.795,1514.4055,
1037.884,1498.7258,
1034.974,1508.2204,
1032.063,1544.4443,
1029.153,1537.59,
1026.242,1518.561,
1023.331,1550.3729,
1020.421,1565.2402,
1017.510,1561.5914,
1014.600,1558.8355,
1011.689,1571.7122,
1008.778,1596.9538,
1005.868,1615.153,
1002.957,1646.1258,
1000.047,1678.539,
997.136,1748.1949,
994.226,1786.752,
991.315,1788.3552,
988.404,1793.2549,
985.494,1753.7791,
982.583,1749.4963,
979.673,1754.7282,
976.762,1734.5651,
973.852,1729.0412,
970.941,1744.246,
968.030,1747.1698,
965.120,1731.9036,
962.209,1738.724,
959.299,1751.207,
956.388,1755.315,
953.477,1765.1507,
950.567,1781.1821,
947.656,1784.9864,
944.746,1785.836,
941.835,1760.7708,
938.925,1762.7716,
936.014,1773.9566,
933.103,1789.7024,
930.193,1788.4962,
927.282,1720.4332,
924.372,1749.1838,
921.461,1716.055,
918.551,1676.1521,
915.640,1664.099,
912.729,1668.2395,
909.819,1654.6543,
906.908,1668.1331,
903.998,1629.9022,
901.087,1658.0654,
898.176,1682.261,
895.266,1682.9706,
892.355,1684.058,
889.445,1711.7538,
886.534,1766.1417,
883.624,1770.1467,
880.713,1766.875,
877.802,1763.7485,
874.892,1758.6104,
871.981,1758.1069,
869.071,1598.5431,
866.160,1626.7617,
863.250,1658.1654,
860.339,1696.8086,
857.428,1749.7531,
854.518,1724.7657,
851.607,1755.5522,
848.697,1696.908,
845.786,1656.9767,
842.875,1630.0967,
839.965,1615.0405,
837.054,1689.4611,
834.144,1741.6725,
831.233,1752.5416,
828.323,1732.103,
825.412,1704.4357,
822.501,1689.3856,
819.591,1681.1216,
816.680,1657.6378,
813.770,1644.9835,
810.859,1628.2403,
807.949,1612.3238,
805.038,1608.6847,
802.127,1590.5759,
799.217,1608.2552,
796.306,1618.848,
793.396,1615.2566,
790.485,1603.1904,
787.574,1597.3732,
784.664,1610.495,
781.753,1628.3076,
778.843,1639.7957,
775.932,1642.3318,
773.022,1640.2698,
770.111,1649.2631,
767.200,1669.6691,
764.290,1668.3626,
761.379,1656.1793,
758.469,1650.4789,
755.558,1666.6837,
752.648,1626.7681,
749.737,1612.9999,
746.826,1611.2737,
743.916,1605.0567,
741.005,1579.0059,
738.095,1527.0458,
735.184,1482.2618,
732.274,1422.1737,
729.363,1416.1705,
726.452,1493.9613,
723.542,1549.8094,
720.631,1586.5147,
717.721,1607.1862,
714.810,1618.3011,
711.899,1627.073,
708.989,1640.7908,
706.078,1653.6958,
703.168,1637.4439,
700.257,1623.6373,
697.347,1616.0061,
694.436,1595.5515,
691.525,1620.4694,
688.615,1605.7498,
685.704,1587.8313,
682.794,1592.5132,
679.883,1631.388,
676.973,1576.0934,
674.062,1599.9695,
671.151,1611.1084,
668.241,1604.64,
665.330,1620.1397,
662.420,1625.7308,
659.509,1626.2401,
656.598,1622.413,
653.688,1618.3351,
650.777,1619.416,
647.867,1605.8784,
644.956,1588.6345,
642.046,1574.0706,
639.135,1566.923,
636.224,1570.9267,
633.314,1581.2479,
630.403,1599.2465,
627.493,1629.8469,
624.582,1660.4624,
621.672,1654.1265,
618.761,1659.1946,
615.850,1676.8536,
612.940,1691.5827,
610.029,1692.9022,
607.119,1681.0577,
604.208,1697.6253,
601.297,1704.875,
598.387,1699.429,
595.476,1687.8805,
592.566,1709.1314,
589.655,1702.5088,
586.745,1689.4975,
583.834,1674.8246,
580.923,1656.7186,
578.013,1630.8224,
575.102,1625.0222,
572.192,1646.2402,
569.281,1676.4074,
566.371,1640.4067,
563.460,1638.9914,
560.549,1669.1117,
557.639,1692.8924,
554.728,1674.1214,
551.818,1678.0229,
548.907,1717.268,
545.996,1724.3795,
543.086,1697.5461,
540.175,1700.6606,
537.265,1731.2947,
534.354,1730.3327,
531.444,1723.1695,
528.533,1738.5856,
525.622,1762.64,
522.712,1774.5493,
519.801,1782.3119,
516.891,1790.6921,
513.980,1804.6294,
511.070,1810.8054,
508.159,1831.9777,
505.248,1865.6435,
502.338,1903.7169,
499.427,1898.314,
496.517,1921.7639,
493.606,1947.9413,
490.695,1959.8423,
487.785,1945.2163,
484.874,1973.8937,
481.964,1965.543,
479.053,1936.4939,
476.143,1964.1405,
473.232,1948.6093,
470.321,1958.4186,
467.411,1963.4652,
464.500,1927.4956,
461.590,1951.9993,
458.679,1967.1294,
455.769,1954.026,
452.858,1915.8857,
449.947,1964.0134,
447.037,1989.6508,
444.126,1992.4811,
441.216,1985.6957,
438.305,2019.2207,
435.395,2045.511,
432.484,2057.7085,
429.573,2058.165,
426.663,2055.1244,
423.752,2005.3582,
420.842,1901.6715,
417.931,1796.7645,
415.020,1771.7387,
412.110,1827.9408,
409.199,1895.8187,
406.289,1980.542,
403.378,2089.6778,
400.468,2031.4662,
397.557,2019.0448,
394.646,2035.6488,
391.736,2065.7201,
388.825,2092.1182,
385.915,2073.2653,
383.004,2051.0172,
380.094,2055.8712,
377.183,2095,
374.272,2159.6103,
371.362,2210.1729,
368.451,2221.0969,
365.541,2191.826,
362.630,2192.6148,
359.719,2213.4895,
356.809,2244.7876,
353.898,2226.8164,
350.988,2229.4698,
348.077,2235.0038,
345.167,2232.8372,
342.256,2232.0901,
339.345,2232.4064,
336.435,2245.3667,
333.524,2276.3718,
330.614,2228.6818,
327.703,2226.1967,
324.793,2243.0308,
321.882,2257.893,
318.971,2265.3275,
316.061,2265.9217,
313.150,2270.8036,
310.240,2293.067,
307.329,2309.597,
304.418,2309.9476,
301.508,2295.9827,
298.597,2270.0681,
295.687,2303.0915,
292.776,2303.2082,
289.866,2296.5339,
286.955,2375.5775,
284.044,2433.68,
281.134,2496.0523,
278.223,2561.1563,
275.313,2597.2622,
272.402,2597.3233,
269.492,2600.43,
266.581,2615.3541,
263.670,2566.097,
260.760,2596.8,
257.849,2645.5738,
254.939,2667.5903,
252.028,2702.6196,
249.117,2723.6411,
246.207,2735.9056,
243.296,2747.6182,
240.386,2742.3451,
237.475,2728.8861,
234.565,2709.7691,
231.654,2690.0487,
228.743,2661.1342,
225.833,2630.3742,
222.922,2601.5692,
220.012,2595.0122,
217.101,2594.3471,
214.191,2593.4708,
211.280,2585.4687,
208.369,2573.4372,
205.459,2543.5207,
202.548,2519.5352,
199.638,2592.8258,
196.727,2573.302,
193.816,2587.309,
190.906,2675.3197,
187.995,2573.9563,
185.085,2573.8663,
182.174,2618.1639,
179.264,2637.6785,
176.353,2611.6807,
173.442,2592.612,
170.532,2583.5147,
167.621,2554.6757,
164.711,2468.0398,
161.800,2388.519,
158.890,2364.0483,
155.979,2138.9742,
153.068,1949.9068,
150.158,1785.62,
147.247,1566.6446,
144.337,1269.7255,
141.426,971.17776,
138.516,705.928,
135.605,510.31466,
132.694,353.74063,
129.784,232.84748,
126.873,150.60755,
123.963,97.454511,
121.052,63.642637,
118.141,47.936793,
115.231,40.058726,
112.320,36.027728,
109.410,32.966026,
106.499,22.995853,
103.589,20.875,
100.678,19.516891,
97.767,15.962204,
94.857,11.717066,
91.946,11.487443,
89.036,13.084715,
86.125,8.1202777,
83.215,8.4677611,
80.304,8.4384039,
77.393,4.1893843,
74.483,15.012294,
71.572,14.352662,
68.662,3.290605,
65.751,7.5293115,
62.840,9.356702,
59.930,8.5639966,
57.019,3.6284227,
54.109,5.8608042,
51.198,8.1766093,
48.288,8.7900634,
45.377,-1.7606076,
42.466,-0.76614859,
39.556,6.5296443,
36.645,4.4230736,
33.735,1.7980061,
30.824,1.2003218,
27.914,5.4073733,
25.003,9.6108249,
22.092,11.229191,
19.182,10.126711,
16.271,17.821103,
13.361,117.81033,
10.450,276.95618,
7.539,428.49061,
4.629,360.47941,
1.718,120.68009,
-1.192,-333.161,
-4.103,-312.12797,
-7.013,-182.07918,
-9.924,-1.125,
