,PLB515~1,
2592.133,414.98647,
2589.223,411.80868,
2586.312,415.40011,
2583.401,419.92609,
2580.491,417.92308,
2577.580,411.38655,
2574.670,419.48195,
2571.759,415.76884,
2568.848,406.25896,
2565.938,413.27977,
2563.027,414.20453,
2560.117,411.65536,
2557.206,421.93588,
2554.296,431.6885,
2551.385,432.31704,
2548.474,440.89359,
2545.564,436.56493,
2542.653,430.15352,
2539.743,437.89348,
2536.832,438.64042,
2533.922,433.64308,
2531.011,453.67472,
2528.100,453.84536,
2525.190,442.42213,
2522.279,429.45365,
2519.369,450.46939,
2516.458,446.70715,
2513.548,442.94776,
2510.637,430.66614,
2507.726,446.62778,
2504.816,441.75042,
2501.905,453.30244,
2498.995,461.18062,
2496.084,452.80015,
2493.173,476.92765,
2490.263,471.79081,
2487.352,480.9994,
2484.442,472.6598,
2481.531,470.74205,
2478.621,479.12385,
2475.710,482.30599,
2472.799,474.8548,
2469.889,488.10078,
2466.978,480.05558,
2464.068,509.76666,
2461.157,485.52997,
2458.247,492.50738,
2455.336,490.09906,
2452.425,515.90333,
2449.515,501.09226,
2446.604,505.61929,
2443.694,504.74757,
2440.783,508.70721,
2437.872,508.48439,
2434.962,509.01095,
2432.051,498.96136,
2429.141,502.49256,
2426.230,504.44019,
2423.320,519.28981,
2420.409,498.88779,
2417.498,506.75984,
2414.588,525.90725,
2411.677,556.47854,
2408.767,532.62795,
2405.856,535.72023,
2402.946,528.1069,
2400.035,547.64967,
2397.124,532.17178,
2394.214,543.4554,
2391.303,534.69546,
2388.393,544.31921,
2385.482,521.60873,
2382.571,526.85579,
2379.661,538.84004,
2376.750,557.37247,
2373.840,566.15937,
2370.929,556.4833,
2368.019,565.01481,
2365.108,553.39594,
2362.197,568.01332,
2359.287,587.12319,
2356.376,570.4155,
2353.466,590.30149,
2350.555,569.22543,
2347.645,570.20549,
2344.734,585.95571,
2341.823,572.72325,
2338.913,599.51377,
2336.002,569.77933,
2333.092,587.90334,
2330.181,624.23684,
2327.270,610.53011,
2324.360,621.19808,
2321.449,630.65049,
2318.539,609.82148,
2315.628,603.88779,
2312.718,616.50717,
2309.807,610.05813,
2306.896,616.60348,
2303.986,617.94652,
2301.075,603.84318,
2298.165,616.9044,
2295.254,609.69815,
2292.344,633.32104,
2289.433,627.28999,
2286.522,629.50427,
2283.612,649.61479,
2280.701,636.25843,
2277.791,647.65552,
2274.880,654.80299,
2271.969,651.73302,
2269.059,651.63659,
2266.148,656.64545,
2263.238,681.56417,
2260.327,664.89245,
2257.417,687.74722,
2254.506,687.68836,
2251.595,672.37866,
2248.685,686.31532,
2245.774,704.99017,
2242.864,686.53212,
2239.953,677.78873,
2237.043,684.30965,
2234.132,688.48923,
2231.221,718.27174,
2228.311,708.10827,
2225.400,708.48758,
2222.490,712.00366,
2219.579,718.9226,
2216.669,741.34638,
2213.758,733.02466,
2210.847,720.53873,
2207.937,762.5427,
2205.026,743.48608,
2202.116,748.83253,
2199.205,758.4877,
2196.294,762.24298,
2193.384,772.63801,
2190.473,775.23298,
2187.563,794.44267,
2184.652,806.11582,
2181.742,789.53361,
2178.831,805.43736,
2175.920,857.77574,
2173.010,891.22647,
2170.099,907.90725,
2167.189,944.51133,
2164.278,971.88556,
2161.368,1037.3731,
2158.457,1085.8475,
2155.546,1114.1923,
2152.636,1164.3057,
2149.725,1202.8448,
2146.815,1268.2728,
2143.904,1261.7913,
2140.993,1310.2215,
2138.083,1348.1288,
2135.172,1365.3582,
2132.262,1361.1162,
2129.351,1345.2922,
2126.441,1307.8021,
2123.530,1286.5669,
2120.619,1212.21,
2117.709,1182.8822,
2114.798,1131.1247,
2111.888,1062.1638,
2108.977,1010.216,
2106.067,1000.1669,
2103.156,940.66638,
2100.245,905.37249,
2097.335,899.56872,
2094.424,885.17825,
2091.514,869.21898,
2088.603,840.25521,
2085.692,846.56079,
2082.782,834.46349,
2079.871,850.84057,
2076.961,841.40825,
2074.050,820.78106,
2071.140,851.11042,
2068.229,857.48309,
2065.318,844.03001,
2062.408,829.29106,
2059.497,836.84529,
2056.587,849.73564,
2053.676,823.32635,
2050.766,824.83614,
2047.855,838.32127,
2044.944,801.3109,
2042.034,802.43291,
2039.123,830.75547,
2036.213,834.93278,
2033.302,841.98358,
2030.391,857.3917,
2027.481,920.39885,
2024.570,874.63387,
2021.660,865.19761,
2018.749,847.18505,
2015.839,841.70243,
2012.928,840.13339,
2010.017,851.32288,
2007.107,852.44415,
2004.196,849.91072,
2001.286,851.375,
1998.375,853.4626,
1995.465,861.45446,
1992.554,795.01088,
1989.643,834.61225,
1986.733,817.42851,
1983.822,823.45329,
1980.912,843.8989,
1978.001,809.31563,
1975.090,826.11853,
1972.180,842.58246,
1969.269,832.97844,
1966.359,823.88843,
1963.448,847.40407,
1960.538,837.08726,
1957.627,842.18306,
1954.716,834.63354,
1951.806,847.57371,
1948.895,847.54915,
1945.985,830.15768,
1943.074,855.68141,
1940.164,830.88456,
1937.253,822.50117,
1934.342,824.93917,
1931.432,806.97437,
1928.521,831.8845,
1925.611,833.75185,
1922.700,807.17197,
1919.790,817.01645,
1916.879,834.25901,
1913.968,828.38361,
1911.058,859.04467,
1908.147,845.47419,
1905.237,794.32358,
1902.326,819.73797,
1899.415,808.11036,
1896.505,804.85699,
1893.594,800.65544,
1890.684,810.15915,
1887.773,828.17686,
1884.863,827.56407,
1881.952,824.49255,
1879.041,849.60865,
1876.131,820.0992,
1873.220,805.27321,
1870.310,857.28522,
1867.399,850.55093,
1864.489,858.7519,
1861.578,840.10602,
1858.667,813.80311,
1855.757,852.94779,
1852.846,878.85194,
1849.936,873.83945,
1847.025,878.5575,
1844.114,862.64092,
1841.204,885.23864,
1838.293,883.38997,
1835.383,873.8285,
1832.472,901.84109,
1829.562,928.40182,
1826.651,914.59679,
1823.740,906.375,
1820.830,919.49323,
1817.919,894.87182,
1815.009,921.76812,
1812.098,896.85533,
1809.188,938.39815,
1806.277,921.81764,
1803.366,904.54136,
1800.456,914.10021,
1797.545,908.54525,
1794.635,903.21304,
1791.724,924.68565,
1788.813,934.17217,
1785.903,923.26455,
1782.992,919.59409,
1780.082,913.31188,
1777.171,873.37232,
1774.261,852.42478,
1771.350,873.74152,
1768.439,919.62812,
1765.529,924.28897,
1762.618,955.85813,
1759.708,978.85349,
1756.797,978.85985,
1753.887,979.55576,
1750.976,994.375,
1748.065,982.08622,
1745.155,969.26536,
1742.244,952.47013,
1739.334,972.76323,
1736.423,1012.9301,
1733.512,1031.6514,
1730.602,1029.1389,
1727.691,1027.375,
1724.781,1047.826,
1721.870,1035.6701,
1718.960,1032.1972,
1716.049,1032.375,
1713.138,1049.4749,
1710.228,1034.9691,
1707.317,1062.4504,
1704.407,1070.867,
1701.496,1088.6944,
1698.586,1093.147,
1695.675,1111.1535,
1692.764,1112.375,
1689.854,1149.686,
1686.943,1117.5554,
1684.033,1163.1829,
1681.122,1113.2586,
1678.211,1160.9086,
1675.301,1178.3226,
1672.390,1209.4916,
1669.480,1248.1664,
1666.569,1223.1621,
1663.659,1284.8976,
1660.748,1316.8185,
1657.837,1339.9217,
1654.927,1364.2579,
1652.016,1359.1806,
1649.106,1352.9663,
1646.195,1416.7107,
1643.285,1430.1927,
1640.374,1423.5248,
1637.463,1477.6272,
1634.553,1493.5178,
1631.642,1635.9733,
1628.732,1599.7957,
1625.821,1670.4764,
1622.911,1824.5016,
1620.000,1876.7199,
1617.089,1979.3053,
1614.179,2058.1471,
1611.268,2241.3856,
1608.358,2319.8633,
1605.447,2436.5188,
1602.536,2442.4431,
1599.626,2444.2149,
1596.715,2432.5762,
1593.805,2434.9523,
1590.894,2375.4894,
1587.984,2356.1158,
1585.073,2377.3471,
1582.162,2355.4935,
1579.252,2298.822,
1576.341,2283.3697,
1573.431,2300.388,
1570.520,2288.5587,
1567.610,2259.5315,
1564.699,2225.2739,
1561.788,2175.2345,
1558.878,2162.4716,
1555.967,2148.519,
1553.057,2137.1854,
1550.146,2057.3279,
1547.235,2025.4945,
1544.325,2007.9673,
1541.414,1959.4523,
1538.504,1963.0651,
1535.593,1962.0555,
1532.683,1903.2174,
1529.772,1873.1374,
1526.861,1852.3957,
1523.951,1808.2386,
1521.040,1787.7376,
1518.130,1750.1647,
1515.219,1748.8964,
1512.309,1714.7534,
1509.398,1746.5672,
1506.487,1709.6666,
1503.577,1693.0775,
1500.666,1719.0319,
1497.756,1708.5276,
1494.845,1707.2133,
1491.934,1631.4789,
1489.024,1663.2412,
1486.113,1658.8117,
1483.203,1624.6246,
1480.292,1577.1009,
1477.382,1556.443,
1474.471,1554.9098,
1471.560,1549.5697,
1468.650,1510.4782,
1465.739,1529.2424,
1462.829,1510.5819,
1459.918,1485.48,
1457.008,1496.0213,
1454.097,1511.8452,
1451.186,1522.286,
1448.276,1526.744,
1445.365,1533.8047,
1442.455,1548.7416,
1439.544,1542.7283,
1436.633,1514.7931,
1433.723,1540.375,
1430.812,1537.7891,
1427.902,1504.9466,
1424.991,1486.9391,
1422.081,1476.2828,
1419.170,1479.6953,
1416.259,1481.1851,
1413.349,1459.473,
1410.438,1450.2757,
1407.528,1482.2058,
1404.617,1471.0186,
1401.707,1462.5636,
1398.796,1494.1442,
1395.885,1498.7725,
1392.975,1496.8135,
1390.064,1537.8433,
1387.154,1530.3096,
1384.243,1538.2035,
1381.332,1553.6284,
1378.422,1492.3894,
1375.511,1512.0618,
1372.601,1596.2379,
1369.690,1623.0911,
1366.780,1692.1139,
1363.869,1679.5894,
1360.958,1732.416,
1358.048,1809.2801,
1355.137,1831.4897,
1352.227,1845.4209,
1349.316,1901.4813,
1346.406,1947.8205,
1343.495,1956.0771,
1340.584,2000.0534,
1337.674,2018.3782,
1334.763,2069.0807,
1331.853,2087.6253,
1328.942,2090.1539,
1326.032,2105.8718,
1323.121,2118.2666,
1320.210,2140.6867,
1317.300,2168.6722,
1314.389,2198.8476,
1311.479,2254.2582,
1308.568,2328.0816,
1305.657,2362.5082,
1302.747,2358.5502,
1299.836,2429.1318,
1296.926,2480.0242,
1294.015,2537.0223,
1291.105,2598.3713,
1288.194,2707.0166,
1285.283,2756.7191,
1282.373,2816.367,
1279.462,2876.6685,
1276.552,2920.0286,
1273.641,2957.0777,
1270.731,2995.5481,
1267.820,3015.7273,
1264.909,2986.99,
1261.999,2962.2751,
1259.088,2959.5388,
1256.178,2965.3702,
1253.267,2908.0681,
1250.356,2826.7131,
1247.446,2755.8908,
1244.535,2683.2724,
1241.625,2588.7196,
1238.714,2505.7228,
1235.804,2465.8072,
1232.893,2387.2687,
1229.982,2302.9576,
1227.072,2320.1585,
1224.161,2270.9448,
1221.251,2254.6744,
1218.340,2205.0847,
1215.430,2181.0266,
1212.519,2164.7174,
1209.608,2137.705,
1206.698,2129.9283,
1203.787,2130.5207,
1200.877,2099.3929,
1197.966,2196.5021,
1195.055,2217.5867,
1192.145,2293.2553,
1189.234,2376.4151,
1186.324,2431.2863,
1183.413,2472.4562,
1180.503,2483.8495,
1177.592,2436.0413,
1174.681,2382.0805,
1171.771,2358.5714,
1168.860,2323.7409,
1165.950,2290.5423,
1163.039,2295.2478,
1160.129,2284.4489,
1157.218,2265.2025,
1154.307,2245.6153,
1151.397,2223.9862,
1148.486,2208.6804,
1145.576,2176.8376,
1142.665,2187.4925,
1139.754,2183.4932,
1136.844,2157.8644,
1133.933,2146.7885,
1131.023,2149.2076,
1128.112,2139.5197,
1125.202,2111.7856,
1122.291,2098.127,
1119.380,2103.6348,
1116.470,2130.1107,
1113.559,2124.8693,
1110.649,2106.0039,
1107.738,2119.8794,
1104.828,2138.9589,
1101.917,2138.9667,
1099.006,2141.9523,
1096.096,2147.9774,
1093.185,2125.1493,
1090.275,2163.0292,
1087.364,2115.4268,
1084.453,2135.4971,
1081.543,2166.1163,
1078.632,2148.4062,
1075.722,2129.6407,
1072.811,2151.6304,
1069.901,2141.1512,
1066.990,2143.6083,
1064.079,2167.5125,
1061.169,2224.216,
1058.258,2246.1295,
1055.348,2239.191,
1052.437,2275.6548,
1049.527,2292.14,
1046.616,2286.0582,
1043.705,2309.2687,
1040.795,2336.8071,
1037.884,2347.3635,
1034.974,2352.7062,
1032.063,2367.6672,
1029.153,2377.7398,
1026.242,2347.4663,
1023.331,2382.206,
1020.421,2395.6489,
1017.510,2419.6655,
1014.600,2415.6514,
1011.689,2411.606,
1008.778,2472.5216,
1005.868,2474.0314,
1002.957,2547.1615,
1000.047,2626.807,
997.136,2700.5357,
994.226,2748.2056,
991.315,2763.5483,
988.404,2754.5111,
985.494,2730.1614,
982.583,2765.2802,
979.673,2710.38,
976.762,2691.8976,
973.852,2691.2809,
970.941,2687.9678,
968.030,2698.9936,
965.120,2753.2175,
962.209,2715.7056,
959.299,2753.9947,
956.388,2766.2154,
953.477,2758.4978,
950.567,2754.375,
947.656,2752.3696,
944.746,2737.0776,
941.835,2750.9516,
938.925,2747.7945,
936.014,2721.107,
933.103,2713.205,
930.193,2736.9791,
927.282,2720.9919,
924.372,2677.0204,
921.461,2644.1282,
918.551,2571.6342,
915.640,2536.5736,
912.729,2545.8129,
909.819,2533.8198,
906.908,2537.1895,
903.998,2520.6724,
901.087,2557.1114,
898.176,2580.375,
895.266,2605.7669,
892.355,2663.5162,
889.445,2680.3015,
886.534,2704.5863,
883.624,2731.5785,
880.713,2742.8854,
877.802,2738.5115,
874.892,2716.3219,
871.981,2655.9485,
869.071,2553.1927,
866.160,2548.4842,
863.250,2620.4246,
860.339,2686.4606,
857.428,2692.5923,
854.518,2672.1102,
851.607,2662.9574,
848.697,2592.5933,
845.786,2563.9698,
842.875,2568.1227,
839.965,2585.3851,
837.054,2649.3192,
834.144,2644.3467,
831.233,2662.7069,
828.323,2655.5596,
825.412,2626.4624,
822.501,2601.6729,
819.591,2603.3257,
816.680,2554.4967,
813.770,2508.5439,
810.859,2500.5585,
807.949,2514.8238,
805.038,2510.8861,
802.127,2490.3079,
799.217,2452.5962,
796.306,2468.186,
793.396,2476.9169,
790.485,2455.6904,
787.574,2449.7798,
784.664,2460.4412,
781.753,2477.1366,
778.843,2500.5477,
775.932,2507.19,
773.022,2485.643,
770.111,2493.8188,
767.200,2501.2268,
764.290,2488.9281,
761.379,2477.1934,
758.469,2470.7711,
755.558,2452.8644,
752.648,2435.7578,
749.737,2452.6115,
746.826,2474.0981,
743.916,2463.4786,
741.005,2393.2787,
738.095,2295.0416,
735.184,2241.1865,
732.274,2198.0801,
729.363,2219.7661,
726.452,2321.5077,
723.542,2388.6874,
720.631,2429.8374,
717.721,2464.8617,
714.810,2460.6763,
711.899,2435.3453,
708.989,2478.1124,
706.078,2485.5867,
703.168,2476.445,
700.257,2441.7327,
697.347,2400.4187,
694.436,2393.8551,
691.525,2411.5388,
688.615,2388.3318,
685.704,2396.5498,
682.794,2434.6941,
679.883,2455.1587,
676.973,2450.3505,
674.062,2474.8983,
671.151,2473.1568,
668.241,2452.8515,
665.330,2455.5851,
662.420,2481.1445,
659.509,2492.7243,
656.598,2482.9598,
653.688,2465.375,
650.777,2464.0789,
647.867,2425.8551,
644.956,2397.5622,
642.046,2392.0086,
639.135,2406.8248,
636.224,2427.4824,
633.314,2448.9188,
630.403,2478.0234,
627.493,2495.1431,
624.582,2493.3733,
621.672,2479.9094,
618.761,2487.7343,
615.850,2527.8422,
612.940,2561.4488,
610.029,2565.1391,
607.119,2551.7154,
604.208,2558.1851,
601.297,2577.3276,
598.387,2582.7696,
595.476,2561.5003,
592.566,2615.808,
589.655,2596.8678,
586.745,2567.922,
583.834,2551.0338,
580.923,2553.2234,
578.013,2528.1119,
575.102,2496.7107,
572.192,2498.3829,
569.281,2532.1254,
566.371,2519.6034,
563.460,2499.3274,
560.549,2534.2555,
557.639,2576.4208,
554.728,2567.7345,
551.818,2557.5904,
548.907,2608.3939,
545.996,2626.0458,
543.086,2610.4408,
540.175,2657.1595,
537.265,2645.1651,
534.354,2617.8023,
531.444,2603.8988,
528.533,2623.8716,
525.622,2630.8552,
522.712,2668.7802,
519.801,2690.4656,
516.891,2692.8527,
513.980,2719.953,
511.070,2754.775,
508.159,2800.3719,
505.248,2851.6486,
502.338,2901.3239,
499.427,2933.7408,
496.517,2963.8699,
493.606,2993.1617,
490.695,3018.9099,
487.785,3022.7589,
484.874,3062.1484,
481.964,3067.1791,
479.053,3038.1238,
476.143,3012.0131,
473.232,2947.0675,
470.321,2959.8414,
467.411,2979.874,
464.500,2924.0816,
461.590,2991.4668,
458.679,2998.8188,
455.769,3012.0596,
452.858,3064.5564,
449.947,3095.1136,
447.037,3080.1384,
444.126,3068.2235,
441.216,3076.2697,
438.305,3104.4611,
435.395,3170.6605,
432.484,3191.2892,
429.573,3172.245,
426.663,3163.1233,
423.752,3107.9763,
420.842,3003.9983,
417.931,2898.0325,
415.020,2861.6313,
412.110,2972.3118,
409.199,3089.1695,
406.289,3192.235,
403.378,3265.0804,
400.468,3178.1411,
397.557,3149.8609,
394.646,3181.6965,
391.736,3269.713,
388.825,3280.2723,
385.915,3283.9072,
383.004,3284.6605,
380.094,3289.4442,
377.183,3369.2067,
374.272,3408.744,
371.362,3423.0807,
368.451,3420.7337,
365.541,3393.7144,
362.630,3440.4528,
359.719,3471.1686,
356.809,3437.3297,
353.898,3436.5809,
350.988,3469.4667,
348.077,3498.5366,
345.167,3502.9265,
342.256,3533.5563,
339.345,3511.5519,
336.435,3489.0941,
333.524,3500.5764,
330.614,3475.2411,
327.703,3468.4018,
324.793,3480.46,
321.882,3512.4111,
318.971,3527.2799,
316.061,3560.2089,
313.150,3572.0536,
310.240,3516.3949,
307.329,3561.541,
304.418,3589.4941,
301.508,3596.0427,
298.597,3579.7535,
295.687,3582.4384,
292.776,3610.2085,
289.866,3656.962,
286.955,3707.1953,
284.044,3822.5324,
281.134,3907.222,
278.223,3960.6499,
275.313,4071.9151,
272.402,4091.3087,
269.492,4093.7615,
266.581,4105.4801,
263.670,4106.9505,
260.760,4184.1653,
257.849,4255.4015,
254.939,4258.337,
252.028,4318.4541,
249.117,4301.1742,
246.207,4259.6256,
243.296,4283.7828,
240.386,4275.2741,
237.475,4259.7703,
234.565,4245.6404,
231.654,4253.6746,
228.743,4194.386,
225.833,4132.3008,
222.922,4092.084,
220.012,4064.3989,
217.101,4068.6243,
214.191,4079.3152,
211.280,4069.1307,
208.369,4036.7528,
205.459,4031.3563,
202.548,4048.7566,
199.638,4062.544,
196.727,4087.8474,
193.816,4096.8494,
190.906,4080.6194,
187.995,4116.0966,
185.085,4143.9792,
182.174,4167.0556,
179.264,4188.0158,
176.353,4217.9285,
173.442,4205.0955,
170.532,4151.9307,
167.621,4122.3707,
164.711,4072.3296,
161.800,3968.2643,
158.890,3774.6576,
155.979,3494.2291,
153.068,3207.5287,
150.158,2899.7281,
147.247,2496.239,
144.337,2062.8692,
141.426,1630.9577,
138.516,1215.1608,
135.605,890.38503,
132.694,605.80153,
129.784,374.82151,
126.873,253.96457,
123.963,176.45148,
121.052,120.79409,
118.141,81.529483,
115.231,65.031882,
112.320,54.562277,
109.410,48.829579,
106.499,45.980958,
103.589,35.850674,
100.678,28.103378,
97.767,27.392441,
94.857,21.831088,
91.946,22.196776,
89.036,24.455736,
86.125,12.399246,
83.215,8.3131593,
80.304,10.00876,
77.393,17.798629,
74.483,21.650675,
71.572,20.113831,
68.662,14.236465,
65.751,12.823563,
62.840,14.301808,
59.930,15.438569,
57.019,11.913159,
54.109,14.360804,
51.198,13.660517,
48.288,7.3693376,
45.377,6.6659595,
42.466,12.146071,
39.556,18.648221,
36.645,8.1153681,
33.735,5.375,
30.824,6.4794349,
27.914,9.9853111,
25.003,10.375,
22.092,12.312427,
19.182,16.85554,
16.271,31.544833,
13.361,114.08035,
10.450,260.60009,
7.539,500.12226,
4.629,551.01585,
1.718,407.5946,
-1.192,-25.332153,
-4.103,-78.194322,
-7.013,-51.695166,
-9.924,5.375,
