,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__1__06,
Raman shift [1/cm],Intensity,
3014.167,2.375,
3011.256,-1.7250215,
3008.346,15.55759,
3005.435,45.64355,
3002.525,43.167506,
2999.614,31.513973,
2996.704,39.737886,
2993.793,30.508064,
2990.882,37.367297,
2987.972,57.279146,
2985.061,40.591752,
2982.151,45.136346,
2979.240,33.85693,
2976.329,47.385921,
2973.419,44.71364,
2970.508,42.92497,
2967.598,52.801506,
2964.687,52.836956,
2961.777,58.127063,
2958.866,49.377969,
2955.955,45.375,
2953.045,65.45777,
2950.134,56.523678,
2947.224,46.659688,
2944.313,45.588674,
2941.403,42.803831,
2938.492,44.822163,
2935.581,50.557828,
2932.671,52.096039,
2929.760,53.632687,
2926.850,51.322744,
2923.939,47.618013,
2921.028,46.622152,
2918.118,60.716312,
2915.207,71.375,
2912.297,51.459626,
2909.386,56.739974,
2906.476,58.498574,
2903.565,69.859449,
2900.654,58.539816,
2897.744,35.752166,
2894.833,61.251365,
2891.923,62.673103,
2889.012,58.791185,
2886.102,53.126359,
2883.191,35.387272,
2880.280,52.020931,
2877.370,45.235475,
2874.459,44.425429,
2871.549,58.848628,
2868.638,61.10283,
2865.727,64.294245,
2862.817,54.731955,
2859.906,55.856477,
2856.996,68.868207,
2854.085,74.776268,
2851.175,50.112954,
2848.264,57.080997,
2845.353,62.482835,
2842.443,68.972215,
2839.532,64.389968,
2836.622,82.251304,
2833.711,63.012353,
2830.801,70.76324,
2827.890,62.684414,
2824.979,61.498903,
2822.069,80.295395,
2819.158,68.814348,
2816.248,60.627895,
2813.337,74.148172,
2810.427,73.330922,
2807.516,71.008125,
2804.605,59.19231,
2801.695,72.559232,
2798.784,66.483846,
2795.874,62.955487,
2792.963,59.51798,
2790.052,58.375858,
2787.142,62.085539,
2784.231,59.826868,
2781.321,57.249279,
2778.410,63.259503,
2775.500,60.589488,
2772.589,68.336013,
2769.678,65.016616,
2766.768,58.200226,
2763.857,62.112959,
2760.947,72.381304,
2758.036,61.515056,
2755.126,68.558765,
2752.215,72.547557,
2749.304,69.098012,
2746.394,75.97375,
2743.483,79.475041,
2740.573,83.795408,
2737.662,63.289193,
2734.751,77.025536,
2731.841,72.591117,
2728.930,80.904721,
2726.020,79.048611,
2723.109,79.055501,
2720.199,62.393674,
2717.288,76.637776,
2714.377,64.571057,
2711.467,83.998075,
2708.556,74.204895,
2705.646,74.600363,
2702.735,68.725528,
2699.825,81.462257,
2696.914,78.994093,
2694.003,92.705086,
2691.093,83.607247,
2688.182,82.556481,
2685.272,91.976708,
2682.361,77.916483,
2679.450,79.654773,
2676.540,80.354676,
2673.629,78.711327,
2670.719,81.228977,
2667.808,85.277729,
2664.898,91.517999,
2661.987,80.541611,
2659.076,87.103442,
2656.166,102.47031,
2653.255,85.818878,
2650.345,88.159029,
2647.434,89.003178,
2644.524,79.394208,
2641.613,77.774747,
2638.702,91.090941,
2635.792,81.406901,
2632.881,78.684485,
2629.971,82.119977,
2627.060,92.041251,
2624.149,97.212497,
2621.239,88.854249,
2618.328,83.222744,
2615.418,103.03864,
2612.507,90.102326,
2609.597,97.722306,
2606.686,91.933239,
2603.775,93.57341,
2600.865,79.965417,
2597.954,97.61457,
2595.044,99.731951,
2592.133,99.266769,
2589.223,104.15816,
2586.312,97.812215,
2583.401,87.170626,
2580.491,89.375,
2577.580,83.404706,
2574.670,100.26805,
2571.759,92.970893,
2568.848,94.314252,
2565.938,101.08931,
2563.027,96.911373,
2560.117,97.552577,
2557.206,115.64806,
2554.296,107.002,
2551.385,99.498991,
2548.474,108.22705,
2545.564,106.56493,
2542.653,96.364937,
2539.743,95.757935,
2536.832,97.068454,
2533.922,98.248846,
2531.011,96.974441,
2528.100,106.91156,
2525.190,106.69959,
2522.279,107.99982,
2519.369,103.99742,
2516.458,110.1512,
2513.548,104.3296,
2510.637,105.86686,
2507.726,113.375,
2504.816,110.56215,
2501.905,109.18659,
2498.995,107.13612,
2496.084,104.60149,
2493.173,111.24354,
2490.263,110.38629,
2487.352,123.95767,
2484.442,110.10307,
2481.531,108.85363,
2478.621,115.83945,
2475.710,119.39034,
2472.799,120.88173,
2469.889,123.73789,
2466.978,124.76679,
2464.068,94.644741,
2461.157,126.60502,
2458.247,117.83082,
2455.336,113.67246,
2452.425,126.96464,
2449.515,114.90306,
2446.604,108.25285,
2443.694,117.70066,
2440.783,126.66216,
2437.872,106.44793,
2434.962,109.42569,
2432.051,116.76397,
2429.141,122.79851,
2426.230,116.83134,
2423.320,135.17528,
2420.409,124.88779,
2417.498,127.375,
2414.588,125.74003,
2411.677,139.08813,
2408.767,132.38681,
2405.856,137.72023,
2402.946,128.05329,
2400.035,143.05342,
2397.124,138.8242,
2394.214,143.3482,
2391.303,145.91091,
2388.393,131.44473,
2385.482,132.11063,
2382.571,135.03313,
2379.661,138.375,
2376.750,144.74196,
2373.840,135.25631,
2370.929,132.36417,
2368.019,143.56773,
2365.108,141.60798,
2362.197,130.80511,
2359.287,132.76163,
2356.376,141.36267,
2353.466,151.22436,
2350.555,142.72016,
2347.645,151.74321,
2344.734,147.07084,
2341.823,140.45792,
2338.913,138.24364,
2336.002,135.42039,
2333.092,142.86933,
2330.181,153.71,
2327.270,141.3651,
2324.360,135.31603,
2321.449,138.78996,
2318.539,140.01416,
2315.628,141.4929,
2312.718,132.30892,
2309.807,169.07705,
2306.896,154.65043,
2303.986,156.97883,
2301.075,150.4601,
2298.165,162.75019,
2295.254,141.89203,
2292.344,151.0099,
2289.433,145.09319,
2286.522,160.94194,
2283.612,165.44516,
2280.701,156.85484,
2277.791,175.33493,
2274.880,170.09508,
2271.969,155.53549,
2269.059,166.31234,
2266.148,168.26816,
2263.238,157.37887,
2260.327,143.78885,
2257.417,152.45889,
2254.506,166.82516,
2251.595,175.65862,
2248.685,170.74618,
2245.774,174.68258,
2242.864,164.11565,
2239.953,159.23709,
2237.043,167.06427,
2234.132,170.50754,
2231.221,174.71875,
2228.311,171.80671,
2225.400,170.76904,
2222.490,184.93202,
2219.579,181.56263,
2216.669,170.87262,
2213.758,170.07042,
2210.847,187.10797,
2207.937,186.57859,
2205.026,166.81873,
2202.116,183.22851,
2199.205,179.32465,
2196.294,190.30899,
2193.384,177.74398,
2190.473,177.38087,
2187.563,206.3605,
2184.652,202.47133,
2181.742,197.67049,
2178.831,196.61624,
2175.920,204.86681,
2173.010,210.92489,
2170.099,199.97619,
2167.189,219.41088,
2164.278,227.16294,
2161.368,242.51796,
2158.457,246.72941,
2155.546,276.67696,
2152.636,286.40693,
2149.725,273.38843,
2146.815,275.24152,
2143.904,279.7802,
2140.993,292.1422,
2138.083,293.1987,
2135.172,294.39179,
2132.262,288.61972,
2129.351,278.82323,
2126.441,285.20998,
2123.530,285.47602,
2120.619,290.79717,
2117.709,266.00181,
2114.798,246.94409,
2111.888,237.11207,
2108.977,246.375,
2106.067,226.65718,
2103.156,240.61121,
2100.245,215.37751,
2097.335,220.6996,
2094.424,227.50281,
2091.514,223.38042,
2088.603,238.54548,
2085.692,230.59813,
2082.782,217.54771,
2079.871,207.33883,
2076.961,231.56682,
2074.050,210.90833,
2071.140,222.34044,
2068.229,228.46354,
2065.318,233.6715,
2062.408,228.51117,
2059.497,225.98811,
2056.587,214.06131,
2053.676,219.62425,
2050.766,213.14481,
2047.855,203.31481,
2044.944,234.04488,
2042.034,224.42701,
2039.123,228.85648,
2036.213,240.72166,
2033.302,233.57071,
2030.391,228.44285,
2027.481,232.58227,
2024.570,247.01752,
2021.660,229.61671,
2018.749,250.31127,
2015.839,224.58563,
2012.928,235.36326,
2010.017,245.05035,
2007.107,253.16754,
2004.196,242.85111,
2001.286,234.66826,
1998.375,255.9006,
1995.465,232.27054,
1992.554,245.41011,
1989.643,257.06393,
1986.733,240.73289,
1983.822,231.91414,
1980.912,245.55307,
1978.001,238.12082,
1975.090,235.77347,
1972.180,232.99602,
1969.269,232.77156,
1966.359,250.94277,
1963.448,276.17686,
1960.538,284.80953,
1957.627,293.39977,
1954.716,288.54736,
1951.806,278.38144,
1948.895,259.50253,
1945.985,261.39624,
1943.074,265.09456,
1940.164,278.60609,
1937.253,299.64032,
1934.342,287.82794,
1931.432,281.22043,
1928.521,267.38709,
1925.611,266.14117,
1922.700,288.16091,
1919.790,267.53714,
1916.879,289.42201,
1913.968,290.37623,
1911.058,282.39301,
1908.147,259.82176,
1905.237,294.97794,
1902.326,301.5498,
1899.415,316.50182,
1896.505,297.634,
1893.594,297.9177,
1890.684,300.79332,
1887.773,285.09085,
1884.863,295.14721,
1881.952,314.04742,
1879.041,314.34904,
1876.131,313.375,
1873.220,305.52984,
1870.310,313.65749,
1867.399,282.88679,
1864.489,335.70043,
1861.578,293.6278,
1858.667,289.60252,
1855.757,309.5707,
