,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_1E-2mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__4__44,
Raman shift [1/cm],Intensity,
3014.167,1.625,
3011.256,0.52497853,
3008.346,73.547623,
3005.435,119.08436,
3002.525,126.06012,
2999.614,114.76397,
2996.704,130.48376,
2993.793,133.63422,
2990.882,132.27382,
2987.972,134.625,
2985.061,143.93536,
2982.151,162.67038,
2979.240,156.74001,
2976.329,167.8791,
2973.419,173.22526,
2970.508,170.64162,
2967.598,178.29408,
2964.687,186.84919,
2961.777,197.02687,
2958.866,178.95338,
2955.955,208.39046,
2953.045,199.99189,
2950.134,216.17897,
2947.224,221.25491,
2944.313,218.06304,
2941.403,246.13732,
2938.492,236.63585,
2935.581,247.25934,
2932.671,233.26448,
2929.760,238.10963,
2926.850,251.25921,
2923.939,237.26519,
2921.028,253.57811,
2918.118,259.74338,
2915.207,260.75176,
2912.297,251.70539,
2909.386,282.80749,
2906.476,275.625,
2903.565,261.625,
2900.654,251.83735,
2897.744,258.38613,
2894.833,249.10936,
2891.923,266.6795,
2889.012,256.58454,
2886.102,244.77231,
2883.191,248.6165,
2880.280,238.34748,
2877.370,194.87511,
2874.459,167.54355,
2871.549,228.80934,
2868.638,252.85385,
2865.727,267.28269,
2862.817,265.16778,
2859.906,278.1948,
2856.996,276.65217,
2854.085,264.46322,
2851.175,289.17022,
2848.264,279.83583,
2845.353,266.8838,
2842.443,269.84032,
2839.532,278.35621,
2836.622,274.86654,
2833.711,264.31416,
2830.801,278.40883,
2827.890,283.64422,
2824.979,280.11897,
2822.069,278.48853,
2819.158,271.18565,
2816.248,280.86632,
2813.337,279.28476,
2810.427,275.66908,
2807.516,279.67531,
2804.605,270.73319,
2801.695,281.00656,
2798.784,279.18146,
2795.874,288.0498,
2792.963,292.26787,
2790.052,284.62672,
2787.142,271.30931,
2784.231,272.39986,
2781.321,249.69362,
2778.410,275.1694,
2775.500,275.60535,
2772.589,288.54703,
2769.678,275.40997,
2766.768,279.43665,
2763.857,292.20303,
2760.947,284.625,
2758.036,282.93072,
2755.126,300.14637,
2752.215,308.22047,
2749.304,311.3696,
2746.394,298.44963,
2743.483,297.07496,
2740.573,297.64045,
2737.662,290.98594,
2734.751,305.71729,
2731.841,297.27335,
2728.930,305.58273,
2726.020,300.52315,
2723.109,315.60425,
2720.199,311.09359,
2717.288,322.11769,
2714.377,309.01254,
2711.467,316.37885,
2708.556,318.24226,
2705.646,319.76587,
2702.735,318.60437,
2699.825,314.27597,
2696.914,326.57727,
2694.003,319.67054,
2691.093,307.21464,
2688.182,321.20722,
2685.272,335.47422,
2682.361,316.93068,
2679.450,325.20937,
2676.540,322.07213,
2673.629,335.66092,
2670.719,322.83665,
2667.808,326.52773,
2664.898,329.74173,
2661.987,343.15842,
2659.076,337.89656,
2656.166,325.93231,
2653.255,340.95663,
2650.345,347.97709,
2647.434,344.25404,
2644.524,356.99189,
2641.613,344.13914,
2638.702,360.32516,
2635.792,334.93508,
2632.881,353.04763,
2629.971,342.15514,
2627.060,359.29,
2624.149,371.70625,
2621.239,366.11611,
2618.328,375.07397,
2615.418,365.61137,
2612.507,371.625,
2609.597,360.7268,
2606.686,377.31374,
2603.775,373.70834,
2600.865,373.92189,
2597.954,375.10414,
2595.044,388.91995,
2592.133,384.78411,
2589.223,381.97448,
2586.312,381.35864,
2583.401,394.625,
2580.491,398.98076,
2577.580,385.62005,
2574.670,385.11564,
2571.759,390.52397,
2568.848,387.15537,
2565.938,381.95838,
2563.027,380.74769,
2560.117,387.71845,
2557.206,392.04935,
2554.296,404.3115,
2551.385,401.93094,
2548.474,395.32872,
2545.564,390.78328,
2542.653,403.69883,
2539.743,407.0449,
2536.832,408.33902,
2533.922,406.54615,
2531.011,406.57458,
2528.100,428.68775,
2525.190,419.23238,
2522.279,418.85949,
2519.369,421.21005,
2516.458,398.94653,
2513.548,396.95211,
2510.637,413.50203,
2507.726,408.19005,
2504.816,409.62613,
2501.905,412.56707,
2498.995,423.16247,
2496.084,427.63891,
2493.173,420.28295,
2490.263,420.02952,
2487.352,431.83367,
2484.442,432.92266,
2481.531,429.4175,
2478.621,442.30275,
2475.710,430.8397,
2472.799,453.44569,
2469.889,432.77735,
2466.978,429.06829,
2464.068,448.77851,
2461.157,452.73757,
2458.247,444.0368,
2455.336,457.1984,
2452.425,442.90328,
2449.515,458.07823,
2446.604,473.50981,
2443.694,464.97367,
2440.783,453.52815,
2437.872,490.60398,
2434.962,462.57431,
2432.051,467.42761,
2429.141,469.2192,
2426.230,465.69019,
2423.320,483.26816,
