,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_1E-2mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__3__48,
Raman shift [1/cm],Intensity,
3014.167,-0.75,
3011.256,0.49994632,
3008.346,56.292935,
3005.435,76.55742,
3002.525,72.079978,
2999.614,67.675982,
2996.704,83.153089,
2993.793,67.86924,
2990.882,80.723237,
2987.972,81.214685,
2985.061,82.230306,
2982.151,90.488654,
2979.240,100.91922,
2976.329,109.79095,
2973.419,109.14243,
2970.508,110.41663,
2967.598,113.34558,
2964.687,112.86209,
2961.777,126.55786,
2958.866,103.91568,
2955.955,126.49776,
2953.045,122.59899,
2950.134,134.04887,
2947.224,137.22153,
2944.313,134.90171,
2941.403,152.36952,
2938.492,145.66463,
2935.581,132.91136,
2932.671,139.21139,
2929.760,151.06155,
2926.850,139.13835,
2923.939,137.68925,
2921.028,154.12073,
2918.118,151.90869,
2915.207,145.95892,
2912.297,146.26269,
2909.386,167.26459,
2906.476,151.48317,
2903.565,158.83074,
2900.654,154.19136,
2897.744,142.38829,
2894.833,160.67254,
2891.923,150.97749,
2889.012,142.04191,
2886.102,138.83379,
2883.191,149.23867,
2880.280,113.01076,
2877.370,61.005937,
2874.459,40.061485,
2871.549,91.579248,
2868.638,132.20668,
2865.727,143.0692,
2862.817,141.86365,
2859.906,174.74289,
2856.996,158.73415,
2854.085,147.28569,
2851.175,180.22295,
2848.264,168.38733,
2845.353,168.3794,
2842.443,171.85418,
2839.532,157.38439,
2836.622,155.16016,
2833.711,156.04277,
2830.801,165.73897,
2827.890,162.70804,
2824.979,166.38596,
2822.069,159.23863,
2819.158,162.05054,
2816.248,160.77895,
2813.337,166.47683,
2810.427,167.77204,
2807.516,167.25,
2804.605,168.90626,
2801.695,165.10523,
2798.784,167.21508,
2795.874,167.81463,
2792.963,174.89287,
2790.052,146.25622,
2787.142,161.25,
2784.231,148.47672,
2781.321,145.43858,
2778.410,159.45429,
2775.500,156.10346,
2772.589,176.21101,
2769.678,166.39335,
2766.768,160.19174,
2763.857,178.93208,
2760.947,167.79098,
2758.036,184.41567,
2755.126,165.10257,
2752.215,175.65453,
2749.304,175.1223,
2746.394,180.46169,
2743.483,181.25,
2740.573,181.25,
2737.662,163.94082,
2734.751,172.43458,
2731.841,171.60165,
2728.930,172.69914,
2726.020,174.25,
2723.109,176.02317,
2720.199,180.62182,
2717.288,185.98722,
2714.377,182.37918,
2711.467,187.64341,
2708.556,181.43105,
2705.646,174.25,
2702.735,191.39689,
2699.825,183.01004,
2696.914,198.29773,
2694.003,183.73618,
2691.093,183.8216,
2688.182,183.66778,
2685.272,190.78059,
2682.361,173.67904,
2679.450,199.03598,
2676.540,192.27032,
2673.629,189.26796,
2670.719,181.25,
2667.808,195.52047,
2664.898,201.09436,
2661.987,200.58355,
2659.076,201.3944,
2656.166,191.65263,
2653.255,183.28741,
2650.345,192.44238,
2647.434,199.36461,
2644.524,210.09172,
2641.613,200.70694,
2638.702,222.83969,
2635.792,213.00074,
2632.881,200.89892,
2629.971,194.50502,
2627.060,210.08219,
2624.149,209.60314,
2621.239,202.75889,
2618.328,218.48703,
2615.418,202.57727,
2612.507,212.07606,
2609.597,206.25998,
2606.686,218.05522,
2603.775,219.6508,
2600.865,203.13731,
2597.954,213.87288,
2595.044,220.30314,
2592.133,225.37119,
2589.223,217.52683,
2586.312,233.81279,
2583.401,237.72077,
2580.491,240.31727,
2577.580,217.2632,
2574.670,228.57085,
2571.759,222.38614,
2568.848,214.36604,
2565.938,227.44046,
2563.027,231.07953,
2560.117,220.90418,
2557.206,224.09871,
2554.296,230.25,
2551.385,235.06805,
2548.474,233.50911,
2545.564,243.80682,
2542.653,232.94463,
2539.743,232.78081,
2536.832,231.00514,
2533.922,249.06077,
2531.011,240.27474,
2528.100,244.51828,
2525.190,240.45943,
2522.279,253.26514,
2519.369,242.30606,
2516.458,246.57153,
2513.548,236.48632,
2510.637,233.29521,
2507.726,242.38009,
2504.816,232.87571,
2501.905,242.11951,
2498.995,242.78747,
2496.084,251.25,
2493.173,251.80265,
2490.263,245.86807,
2487.352,247.58227,
2484.442,238.5155,
2481.531,255.82977,
2478.621,248.0367,
2475.710,249.37268,
2472.799,263.27693,
2469.889,250.94805,
2466.978,250.02314,
2464.068,259.9114,
2461.157,272.01998,
2458.247,273.11762,
2455.336,266.29305,
2452.425,271.38208,
2449.515,270.07122,
2446.604,286.01962,
2443.694,266.04026,
2440.783,262.10811,
2437.872,288.01019,
2434.962,260.24078,
2432.051,267.91038,
2429.141,271.92633,
2426.230,276.25,
2423.320,293.85056,
2420.409,272.51919,
2417.498,285.82305,
2414.588,291.43251,
2411.677,279.46515,
2408.767,286.00886,
2405.856,284.49764,
2402.946,285.04178,
2400.035,271.96595,
2397.124,273.26069,
2394.214,278.6548,
2391.303,286.64769,
2388.393,287.79881,
2385.482,271.8228,
2382.571,271.89532,
2379.661,289.18007,
2376.750,303.09237,
2373.840,298.32814,
2370.929,288.34747,
2368.019,301.25,
2365.108,292.55366,
2362.197,293.58431,
2359.287,304.84666,
2356.376,329.20773,
2353.466,293.6284,
2350.555,300.43504,
2347.645,309.35463,
2344.734,310.3099,
2341.823,314.16708,
2338.913,309.07239,
2336.002,311.21648,
