,PL63B6~1,
Wavenumbers [1/cm],Intensity,
1358.048,1547.627,
1355.137,1579.0429,
1352.227,1578.7109,
1349.316,1651.4095,
1346.406,1717.7251,
1343.495,1714.4591,
1340.584,1752.7855,
1337.674,1769.8588,
1334.763,1795.8911,
1331.853,1799.6001,
1328.942,1838.8864,
1326.032,1834.7782,
1323.121,1849.7922,
1320.210,1882.3868,
1317.300,1916.9984,
1314.389,1943.0558,
1311.479,1982.1478,
1308.568,2045.3301,
1305.657,2116.0695,
1302.747,2159.777,
1299.836,2111.8607,
1296.926,2224.5784,
1294.015,2328.4619,
1291.105,2356.5246,
1288.194,2434.0331,
1285.283,2510.0302,
1282.373,2571.9842,
1279.462,2610.1223,
1276.552,2626.002,
1273.641,2644.175,
1270.731,2687.45,
1267.820,2707.9517,
1264.909,2608.1678,
1261.999,2628.6793,
1259.088,2708.946,
1256.178,2664.932,
1253.267,2630.6654,
1250.356,2557.0564,
1247.446,2478.8118,
1244.535,2374.3931,
1241.625,2269.4538,
1238.714,2195.2842,
1235.804,2132.818,
1232.893,2108.5158,
1229.982,2035.9527,
1227.072,2012.4146,
1224.161,1951.9147,
1221.251,1907.9916,
1218.340,1911.0019,
1215.430,1890.6727,
1212.519,1868.6555,
1209.608,1861.9537,
1206.698,1852.6012,
1203.787,1861.9208,
1200.877,1838.7589,
1197.966,1887.3135,
1195.055,1907.6682,
1192.145,1967.1008,
1189.234,2038.3022,
1186.324,2068.932,
1183.413,2079.1409,
1180.503,2088.401,
1177.592,2079.0125,
1174.681,2054.3425,
1171.771,2037.1524,
1168.860,2011.2528,
1165.950,1994.2368,
1163.039,1970.4963,
1160.129,1971.7775,
1157.218,1955.1939,
1154.307,1923.8136,
1151.397,1911.9252,
1148.486,1903.7529,
1145.576,1886.6729,
1142.665,1884.8971,
1139.754,1849.764,
1136.844,1848.753,
1133.933,1814.2136,
1131.023,1812.7711,
1128.112,1821.4671,
1125.202,1786.0254,
1122.291,1785.7554,
1119.380,1799.9319,
1116.470,1818.465,
1113.559,1813.0175,
1110.649,1810.0952,
1107.738,1812.4291,
1104.828,1818.4949,
1101.917,1821.9748,
1099.006,1816.6985,
1096.096,1811.965,
1093.185,1815.477,
1090.275,1792.2812,
1087.364,1791.5529,
1084.453,1815.1236,
1081.543,1830.4353,
1078.632,1822.7955,
1075.722,1808.4336,
1072.811,1800.2679,
1069.901,1765.3375,
1066.990,1812.0582,
1064.079,1857.0952,
1061.169,1889.319,
1058.258,1891.3159,
1055.348,1882.511,
1052.437,1901.0458,
1049.527,1913.2871,
1046.616,1927.1883,
1043.705,1964.2052,
1040.795,1977.9425,
1037.884,1975.1984,
1034.974,1979.6881,
1032.063,1992.6039,
1029.153,1988.6581,
1026.242,2012.8769,
1023.331,1992.918,
1020.421,2014.5428,
1017.510,2055.4446,
1014.600,2081.7105,
1011.689,2094.8722,
1008.778,2117.6034,
1005.868,2117.1361,
1002.957,2160.1538,
1000.047,2224.99,
997.136,2310.1812,
994.226,2372.1497,
991.315,2394.6634,
988.404,2382.4825,
985.494,2309.7665,
982.583,2355.164,
979.673,2332.4841,
976.762,2318.2274,
973.852,2335.6405,
970.941,2358.0826,
968.030,2349.7962,
965.120,2338.8359,
962.209,2359.2969,
959.299,2330.1705,
956.388,2337.4687,
953.477,2373.4793,
950.567,2400.4429,
947.656,2392.8506,
944.746,2363.1162,
941.835,2344.7439,
938.925,2366.414,
936.014,2373.1743,
933.103,2357.2165,
930.193,2332.5588,
927.282,2301.9627,
924.372,2268.984,
921.461,2247.0764,
918.551,2204.1512,
915.640,2165.8516,
