,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_1E-2mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__0__45,
Raman shift [1/cm],Intensity,
3014.167,-1.125,
3011.256,0.075042947,
3008.346,163.29703,
3005.435,189.99161,
3002.525,211.72511,
2999.614,221.6464,
2996.704,222.59252,
2993.793,213.47581,
2990.882,230.74524,
2987.972,222.93554,
2985.061,246.40211,
2982.151,259.99433,
2979.240,261.78848,
2976.329,280.37773,
2973.419,281.61338,
2970.508,281.17502,
2967.598,286.83082,
2964.687,312.08356,
2961.777,338.80683,
2958.866,306.875,
2955.955,341.02319,
2953.045,349.32466,
2950.134,358.39689,
2947.224,353.81806,
2944.313,357.71759,
2941.403,370.95848,
2938.492,374.72595,
2935.581,376.10076,
2932.671,365.84072,
2929.760,395.94423,
2926.850,396.875,
2923.939,398.27218,
2921.028,408.6456,
2918.118,408.11177,
2915.207,406.00821,
2912.297,417.89616,
2909.386,415.45895,
2906.476,415.32443,
2903.565,424.50389,
2900.654,420.14599,
2897.744,404.88757,
2894.833,410.82336,
2891.923,420.3077,
2889.012,389.53974,
2886.102,398.89527,
2883.191,406.86934,
2880.280,366.86542,
2877.370,303.69487,
2874.459,303.98206,
2871.549,365.21757,
2868.638,419.65024,
2865.727,420.71349,
2862.817,411.78944,
2859.906,443.62144,
2856.996,443.82971,
2854.085,435.38967,
2851.175,434.82682,
2848.264,437.01233,
2845.353,422.1338,
2842.443,432.27779,
2839.532,436.86003,
2836.622,436.847,
2833.711,425.78706,
2830.801,422.06177,
2827.890,424.68794,
2824.979,443.56689,
2822.069,441.88637,
2819.158,439.07446,
2816.248,435.11632,
2813.337,431.32866,
2810.427,439.17665,
2807.516,437.14125,
2804.605,437.05769,
2801.695,440.66449,
2798.784,442.17069,
2795.874,436.27866,
2792.963,459.23213,
2790.052,440.87886,
2787.142,440.875,
2784.231,438.03649,
2781.321,415.75504,
2778.410,432.19479,
2775.500,442.23603,
2772.589,450.64411,
2769.678,440.52009,
2766.768,430.06335,
2763.857,453.18906,
2760.947,452.46011,
2758.036,445.54367,
2755.126,458.58654,
2752.215,463.7477,
2749.304,466.23651,
2746.394,454.16728,
2743.483,470.57501,
2740.573,473.19803,
2737.662,467.10872,
2734.751,482.69042,
2731.841,467.4684,
2728.930,471.85386,
2726.020,474.32928,
2723.109,473.89575,
2720.199,492.65938,
2717.288,481.54287,
2714.377,474.61664,
2711.467,492.31785,
2708.556,487.60889,
2705.646,489.49471,
2702.735,497.86984,
2699.825,501.67867,
2696.914,498.7318,
2694.003,490.51727,
2691.093,502.91109,
2688.182,509.82018,
2685.272,499.9632,
2682.361,485.36299,
2679.450,518.10949,
2676.540,479.05792,
2673.629,495.50725,
2670.719,513.44432,
2667.808,528.1941,
2664.898,519.79718,
2661.987,511.04161,
2659.076,512.36638,
2656.166,504.02209,
2653.255,517.76785,
2650.345,524.90767,
2647.434,529.47517,
2644.524,540.12202,
2641.613,533.16035,
2638.702,541.63828,
2635.792,543.99963,
2632.881,539.94655,
