,PL2406~1,
Wavenumbers [1/cm],Intensity,
3014.167,-2.25,
3011.256,0.95004295,
3008.346,67.076492,
3005.435,78.022088,
3002.525,84.61745,
2999.614,63.740936,
2996.704,85.882988,
2993.793,92.360024,
2990.882,99.795823,
2987.972,103.6491,
2985.061,85.966752,
2982.151,86.988654,
2979.240,89.016156,
2976.329,107.52867,
2973.419,83.703529,
2970.508,89.35004,
2967.598,94.415462,
2964.687,91.09307,
2961.777,109.24587,
2958.866,95.751485,
2955.955,105.89158,
2953.045,111.75,
2950.134,110.53717,
2947.224,121.15215,
2944.313,107.04202,
2941.403,132.13138,
2938.492,101.9099,
2935.581,100.59419,
2932.671,118.30792,
2929.760,113.63078,
2926.850,121.59323,
2923.939,114.23132,
2921.028,107.43821,
2918.118,114.48929,
2915.207,107.57277,
2912.297,117.70346,
2909.386,121.7573,
2906.476,109.4326,
2903.565,107.00778,
2900.654,96.456798,
2897.744,98.599133,
2894.833,90.873635,
2891.923,87.019196,
2889.012,74.339594,
2886.102,44.085145,
2883.191,38.749056,
2880.280,-96.986891,
2877.370,-373.0634,
2874.459,-489.17396,
2871.549,-257.76146,
2868.638,-1.4171363,
2865.727,49.649958,
2862.817,48.534775,
2859.906,71.282752,
2856.996,104.22509,
2854.085,104.46848,
2851.175,102.98499,
2848.264,102.80416,
2845.353,126.38336,
2842.443,112.54513,
2839.532,113.64554,
2836.622,110.17708,
2833.711,126.90542,
2830.801,120.75735,
2827.890,125.31118,
2824.979,118.75,
2822.069,128.6704,
2819.158,121.75,
2816.248,133.70368,
2813.337,134.65731,
2810.427,143.66184,
2807.516,133.96594,
2804.605,135.91105,
2801.695,133.84212,
2798.784,131.26746,
2795.874,140.46504,
2792.963,141.67862,
2790.052,141.75021,
2787.142,141.42096,
2784.231,133.87888,
2781.321,139.37284,
2778.410,132.50508,
2775.500,129.98414,
2772.589,133.86544,
2769.678,136.14248,
2766.768,133.69174,
2763.857,134.01397,
2760.947,144.77522,
2758.036,141.97289,
2755.126,144.13034,
2752.215,145.21818,
2749.304,145.6223,
2746.394,143.17338,
2743.483,145.85,
2740.573,157.39606,
2737.662,126.11094,
2734.751,149.21595,
2731.841,148.29029,
2728.930,143.01685,
2726.020,156.0816,
2723.109,152.97683,
2720.199,152.69058,
2717.288,151.04926,
2714.377,169.8746,
2711.467,151.15989,
2708.556,152.39884,
2705.646,161.66551,
2702.735,151.25774,
2699.825,160.21728,
2696.914,158.51181,
2694.003,157.08009,
2691.093,143.51775,
2688.182,158.31519,
2685.272,154.15683,
2682.361,142.44978,
2679.450,152.75,
2676.540,152.72968,
2673.629,159.38225,
2670.719,169.61136,
2667.808,151.52817,
2664.898,162.82782,
2661.987,156.28309,
2659.076,148.49569,
2656.166,171.21754,
2653.255,168.26871,
2650.345,178.72641,
2647.434,183.77801,
2644.524,162.36391,
2641.613,174.77891,
2638.702,165.0025,
2635.792,174.15578,
2632.881,169.08943,
2629.971,171.47489,
