,PL892C~1,
Wavenumbers [1/cm],Intensity,
1317.300,2345.0861,
1314.389,2346.1949,
1311.479,2380.1116,
1308.568,2404.3533,
1305.657,2426.9048,
1302.747,2431.7131,
1299.836,2439.5713,
1296.926,2464.7901,
1294.015,2535.578,
1291.105,2599.2574,
1288.194,2645.0409,
1285.283,2688.1521,
1282.373,2719.2187,
1279.462,2753.6564,
1276.552,2797.6576,
1273.641,2834.9902,
1270.731,2834.9164,
1267.820,2796.4613,
1264.909,2790.8075,
1261.999,2779.1658,
1259.088,2797.4082,
1256.178,2807.0646,
1253.267,2791.6217,
1250.356,2722.8381,
1247.446,2664.3371,
1244.535,2637.067,
1241.625,2608.9112,
1238.714,2568.8478,
1235.804,2522.3788,
1232.893,2435.9946,
1229.982,2458.9055,
1227.072,2411.8293,
1224.161,2397.5735,
1221.251,2355.2965,
1218.340,2299.3922,
1215.430,2270.4441,
1212.519,2248.2951,
1209.608,2234.9419,
1206.698,2250.7979,
1203.787,2252.5151,
1200.877,2229.7905,
1197.966,2299.0258,
1195.055,2334.0702,
1192.145,2394.3481,
1189.234,2436.5053,
1186.324,2482.7759,
1183.413,2499.4594,
1180.503,2480.1039,
1177.592,2465.7827,
1174.681,2450.0788,
1171.771,2425.9024,
1168.860,2400.0028,
1165.950,2345.8975,
1163.039,2315.3415,
1160.129,2329.9145,
1157.218,2349.3459,
1154.307,2338.288,
1151.397,2315.3675,
1148.486,2316.9063,
1145.576,2278.4592,
1142.665,2254.4856,
1139.754,2262.2635,
1136.844,2258.8976,
1133.933,2253.5675,
1131.023,2228.8394,
1128.112,2207.7851,
1125.202,2206.8044,
1122.291,2182.2574,
1119.380,2201.8898,
1116.470,2241.6035,
1113.559,2265.058,
1110.649,2271.8097,
1107.738,2277.8582,
1104.828,2288.7415,
1101.917,2278.2684,
1099.006,2243.0152,
1096.096,2291.4787,
1093.185,2274.7966,
1090.275,2250.8404,
1087.364,2272.9449,
1084.453,2261.8765,
1081.543,2256.6466,
1078.632,2263.158,
1075.722,2244.0732,
1072.811,2260.2446,
1069.901,2270.7238,
1066.990,2285.2416,
1064.079,2295.9857,
1061.169,2312.7552,
1058.258,2330.2758,
1055.348,2353.904,
1052.437,2387.0241,
1049.527,2380.1713,
1046.616,2397.5479,
1043.705,2384.0847,
1040.795,2395.4626,
1037.884,2406.523,
1034.974,2404.4034,
1032.063,2403.9382,
1029.153,2424.1884,
1026.242,2421.5935,
1023.331,2423.1666,
1020.421,2427.6826,
1017.510,2452.4713,
1014.600,2483.6108,
1011.689,2501.2149,
1008.778,2487.1584,
1005.868,2410.3958,
1002.957,2510.1969,
1000.047,2564.084,
997.136,2673.6468,
994.226,2754.3306,
991.315,2765.4109,
988.404,2741.61,
985.494,2690.5192,
982.583,2691.3757,
979.673,2661.5025,
976.762,2652.2613,
973.852,2668.9704,
970.941,2697.3914,
968.030,2709.9334,
965.120,2661.6253,
962.209,2691.4643,
959.299,2673.836,
956.388,2702.5776,
953.477,2725.5125,
950.567,2723.3427,
947.656,2749.6222,
944.746,2781.0558,
941.835,2780.0706,
938.925,2769.6292,
936.014,2744.267,
933.103,2734.7397,
930.193,2744.3112,
927.282,2707.0875,
924.372,2699.4771,
921.461,2658.7344,
918.551,2642.1763,
915.640,2607.7793,
912.729,2569.4038,
909.819,2586.5008,
906.908,2594.0827,
903.998,2600.8629,
901.087,2619.0492,
898.176,2628.5,
895.266,2649.4483,
892.355,2692.4582,
889.445,2681.5477,
886.534,2750.7944,
883.624,2760.463,
880.713,2787.0799,
877.802,2780.4556,
874.892,2678.2599,
871.981,2502.5421,
869.071,2250.2474,
866.160,2358.9811,
863.250,2569.0348,
860.339,2703.2276,
857.428,2718.474,
854.518,2736.6114,
851.607,2636.7631,
848.697,2522.5178,
845.786,2460.8552,
842.875,2496.5827,
839.965,2620.9814,
837.054,2746.3698,
834.144,2734.7672,
831.233,2769.164,
828.323,2763.7606,
825.412,2755.9201,
822.501,2775.0103,
819.591,2689.0647,
816.680,2717.7501,
813.770,2695.4279,
810.859,2664.414,
807.949,2654.8391,
805.038,2668.7124,
802.127,2645.6648,
799.217,2679.2788,
796.306,2661.4187,
793.396,2636.1641,
790.485,2640.2915,
787.574,2670.3096,
784.664,2691.6325,
781.753,2684.0933,
778.843,2687.3215,
775.932,2699.2777,
773.022,2706.8948,
770.111,2715.8881,
767.200,2716.5,
764.290,2722.2788,
761.379,2719.8043,
758.469,2701.1293,
755.558,2669.5,
752.648,2669.5,
749.737,2660.361,
746.826,2661.0947,
743.916,2663.3116,
741.005,2645.8055,
738.095,2586.5385,
735.184,2524.4404,
732.274,2462.5318,
729.363,2448.355,
726.452,2519.8584,
723.542,2676.8808,
720.631,2683.9709,
717.721,2713.288,
714.810,2713.0399,
711.899,2683.6485,
708.989,2714.3117,
706.078,2685.6531,
703.168,2683.3578,
700.257,2682.3743,
697.347,2667.3705,
694.436,2636.4203,
691.525,2707.1552,
688.615,2689.1677,
685.704,2676.4071,
682.794,2677.5426,
679.883,2653.987,
676.973,2709.2816,
674.062,2684.1293,
671.151,2676.6499,
668.241,2695.406,
665.330,2700.3655,
662.420,2676.4036,
659.509,2732.4534,
656.598,2773.1257,
653.688,2770.8382,
650.777,2736.2858,
647.867,2670.9869,
644.956,2619.351,
642.046,2594.8416,
639.135,2587.679,
636.224,2569.7427,
633.314,2618.173,
630.403,2687.8474,
627.493,2728.2681,
624.582,2744.332,
621.672,2810.8595,
618.761,2830.2187,
615.850,2821.7253,
612.940,2840.8966,
610.029,2904.4979,
607.119,2934.5038,
604.208,2904.8394,
601.297,2889.5059,
598.387,2884.6337,
595.476,2879.9512,
592.566,2905.9245,
589.655,2900.1338,
586.745,2881.047,
583.834,2864.8175,
580.923,2869.1967,
578.013,2818.9737,
575.102,2794.6018,
572.192,2789.3583,
569.281,2803.0766,
566.371,2850.8166,
563.460,2843.507,
560.549,2834.1145,
557.639,2852.5964,
554.728,2910.0309,
551.818,2823.4158,
548.907,2872.1449,
545.996,2888.6735,
543.086,2842.8092,
540.175,2825.679,
537.265,2867.2325,
534.354,2907.0795,
531.444,2932.4506,
528.533,2937.0585,
525.622,2930.851,
522.712,2958.0174,
519.801,2953.9691,
516.891,2932.5245,
513.980,3006.8569,
511.070,3012.0913,
508.159,3057.3464,
505.248,3114.0094,
502.338,3134.8103,
499.427,3179.5766,
496.517,3216.3889,
493.606,3226.0782,
490.695,3210.8165,
487.785,3234.68,
484.874,3248.8396,
481.964,3248.6861,
479.053,3230.204,
476.143,3187.198,
473.232,3152.1268,
470.321,3165.2885,
467.411,3182.6229,
464.500,3154.586,
461.590,3197.4675,
458.679,3202.8965,
455.769,3214.1984,
452.858,3247.8753,
449.947,3222.6656,
447.037,3249.6583,
444.126,3286.0273,
441.216,3301.9169,
438.305,3240.9624,
435.395,3263.3149,
432.484,3297.4203,
429.573,3307.4123,
426.663,3242.8004,
423.752,3003.8646,
420.842,2665.9367,
417.931,2383.2072,
415.020,2378.657,
412.110,2797.7143,
409.199,3083.5292,
406.289,3200.5917,
403.378,3136.4769,
400.468,3129.673,
397.557,3176.8584,
394.646,3257.9762,
391.736,3351.7173,
388.825,3358.5054,
385.915,3371.1439,
383.004,3382.2133,
380.094,3387.1142,
377.183,3399.1538,
374.272,3465.4625,
371.362,3524.9752,
368.451,3540.8647,
365.541,3546.869,
362.630,3558.3323,
359.719,3587.2177,
356.809,3633.5096,
353.898,3584.0889,
350.988,3554.2254,
348.077,3544.8561,
345.167,3556.4082,
342.256,3574.3378,
339.345,3606.6031,
336.435,3620.7843,
333.524,3594.6309,
330.614,3567.0602,
327.703,3595.9786,
324.793,3612.939,
321.882,3559.527,
318.971,3570.6787,
316.061,3605.2638,
313.150,3625.9524,
310.240,3588.8466,
307.329,3623.9465,
304.418,3646.7072,
301.508,3655.9092,
298.597,3653.688,
295.687,3684.6531,
292.776,3697.4167,
289.866,3717.5422,
286.955,3826.8736,
284.044,3893.0999,
281.134,3946.939,
278.223,3998.6314,
275.313,4067.8958,
272.402,4079.0146,
269.492,4051.4686,
266.581,3996.8168,
263.670,3987.2595,
260.760,4026.813,
257.849,4105.7905,
254.939,4221.01,
252.028,4226.8431,
249.117,4197.4357,
246.207,4184.934,
243.296,4279.3667,
240.386,4306.4778,
237.475,4317.4209,
234.565,4318.8895,
231.654,4308.6642,
228.743,4270.8272,
225.833,4252.4273,
222.922,4269.7526,
220.012,4253.7244,
217.101,4204.8263,
214.191,4173.4879,
211.280,4220.0455,
208.369,4243.0116,
205.459,4268.8693,
202.548,4290.3663,
199.638,4272.2251,
196.727,4276.567,
193.816,4289.7245,
190.906,4309.1919,
187.995,4385.9385,
185.085,4425.2671,
182.174,4434.7988,
179.264,4417.4524,
176.353,4434.7234,
173.442,4419.0333,
170.532,4360.739,
167.621,4259.8024,
164.711,4126.8609,
161.800,3947.2027,
158.890,3700.3362,
155.979,3425.5706,
153.068,3128.1239,
150.158,2809.48,
147.247,2468.4526,
144.337,2024.4581,
141.426,1572.533,
138.516,1155.3023,
135.605,798.65262,
132.694,539.0699,
129.784,360.50399,
126.873,242.50757,
123.963,166.71462,
121.052,116.16843,
118.141,87.612351,
115.231,64.761749,
112.320,58.041816,
109.410,59.045605,
106.499,46.226811,
103.589,36.216692,
100.678,31.858109,
97.767,35.412796,
94.857,33.421033,
91.946,26.856448,
89.036,18.612898,
86.125,19.322103,
83.215,17.376319,
80.304,14.302837,
77.393,10.761987,
74.483,16.396215,
71.572,20.224704,
68.662,20.599523,
65.751,11.415658,
62.840,13.31702,
59.930,16.627138,
57.019,9.5763182,
54.109,4.9170349,
51.198,4.9128742,
48.288,10.539637,
45.377,15.463284,
42.466,16.675561,
39.556,13.773221,
36.645,3.2403681,
33.735,5.6924847,
30.824,9.8373391,
27.914,7.7338133,
25.003,13.103737,
22.092,17.791618,
19.182,21.186486,
16.271,42.17119,
13.361,170.61552,
10.450,422.51739,
7.539,928.09771,
4.629,1191.1629,
1.718,1178.7262,
-1.192,736.03938,
-4.103,294.84521,
-7.013,31.602904,
-9.924,-2.5,
