,PL9330~1,
Wavenumbers [1/cm],Intensity,
3014.167,3.75,
3011.256,-1.4999463,
3008.346,20.922918,
3005.435,44.75,
3002.525,26.522371,
2999.614,32.265609,
2996.704,32.439696,
2993.793,45.635368,
2990.882,44.52859,
2987.972,38.815585,
2985.061,54.410102,
2982.151,55.988654,
2979.240,42.78614,
2976.329,48.788222,
2973.419,46.488382,
2970.508,49.75,
2967.598,46.702209,
2964.687,54.346467,
2961.777,57.408055,
2958.866,56.415677,
2955.955,53.955757,
2953.045,61.116892,
2950.134,58.505093,
2947.224,68.664594,
2944.313,70.244302,
2941.403,60.975823,
2938.492,82.313682,
2935.581,64.664139,
2932.671,80.30359,
2929.760,59.511557,
2926.850,69.75,
2923.939,73.90887,
2921.028,86.226556,
2918.118,71.887275,
2915.207,66.819832,
2912.297,80.741537,
2909.386,71.932487,
2906.476,64.75,
2903.565,70.40999,
2900.654,76.456798,
2897.744,70.661995,
2894.833,60.038729,
2891.923,62.048103,
2889.012,64.004334,
2886.102,37.064878,
2883.191,1.7754885,
2880.280,-42.10648,
2877.370,-180.22063,
2874.459,-200.66505,
2871.549,-111.77531,
2868.638,26.166432,
2865.727,43.361489,
2862.817,60.106955,
2859.906,60.573356,
2856.996,72.759057,
2854.085,77.792029,
2851.175,78.798183,
2848.264,93.951162,
2845.353,82.944103,
2842.443,88.954874,
2839.532,83.973885,
2836.622,83.35677,
2833.711,84.646387,
2830.801,75.55588,
2827.890,91.311177,
2824.979,89.885965,
2822.069,96.795488,
2819.158,93.909023,
2816.248,97.692103,
2813.337,105.48172,
2810.427,93.007571,
2807.516,107.16719,
2804.605,93.38462,
2801.695,99.184209,
2798.784,85.784923,
2795.874,93.470325,
2792.963,88.392872,
2790.052,105.74635,
2787.142,101.68419,
2784.231,89.81523,
2781.321,99.869956,
2778.410,89.654817,
2775.500,104.47206,
2772.589,96.826456,
2769.678,87.893354,
2766.768,92.243213,
2763.857,91.802022,
2760.947,85.743696,
2758.036,104.23419,
2755.126,93.412396,
2752.215,102.09088,
2749.304,98.877699,
2746.394,101.80846,
2743.483,104.10001,
2740.573,111.62172,
2737.662,98.430469,
2734.751,104.40054,
2731.841,93.722525,
2728.930,106.58487,
2726.020,97.092014,
2723.109,86.904919,
2720.199,101.65323,
2717.288,94.363145,
2714.377,97.266719,
2711.467,101.12693,
2708.556,110.9201,
2705.646,113.05985,
2702.735,101.4459,
2699.825,120.94633,
2696.914,113.36909,
2694.003,107.41991,
2691.093,108.92811,
2688.182,100.56852,
2685.272,99.112732,
2682.361,99.237992,
2679.450,110.04218,
2676.540,96.034537,
2673.629,106.43163,
2670.719,106.17329,
2667.808,118.31228,
2664.898,116.49027,
2661.987,110.6499,
2659.076,115.47844,
2656.166,108.12223,
2653.255,120.38095,
2650.345,125.37432,
2647.434,117.89261,
2644.524,105.27516,
2641.613,120.32197,
2638.702,121.87625,
2635.792,113.65727,
2632.881,114.98794,
2629.971,137.45479,
2627.060,121.58281,
2624.149,115.64376,
2621.239,125.54299,
2618.328,134.90226,
2615.418,119.06819,
2612.507,120.78559,
2609.597,126.83184,
2606.686,125.52912,
2603.775,128.75,
2600.865,134.86606,
2597.954,134.64798,
2595.044,122.66143,
2592.133,137.24676,
2589.223,128.40052,
2586.312,121.62938,
2583.401,131.64781,
2580.491,137.10576,
2577.580,123.77641,
2574.670,138.36631,
2571.759,135.85103,
2568.848,121.93224,
2565.938,129.13093,
2563.027,124.70005,
2560.117,126.00237,
2557.206,132.94188,
2554.296,131.01087,
2551.385,138.86592,
2548.474,142.12063,
2545.564,123.54139,
2542.653,134.60235,
2539.743,135.81161,
2536.832,139.05655,
2533.922,127.12846,
2531.011,141.67577,
2528.100,118.2831,
2525.190,127.44631,
2522.279,137.8438,
2519.369,136.42945,
2516.458,135.97734,
2513.548,132.85012,
2510.637,130.93445,
2507.726,135.31134,
2504.816,142.12542,
2501.905,140.69207,
2498.995,148.97365,
2496.084,137.05662,
2493.173,149.35563,
2490.263,147.58162,
2487.352,141.91693,
2484.442,149.45234,
2481.531,153.4841,
2478.621,147.98222,
2475.710,160.65799,
2472.799,149.73654,
2469.889,146.44805,
2466.978,140.47164,
2464.068,165.64956,
2461.157,149.51998,
2458.247,152.32352,
2455.336,157.68543,
2452.425,164.31604,
2449.515,172.36331,
2446.604,172.87215,
2443.694,163.42434,
2440.783,180.37275,
2437.872,165.71354,
2434.962,163.96198,
2432.051,163.70065,
2429.141,162.19122,
2426.230,187.85946,
