,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__0__00,
Raman shift [1/cm],Intensity,
3014.167,4.125,
3011.256,-0.42501074,
3008.346,28.894049,
3005.435,42.85645,
3002.525,38.99245,
2999.614,29.115936,
2996.704,41.717785,
2993.793,34.134216,
2990.882,38.987532,
2987.972,43.109865,
2985.061,33.918095,
2982.151,42.857787,
2979.240,37.189626,
2976.329,56.390016,
2973.419,47.46364,
2970.508,43.82498,
2967.598,44.794077,
2964.687,58.125,
2961.777,49.065079,
2958.866,50.133908,
2955.955,52.543123,
2953.045,54.20777,
2950.134,59.827645,
2947.224,50.637439,
2944.313,56.439814,
2941.403,50.815692,
2938.492,62.816046,
2935.581,50.012121,
2932.671,64.884654,
2929.760,42.809584,
2926.850,54.505073,
2923.939,59.64839,
2921.028,67.3899,
2918.118,61.006615,
2915.207,69.416081,
2912.297,51.18847,
2909.386,57.110406,
2906.476,56.768251,
2903.565,67.753888,
2900.654,68.901544,
2897.744,67.036995,
2894.833,63.836271,
2891.923,56.961495,
2889.012,70.46026,
2886.102,64.125,
2883.191,56.132552,
2880.280,56.416862,
2877.370,54.619169,
2874.459,33.112591,
2871.549,63.953982,
2868.638,56.578616,
2865.727,66.890367,
2862.817,69.024737,
2859.906,55.176276,
2856.996,69.134057,
2854.085,70.646015,
2851.175,66.028633,
2848.264,59.482834,
2845.353,69.254402,
2842.443,75.125,
2839.532,75.125,
2836.622,85.152996,
2833.711,70.443676,
2830.801,67.125,
2827.890,67.041079,
2824.979,69.260965,
2822.069,79.943046,
2819.158,68.305597,
2816.248,69.895264,
2813.337,85.351828,
2810.427,85.213156,
2807.516,73.866095,
2804.605,75.694708,
2801.695,71.256581,
2798.784,65.642462,
2795.874,63.834756,
2792.963,80.339577,
2790.052,67.12929,
2787.142,76.835539,
2784.231,75.996121,
2781.321,73.622118,
2778.410,69.859765,
2775.500,73.593276,
2772.589,70.355886,
2769.678,79.551585,
2766.768,84.066742,
2763.857,75.968933,
2760.947,85.590327,
2758.036,84.360694,
2755.126,62.394242,
2752.215,93.361206,
2749.304,81.252699,
2746.394,83.665294,
2743.483,89.825014,
2740.573,93.335204,
2737.662,79.145704,
2734.751,89.217292,
2731.841,91.47665,
2728.930,82.349571,
2726.020,88.686343,
2723.109,84.259168,
2720.199,87.065576,
2717.288,90.862224,
2714.377,80.287619,
2711.467,91.878851,
2708.556,92.699738,
2705.646,89.040508,
2702.735,89.622421,
2699.825,86.146814,
2696.914,89.982279,
2694.003,95.152639,
2691.093,94.088909,
2688.182,77.251666,
2685.272,92.682609,
2682.361,95.578056,
2679.450,85.878103,
2676.540,93.759167,
2673.629,80.107041,
2670.719,89.409659,
2667.808,98.68728,
2664.898,95.384727,
2661.987,96.125,
2659.076,94.379312,
2656.166,107.17266,
2653.255,95.237244,
2650.345,99.181262,
2647.434,96.010395,
2644.524,87.213743,
2641.613,97.610859,
2638.702,88.314373,
2635.792,90.594588,
2632.881,95.672424,
2629.971,100.63505,
2627.060,100.62344,
2624.149,105.31564,
2621.239,98.379447,
2618.328,93.760808,
2615.418,106.46591,
2612.507,96.298938,
2609.597,100.29865,
2606.686,105.54066,
2603.775,99.763887,
2600.865,94.595985,
2597.954,107.64586,
2595.044,105.72377,
2592.133,115.62176,
2589.223,103.2092,
2586.312,112.27074,
2583.401,104.98265,
2580.491,98.221162,
2577.580,112.1217,
2574.670,111.23195,
2571.759,109.17038,
2568.848,108.41783,
2565.938,123.36315,
2563.027,113.92956,
2560.117,112.03155,
2557.206,123.97371,
2554.296,117.26688,
2551.385,117.50504,
2548.474,118.90269,
2545.564,110.34659,
2542.653,125.80957,
2539.743,117.63116,
2536.832,129.20725,
2533.922,116.04615,
2531.011,110.30007,
2528.100,116.12154,
2525.190,114.42869,
2522.279,121.2188,
2519.369,122.82313,
2516.458,121.56905,
2513.548,115.46144,
2510.637,129.30945,
2507.726,125.56736,
2504.816,112.81271,
2501.905,121.42927,
2498.995,113.00556,
2496.084,109.28527,
2493.173,115.62533,
2490.263,121.73178,
2487.352,140.70767,
2484.442,129.13143,
2481.531,133.07704,
2478.621,127.30504,
2475.710,131.27836,
2472.799,146.68559,
2469.889,133.60977,
2466.978,135.56829,
2464.068,115.05614,
2461.157,147.00755,
2458.247,130.44844,
2455.336,137.27179,
2452.425,131.86083,
2449.515,137.42644,
2446.604,124.47058,
2443.694,133.79934,
2440.783,141.84122,
2437.872,137.05207,
2434.962,136.70103,
2432.051,145.02631,
2429.141,154.81904,
2426.230,148.71172,
2423.320,143.55377,
2420.409,135.8814,
2417.498,141.91152,
2414.588,150.02992,
2411.677,143.44772,
2408.767,151.87205,
2405.856,147.37264,
2402.946,151.33948,
2400.035,150.62969,
2397.124,157.5742,
2394.214,162.747,
2391.303,153.26321,
2388.393,143.61803,
2385.482,137.43343,
2382.571,147.77032,
2379.661,154.26457,
2376.750,154.59788,
2373.840,143.79069,
2370.929,140.125,
2368.019,151.01599,
2365.108,167.47317,
2362.197,168.15237,
2359.287,158.5367,
2356.376,150.13733,
2353.466,166.77745,
2350.555,160.23526,
2347.645,174.08526,
2344.734,180.85312,
2341.823,155.57275,
2338.913,176.15183,
2336.002,153.86662,
2333.092,159.06746,
2330.181,164.38842,
2327.270,164.18001,
2324.360,158.39386,
2321.449,165.29508,
2318.539,175.10359,
2315.628,172.73012,
2312.718,165.05892,
2309.807,185.51018,
2306.896,178.8887,
2303.986,180.20938,
2301.075,167.10375,
2298.165,178.08684,
2295.254,180.16809,
2292.344,166.80965,
2289.433,171.84319,
2286.522,179.47772,
2283.612,194.13651,
2280.701,196.20125,
2277.791,204.52388,
2274.880,188.62703,
2271.969,181.57767,
2269.059,189.73809,
2266.148,198.125,
2263.238,184.6308,
2260.327,182.6768,
2257.417,192.02278,
2254.506,204.59796,
2251.595,202.70689,
2248.685,197.07114,
2245.774,192.7185,
2242.864,194.76342,
2239.953,178.53873,
2237.043,199.47642,
2234.132,194.85236,
2231.221,195.46875,
2228.311,201.25516,
2225.400,189.80049,
2222.490,210.52559,
2219.579,207.6726,
2216.669,210.68939,
2213.758,195.16813,
2210.847,204.60358,
2207.937,210.96213,
2205.026,208.67981,
2202.116,223.35643,
2199.205,203.00029,
2196.294,219.60493,
2193.384,210.83646,
2190.473,212.13674,
2187.563,219.12983,
2184.652,217.41398,
2181.742,214.53563,
2178.831,235.77088,
2175.920,227.45651,
2173.010,236.37557,
2170.099,240.85814,
2167.189,248.14653,
2164.278,253.47274,
2161.368,269.12476,
2158.457,272.43049,
2155.546,290.86638,
2152.636,290.40164,
2149.725,290.61493,
2146.815,295.99152,
2143.904,317.51906,
2140.993,307.54823,
2138.083,331.24349,
2135.172,325.30973,
2132.262,309.3838,
2129.351,324.45265,
2126.441,298.08607,
2123.530,309.06888,
2120.619,304.40022,
2117.709,303.22444,
2114.798,286.19028,
2111.888,271.61252,
2108.977,269.85348,
2106.067,290.35958,
2103.156,287.44681,
2100.245,259.13629,
2097.335,276.40249,
2094.424,266.09866,
2091.514,252.98524,
2088.603,262.39687,
2085.692,261.80533,
2082.782,241.86807,
2079.871,263.05498,
2076.961,252.2874,
2074.050,236.33712,
2071.140,257.7114,
2068.229,247.84635,
2065.318,255.50775,
2062.408,252.67795,
2059.497,262.35121,
2056.587,265.45067,
2053.676,259.04192,
2050.766,264.58614,
2047.855,258.2674,
2044.944,265.2532,
2042.034,272.01508,
2039.123,258.98695,
2036.213,277.24055,
2033.302,281.01623,
2030.391,273.53209,
2027.481,272.33227,
2024.570,274.96783,
2021.660,278.88848,
2018.749,280.04902,
2015.839,277.58694,
2012.928,277.11326,
2010.017,285.50176,
2007.107,295.10446,
2004.196,299.30352,
2001.286,282.49956,
1998.375,284.99607,
1995.465,287.91161,
1992.554,302.14841,
1989.643,296.40151,
1986.733,307.05482,
1983.822,291.2284,
1980.912,303.5205,
1978.001,279.24374,
1975.090,282.29753,
1972.180,294.57314,
1969.269,297.82328,
1966.359,301.07097,
1963.448,317.46582,
1960.538,330.42859,
1957.627,317.85873,
1954.716,313.21118,
1951.806,312.11856,
1948.895,327.5542,
1945.985,307.82271,
1943.074,321.35755,
1940.164,323.00031,
1937.253,357.16394,
1934.342,355.00522,
1931.432,331.31112,
1928.521,329.96956,
1925.611,327.35883,
1922.700,336.99654,
1919.790,348.73762,
1916.879,338.96199,
1913.968,360.09795,
1911.058,354.14301,
1908.147,329.04765,
1905.237,343.75732,
1902.326,331.13536,
1899.415,354.96648,
1896.505,363.76944,
1893.594,341.5823,
1890.684,358.32747,
1887.773,376.81471,
1884.863,363.64436,
1881.952,359.21748,
1879.041,354.82957,
1876.131,367.78382,
1873.220,353.6913,
1870.310,367.83349,
1867.399,351.41288,
1864.489,372.20289,
1861.578,372.35041,
1858.667,355.85853,
1855.757,361.91856,
1852.846,368.37116,
1849.936,369.14802,
1847.025,372.94982,
1844.114,357.06614,
1841.204,360.618,
1838.293,374.63914,
1835.383,364.4855,
1832.472,366.09022,
1829.562,367.4862,
1826.651,389.68965,
1823.740,394.30123,
1820.830,391.35334,
1817.919,369.95121,
1815.009,396.80566,
1812.098,409.3061,
1809.188,354.78404,
1806.277,415.6643,
1803.366,368.491,
1800.456,389.13577,
1797.545,373.41571,
1794.635,387.28602,
1791.724,393.30949,
1788.813,387.52937,
1785.903,397.60758,
1782.992,390.68537,
1780.082,399.50985,
1777.171,391.45851,
1774.261,395.04506,
1771.350,402.4995,
1768.439,393.35726,
1765.529,385.21762,
1762.618,401.92251,
1759.708,435.71223,
1756.797,423.39773,
1753.887,417.20371,
1750.976,409.23168,
1748.065,416.16032,
1745.155,417.79608,
1742.244,403.82791,
1739.334,405.23323,
1736.423,408.53808,
1733.512,444.05193,
1730.602,458.62103,
1727.691,429.9539,
1724.781,431.3505,
1721.870,411.59154,
1718.960,444.76991,
1716.049,436.34551,
1713.138,453.6449,
1710.228,446.68144,
1707.317,451.317,
1704.407,475.48333,
1701.496,458.07095,
1698.586,462.59289,
1695.675,426.63236,
1692.764,438.32583,
1689.854,492.69983,
1686.943,432.31717,
1684.033,443.77729,
1681.122,488.36034,
1678.211,521.81093,
1675.301,512.15583,
1672.390,463.21771,
1669.480,494.21324,
1666.569,504.98535,
1663.659,494.95795,
1660.748,544.81649,
1657.837,529.29996,
1654.927,536.75013,
1652.016,522.02407,
1649.106,557.48849,
1646.195,532.19693,
1643.285,535.6263,
1640.374,556.7487,
1637.463,540.00771,
1634.553,587.90333,
1631.642,573.30958,
1628.732,590.08945,
1625.821,584.13416,
1622.911,598.04611,
1620.000,628.73444,
1617.089,659.50808,
1614.179,706.77135,
1611.268,701.38525,
1608.358,765.94103,
1605.447,743.66765,
1602.536,738.39745,
1599.626,785.04158,
1596.715,773.69578,
1593.805,759.60435,
1590.894,795.99382,
1587.984,787.26753,
1585.073,763.00376,
1582.162,748.27148,
1579.252,734.66878,
1576.341,756.1569,
1573.431,768.39039,
1570.520,731.14177,
1567.610,722.10544,
1564.699,728.92524,
1561.788,726.19547,
1558.878,736.41474,
1555.967,718.34107,
1553.057,694.00443,
1550.146,696.9577,
1547.235,703.125,
1544.325,693.51096,
1541.414,694.76592,
