,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_0E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__1__50,
Raman shift [1/cm],Intensity,
3014.167,4.4408921E-16,
3011.256,1.0499034,
3008.346,44.65841,
3005.435,44.925798,
3002.525,60.377517,
2999.614,50.950654,
2996.704,41.052582,
2993.793,50.371544,
2990.882,58.083942,
2987.972,61.984865,
2985.061,57.226599,
2982.151,66.448749,
2979.240,63.949617,
2976.329,72.010921,
2973.419,82.046471,
2970.508,89.966554,
2967.598,81,
2964.687,81.955163,
2961.777,73.034087,
2958.866,84.664192,
2955.955,91.794243,
2953.045,88,
2950.134,86.180754,
2947.224,100.85766,
2944.313,91.955128,
2941.403,100.90511,
2938.492,99.265573,
2935.581,95.634344,
2932.671,106.27896,
2929.760,98.861535,
2926.850,97.947744,
2923.939,126.1168,
2921.028,98.470201,
2918.118,114.6398,
2915.207,120.65199,
2912.297,126.99577,
2909.386,115.96352,
2906.476,126.79772,
2903.565,120.06519,
2900.654,121.23456,
2897.744,127.64798,
2894.833,104.94836,
2891.923,113.6218,
2889.012,117.91907,
2886.102,110,
2883.191,109.00094,
2880.280,66.330138,
2877.370,44.226781,
2874.459,24.811485,
2871.549,72.368673,
2868.638,103.27421,
2865.727,124.60386,
2862.817,112.71391,
2859.906,116.88604,
2856.996,118.98641,
2854.085,131.68279,
2851.175,113.62046,
2848.264,117.78917,
2845.353,115.28037,
2842.443,123.60766,
2839.532,117,
2836.622,108.15169,
2833.711,114.78494,
2830.801,107.41029,
2827.890,126.72902,
2824.979,121.50603,
2822.069,115.15921,
2819.158,124.43935,
2816.248,132.68921,
2813.337,133.68048,
2810.427,127.52894,
2807.516,121.73375,
2804.605,123.16105,
2801.695,119.39474,
2798.784,133.11292,
2795.874,125.87601,
2792.963,107.35713,
2790.052,130.99485,
2787.142,127.86838,
2784.231,121.16149,
2781.321,134.3714,
2778.410,120.85026,
2775.500,124.19034,
2772.589,120.57722,
2769.678,128.24913,
2766.768,119.82523,
2763.857,141.47399,
2760.947,139.47163,
2758.036,120.59864,
2755.126,134.47863,
2752.215,134.3819,
2749.304,133.89389,
2746.394,124.96368,
2743.483,134.35001,
2740.573,117.0309,
2737.662,138.32988,
2734.751,132.65054,
2731.841,130.89194,
2728.930,151.38573,
2726.020,130.3316,
2723.109,128.11342,
2720.199,130.72496,
2717.288,137,
2714.377,142.22492,
2711.467,136.77033,
2708.556,148.1701,
2705.646,141.85913,
2702.735,143.49742,
2699.825,139.53272,
2696.914,155.81002,
2694.003,148,
2691.093,149.33935,
2688.182,157.10963,
2685.272,137.84068,
2682.361,134.81769,
2679.450,147.15632,
2676.540,149.18292,
2673.629,152.35878,
2670.719,148.70795,
2667.808,144.43772,
2664.898,153.22082,
2661.987,152.70003,
2659.076,154,
2656.166,157.22514,
2653.255,153.81293,
2650.345,150.37568,
2647.434,141.28608,
2644.524,154.61391,
2641.613,156.0572,
2638.702,156.01578,
2635.792,149.65504,
2632.881,160.15474,
2629.971,166.23493,
2627.060,158.66625,
2624.149,162.91875,
2621.239,159.49111,
2618.328,157.12716,
2615.418,161.99091,
2612.507,160.41504,
2609.597,159.72455,
2606.686,167.0522,
2603.775,157.55952,
2600.865,167.46761,
2597.954,172.90417,
2595.044,169.01771,
2592.133,172.94912,
2589.223,171.75894,
2586.312,179.75381,
2583.401,165.34672,
2580.491,169.90384,
2577.580,181.97689,
2574.670,171.59758,
2571.759,182.65154,
2568.848,179.06075,
2565.938,169.33338,
2563.027,164.46363,
2560.117,170.17758,
2557.206,181.04059,
2554.296,169.91762,
2551.385,180.93397,
2548.474,170.66654,
2545.564,179.62013,
2542.653,173.70469,
2539.743,185.01232,
2536.832,190.79626,
2533.922,172.33115,
2531.011,191.07516,
2528.100,183.86759,
2525.190,177.25656,
2522.279,187.85931,
2519.369,185.90561,
2516.458,183.55241,
2513.548,179.19092,
2510.637,187.3689,
2507.726,189.87732,
2504.816,185.81285,
2501.905,191.24634,
2498.995,192.0445,
2496.084,183.13244,
2493.173,198.65795,
2490.263,192.82033,
2487.352,209.1252,
2484.442,204.31052,
2481.531,196.0584,
2478.621,203.69667,
2475.710,204.03834,
2472.799,204.06732,
2469.889,188.03047,
2466.978,192.77314,
2464.068,184.46557,
2461.157,195.38499,
2458.247,196.57352,
2455.336,202.59492,
2452.425,214.02359,
2449.515,206.4054,
2446.604,193.23734,
2443.694,200.46549,
2440.783,203.14189,
2437.872,212.07293,
2434.962,208.74655,
2432.051,211.55588,
2429.141,215.05313,
2426.230,219.2829,
2423.320,216.31425,
2420.409,225.56396,
2417.498,226.03369,
2414.588,216.36503,
2411.677,223.64142,
2408.767,214.25295,
2405.856,215,
2402.946,212.94638,
2400.035,225.48593,
2397.124,216.12299,
2394.214,225,
2391.303,219.10501,
2388.393,224.45119,
2385.482,221.30843,
2382.571,231.5064,
2379.661,231.97669,
2376.750,231.21186,
2373.840,225.43126,
2370.929,251.7076,
2368.019,243.89099,
2365.108,254.41885,
2362.197,248.41642,
2359.287,250.78997,
2356.376,233.03346,
2353.466,234.75681,
2350.555,235.72963,
2347.645,228.88078,
2344.734,246.8203,
2341.823,256.88392,
2338.913,244.82239,
2336.002,246.59567,
2333.092,256.06888,
2330.181,247.92842,
2327.270,253.44995,
2324.360,251.05897,
2321.449,248.55443,
2318.539,250.89296,
2315.628,254.36931,
2312.718,257.11674,
2309.807,249.95639,
2306.896,261.48826,
2303.986,261.35069,
2301.075,261.44683,
2298.165,251.61527,
2295.254,259.78457,
2292.344,267.26139,
2289.433,268.96136,
2286.522,269.26777,
2283.612,274.85969,
2280.701,270.40359,
2277.791,265.1603,
2274.880,269.64199,
2271.969,274.32099,
2269.059,278,
2266.148,294.05008,
2263.238,273.0116,
2260.327,277.51745,
2257.417,292.06945,
2254.506,280.68664,
2251.595,289.14547,
2248.685,278.89811,
2245.774,283.20867,
2242.864,286.06484,
2239.953,289.27582,
2237.043,293.49322,
2234.132,290.20259,
2231.221,294.84239,
2228.311,309.04766,
2225.400,320.85927,
2222.490,318.04239,
2219.579,316.05907,
2216.669,309.92846,
2213.758,326.30458,
2210.847,332.64231,
2207.937,350.3078,
2205.026,338.88804,
2202.116,368.55519,
2199.205,393.59953,
2196.294,399.62801,
2193.384,402.68401,
2190.473,424.73357,
2187.563,428.08217,
2184.652,445.15061,
2181.742,451.02335,
2178.831,459.48248,
2175.920,464.32605,
2173.010,473.17517,
2170.099,486.99852,
2167.189,473.98565,
2164.278,471.26633,
2161.368,472.42792,
2158.457,483.88186,
2155.546,483.24231,
2152.636,480.81916,
2149.725,495.64428,
2146.815,509.63294,
2143.904,520.00371,
2140.993,526.67199,
2138.083,515.3526,
2135.172,508.0084,
2132.262,515.76232,
2129.351,496.07916,
2126.441,491.53399,
2123.530,479.12346,
2120.619,483.25717,
2117.709,440.73631,
2114.798,431.06528,
2111.888,406.75045,
2108.977,382.37747,
2106.067,367.1746,
2103.156,373.79835,
2100.245,349.00439,
2097.335,352.38744,
2094.424,329.35089,
2091.514,342.86024,
2088.603,343.72813,
2085.692,339.59107,
2082.782,337.17271,
2079.871,331.07118,
2076.961,342.16049,
2074.050,331.80606,
2071.140,328.32181,
2068.229,335.17056,
2065.318,340.96224,
2062.408,339.32601,
2059.497,338.37498,
2056.587,325.74425,
2053.676,337.06587,
2050.766,323.38565,
2047.855,325.25631,
2044.944,331.07373,
2042.034,315.31796,
2039.123,322.93939,
2036.213,317,
2033.302,316.45653,
2030.391,318.5762,
2027.481,330.41454,
2024.570,328.10016,
2021.660,313.82781,
2018.749,314.26593,
2015.839,321.26903,
2012.928,327.82718,
2010.017,333.93593,
2007.107,315.93085,
2004.196,344.57151,
2001.286,346.24739,
1998.375,327.12893,
1995.465,295.10893,
1992.554,335.20547,
1989.643,316.89866,
1986.733,295.07018,
1983.822,314,
1980.912,307.16776,
1978.001,297.79593,
1975.090,317.63968,
1972.180,301.03458,
1969.269,313.02016,
1966.359,320.40537,
1963.448,324.84412,
1960.538,282.36697,
1957.627,296.96596,
1954.716,325.2531,
1951.806,284.24195,
1948.895,309.27528,
1945.985,309.83006,
1943.074,279.12175,
1940.164,286.6251,
1937.253,286.39149,
1934.342,284.077,
1931.432,282.03154,
1928.521,272.05181,
1925.611,277.48695,
1922.700,286.33149,
1919.790,273.35855,
1916.879,284.02351,
1913.968,298.98279,
1911.058,273.24626,
1908.147,297.82622,
1905.237,259.53682,
1902.326,281.60595,
1899.415,251.59269,
1896.505,257.08429,
1893.594,258.72259,
1890.684,269.03267,
1887.773,265.37943,
1884.863,294.52847,
1881.952,302.5376,
1879.041,283.62668,
1876.131,306.68888,
1873.220,283.36271,
1870.310,275.287,
1867.399,255.31987,
1864.489,280.7274,
1861.578,275.02739,
1858.667,284.41318,
1855.757,277.2136,
1852.846,272.05125,
1849.936,302,
1847.025,303.41119,
1844.114,297.95291,
1841.204,286.9021,
1838.293,284.00665,
1835.383,291.47649,
1832.472,298.62783,
1829.562,288.05677,
1826.651,297.35933,
1823.740,308.36782,
1820.830,309.22834,
1817.919,276.42494,
1815.009,310.95546,
1812.098,294.66143,
1809.188,302.31781,
1806.277,338.20325,
1803.366,287.817,
1800.456,280.18752,
1797.545,330.75908,
1794.635,293.51507,
1791.724,323.17477,
1788.813,323.2054,
1785.903,332.49618,
1782.992,293.51411,
1780.082,254.90379,
1777.171,261.66917,
1774.261,269.17496,
1771.350,284.60026,
1768.439,304.48817,
1765.529,305.27504,
1762.618,329.66252,
1759.708,322.63026,
1756.797,321.59849,
1753.887,322.58892,
1750.976,332.45876,
1748.065,333.71122,
1745.155,308.75496,
1742.244,322.17478,
1739.334,325.78353,
1736.423,331.89158,
1733.512,325.08534,
1730.602,327.73215,
1727.691,326.92936,
1724.781,292.96378,
1721.870,333.09076,
1718.960,357.33348,
1716.049,323.08511,
1713.138,353.61982,
1710.228,365.22178,
1707.317,358.92343,
1704.407,384.05352,
1701.496,353.27273,
1698.586,362.93578,
1695.675,398.62122,
1692.764,363.13113,
1689.854,332.2992,
1686.943,366.75215,
1684.033,369.95033,
1681.122,412.26933,
1678.211,430.82869,
1675.301,396.10792,
1672.390,406.00598,
1669.480,408.30483,
1666.569,446.12696,
1663.659,455.54269,
1660.748,428.19282,
1657.837,438.19683,
1654.927,448.94462,
1652.016,529.00374,
1649.106,489.58754,
1646.195,511.99299,
1643.285,472.57227,
1640.374,540.45993,
1637.463,561.53162,
1634.553,536.70934,
1631.642,583.72855,
1628.732,559.42663,
1625.821,631.01897,
1622.911,659.83658,
1620.000,722.20628,
1617.089,712.21891,
1614.179,809.1799,
1611.268,823.55387,
1608.358,866.89296,
1605.447,907.65746,
1602.536,926.77397,
1599.626,908.68141,
1596.715,907.9076,
1593.805,888.3247,
1590.894,878.07397,
1587.984,913.37587,
1585.073,888.3706,
1582.162,874.65114,
1579.252,832.08494,
1576.341,858.24679,
1573.431,833.32351,
1570.520,859.92572,
1567.610,825.54832,
1564.699,814.35018,
1561.788,798.39453,
1558.878,778.71026,
1555.967,745.25208,
1553.057,717.60358,
1550.146,720.44725,
1547.235,697.48368,
1544.325,691.1383,
1541.414,657.17525,
1538.504,624.65183,
1535.593,661.64944,
1532.683,686.7309,
1529.772,651.1254,
1526.861,612.17206,
1523.951,602.76368,
1521.040,600.02771,
1518.130,591.40605,
1515.219,567.44004,
1512.309,574.91895,
1509.398,603.93343,
1506.487,607.01596,
1503.577,593.7025,
1500.666,615.62761,
1497.756,572.31347,
1494.845,563.6398,
1491.934,555.05039,
1489.024,570.45028,
1486.113,538.54746,
1483.203,536,
1480.292,525.81786,
1477.382,549.86394,
1474.471,554.46524,
1471.560,514.08836,
1468.650,481.23488,
1465.739,510.78892,
1462.829,521.25729,
1459.918,522.83985,
1457.008,511.21515,
1454.097,495.77295,
1451.186,499.41586,
1448.276,494.46546,
1445.365,478.24882,
1442.455,480.94582,
1439.544,514.78288,
1436.633,469.88283,
1433.723,443.99095,
1430.812,465.88659,
1427.902,476.7745,
1424.991,467.29688,
1422.081,441.31064,
1419.170,407.02977,
1416.259,393.08931,
1413.349,427.25157,
1410.438,408.2097,
1407.528,398.21871,
1404.617,366.53369,
1401.707,371.08685,
1398.796,386.55947,
1395.885,378.06695,
1392.975,371.4371,
1390.064,331.92681,
1387.154,256.80223,
1384.243,171.75635,
1381.332,118.86526,
1378.422,170.34745,
1375.511,254.65774,
1372.601,297.47067,
1369.690,391.86558,
1366.780,430.76105,
1363.869,450.07659,
1360.958,493.29254,
1358.048,496.98058,
1355.137,551.18482,
1352.227,587.58156,
1349.316,567.61009,
1346.406,572.25238,
1343.495,587.65339,
1340.584,667.25026,
1337.674,649.14239,
1334.763,642.9527,
1331.853,667.98794,
1328.942,696.57339,
1326.032,700.81562,
1323.121,711.3735,
1320.210,696.35422,
1317.300,753.69622,
1314.389,809.25018,
1311.479,783.92258,
1308.568,743.59191,
1305.657,745.78564,
1302.747,743.89637,
1299.836,782.93124,
1296.926,812.70916,
1294.015,849.4821,
1291.105,901.19088,
1288.194,938.35224,
1285.283,995.40421,
1282.373,1025.7578,
1279.462,1031.451,
1276.552,1057.4804,
1273.641,1080.0283,
1270.731,1060.8254,
1267.820,1042.053,
1264.909,1036.9131,
1261.999,1107.1359,
1259.088,1056.0571,
1256.178,1081.2631,
1253.267,1036.1323,
1250.356,986.46005,
1247.446,968.82655,
1244.535,943.22328,
1241.625,939.39624,
1238.714,950.76148,
1235.804,916.26692,
1232.893,943.88907,
1229.982,879.17208,
1227.072,854.72865,
1224.161,826.10388,
1221.251,813.55491,
1218.340,790.91783,
1215.430,759.07966,
1212.519,746.98035,
1209.608,770.01003,
1206.698,798.44675,
1203.787,800.50254,
1200.877,852.11144,
1197.966,853.90976,
1195.055,897.51568,
1192.145,919.27552,
1189.234,920.10725,
1186.324,955.63997,
1183.413,987.88325,
1180.503,992.37256,
1177.592,987.84824,
1174.681,954.29451,
1171.771,976.75274,
1168.860,966.03566,
1165.950,946.45534,
1163.039,902.88944,
1160.129,879.51159,
1157.218,881.24957,
1154.307,889.4841,
1151.397,892.26068,
1148.486,893.29971,
1145.576,892.49441,
1142.665,834.78007,
1139.754,864.98604,
1136.844,865.29667,
1133.933,869.62458,
1131.023,880.19305,
1128.112,877.78691,
1125.202,870.97099,
1122.291,895.87466,
1119.380,895.25984,
1116.470,921.73569,
1113.559,882.4713,
1110.649,910.60043,
1107.738,908.424,
1104.828,887.1678,
1101.917,894.87612,
1099.006,909.16512,
1096.096,879.36515,
1093.185,917.99726,
1090.275,887.01065,
1087.364,885.17511,
1084.453,909.37364,
1081.543,929.50577,
1078.632,932.74642,
1075.722,925.48655,
1072.811,908.97851,
1069.901,950.89503,
1066.990,939.45003,
1064.079,938.72206,
1061.169,951.59833,
1058.258,955.0712,
1055.348,939.65104,
1052.437,931.18335,
1049.527,977.5972,
1046.616,967.17125,
1043.705,974.47842,
1040.795,972.53047,
1037.884,982.1377,
1034.974,981.71006,
1032.063,974.35338,
1029.153,1015.7537,
1026.242,1005.3742,
1023.331,965.83584,
1020.421,976.12464,
1017.510,996.88634,
1014.600,1007.8459,
1011.689,1015.5566,
1008.778,1031.5602,
1005.868,1029.2239,
1002.957,1054.1742,
1000.047,1098.768,
997.136,1157.4621,
994.226,1182.2001,
991.315,1154.297,
988.404,1109.9183,
985.494,1124.3287,
982.583,1094.3492,
979.673,1059.2708,
976.762,1063.2647,
973.852,1079.7461,
970.941,1084.9253,
968.030,1075.9421,
965.120,1053.0823,
962.209,1072.6908,
959.299,1080.2495,
956.388,1096.5591,
953.477,1096.4912,
950.567,1082.3528,
947.656,1089,
944.746,1089,
941.835,1077.6626,
938.925,1092.7674,
936.014,1110.0932,
933.103,1119.7655,
930.193,1114.81,
927.282,1082.8707,
924.372,1098.9373,
921.461,1075.9624,
918.551,1076.2949,
915.640,1074.5011,
912.729,1053.0708,
909.819,1030.337,
906.908,1063.1916,
903.998,1072.9536,
901.087,1067.3619,
898.176,1047.7298,
895.266,1048.7743,
892.355,1093.1253,
889.445,1125.8568,
886.534,1080.082,
883.624,1090.5121,
880.713,1114.29,
877.802,1115.1465,
874.892,1084.7492,
871.981,1056.0531,
869.071,1015.9532,
866.160,1030.3887,
863.250,1047.3388,
860.339,1088.0076,
857.428,1134.0779,
854.518,1071.2648,
851.607,1080.4176,
848.697,1052.4239,
845.786,1039.519,
842.875,1056.0792,
839.965,1093.5439,
837.054,1127.7581,
834.144,1106.2105,
831.233,1113.9991,
828.323,1105.6574,
825.412,1092.2879,
822.501,1095,
819.591,1095,
816.680,1098.2051,
813.770,1093.3615,
810.859,1083.6826,
807.949,1080.4098,
805.038,1091.0044,
802.127,1082.7731,
799.217,1084.9816,
796.306,1096.2163,
793.396,1088.4273,
790.485,1062.7365,
787.574,1058.5916,
784.664,1074.1737,
781.753,1072.3031,
778.843,1070.9802,
775.932,1068.605,
773.022,1062.268,
770.111,1070.4438,
767.200,1051.2059,
764.290,1081.9842,
761.379,1086.9434,
758.469,1049.6517,
755.558,1036.1247,
752.648,1006.799,
749.737,965.09659,
746.826,914.29696,
743.916,822.43423,
741.005,648.37054,
738.095,377.20368,
735.184,84.003209,
732.274,26.278972,
729.363,230.06308,
726.452,600.57743,
723.542,880.62753,
720.631,974.74752,
717.721,1023.6324,
714.810,1044.2841,
711.899,1044.4257,
708.989,1029.0942,
706.078,1052.2378,
703.168,1064.0722,
700.257,1047.784,
697.347,1021.1737,
694.436,1028.9564,
691.525,1027.3487,
688.615,1043.9806,
685.704,1038.459,
682.794,1024.3191,
679.883,1044.9279,
676.973,1043.3252,
674.062,1020.029,
671.151,1016.2049,
668.241,1020.8526,
665.330,999.96644,
662.420,1041.5005,
659.509,1053.8096,
656.598,1060.3275,
653.688,1066.6901,
650.777,1068.0819,
647.867,1041.0068,
644.956,1017.6638,
642.046,1008.2438,
639.135,1019.2228,
636.224,1054,
633.314,1054,
630.403,1071.7363,
627.493,1072.0937,
624.582,1054.9423,
621.672,1063.6542,
618.761,1065.5199,
615.850,1084.7336,
612.940,1089.754,
610.029,1074.6033,
607.119,1102.2404,
604.208,1073.0494,
601.297,1052.0237,
598.387,1038.8406,
595.476,1025.9257,
592.566,1025.1387,
589.655,1025,
586.745,1027.6038,
583.834,1018.7033,
580.923,974.73936,
578.013,931.57899,
575.102,977.93242,
572.192,1011.3533,
569.281,1002.0142,
566.371,1046.6237,
563.460,1058.7602,
560.549,1079.542,
557.639,1092.3602,
554.728,1077.3449,
551.818,1082.8071,
548.907,1096.7977,
545.996,1087.8933,
543.086,1072.0723,
540.175,1123.463,
537.265,1153.7983,
534.354,1144.9358,
531.444,1129.6226,
528.533,1138.9448,
525.622,1138.1689,
522.712,1123.4379,
519.801,1132.7121,
516.891,1176.4594,
513.980,1243.0489,
511.070,1194.0609,
508.159,1177.2084,
505.248,1200.7743,
502.338,1250.6837,
499.427,1239.8781,
496.517,1206.4546,
493.606,1194.4407,
490.695,1215.7162,
487.785,1206.4787,
484.874,1230.849,
481.964,1245,
479.053,1240.7713,
476.143,1223.1081,
473.232,1241.4239,
470.321,1224.1846,
467.411,1191.6685,
464.500,1172.7673,
461.590,1163.5784,
458.679,1191.8165,
455.769,1211.3288,
452.858,1197.966,
449.947,1188.0349,
447.037,1177.5054,
444.126,1183.8303,
441.216,1202.9417,
438.305,1196.8462,
435.395,1194.0331,
432.484,1199.2513,
429.573,1205.6925,
426.663,1195.8106,
423.752,1137.1142,
420.842,1081.402,
417.931,1066.3314,
415.020,1141.4089,
412.110,1184.2387,
409.199,1216.1149,
406.289,1210.386,
403.378,1138.0871,
400.468,1163.7909,
397.557,1137.552,
394.646,1102.3065,
391.736,1091.4748,
388.825,981.35708,
385.915,920.79373,
383.004,918.84347,
380.094,978.87918,
377.183,1035.3149,
374.272,1130.7887,
371.362,1217.4256,
368.451,1264.2735,
365.541,1268.7768,
362.630,1277.1011,
359.719,1285.6637,
356.809,1292.4078,
353.898,1299.147,
350.988,1296.1176,
348.077,1288.8055,
345.167,1282.4758,
342.256,1311.6115,
339.345,1321.0629,
336.435,1320.8896,
333.524,1317.6477,
330.614,1306.4703,
327.703,1327.13,
324.793,1335.5637,
321.882,1294.0703,
318.971,1323.0646,
316.061,1341.3013,
313.150,1340.531,
