,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_0E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__2__81,
Raman shift [1/cm],Intensity,
3014.167,3.875,
3011.256,-1.0249785,
3008.346,24.845984,
3005.435,26.60645,
3002.525,30.667506,
2999.614,40.023037,
2996.704,37.007988,
2993.793,28.131912,
2990.882,27.39406,
2987.972,52.769056,
2985.061,38.525255,
2982.151,43.352308,
2979.240,46.141156,
2976.329,38.355889,
2973.419,31.244191,
2970.508,45.824931,
2967.598,43.827209,
2964.687,47.650815,
2961.777,48.345039,
2958.866,52.546616,
2955.955,51.18694,
2953.045,48.79223,
2950.134,49.236508,
2947.224,38.35897,
2944.313,58.021012,
2941.403,54.922446,
2938.492,60.991519,
2935.581,60.143689,
2932.671,72.875,
2929.760,64.321141,
2926.850,51.188534,
2923.939,65.515188,
2921.028,67.957384,
2918.118,60.296918,
2915.207,61.748243,
2912.297,47.891925,
2909.386,55.305647,
2906.476,66.262643,
2903.565,67.988337,
2900.654,57.81636,
2897.744,53.812139,
2894.833,50.11209,
2891.923,54.307701,
2889.012,70.04263,
2886.102,65.666893,
2883.191,72.867448,
2880.280,51.975482,
2877.370,33.189037,
2874.459,49.233416,
2871.549,49.322522,
2868.638,60.784277,
2865.727,64.559612,
2862.817,72.432481,
2859.906,62.98896,
2856.996,60.888586,
2854.085,71.959059,
2851.175,74.661138,
2848.264,67.88467,
2845.353,64.875,
2842.443,69.267341,
2839.532,71.218312,
2836.622,69.661459,
2833.711,57.615966,
2830.801,65.46471,
2827.890,66.416961,
2824.979,65.307018,
2822.069,64.943233,
2819.158,69.734837,
2816.248,75.346052,
2813.337,55.143283,
2810.427,75.742766,
2807.516,67.932658,
2804.605,77.896637,
2801.695,70.559187,
2798.784,72.987923,
2795.874,67.299797,
2792.963,68.30351,
2790.052,62.875858,
2787.142,77.809192,
2784.231,63.101724,
2781.321,68.623559,
2778.410,66.534895,
2775.500,77.29948,
2772.589,69.567658,
2769.678,74.875,
2766.768,74.063348,
2763.857,71.822978,
2760.947,76.371848,
2758.036,69.945028,
2755.126,82.065171,
2752.215,75.961278,
2749.304,71.619602,
2746.394,75.451618,
2743.483,70.575014,
2740.573,74.972376,
2737.662,69.204883,
2734.751,76.923393,
2731.841,67.928107,
2728.930,76.345279,
2726.020,75.420717,
2723.109,61.668917,
2720.199,69.756153,
2717.288,84.418796,
2714.377,75.295978,
2711.467,75.448629,
2708.556,85.002579,
2705.646,80.269346,
2702.735,91.377579,
2699.825,89.473164,
2696.914,80.017721,
2694.003,73.058734,
2691.093,91.446596,
2688.182,85.183147,
2685.272,88.875,
2682.361,91.239629,
2679.450,85.673389,
2676.540,73.057917,
2673.629,81.543163,
2670.719,78.948012,
2667.808,80.729093,
2664.898,78.654182,
2661.987,80.875,
2659.076,88.730598,
2656.166,83.472372,
2653.255,87.505951,
2650.345,76.818738,
2647.434,82.161083,
2644.524,93.558443,
2641.613,95.360859,
2638.702,86.064373,
2635.792,89.063431,
2632.881,81.875,
2629.971,91.472374,
2627.060,98.541251,
2624.149,95.443759,
2621.239,95.389822,
2618.328,94.086936,
2615.418,98.211363,
2612.507,94.392796,
2609.597,98.324102,
2606.686,93.65412,
2603.775,93.513887,
2600.865,94.462045,
2597.954,96.827086,
2595.044,91.249665,
2592.133,92.270009,
2589.223,89.959202,
2586.312,89.950342,
2583.401,105.77281,
2580.491,103.2452,
2577.580,96.870049,
2574.670,92.214577,
2571.759,92.82962,
2568.848,100.16783,
2565.938,97.922545,
2563.027,103.85003,
2560.117,94.332938,
2557.206,82.026293,
2554.296,99.218249,
2551.385,102.62702,
2548.474,95.726671,
2545.564,89.938311,
2542.653,91.190433,
2539.743,95.418129,
2536.832,94.895562,
2533.922,92.016923,
2531.011,100.875,
2528.100,104.60672,
2525.190,103.92213,
2522.279,107.64051,
2519.369,98.045104,
2516.458,100.21777,
2513.548,104.40236,
2510.637,92.997965,
2507.726,98.622221,
2504.816,106.875,
2501.905,102.00549,
2498.995,86.770784,
2496.084,100.26176,
2493.173,98.322351,
2490.263,103.45919,
