,PL1D26~1,
Wavenumbers [1/cm],Intensity,
1491.934,1298.8309,
1489.024,1285.356,
1486.113,1261.6946,
1483.203,1211.0258,
1480.292,1199.7839,
1477.382,1177.0523,
1474.471,1200.268,
1471.560,1208.1493,
1468.650,1169.6117,
1465.739,1168.5277,
1462.829,1165.9387,
1459.918,1156.77,
1457.008,1168.5675,
1454.097,1166.5481,
1451.186,1154.4495,
1448.276,1166.0406,
1445.365,1171.0172,
1442.455,1164.7882,
1439.544,1163.5934,
1436.633,1145.8949,
1433.723,1167.2428,
1430.812,1181.9541,
1427.902,1158.2358,
1424.991,1173.4,
1422.081,1136.2584,
1419.170,1143.2437,
1416.259,1128.6737,
1413.349,1107.5045,
1410.438,1121.4688,
1407.528,1121.5064,
1404.617,1074.0146,
1401.707,1087.3301,
1398.796,1150.4204,
1395.885,1137.3628,
1392.975,1094.3964,
1390.064,1132.9417,
1387.154,1159.3047,
1384.243,1156.9106,
1381.332,1179.1244,
1378.422,1125.0199,
1375.511,1127.8303,
1372.601,1220.9536,
1369.690,1204.0155,
1366.780,1279.8706,
1363.869,1291.4308,
1360.958,1328.8084,
1358.048,1408.0196,
1355.137,1412.6542,
1352.227,1415.1889,
1349.316,1478.0383,
1346.406,1501.0605,
1343.495,1488.3315,
1340.584,1541.4096,
1337.674,1609.9806,
1334.763,1587.2511,
1331.853,1623.4131,
1328.942,1648.8905,
1326.032,1616.8033,
1323.121,1641.4774,
1320.210,1676.8481,
1317.300,1718.9768,
1314.389,1745.014,
1311.479,1742.011,
1308.568,1776.7739,
1305.657,1866.7085,
1302.747,1884.394,
1299.836,1862.8603,
1296.926,1925.6861,
1294.015,2050.7142,
1291.105,2032.9809,
1288.194,2147.2902,
1285.283,2201.2191,
1282.373,2268.4607,
1279.462,2307.3651,
1276.552,2342.5365,
1273.641,2376.7362,
1270.731,2379.5795,
1267.820,2380.9035,
1264.909,2337.0722,
1261.999,2296.4062,
1259.088,2338.3638,
1256.178,2301.478,
1253.267,2320.9596,
1250.356,2256.4088,
1247.446,2209.5537,
1244.535,2153.7992,
1241.625,2065.5047,
1238.714,1996.2228,
1235.804,1963.2974,
1232.893,1916.0091,
1229.982,1873.6178,
1227.072,1836.5,
1224.161,1795.2118,
1221.251,1802.0207,
1218.340,1780.3147,
1215.430,1770.2793,
1212.519,1753.0481,
1209.608,1722.205,
1206.698,1711.6197,
1203.787,1716.4831,
1200.877,1745.4263,
1197.966,1722.0481,
1195.055,1781.4557,
1192.145,1840.7123,
1189.234,1899.0465,
1186.324,1940.4222,
1183.413,1963.3826,
1180.503,1958.0358,
1177.592,1929.1073,
1174.681,1928.8613,
1171.771,1919.9999,
1168.860,1838.7288,
1165.950,1854.2574,
1163.039,1861.9702,
1160.129,1865.8243,
1157.218,1839.0308,
1154.307,1813.8114,
1151.397,1811.6231,
1148.486,1776.4254,
1145.576,1772.9884,
1142.665,1752.5664,
1139.754,1772.0293,
1136.844,1771.2726,
1133.933,1726.06,
1131.023,1704.3727,
1128.112,1710.6612,
1125.202,1706.3243,
1122.291,1709.9976,
1119.380,1704.0742,
1116.470,1724.3724,
1113.559,1711.41,
1110.649,1728.4849,
1107.738,1738.2675,
1104.828,1754.3512,
1101.917,1775.6204,
1099.006,1765.0709,
1096.096,1750.3699,
1093.185,1725.7858,
1090.275,1738.4419,
1087.364,1756.9697,
1084.453,1768.9372,
1081.543,1770.6839,
1078.632,1754.7124,
1075.722,1728.884,
1072.811,1741.2545,
1069.901,1732.5219,
1066.990,1764.2083,
1064.079,1786.8463,
1061.169,1807.1302,
1058.258,1824.6508,
1055.348,1835.3448,
1052.437,1839.039,
1049.527,1840.4792,
1046.616,1856.1181,
1043.705,1887.1641,
1040.795,1898.429,
1037.884,1905.9439,
1034.974,1910.0129,
1032.063,1907.5904,
1029.153,1911.6407,
1026.242,1926.3449,
1023.331,1933.5412,
1020.421,1926.5098,
1017.510,1959.8532,
1014.600,1967.3056,
1011.689,1966.9522,
1008.778,2038.1157,
1005.868,2028.0372,
1002.957,2046.1046,
1000.047,2096.195,
997.136,2190.8147,
994.226,2252.4595,
991.315,2251.5235,
988.404,2223.8217,
985.494,2203.3545,
982.583,2224.7684,
979.673,2221.2902,
976.762,2218.875,
973.852,2217.549,
970.941,2212.0221,
968.030,2204.8288,
965.120,2215.8428,
962.209,2208.1699,
959.299,2204.042,
956.388,2183.2763,
953.477,2190.0705,
950.567,2232.3319,
947.656,2261.7636,
944.746,2260.914,
941.835,2217.9549,
938.925,2205.2428,
936.014,2227.143,
933.103,2240.6945,
930.193,2217.4828,
927.282,2190.9126,
924.372,2173.1549,
921.461,2141.419,
918.551,2109.3805,
915.640,2078.1521,
912.729,2058.2168,
909.819,2060.763,
906.908,2052.3387,
903.998,2065.3962,
901.087,2075.8766,
898.176,2095.6224,
895.266,2116.6838,
892.355,2128.1733,
889.445,2145.7979,
886.534,2206.8206,
883.624,2198.0172,
880.713,2184.8129,
877.802,2188.128,
874.892,2187.5573,
871.981,2131.0403,
869.071,2053.3469,
866.160,2041.2549,
863.250,2089.5775,
860.339,2157.9332,
857.428,2196.3705,
854.518,2168.1047,
851.607,2141.4785,
848.697,2074.9715,
845.786,2040.1284,
842.875,2040.1669,
839.965,2063.7297,
837.054,2118.1634,
834.144,2143.8547,
831.233,2170.2068,
828.323,2157.1356,
825.412,2124.182,
822.501,2107.3644,
819.591,2115.6284,
816.680,2108.6634,
813.770,2047.3573,
810.859,2034.437,
807.949,2054.4335,
805.038,2035.3728,
802.127,2039.4884,
799.217,2007.0778,
796.306,1989.0641,
793.396,1993.2186,
790.485,2009.7702,
787.574,2016.19,
784.664,1998.1475,
781.753,1995.546,
778.843,2027.7303,
775.932,2044.5173,
773.022,2014.3417,
770.111,2056.0382,
767.200,2035.2743,
764.290,2026.1414,
761.379,2024.4811,
758.469,2019.8989,
755.558,2005.4342,
752.648,2024.1701,
749.737,2033.0973,
746.826,2006.0368,
743.916,1971.3166,
741.005,1961.163,
738.095,1884.0347,
735.184,1789.0678,
732.274,1758.5563,
729.363,1797.5154,
726.452,1882.3466,
723.542,1962.4765,
720.631,1966.1105,
717.721,1987.6431,
714.810,2005.017,
711.899,2008.9443,
708.989,2017.8205,
706.078,2010.6633,
703.168,2013.1255,
700.257,2007.211,
697.347,1995.3097,
694.436,1996.7441,
691.525,1991.9212,
688.615,1976.41,
685.704,1978.2356,
682.794,1985.0878,
679.883,1962.7669,
676.973,1960.3628,
674.062,2014.112,
671.151,2028.2185,
668.241,2003.3013,
665.330,1991.5347,
662.420,1984.3461,
659.509,1993.6688,
656.598,2016.3195,
653.688,2029.8235,
650.777,2002.632,
647.867,1995.465,
644.956,2000.0665,
642.046,1975.2677,
639.135,1935.7134,
636.224,1938.867,
633.314,1937.2792,
630.403,2005.4554,
627.493,2046.3457,
624.582,2041.3487,
621.672,2065.9005,
618.761,2062.3154,
615.850,2075.7517,
612.940,2084.1181,
610.029,2081.3468,
607.119,2108.1942,
604.208,2118.6851,
601.297,2133.8394,
598.387,2143.5819,
595.476,2135.7209,
592.566,2112.8959,
589.655,2108.2271,
586.745,2093.988,
583.834,2073.4596,
580.923,2064.7234,
578.013,2039.6119,
575.102,2013.9466,
572.192,2023.8131,
569.281,2067.0156,
566.371,2067.7982,
563.460,2048.1219,
560.549,2073.4972,
557.639,2106.7265,
554.728,2100.1852,
551.818,2089.2608,
548.907,2086.2656,
545.996,2088.2077,
543.086,2091.3717,
540.175,2089.0358,
537.265,2135.9532,
534.354,2151.8682,
531.444,2150.711,
528.533,2154.4201,
525.622,2176.1466,
522.712,2197.8641,
519.801,2201.2374,
516.891,2197.6393,
513.980,2240.9999,
511.070,2242.762,
508.159,2288.1989,
505.248,2340.1268,
502.338,2344.3042,
499.427,2358.9691,
496.517,2406.4305,
493.606,2435.5006,
490.695,2429.8706,
487.785,2451.4247,
484.874,2456.1674,
481.964,2464.35,
479.053,2475.6104,
476.143,2478.6823,
473.232,2451.5377,
470.321,2447.2005,
467.411,2438.1729,
464.500,2391.8556,
461.590,2391.0899,
458.679,2428.295,
455.769,2459.8202,
452.858,2465.0564,
449.947,2495.6136,
447.037,2497.0209,
444.126,2497.2023,
441.216,2503.1396,
438.305,2504.6634,
435.395,2535.0343,
432.484,2554.209,
429.573,2556.5675,
426.663,2546.6856,
423.752,2495.6608,
420.842,2343.2628,
417.931,2192.6153,
415.020,2209.2992,
412.110,2343.0286,
409.199,2418.2808,
406.289,2468.2591,
403.378,2536.9416,
400.468,2556.5975,
397.557,2537.1675,
394.646,2535.2307,
391.736,2596.3579,
388.825,2611.4425,
385.915,2632.373,
383.004,2646.0184,
380.094,2645.1802,
377.183,2670.7644,
374.272,2727.8108,
371.362,2767.5204,
368.451,2763.7898,
365.541,2795.3123,
362.630,2814.7998,
359.719,2826.5387,
356.809,2832.3313,
353.898,2823.3457,
