,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_ctr_0E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__1__80,
Raman shift [1/cm],Intensity,
3014.167,1.5,
3011.256,2.3500752,
3008.346,27.269049,
3005.435,34.270319,
3002.525,43.462528,
2999.614,44.311682,
2996.704,30.278354,
2993.793,42.623848,
2990.882,45.75953,
2987.972,60.363786,
2985.061,40.593605,
2982.151,53.022692,
2979.240,55.133078,
2976.329,46.732254,
2973.419,45.761618,
2970.508,44.966653,
2967.598,33.503615,
2964.687,50.634511,
2961.777,59.277898,
2958.866,68.171616,
2955.955,58.464606,
2953.045,52.5,
2950.134,53.712831,
2947.224,39.727751,
2944.313,48.39886,
2941.403,65.143246,
2938.492,62.616519,
2935.581,60.360103,
2932.671,59.821906,
2929.760,65.757687,
2926.850,64.395489,
2923.939,63.378493,
2921.028,74.664768,
2918.118,61.860202,
2915.207,65.85446,
2912.297,56.546544,
2909.386,66.317513,
2906.476,72.693821,
2903.565,65.596293,
2900.654,61.265439,
2897.744,60.487428,
2894.833,57.025819,
2891.923,53.5,
2889.012,69.083815,
2886.102,68.708107,
2883.191,71.498112,
2880.280,49.145931,
2877.370,22.738443,
2874.459,15.915049,
2871.549,30.566062,
2868.638,58.001022,
2865.727,68.842306,
2862.817,75.328872,
2859.906,68.72792,
2856.996,69.006793,
2854.085,63.978985,
2851.175,71.162716,
2848.264,61.416829,
2845.353,65.543134,
2842.443,71.493037,
2839.532,68.186624,
2836.622,74.921226,
2833.711,64.707227,
2830.801,72.996325,
2827.890,81.996473,
2824.979,58.080044,
2822.069,76.579605,
2819.158,78.559294,
2816.248,86.189208,
2813.337,68.273172,
2810.427,74.625337,
2807.516,62.457034,
2804.605,79.274035,
2801.695,71.671047,
2798.784,88.021539,
2795.874,62.784959,
2792.963,68.64298,
2790.052,64.501501,
2787.142,91.236769,
2784.231,74.984483,
2781.321,76.185699,
2778.410,75.234765,
2775.500,82.031724,
2772.589,79.807342,
2769.678,80.998262,
2766.768,80.383484,
2763.857,80.869944,
2760.947,83.436958,
2758.036,89.595639,
2755.126,80.309829,
2752.215,78.968175,
2749.304,81.116903,
2746.394,90.229853,
2743.483,83.850007,
2740.573,73.62828,
2737.662,79.723372,
2734.751,90.548393,
2731.841,87.796699,
2728.930,80.847425,
2726.020,81.050926,
2723.109,81.046333,
2720.199,90.793718,
2717.288,92.237224,
2714.377,86.016719,
2711.467,82.680222,
2708.556,86.457474,
2705.646,93.950726,
2702.735,87.672685,
2699.825,96.434557,
2696.914,100.30955,
2694.003,72.326008,
2691.093,97.303843,
2688.182,94.571851,
2685.272,96.340683,
2682.361,95.682315,
2679.450,98.915632,
2676.540,85.743889,
2673.629,92.854286,
2670.719,98.273577,
2667.808,100.79181,
2664.898,98.577819,
2661.987,101.09993,
2659.076,105.48275,
2656.166,92.759658,
2653.255,99.505096,
2650.345,86.284029,
2647.434,95.443127,
2644.524,104.34172,
2641.613,100.4428,
2638.702,97.531562,
2635.792,100.4043,
2632.881,106.83943,
2629.971,105.73493,
2627.060,111.5,
2624.149,104.60938,
2621.239,114.53557,
2618.328,93.474906,
2615.418,116.82727,
2612.507,109.57118,
2609.597,109.85729,
2606.686,107.30522,
2603.775,106.5,
2600.865,103.44197,
2597.954,111.30834,
2595.044,104.19619,
2592.133,104.83765,
2589.223,105.0421,
2586.312,112.69597,
2583.401,117.60219,
2580.491,127.38939,
2577.580,109.51485,
2574.670,117.39305,
2571.759,113.39897,
2568.848,105.91433,
2565.938,117.73815,
2563.027,108.30456,
2560.117,107.67758,
2557.206,110.40406,
2554.296,112.32838,
2551.385,107.99596,
2548.474,98.573977,
2545.564,111.02517,
2542.653,113.65772,
2539.743,113.05545,
2536.832,115.29626,
2533.922,116.51577,
2531.011,116.12512,
2528.100,132.7579,
2525.190,125.20164,
2522.279,139.18686,
2519.369,114.00934,
2516.458,116.3881,
2513.548,115.5,
2510.637,105.99186,
2507.726,119.74537,
2504.816,119.9983,
2501.905,119.23902,
2498.995,122.02225,
2496.084,116.33973,
2493.173,123.26325,
2490.263,128.69097,
2487.352,136.6252,
2484.442,133.80409,
2481.531,132.66476,
2478.621,126.07339,
2475.710,134.56901,
2472.799,141.52693,
2469.889,142.28672,
2466.978,139.397,
2464.068,143.1614,
2461.157,139.88499,
2458.247,142.77943,
2455.336,137.90508,
2452.425,126.47641,
2449.515,134.99065,
2446.604,134.62215,
2443.694,129.82566,
