,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__4__09,
Raman shift [1/cm],Intensity,
3014.167,0.25,
3011.256,0.14997853,
3008.346,36.312279,
3005.435,52.712899,
3002.525,55.287472,
2999.614,43.765609,
2996.704,50.754126,
2993.793,49.39228,
2990.882,48.677415,
2987.972,68.184415,
2985.061,57.023401,
2982.151,63.653365,
2979.240,46.832695,
2976.329,66.028667,
2973.419,69.404044,
2970.508,59.40001,
2967.598,69.014659,
2964.687,83.772419,
2961.777,59.694205,
2958.866,70.590262,
2955.955,63.526546,
2953.045,88.03074,
2950.134,71.069246,
2947.224,79.705501,
2944.313,86.261395,
2941.403,80.464415,
2938.492,81.697163,
2935.581,86.728535,
2932.671,87.370173,
2929.760,84.507687,
2926.850,81.25,
2923.939,86.371507,
2921.028,95.120728,
2918.118,106.16939,
2915.207,100.07277,
2912.297,97.258463,
2909.386,96.031028,
2906.476,94.69943,
2903.565,94.524819,
2900.654,94.649377,
2897.744,95.287717,
2894.833,96.188183,
2891.923,90.817299,
2889.012,100.5448,
2886.102,93.874321,
2883.191,83.262272,
2880.280,91.618415,
2877.370,96.302269,
2874.459,73.891584,
2871.549,89.078982,
2868.638,76.930424,
2865.727,95.53847,
2862.817,87.149737,
2859.906,88.187316,
2856.996,106.23641,
2854.085,105.72899,
2851.175,89.132505,
2848.264,90.186169,
2845.353,112.88336,
2842.443,99.045126,
2839.532,90.05605,
2836.622,102.33984,
2833.711,96.724097,
2830.801,98.04853,
2827.890,90.875882,
2824.979,103.59594,
2822.069,110.18177,
2819.158,103.10984,
2816.248,112.45658,
2813.337,109.95121,
2810.427,119.90427,
2807.516,109.51625,
2804.605,104.13222,
2801.695,110.19735,
2798.784,102.32392,
2795.874,103.37927,
2792.963,116.89287,
2790.052,102.25322,
2787.142,103.8685,
2784.231,104.44411,
2781.321,103.43858,
2778.410,107.49492,
2775.500,106.95241,
2772.589,106.13456,
2769.678,110.35578,
2766.768,102.45192,
2763.857,107.93401,
2760.947,103.73424,
2758.036,103.79142,
2755.126,96.955135,
2752.215,115.39993,
2749.304,117.22841,
2746.394,112.79029,
2743.483,118.40002,
2740.573,114.36283,
2737.662,103.92012,
2734.751,111.83244,
2731.841,108.22252,
2728.930,102.55515,
2726.020,106.04109,
2723.109,102.06467,
2720.199,111.89686,
2717.288,112.07482,
2714.377,124.18312,
2711.467,124.25,
2708.556,122.16495,
2705.646,120.25,
2702.735,118.42268,
2699.825,125.71728,
2696.914,126.44045,
2694.003,128.58009,
2691.093,116.80355,
2688.182,120.83222,
2685.272,127.81615,
2682.361,115.97926,
2679.450,121.12655,
2676.540,125.1687,
2673.629,123.90469,
2670.719,129.89233,
2667.808,129.29864,
