,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_CTR_1E-4mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__3__51,
Raman shift [1/cm],Intensity,
3014.167,3.625,
3011.256,0.72502147,
3008.346,17.605656,
3005.435,21.66387,
3002.525,27.587528,
2999.614,28.723691,
2996.704,36.935304,
2993.793,29.510368,
2990.882,17.670823,
2987.972,20.625,
2985.061,16.191497,
2982.151,22.073749,
2979.240,32.610757,
2976.329,24.884556,
2973.419,44.148236,
2970.508,31.458366,
2967.598,38.386044,
2964.687,33.625,
2961.777,35.436984,
2958.866,39.619061,
2955.955,40.795363,
2953.045,32.193245,
2950.134,44.837831,
2947.224,35.539594,
2944.313,38.917023,
2941.403,53.577554,
2938.492,38.614155,
2935.581,42.076516,
2932.671,41.346039,
2929.760,42.34807,
2926.850,44.311466,
2923.939,46.424058,
2921.028,38.836656,
2918.118,45.885707,
2915.207,50.44777,
2912.297,37.675776,
2909.386,44.406028,
2906.476,46.299145,
2903.565,46.253888,
2900.654,35.778711,
2897.744,47.612428,
2894.833,43.326092,
2891.923,36.192299,
2889.012,37.746388,
2886.102,52.041214,
2883.191,59.619336,
2880.280,54.524518,
2877.370,69.386557,
2874.459,90.455099,
2871.549,75.059204,
2868.638,47.895125,
2865.727,49.517327,
2862.817,45.268045,
2859.906,37.764598,
2856.996,49.611414,
2854.085,35.90018,
2851.175,45.603871,
2848.264,48.708171,
2845.353,48.775969,
2842.443,52.031267,
2839.532,40.416083,
2836.622,42.535155,
2833.711,37.106933,
2830.801,29.42353,
2827.890,45.625,
2824.979,41.131031,
2822.069,37.738721,
2819.158,51.045489,
2816.248,55.13079,
2813.337,47.779869,
2810.427,58.411507,
2807.516,44.891251,
2804.605,56.581726,
2801.695,40.13814,
2798.784,35.477154,
2795.874,53.065649,
2792.963,41.625,
2790.052,62.620496,
2787.142,43.980269,
2784.231,45.334626,
2781.321,37.133646,
2778.410,57.550131,
2775.500,45.434659,
2772.589,61.662469,
2769.678,47.553323,
2766.768,50.248303,
2763.857,54.362959,
2760.947,42.995763,
2758.036,49.733444,
2755.126,63.91346,
2752.215,53.434052,
2749.304,48.008097,
2746.394,41.778235,
2743.483,47.974961,
2740.573,48.527624,
2737.662,56.188607,
2734.751,57.159047,
2731.841,37.570049,
2728.930,61.337018,
2726.020,50.747685,
2723.109,53.418917,
2720.199,51.428055,
2717.288,57.818428,
2714.377,45.916799,
2711.467,49.428296,
2708.556,47.582474,
2705.646,59.30109,
2702.735,56.609525,
2699.825,38.690443,
2696.914,46.149105,
2694.003,40.937189,
2691.093,57.517899,
2688.182,48.696851,
2685.272,41.102951,
2682.361,47.41321,
2679.450,50.748449,
2676.540,51.685972,
2673.629,57.943367,
2670.719,52.420741,
2667.808,51.333186,
2664.898,54.209634,
2661.987,55.791944,
2659.076,44.803894,
2656.166,58.187856,
2653.255,43.400513,
2650.345,47.272913,
2647.434,54.024828,
2644.524,54.188579,
2641.613,59.824874,
2638.702,65.498752,
2635.792,44.842354,
2632.881,52.738144,
2629.971,48.007534,
2627.060,63.625,
2624.149,63.625,
2621.239,63.625,
2618.328,54.413064,
2615.418,54.27046,
2612.507,58.040041,
2609.597,62.798653,
2606.686,52.157139,
2603.775,61.184523,
2600.865,59.625,
2597.954,54.343711,
2595.044,73.250335,
2592.133,70.395577,
2589.223,69.757638,
2586.312,64.599886,
2583.401,59.176093,
2580.491,53.543283,
2577.580,57.628301,
2574.670,62.392372,
2571.759,61.3673,
2568.848,71.912382,
2565.938,55.101157,
2563.027,56.697746,
2560.117,73.232523,
2557.206,75.680352,
2554.296,64.625,
2551.385,67.253026,
2548.474,69.921282,
2545.564,53.163144,
2542.653,72.171977,
2539.743,73.21742,
2536.832,70.910984,
2533.922,80.593462,
2531.011,72.850489,
2528.100,64.022232,
2525.190,60.138116,
2522.279,83.296714,
2519.369,72.700709,
2516.458,63.069051,
2513.548,72.333955,
2510.637,60.670206,
2507.726,78.186342,
2504.816,82.750141,
2501.905,83.625,
2498.995,75.027811,
2496.084,68.384598,
2493.173,72.967053,
2490.263,70.029517,
2487.352,80.1242,
2484.442,67.770613,
2481.531,59.832505,
2478.621,64.606079,
2475.710,73.678674,
2472.799,79.145196,
2469.889,67.353518,
2466.978,66.841427,
2464.068,61.963598,
2461.157,68.892543,
2458.247,67.595657,
2455.336,78.92246,
2452.425,82.408021,
2449.515,81.36097,
2446.604,80.984487,
2443.694,79.346239,
2440.783,79.147522,
2437.872,68.171974,
2434.962,79.735603,
2432.051,75.038644,
2429.141,75.066222,
2426.230,75.494618,
2423.320,82.525141,
2420.409,80.028781,
2417.498,79.043531,
2414.588,77.894948,
2411.677,85.553283,
2408.767,83.119095,
2405.856,77.403594,
2402.946,85.631254,
2400.035,86.23063,
2397.124,84.737299,
2394.214,86.273799,
2391.303,85.481369,
2388.393,84.371513,
2385.482,68.374051,
2382.571,109.19545,
2379.661,81.625,
2376.750,91.464841,
2373.840,89.212543,
2370.929,82.668319,
2368.019,94.588665,
2365.108,91.509816,
2362.197,91.972995,
2359.287,90.045054,
2356.376,84.630283,
2353.466,90.381807,
2350.555,94.11973,
2347.645,89.729626,
2344.734,94.625,
2341.823,107.40942,
2338.913,93.157839,
2336.002,95.99581,
2333.092,103.3835,
2330.181,105.60711,
2327.270,89.505085,
2324.360,88.313648,
2321.449,103.36309,
2318.539,98.114296,
2315.628,91.34802,
2312.718,91.274781,
2309.807,91.966567,
2306.896,97.884783,
2303.986,102.49514,
2301.075,103.00798,
2298.165,86.663163,
2295.254,96.323398,
2292.344,101.57525,
2289.433,91.632728,
2286.522,105.43294,
2283.612,89.712972,
2280.701,81.952346,
2277.791,106.86545,
2274.880,111.12703,
2271.969,104.07767,
2269.059,99.390665,
2266.148,95.436352,
2263.238,100.02268,
2260.327,106.41808,
2257.417,101.01556,
2254.506,97.075162,
2251.595,95.061415,
2248.685,109.98454,
2245.774,100.50442,
2242.864,117.84696,
2239.953,106.16984,
2237.043,107.3525,
2234.132,117.13147,
2231.221,107.41304,
2228.311,125.98064,
2225.400,118.14653,
2222.490,101.99634,
2219.579,108.75356,
2216.669,119.12262,
2213.758,113.10212,
2210.847,113.65522,
2207.937,114.625,
2205.026,122.95853,
2202.116,117.88721,
2199.205,129.76171,
2196.294,132.13704,
2193.384,118.07249,
2190.473,132.92665,
2187.563,125.65883,
2184.652,132.02255,
2181.742,131.57991,
2178.831,139.06469,
2175.920,140.20788,
2173.010,144.25028,
2170.099,143.0253,
2167.189,152.75416,
2164.278,168.13053,
2161.368,159.3386,
2158.457,177.01402,
2155.546,178.26153,
2152.636,179.10903,
2149.725,198.93371,
2146.815,188.12553,
2143.904,204.51721,
2140.993,191.67783,
2138.083,199.95333,
2135.172,193.01164,
2132.262,211.63204,
2129.351,203.29735,
2126.441,195.20751,
2123.530,199.61378,
2120.619,196.97369,
2117.709,183.98812,
2114.798,179.34426,
2111.888,170.81306,
2108.977,158.625,
2106.067,134.35691,
2103.156,140.70236,
2100.245,151.63316,
2097.335,162.33705,
2094.424,148.25784,
2091.514,159.12771,
2088.603,163.15035,
2085.692,137.79987,
2082.782,148.89792,
2079.871,140.08825,
2076.961,155.26886,
2074.050,135.33409,
2071.140,133.80858,
2068.229,151.27084,
2065.318,147.28001,
2062.408,161.10231,
2059.497,146.39283,
2056.587,137.75287,
2053.676,137.80838,
2050.766,165.31558,
2047.855,133.47937,
2044.944,161.29488,
2042.034,151.67701,
2039.123,145.56439,
2036.213,149.79615,
2033.302,156.64683,
2030.391,165.79411,
2027.481,153.53982,
2024.570,149.99634,
2021.660,165.67893,
2018.749,160.01715,
2015.839,148.66044,
2012.928,165.2005,
2010.017,147.58484,
2007.107,169.92592,
2004.196,173.93457,
2001.286,163.05967,
1998.375,153.19193,
1995.465,162.70446,
1992.554,169.00732,
1989.643,158.03976,
1986.733,162.99956,
1983.822,170.75351,
1980.912,171.47599,
1978.001,160.97195,
1975.090,187.60974,
1972.180,186.38432,
1969.269,185.98422,
1966.359,175.40857,
1963.448,163.70294,
1960.538,167.49406,
1957.627,174.86649,
1954.716,159.11336,
1951.806,177.43273,
1948.895,157.17557,
1945.985,175.44199,
1943.074,184.51421,
1940.164,198.20189,
1937.253,179.26883,
1934.342,182.83889,
1931.432,174.14235,
1928.521,171.05505,
1925.611,166.04725,
1922.700,203.94543,
1919.790,170.83938,
1916.879,194.32327,
1913.968,206.6127,
1911.058,194.95533,
1908.147,201.61772,
1905.237,215.61765,
1902.326,219.09759,
1899.415,211.39206,
1896.505,209.58899,
1893.594,220.26522,
1890.684,205.39629,
1887.773,203.24557,
1884.863,200.88468,
1881.952,217.15481,
1879.041,202.93029,
1876.131,208.65506,
1873.220,207.26658,
1870.310,214.051,
1867.399,184.1208,
1864.489,198.91014,
1861.578,229.69101,
1858.667,220.91841,
1855.757,218.24075,
1852.846,196.85578,
1849.936,186.83421,
1847.025,195.97536,
1844.114,211.24619,
1841.204,206.25088,
1838.293,203.60837,
1835.383,216.904,
1832.472,227.33457,
1829.562,212.18333,
1826.651,220.45454,
1823.740,206.32994,
1820.830,236.20802,
1817.919,226.45121,
1815.009,196.79422,
1812.098,224.93994,
1809.188,234.25289,
1806.277,226.80205,
1803.366,203.70818,
1800.456,211.3179,
1797.545,253.01531,
1794.635,212.65608,
1791.724,240.84838,
1788.813,212.82654,
1785.903,223.72186,
1782.992,232.3582,
1780.082,209.75909,
1777.171,245.3006,
1774.261,284.10011,
1771.350,263.94374,
1768.439,230.96715,
1765.529,250.80742,
1762.618,230.95183,
1759.708,218.39687,
1756.797,239.76894,
1753.887,232.39322,
1750.976,228.29057,
1748.065,204.74636,
1745.155,219.83767,
1742.244,249.21919,
1739.334,238.19206,
1736.423,241.22312,
1733.512,236.16562,
1730.602,227.38888,
1727.691,256.33142,
1724.781,265.625,
1721.870,262.40593,
1718.960,269.02509,
1716.049,234.54909,
1713.138,244.72492,
1710.228,220.64579,
1707.317,246.70043,
1704.407,286.56089,
1701.496,276.04024,
1698.586,285.71281,
1695.675,223.93252,
1692.764,308.61685,
1689.854,289.70766,
1686.943,291.52382,
1684.033,305.27729,
1681.122,269.25372,
1678.211,263.67259,
1675.301,262.62808,
1672.390,313.69977,
1669.480,338.28006,
1666.569,296.15823,
1663.659,337.44534,
1660.748,325.87301,
1657.837,288.17174,
1654.927,313.42159,
1652.016,346.16332,
1649.106,328.04118,
1646.195,343.68992,
1643.285,307.58464,
1640.374,390.87239,
1637.463,355.48088,
1634.553,347.31466,
1631.642,327.04846,
1628.732,365.93905,
1625.821,418.62173,
1622.911,413.65318,
1620.000,418.56201,
1617.089,430.38619,
1614.179,449.08918,
1611.268,425.55445,
1608.358,464.65843,
1605.447,499.62527,
1602.536,513.73953,
1599.626,504.50574,
1596.715,505.4402,
1593.805,476.11205,
1590.894,522.8232,
1587.984,514.90143,
1585.073,472.63661,
1582.162,445.58774,
1579.252,465.35573,
1576.341,463.41543,
1573.431,466.32404,
1570.520,442.40056,
1567.610,456.23318,
1564.699,476.67554,
1561.788,474.58281,
1558.878,453.87316,
1555.967,440.33968,
1553.057,440.1767,
1550.146,458.21769,
1547.235,430.84411,
1544.325,417.63223,
1541.414,427.08494,
1538.504,429.70782,
1535.593,439.92872,
1532.683,422.81771,
1529.772,399.23116,
1526.861,402.19939,
1523.951,416.87007,
1521.040,447.14387,
1518.130,440.67563,
1515.219,447.94513,
1512.309,429.50333,
1509.398,391.99563,
1506.487,415.24685,
1503.577,431.625,
1500.666,429.27458,
1497.756,406.88725,
1494.845,362.06524,
1491.934,372.69114,
1489.024,392.90349,
1486.113,418.65982,
1483.203,381.54562,
1480.292,410.56546,
1477.382,410.15901,
1474.471,410.92714,
1471.560,409.448,
1468.650,398.37589,
1465.739,400.67039,
1462.829,422.52952,
1459.918,436.28247,
1457.008,450.82517,
1454.097,432.66041,
1451.186,404.11049,
1448.276,414.99397,
1445.365,410.80273,
1442.455,395.15861,
1439.544,393.41252,
1436.633,444.61606,
1433.723,469.89839,
1430.812,419.46689,
1427.902,468.21129,
1424.991,492.85312,
1422.081,464.26573,
1419.170,467.67342,
1416.259,447.56336,
1413.349,441.11452,
1410.438,419.63161,
1407.528,453.11195,
1404.617,451.37849,
1401.707,462.77173,
1398.796,482.96068,
1395.885,452.23503,
1392.975,425.41699,
1390.064,449.0429,
1387.154,459.24098,
1384.243,413.62407,
1381.332,393.38762,
1378.422,421.88602,
1375.511,388.1619,
1372.601,468.72319,
1369.690,385.61664,
1366.780,454.58073,
1363.869,471.53966,
1360.958,517.16057,
1358.048,534.50526,
1355.137,509.64901,
1352.227,477.89943,
1349.316,468.23509,
1346.406,483.09537,
1343.495,494.11978,
1340.584,505.5888,
1337.674,536.87459,
1334.763,529.98987,
1331.853,513.29971,
1328.942,496.61465,
1326.032,495.44062,
1323.121,537.11901,
1320.210,499.68318,
1317.300,487.20034,
1314.389,493.54161,
1311.479,485.81921,
1308.568,474.59632,
1305.657,467.87266,
1302.747,474.43376,
1299.836,475.90508,
1296.926,464.6505,
1294.015,486.71426,
1291.105,508.758,
1288.194,468.49288,
1285.283,481.2531,
1282.373,543.14824,
1279.462,548.37058,
1276.552,533.6644,
1273.641,537.58815,
1270.731,545.56233,
1267.820,562.291,
1264.909,508.10856,
1261.999,512.75679,
1259.088,543.7689,
1256.178,524.21359,
1253.267,505.28109,
1250.356,508.75205,
1247.446,497.95682,
1244.535,487.12947,
1241.625,475.72503,
1238.714,452.77504,
1235.804,436.96966,
1232.893,431.62963,
1229.982,411.02363,
1227.072,422.79269,
1224.161,419.42248,
1221.251,399.26776,
1218.340,389.38594,
1215.430,361.1993,
1212.519,350.94399,
1209.608,371.35814,
1206.698,390.77411,
1203.787,410.22299,
1200.877,402.84788,
1197.966,406.44452,
1195.055,403.21201,
1192.145,424.41396,
1189.234,419.94674,
1186.324,426.71717,
1183.413,446.89912,
1180.503,432.31907,
1177.592,390.38279,
1174.681,419.71062,
1171.771,400.28437,
1168.860,428.86323,
1165.950,424.36839,
1163.039,403.76812,
1160.129,403.88297,
1157.218,401.93322,
1154.307,390.28577,
1151.397,385.92839,
1148.486,386.77772,
1145.576,370.7021,
1142.665,372.47792,
1139.754,364.48871,
1136.844,352.12046,
1133.933,356.42259,
1131.023,378.20416,
1128.112,382.41263,
1125.202,353.7941,
1122.291,343.51316,
1119.380,377.55571,
1116.470,370.49548,
1113.559,379.67724,
