,PL6127~1,
Raman shift [1/cm],Intensity,
3014.167,-3,
3011.256,1.5500107,
3008.346,250.93112,
3005.435,289.08128,
3002.525,285.43233,
2999.614,309.90131,
2996.704,324.85876,
2993.793,360.6561,
2990.882,340.38929,
2987.972,347.99496,
2985.061,346.1133,
2982.151,362.61346,
2979.240,382.06463,
2976.329,402.01638,
2973.419,402.8154,
2970.508,418.64991,
2967.598,431.90442,
2964.687,444.32744,
2961.777,450.94008,
2958.866,441.00148,
2955.955,454.93582,
2953.045,476.66892,
2950.134,493.60642,
2947.224,519.91459,
2944.313,521.04487,
2941.403,526,
2938.492,548.88348,
2935.581,549.73131,
2932.671,576.24035,
2929.760,573.18845,
2926.850,556.67932,
2923.939,587.79435,
2921.028,594.67046,
2918.118,617.6398,
2915.207,610.11385,
2912.297,616.95346,
2909.386,618.64232,
2906.476,621.48878,
2903.565,612.24073,
2900.654,631.38827,
2897.744,614.40231,
2894.833,633.6291,
2891.923,616.8109,
2889.012,622.28902,
2886.102,620.73109,
2883.191,602.01133,
2880.280,586.33014,
2877.370,576,
2874.459,556.69822,
2871.549,603.98721,
2868.638,649.91132,
2865.727,650.58457,
2862.817,659.52808,
2859.906,664.97436,
2856.996,656.50226,
2854.085,664.80254,
2851.175,676.75908,
2848.264,658.78917,
2845.353,666.8059,
2842.443,658.3993,
2839.532,642.70159,
2836.622,621.82031,
2833.711,633.05181,
2830.801,627.70515,
2827.890,619.62588,
2824.979,629.13596,
2822.069,659.81805,
2819.158,640.95957,
2816.248,644.21816,
2813.337,664.09269,
2810.427,648.3967,
2807.516,640.68344,
2804.605,662.47357,
2801.695,653.36837,
2798.784,661.93015,
2795.874,656.71504,
2792.963,652.78564,
2790.052,646.00107,
2787.142,644.96042,
2784.231,625.48448,
2781.321,651.0571,
2778.410,639.48984,
2775.500,636.10724,
2772.589,629.84557,
2769.678,639.56646,
2766.768,648.01357,
2763.857,659.47399,
2760.947,649.92435,
2758.036,674.42697,
2755.126,666.46582,
2752.215,685.4908,
2749.304,691.95682,
2746.394,681.78831,
2743.483,674.95003,
2740.573,685.08192,
2737.662,705.77663,
2734.751,687.13619,
2731.841,684.59524,
2728.930,696.24571,
2726.020,695.65799,
2723.109,677.47442,
2720.199,695.43124,
2717.288,699.17518,
2714.377,699.25836,
2711.467,700.13078,
2708.556,720.12758,
2705.646,711.16898,
2702.735,735.14689,
2699.825,725.29276,
2696.914,729.33317,
2694.003,753,
2691.093,735.14202,
2688.182,739.72963,
2685.272,751.44239,
2682.361,750.51747,
2679.450,749.09057,
2676.540,726.38616,
2673.629,746.32735,
2670.719,745.78835,
2667.808,737.34045,
2664.898,748.429,
2661.987,748.93382,
2659.076,759.27156,
2656.166,764.46754,
2653.255,758.63095,
2650.345,769.89655,
2647.434,767.82852,
2644.524,771.01921,
2641.613,776.9428,
2638.702,809.46344,
2635.792,777.21735,
2632.881,794.92845,
2629.971,799.12751,
2627.060,797.9975,
2624.149,818.45937,
2621.239,827.2663,
2618.328,776.314,
2615.418,801.68636,
2612.507,806.65212,
2609.597,822.26547,
2606.686,794.70082,
2603.775,818.64286,
2600.865,825.70648,
2597.954,843.71252,
2595.044,834.03543,
2592.133,847.40149,
2589.223,875.26528,
2586.312,852.53767,
2583.401,869.42704,
2580.491,873.01445,
