,PL1B15~1,
1718.960,2450.1276,
1716.049,2481.9869,
1713.138,2547.7447,
1710.228,2504.6619,
1707.317,2533.902,
1704.407,2554.9211,
1701.496,2564.0424,
1698.586,2569.3699,
1695.675,2588.4642,
1692.764,2654.1271,
1689.854,2634.7894,
1686.943,2725.5461,
1684.033,2768.7317,
1681.122,2722.5656,
1678.211,2772.2646,
1675.301,2841.5372,
1672.390,2917.6992,
1669.480,2901.6485,
1666.569,3012.8516,
1663.659,3022.2526,
1660.748,3113.7719,
1657.837,3165.6844,
1654.927,3165.7255,
1652.016,3290.8192,
1649.106,3334.1907,
1646.195,3354.747,
1643.285,3478.4362,
1640.374,3552.2134,
1637.463,3623.9566,
1634.553,3800.9815,
1631.642,3952.3125,
1628.732,4186.7514,
1625.821,4354.9384,
1622.911,4641.1271,
1620.000,4971.5546,
1617.089,5311.9241,
1614.179,5680.2592,
1611.268,6048.9198,
1608.358,6362.0475,
1605.447,6644.5236,
1602.536,6682.1834,
1599.626,6761.9443,
1596.715,6787.8096,
1593.805,6708.3658,
1590.894,6681.1366,
1587.984,6578.2833,
1585.073,6498.9387,
1582.162,6389.2334,
1579.252,6316.5604,
1576.341,6294.3362,
1573.431,6265.9053,
1570.520,6291.6182,
1567.610,6254.063,
1564.699,6141.321,
1561.788,6039.9619,
1558.878,5955.3979,
1555.967,5864.0049,
1553.057,5740.1647,
1550.146,5613.7756,
1547.235,5468.7558,
1544.325,5405.2743,
1541.414,5305.5991,
1538.504,5175.1044,
1535.593,5109.9174,
1532.683,5024.0287,
1529.772,4945.1251,
1526.861,4906.794,
1523.951,4864.8864,
1521.040,4859.6946,
1518.130,4828.0188,
1515.219,4777.3892,
1512.309,4768.0832,
1509.398,4630.1117,
1506.487,4528.9471,
1503.577,4502.4919,
1500.666,4439.796,
1497.756,4371.8775,
1494.845,4406.7083,
1491.934,4333.7343,
1489.024,4328.9218,
1486.113,4203.5759,
1483.203,4065.8539,
1480.292,4059.0836,
1477.382,4029.2283,
1474.471,3921.2234,
1471.560,3867.5287,
1468.650,3825.9529,
1465.739,3796.0187,
1462.829,3744.1823,
1459.918,3678.2856,
1457.008,3674.1349,
1454.097,3684.8853,
1451.186,3680.81,
1448.276,3712.8777,
1445.365,3750.002,
1442.455,3761.4506,
1439.544,3718.6546,
1436.633,3676.2346,
1433.723,3643.9902,
1430.812,3665.6418,
1427.902,3650.9157,
1424.991,3615.8484,
1422.081,3663.3763,
1419.170,3678.9828,
1416.259,3738.2645,
1413.349,3713.9879,
1410.438,3714.346,
1407.528,3697.219,
1404.617,3727.6104,
1401.707,3679.3188,
1398.796,3635.7115,
1395.885,3671.7776,
1392.975,3650.582,
1390.064,3595.2215,
1387.154,3608.3301,
1384.243,3645.4407,
1381.332,3669.8727,
1378.422,3656.9907,
1375.511,3855.5882,
1372.601,3930.6325,
1369.690,4022.4722,
1366.780,4081.896,
1363.869,4193.2774,
1360.958,4237.3522,
1358.048,4370.092,
1355.137,4423.0035,
1352.227,4519.7704,
1349.316,4698.0239,
1346.406,4744.1362,
1343.495,4766.7187,
1340.584,4817.8554,
1337.674,4937.9693,
1334.763,5017.8551,
1331.853,5099.4514,
1328.942,5113.4236,
1326.032,5207.7308,
1323.121,5387.3164,
1320.210,5483.3712,
1317.300,5611.1722,
1314.389,5789.5576,
1311.479,5896.0509,
1308.568,5987.9272,
1305.657,6150.4503,
1302.747,6255.8005,
1299.836,6516.706,
1296.926,6694.373,
1294.015,6836.8682,
1291.105,7054.9606,
1288.194,7282.637,
1285.283,7484.5427,
1282.373,7615.6247,
1279.462,7777.532,
1276.552,7947.3645,
1273.641,8070.5067,
1270.731,8134.3395,
1267.820,8120.2184,
1264.909,8104.4531,
1261.999,8087.7833,
1259.088,8088.6954,
1256.178,7961.138,
1253.267,7770.967,
1250.356,7506.415,
1247.446,7261.0019,
1244.535,6984.3308,
1241.625,6715.7243,
1238.714,6477.821,
1235.804,6204.6823,
1232.893,6036.408,
1229.982,5883.4996,
1227.072,5787.5366,
1224.161,5684.9326,
1221.251,5519.3372,
1218.340,5432.4725,
1215.430,5356.5954,
1212.519,5311.2028,
1209.608,5269.2249,
1206.698,5200.4311,
1203.787,5219.2073,
1200.877,5190.9937,
1197.966,5307.8844,
1195.055,5483.5465,
1192.145,5594.6464,
1189.234,5783.2993,
1186.324,5920.9366,
1183.413,5954.8008,
1180.503,5940.7029,
1177.592,5933.2147,
1174.681,5921.8254,
1171.771,5832.2555,
1168.860,5810.8213,
1165.950,5849.0645,
1163.039,5793.7985,
1160.129,5785.2152,
1157.218,5778.5591,
1154.307,5710.3718,
1151.397,5638.267,
1148.486,5633.8219,
1145.576,5504.598,
1142.665,5524.1321,
1139.754,5507.0365,
1136.844,5399.8055,
1133.933,5372.1722,
1131.023,5375.2523,
1128.112,5340.3965,
1125.202,5298.6147,
1122.291,5311.502,
1119.380,5316.7067,
1116.470,5312.2941,
1113.559,5304.0175,
1110.649,5272.9368,
1107.738,5285.6125,
1104.828,5287.2806,
1101.917,5221.429,
1099.006,5146.5849,
1096.096,5181.3839,
1093.185,5224.406,
1090.275,5281.1618,
1087.364,5281.3998,
1084.453,5379.2434,
1081.543,5482.9757,
1078.632,5524.0322,
1075.722,5531.4484,
1072.811,5456.3777,
1069.901,5451.1381,
1066.990,5478.2333,
1064.079,5425.5453,
1061.169,5367.3734,
1058.258,5360.5364,
1055.348,5384.75,
1052.437,5398.197,
1049.527,5466.6157,
1046.616,5463.1404,
1043.705,5488.956,
1040.795,5477.5949,
1037.884,5500.6344,
1034.974,5528.5361,
1032.063,5533.1034,
1029.153,5582.501,
1026.242,5638.7232,
1023.331,5648.2495,
1020.421,5651.8413,
1017.510,5672.9199,
1014.600,5760.2252,
1011.689,5862.8813,
1008.778,5881.3212,
1005.868,5915.1477,
1002.957,6070.8718,
1000.047,6294.9501,
997.136,6548.297,
994.226,6699.6265,
991.315,6732.0545,
988.404,6725.292,
985.494,6685.1964,
982.583,6615.8154,
979.673,6585.9955,
976.762,6618.6729,
973.852,6645.424,
970.941,6653.8269,
968.030,6686.4669,
965.120,6735.8968,
962.209,6770.851,
959.299,6773.917,
956.388,6794.5886,
953.477,6792.0207,
950.567,6764.2728,
947.656,6770.8749,
944.746,6809.9545,
941.835,6733.1981,
938.925,6712.7758,
936.014,6754.7452,
933.103,6783.6855,
930.193,6741.9716,
927.282,6663.3716,
924.372,6527.2289,
921.461,6403.7084,
918.551,6320.4372,
915.640,6255.4543,
912.729,6191.6233,
909.819,6130.9673,
906.908,6087.1612,
903.998,6029.0745,
901.087,6031.9357,
898.176,6080.4028,
895.266,6155.4421,
892.355,6239.1001,
889.445,6310.4378,
886.534,6339.1356,
883.624,6412.0332,
880.713,6464.6539,
877.802,6454.9165,
874.892,6332.9106,
871.981,6029.2643,
869.071,5924.0022,
866.160,5994.0648,
863.250,6186.293,
860.339,6330.4776,
857.428,6341.3239,
854.518,6337.4191,
851.607,6118.5849,
848.697,5956.2551,
845.786,5907.5345,
842.875,5982.2128,
839.965,6131.2798,
837.054,6239.2152,
834.144,6280.6528,
831.233,6231.4208,
828.323,6184.4508,
825.412,6152.8715,
822.501,6110.7071,
819.591,6027.2407,
816.680,5949.4294,
813.770,5835.5216,
810.859,5724.6011,
807.949,5676.3891,
805.038,5709.3097,
802.127,5598.1875,
799.217,5581.0415,
796.306,5539.02,
793.396,5513.4218,
790.485,5519.0654,
787.574,5514.4626,
784.664,5559.5687,
781.753,5637.5323,
778.843,5725.6591,
775.932,5799.0337,
773.022,5831.9173,
770.111,5794.3087,
767.200,5727.7998,
764.290,5695.6146,
761.379,5673.7524,
758.469,5640.1477,
755.558,5587.3155,
752.648,5539.2539,
749.737,5524.5277,
746.826,5503.5674,
743.916,5447.5677,
741.005,5344.0947,
738.095,5232.0557,
735.184,5173.7012,
732.274,5174.6823,
729.363,5224.3644,
726.452,5313.454,
723.542,5450.2415,
720.631,5574.7245,
717.721,5573.515,
714.810,5590.6702,
711.899,5663.3738,
708.989,5661.7599,
706.078,5659.3461,
703.168,5675.145,
700.257,5659.3454,
697.347,5608.2732,
694.436,5558.9426,
691.525,5529.2018,
688.615,5525.2656,
685.704,5557.4002,
682.794,5610.3882,
679.883,5651.4256,
676.973,5644.2133,
674.062,5635.093,
671.151,5643.8999,
668.241,5645.2639,
665.330,5595.6366,
662.420,5593.2404,
659.509,5585.7658,
656.598,5592.5687,
653.688,5625.6135,
650.777,5691.7473,
647.867,5780.1397,
644.956,5718.6413,
642.046,5616.5106,
639.135,5527.4485,
636.224,5470.1041,
633.314,5540.7646,
630.403,5558.75,
627.493,5570.2722,
624.582,5567.2083,
621.672,5470.585,
618.761,5469.0298,
615.850,5491.7895,
612.940,5553.808,
610.029,5626.7814,
607.119,5554.9251,
604.208,5526.4496,
601.297,5529.2159,
598.387,5538.4569,
595.476,5533.0471,
592.566,5536.1954,
589.655,5508.2428,
586.745,5477.9951,
583.834,5449.5275,
580.923,5416.6884,
578.013,5406.4869,
575.102,5467.4183,
572.192,5518.6801,
569.281,5533.483,
566.371,5576.5273,
563.460,5566.6406,
560.549,5548.0808,
557.639,5540.927,
554.728,5563.022,
551.818,5646.5158,
548.907,5684.8606,
545.996,5713.6904,
543.086,5725.1612,
540.175,5662.0909,
537.265,5730.1779,
534.354,5753.7365,
531.444,5756.4378,
528.533,5775.9573,
525.622,5806.9952,
522.712,5875.0321,
519.801,5965.1582,
516.891,6053.3232,
513.980,6085.8436,
511.070,6162.7065,
508.159,6261.5644,
505.248,6363.5402,
502.338,6450.7714,
499.427,6588.1575,
496.517,6670.0025,
493.606,6742.1006,
490.695,6822.383,
487.785,6870.1101,
484.874,6892.6131,
481.964,6876.6639,
479.053,6830.9831,
476.143,6781.8335,
473.232,6739.9022,
470.321,6746.6459,
467.411,6758.6065,
464.500,6728.1354,
461.590,6822.3214,
458.679,6874.0636,
455.769,6937.5987,
452.858,7033.7723,
449.947,7062.8017,
447.037,7157.337,
444.126,7248.0227,
441.216,7312.4227,
438.305,7356.6148,
435.395,7375.8627,
432.484,7416.5069,
429.573,7455.7624,
426.663,7421.5561,
423.752,7119.5572,
420.842,6713.455,
417.931,6431.2913,
415.020,6595.0966,
412.110,7297.9773,
409.199,7649.5934,
406.289,7734.2533,
403.378,7686.4478,
400.468,7597.2404,
397.557,7691.1176,
394.646,7847.9599,
391.736,7961.1021,
388.825,8003.3391,
385.915,7999.7842,
383.004,7984.0367,
380.094,7985.8539,
377.183,8105.4976,
374.272,8182.7152,
371.362,8241.8246,
368.451,8296.8472,
365.541,8331.3718,
362.630,8359.8684,
359.719,8396.1718,
356.809,8444.2063,
353.898,8435.2207,
350.988,8418.1029,
348.077,8437.9854,
345.167,8514.5174,
342.256,8470.4403,
339.345,8469.9729,
336.435,8480.1948,
333.524,8479.5251,
330.614,8504.1152,
327.703,8515.3438,
324.793,8536.2798,
321.882,8586.869,
318.971,8635.9362,
316.061,8727.9504,
313.150,8844.3951,
310.240,8965.36,
307.329,9051.2186,
304.418,9100.1643,
301.508,9104.7838,
298.597,9048.5121,
295.687,9068.1307,
292.776,9097.2501,
289.866,9147.7503,
286.955,9271.1175,
284.044,9394.3774,
281.134,9452.7877,
278.223,9458.8514,
275.313,9534.7475,
272.402,9643.6945,
269.492,9668.9254,
266.581,9574.4408,
263.670,9514.1561,
260.760,9647.1964,
257.849,9832.7393,
254.939,9969.9753,
252.028,10032.553,
249.117,10047.07,
246.207,10043.948,
243.296,10071.765,
240.386,10166.169,
237.475,10223.97,
234.565,10231.273,
231.654,10183.798,
228.743,10210.574,
225.833,10242.933,
222.922,10254.512,
220.012,10249.412,
217.101,10296.331,
214.191,10341.723,
211.280,10324.991,
208.369,10329.805,
205.459,10355.108,
202.548,10381.48,
199.638,10339.392,
196.727,10308.854,
193.816,10311.112,
190.906,10355.401,
187.995,10402.462,
185.085,10436.719,
182.174,10479.081,
179.264,10561.476,
176.353,10607.915,
173.442,10601.196,
170.532,10550.482,
167.621,10531.015,
164.711,10406.446,
161.800,10150.8,
158.890,9717.5237,
155.979,9285.9229,
153.068,8664.8908,
150.158,7857.6979,
147.247,6864.052,
144.337,5753.3153,
141.426,4582.1416,
138.516,3367.7278,
135.605,2430.5931,
132.694,1672.1307,
129.784,1088.3683,
126.873,727.22771,
123.963,492.13408,
121.052,330.93938,
118.141,233.1348,
115.231,188.69464,
112.320,151.26275,
109.410,121.61383,
106.499,105.23426,
103.589,95.026946,
100.678,85.675674,
97.767,75.011611,
94.857,70.592066,
91.946,69.556222,
89.036,69.395225,
86.125,60.884762,
83.215,51.848035,
80.304,46.468298,
77.393,48.592808,
74.483,46.12946,
71.572,42.938239,
68.662,39.819267,
65.751,40.525719,
62.840,37.378086,
59.930,33.375428,
57.019,31.965264,
54.109,26.972713,
51.198,25.559656,
48.288,29.721688,
45.377,26.204797,
42.466,22.276684,
39.556,18.059289,
36.645,13.846147,
33.735,14.307745,
30.824,15.529113,
27.914,14.827938,
25.003,19.7311,
22.092,22.75,
19.182,22.498289,
16.271,14.803897,
13.361,-8.0585249,
10.450,-57.845675,
7.539,-189.12896,
4.629,-347.68432,
1.718,-435.59851,
-1.192,-342.18115,
-4.103,-238.49191,
-7.013,-126.04608,
-9.924,-4.25,
