,PL0C83~1,
2734.751,760.30958,
2731.841,749.66529,
2728.930,741.9427,
2726.020,756.23727,
2723.109,755.35183,
2720.199,769.84996,
2717.288,767.42426,
2714.377,776.67058,
2711.467,772.61622,
2708.556,792.34858,
2705.646,807.25182,
2702.735,806.13532,
2699.825,804.38677,
2696.914,788.88681,
2694.003,779.66646,
2691.093,793.6966,
2688.182,780.55981,
2685.272,798.60295,
2682.361,806.48963,
2679.450,811.54063,
2676.540,810.98273,
2673.629,808.10704,
2670.719,818.69432,
2667.808,814.41681,
2664.898,822.20282,
2661.987,827.55832,
2659.076,807.92243,
2656.166,831.83494,
2653.255,836.08759,
2650.345,846.53335,
2647.434,854.49682,
2644.524,857.92831,
2641.613,856.58258,
2638.702,844.44062,
2635.792,874.53376,
2632.881,855.125,
2629.971,855.99749,
2627.060,874.62656,
2624.149,862.58437,
2621.239,865.37945,
2618.328,877.04023,
2615.418,884.74774,
2612.507,888.61122,
2609.597,880.03318,
2606.686,906.48846,
2603.775,908.76389,
2600.865,895.95091,
2597.954,904.7958,
2595.044,921.09843,
2592.133,925.29059,
2589.223,904.51025,
2586.312,918.95415,
2583.401,924.40969,
2580.491,932.125,
2577.580,937.1382,
2574.670,941.80415,
2571.759,927.06935,
2568.848,957.52297,
2565.938,950.02977,
2563.027,948.75909,
2560.117,962.10634,
2557.206,929.44235,
2554.296,968.35612,
2551.385,969.92691,
2548.474,965.86589,
2545.564,975.90341,
2542.653,977.27265,
2539.743,968.16197,
2536.832,988.53436,
2533.922,974.18808,
2531.011,982.7996,
2528.100,980.19812,
2525.190,996.37623,
2522.279,993.98431,
2519.369,993.23808,
2516.458,984.78223,
2513.548,1002.4428,
2510.637,1006.4939,
2507.726,1008.3778,
2504.816,1020.9401,
2501.905,1000.6037,
2498.995,1031.3487,
2496.084,1014.5257,
2493.173,1004.6776,
2490.263,1030.6527,
2487.352,1055.125,
2484.442,1047.4355,
2481.531,1044.4493,
2478.621,1046.0728,
2475.710,1072.1173,
2472.799,1073.3447,
2469.889,1061.2191,
2466.978,1039.6817,
2464.068,1058.2785,
2461.157,1060.7775,
2458.247,1064.5075,
2455.336,1061.9567,
2452.425,1068.3892,
2449.515,1091.7009,
2446.604,1102.0168,
2443.694,1085.9622,
2440.783,1117.5124,
2437.872,1113.4532,
2434.962,1118.9729,
2432.051,1122.8042,
2429.141,1110.5018,
2426.230,1116.0168,
2423.320,1119.0105,
2420.409,1134.798,
2417.498,1140.5351,
2414.588,1148.7523,
2411.677,1180.4796,
2408.767,1166.9193,
2405.856,1172.4965,
2402.946,1164.7559,
2400.035,1191.9959,
2397.124,1172.5421,
2394.214,1158.613,
2391.303,1171.5891,
2388.393,1165.8994,
2385.482,1158.3894,
2382.571,1114.4284,
2379.661,1136.9155,
2376.750,1187.5386,
2373.840,1214.2625,
2370.929,1234.9084,
2368.019,1216.0887,
2365.108,1228.8213,
2362.197,1219.429,
2359.287,1217.6966,
2356.376,1226.1162,
2353.466,1212.8201,
2350.555,1236.9649,
2347.645,1249.2945,
2344.734,1252.4568,
2341.823,1267.8265,
2338.913,1233.7161,
2336.002,1279.2374,
2333.092,1299.7109,
2330.181,1314.125,
2327.270,1292.3901,
2324.360,1309.2005,
2321.449,1309.3393,
2318.539,1311.4675,
2315.628,1315.2685,
2312.718,1318.9576,
2309.807,1295.7151,
2306.896,1291.1328,
2303.986,1300.216,
2301.075,1329.7207,
2298.165,1338.3364,
2295.254,1340.0604,
2292.344,1343.9631,
2289.433,1348.3759,
2286.522,1343.5534,
2283.612,1363.9554,
2280.701,1382.5689,
2277.791,1371.8025,
2274.880,1355.1047,
2271.969,1400.4542,
2269.059,1400.7653,
2266.148,1407.2886,
2263.238,1391.6308,
2260.327,1394.6422,
2257.417,1402.3583,
2254.506,1441.652,
2251.595,1438.9759,
2248.685,1436.7596,
2245.774,1439.5315,
2242.864,1409.8207,
2239.953,1457.4355,
2237.043,1444.7489,
2234.132,1481.0054,
2231.221,1485.7812,
2228.311,1492.1727,
2225.400,1472.8849,
2222.490,1506.7375,
2219.579,1545.5955,
2216.669,1540.6989,
2213.758,1552.5211,
2210.847,1542.1376,
2207.937,1577.3741,
2205.026,1557.4585,
2202.116,1566.8086,
2199.205,1617.6118,
2196.294,1627.753,
2193.384,1636.493,
2190.473,1640.267,
2187.563,1661.2942,
2184.652,1704.7099,
2181.742,1764.6492,
2178.831,1805.3157,
2175.920,1857.6806,
2173.010,1946.2049,
2170.099,2035.1176,
2167.189,2139.6345,
2164.278,2227.8798,
2161.368,2369.9774,
2158.457,2501.4388,
2155.546,2624.3636,
2152.636,2771.2258,
2149.725,2948.937,
2146.815,3077.6546,
2143.904,3177.8796,
2140.993,3311.9874,
2138.083,3349.1279,
2135.172,3383.7887,
2132.262,3396.0449,
2129.351,3366.0385,
2126.441,3301.5326,
2123.530,3152.3965,
2120.619,2991.4556,
2117.709,2892.8255,
2114.798,2714.3513,
2111.888,2546.6411,
2108.977,2377.5753,
2106.067,2269.7634,
2103.156,2128.9481,
2100.245,2017.0924,
2097.335,1958.9836,
2094.424,1899.5247,
2091.514,1839.8964,
2088.603,1799.5122,
2085.692,1778.1696,
2082.782,1776.8318,
2079.871,1750.838,
2076.961,1692.7414,
2074.050,1743.9068,
2071.140,1670.1358,
2068.229,1707.3281,
2065.318,1684.5698,
2062.408,1679.2914,
2059.497,1670.5298,
2056.587,1681.3458,
2053.676,1657.36,
2050.766,1637.2797,
2047.855,1625.8687,
2044.944,1622.8445,
2042.034,1659.651,
2039.123,1647.5829,
2036.213,1644.3717,
2033.302,1669.3858,
2030.391,1650.8713,
2027.481,1664.4174,
2024.570,1650.3685,
2021.660,1674.3511,
2018.749,1651.3909,
2015.839,1656.3763,
2012.928,1647.6535,
2010.017,1662.6179,
2007.107,1664.8203,
2004.196,1668.0655,
2001.286,1649.2664,
1998.375,1620.2539,
1995.465,1621.2714,
1992.554,1627.3838,
1989.643,1622.3324,
1986.733,1615.8741,
1983.822,1631.241,
1980.912,1628.6386,
1978.001,1592.7428,
1975.090,1621.554,
1972.180,1592.7474,
1969.269,1563.3692,
1966.359,1560.9629,
1963.448,1567.0471,
1960.538,1568.125,
1957.627,1573.4748,
1954.716,1572.1825,
1951.806,1603.8398,
1948.895,1563.9509,
1945.985,1589.1038,
1943.074,1579.7967,
1940.164,1562.5672,
1937.253,1546.2252,
1934.342,1540.1849,
1931.432,1540.7748,
1928.521,1536.125,
1925.611,1503.6903,
1922.700,1501.4137,
1919.790,1507.57,
1916.879,1519.288,
1913.968,1534.1078,
1911.058,1530.9448,
1908.147,1510.62,
1905.237,1561.2572,
1902.326,1477.7858,
1899.415,1446.125,
1896.505,1437.902,
1893.594,1453.744,
1890.684,1496.3864,
1887.773,1471.2034,
1884.863,1507.0794,
1881.952,1537.6375,
1879.041,1548.2288,
1876.131,1540.7237,
1873.220,1507.616,
1870.310,1503.125,
1867.399,1515.9171,
1864.489,1529.9818,
1861.578,1545.988,
1858.667,1504.4872,
1855.757,1547.9436,
1852.846,1529.6378,
1849.936,1544.9848,
1847.025,1555.7163,
1844.114,1541.3203,
1841.204,1555.9117,
1838.293,1579.6175,
1835.383,1575.381,
1832.472,1579.3928,
1829.562,1594.7906,
1826.651,1590.2359,
1823.740,1594.8606,
1820.830,1596.5817,
1817.919,1565.9931,
1815.009,1601.0805,
1812.098,1600.9439,
1809.188,1627.3265,
1806.277,1587.0767,
1803.366,1646.125,
1800.456,1647.2791,
1797.545,1667.7704,
1794.635,1672.577,
1791.724,1659.8144,
1788.813,1650.9286,
1785.903,1657.9041,
1782.992,1626.1518,
1780.082,1536.7558,
1777.171,1411.1078,
1774.261,1389.8309,
1771.350,1528.2365,
1768.439,1649.1069,
1765.529,1694.2186,
1762.618,1724.1694,
1759.708,1726.8858,
1756.797,1723.1174,
1753.887,1740.4078,
1750.976,1744.9974,
1748.065,1739.0528,
1745.155,1751.1765,
1742.244,1737.9366,
1739.334,1777.7932,
1736.423,1775.6895,
1733.512,1777.495,
1730.602,1807.5576,
1727.691,1798.4688,
1724.781,1843.4659,
1721.870,1839.4201,
1718.960,1831.0138,
1716.049,1850.2604,
1713.138,1871.2249,
1710.228,1840.1834,
1707.317,1893.5067,
1704.407,1884.9539,
1701.496,1922.3216,
1698.586,1940.9088,
1695.675,1915.9252,
1692.764,1983.2357,
1689.854,1959.3809,
1686.943,1963.9226,
1684.033,2033.3616,
1681.122,2017.4309,
1678.211,2097.3541,
1675.301,2138.0017,
1672.390,2196.0592,
1669.480,2174.7427,
1666.569,2251.4297,
1663.659,2275.4353,
1660.748,2295.4747,
1657.837,2363.1627,
1654.927,2322.7959,
1652.016,2436.4577,
1649.106,2530.786,
1646.195,2558.0121,
1643.285,2595.9935,
1640.374,2677.0867,
1637.463,2724.7551,
1634.553,2869.6471,
1631.642,2972.3519,
1628.732,3085.4819,
1625.821,3313.2303,
1622.911,3473.2177,
1620.000,3730.8493,
1617.089,4073.2394,
1614.179,4269.6258,
1611.268,4541.8267,
1608.358,4839.9844,
1605.447,5010.6406,
1602.536,5050.8773,
1599.626,5056.8047,
1596.715,5054.4022,
1593.805,5049.6533,
1590.894,5023.5856,
1587.984,4950.8376,
1585.073,4874.6121,
1582.162,4787.1504,
1579.252,4706.6609,
1576.341,4731.3771,
1573.431,4669.8562,
1570.520,4694.4589,
1567.610,4647.026,
1564.699,4592.0486,
1561.788,4487.5766,
1558.878,4412.2558,
1555.967,4327.7372,
1553.057,4270.1597,
1550.146,4141.5907,
1547.235,4030.7538,
1544.325,3963.9722,
1541.414,3882.3596,
1538.504,3819.0867,
1535.593,3781.1353,
1532.683,3699.5662,
1529.772,3617.2064,
1526.861,3603.3203,
1523.951,3610.3249,
1521.040,3591.2382,
1518.130,3519.7122,
1515.219,3487.406,
1512.309,3436.2691,
1509.398,3388.125,
1506.487,3367.4804,
1503.577,3276.4763,
1500.666,3285.648,
1497.756,3246.5398,
1494.845,3200.7237,
1491.934,3143.2415,
1489.024,3178.8538,
1486.113,3091.1123,
1483.203,3061.9208,
1480.292,2945.4245,
1477.382,2903.3023,
1474.471,2829.8283,
1471.560,2806.2223,
1468.650,2764.1286,
1465.739,2761.7777,
1462.829,2741.8809,
1459.918,2731.5173,
1457.008,2690.3859,
1454.097,2659.3005,
1451.186,2690.6008,
1448.276,2687.0938,
1445.365,2674.9149,
1442.455,2719.6586,
1439.544,2701.3112,
1436.633,2685.8529,
1433.723,2673.0064,
1430.812,2659.7504,
1427.902,2679.674,
1424.991,2660.7188,
1422.081,2658.29,
1419.170,2687.5031,
1416.259,2709.1363,
1413.349,2649.6848,
1410.438,2663.4142,
1407.528,2671.0438,
1404.617,2651.8597,
1401.707,2618.8675,
1398.796,2584.9642,
1395.885,2587.7275,
1392.975,2615.1875,
1390.064,2623.0112,
1387.154,2623.8063,
1384.243,2581.3321,
1381.332,2583.473,
1378.422,2560.7428,
1375.511,2689.0818,
1372.601,2837.6547,
1369.690,2940.9906,
1366.780,2983.8462,
1363.869,3023.8165,
1360.958,3075.0778,
1358.048,3165.7291,
1355.137,3244.6147,
1352.227,3282.6479,
1349.316,3351.1164,
1346.406,3459.2417,
1343.495,3518.5676,
1340.584,3580.6241,
1337.674,3643.6994,
1334.763,3691.7834,
1331.853,3735.3633,
1328.942,3832.2977,
1326.032,3968.915,
1323.121,3983.0467,
1320.210,4081.3427,
1317.300,4189.197,
1314.389,4277.9732,
1311.479,4350.9015,
1308.568,4443.0323,
1305.657,4596.4497,
1302.747,4735.6936,
1299.836,4826.855,
1296.926,5042.7997,
1294.015,5121.8615,
1291.105,5275.6976,
1288.194,5524.5655,
1285.283,5707.4255,
1282.373,5803.3201,
1279.462,5907.5353,
1276.552,6043.5978,
1273.641,6136.9948,
1270.731,6149.8907,
1267.820,6149.1881,
1264.909,6177.3339,
1261.999,6184.2942,
1259.088,6134.1275,
1256.178,6003.513,
1253.267,5901.5695,
1250.356,5710.5205,
1247.446,5490.3105,
1244.535,5275.17,
1241.625,5065.0808,
1238.714,4853.7754,
1235.804,4667.028,
1232.893,4580.5225,
1229.982,4475.7332,
1227.072,4405.1189,
1224.161,4305.1481,
1221.251,4190.3388,
1218.340,4137.6906,
1215.430,4100.1488,
1212.519,4053.2232,
1209.608,4019.5812,
1206.698,4007.2525,
1203.787,3985.1401,
1200.877,3966.0374,
1197.966,4093.718,
1195.055,4176.0641,
1192.145,4271.7728,
1189.234,4412.0149,
1186.324,4490.5812,
1183.413,4509.0996,
1180.503,4528.627,
1177.592,4539.9327,
1174.681,4483.7586,
1171.771,4486.765,
1168.860,4427.8211,
1165.950,4401.9678,
1163.039,4437.6324,
1160.129,4439.1989,
1157.218,4405.5304,
1154.307,4364.0578,
1151.397,4345.5522,
1148.486,4367.9319,
1145.576,4326.0842,
1142.665,4302.1106,
1139.754,4233.4074,
1136.844,4200.6174,
1133.933,4188.433,
1131.023,4148.7736,
1128.112,4107.4108,
1125.202,4111.9221,
1122.291,4123.9835,
1119.380,4081.2809,
1116.470,4097.1664,
1113.559,4085.9798,
1110.649,4078.8508,
1107.738,4088.3772,
1104.828,4088.5547,
1101.917,4057.3728,
1099.006,4019.3311,
1096.096,4040.1463,
1093.185,4056.8284,
1090.275,4063.7899,
1087.364,4080.9058,
1084.453,4133.1221,
1081.543,4187.8449,
1078.632,4222.8402,
1075.722,4238.8593,
1072.811,4218.2968,
1069.901,4248.861,
1066.990,4205.8584,
1064.079,4181.5147,
1061.169,4201.0832,
1058.258,4194.175,
1055.348,4167.0015,
1052.437,4195.4208,
1049.527,4209.5082,
1046.616,4271.1951,
1043.705,4263.4805,
1040.795,4234.8618,
1037.884,4244.8947,
1034.974,4316.9124,
1032.063,4386.2485,
1029.153,4346.0598,
1026.242,4353.8444,
1023.331,4396.6223,
1020.421,4444.8598,
1017.510,4485.6566,
1014.600,4510.8919,
1011.689,4534.9487,
1008.778,4582.9742,
1005.868,4647.0903,
1002.957,4754.6346,
1000.047,4934.1971,
997.136,5099.669,
994.226,5170.4481,
991.315,5180.2166,
988.404,5206.7203,
985.494,5187.8591,
982.583,5131.3264,
979.673,5115.0769,
976.762,5159.6803,
973.852,5193.567,
970.941,5200.349,
968.030,5216.0267,
965.120,5221.5081,
962.209,5312.7301,
959.299,5289.8795,
956.388,5257.886,
953.477,5261.5661,
950.567,5283.295,
947.656,5283.0271,
944.746,5320.4075,
941.835,5296.211,
938.925,5287.4928,
936.014,5281.0667,
933.103,5251.7615,
930.193,5201.7316,
927.282,5176.0463,
924.372,5100.7873,
921.461,5026.3218,
918.551,4911.3375,
915.640,4838.7508,
912.729,4809.1932,
909.819,4747.8992,
906.908,4715.8871,
903.998,4733.2137,
901.087,4722.8489,
898.176,4759.9357,
895.266,4815.2034,
892.355,4834.7633,
889.445,4880.923,
886.534,4967.9517,
883.624,4988.4892,
880.713,5031.4638,
877.802,5044.3758,
874.892,4939.8902,
871.981,4695.8107,
869.071,4555.4613,
866.160,4642.8985,
863.250,4806.3528,
860.339,4922.0121,
857.428,4949.7164,
854.518,4965.0809,
851.607,4825.2933,
848.697,4657.3712,
845.786,4568.7715,
842.875,4599.9068,
839.965,4724.349,
837.054,4844.5344,
834.144,4880.9995,
831.233,4852.7942,
828.323,4825.7281,
825.412,4792.6217,
822.501,4728.9757,
819.591,4650.4678,
816.680,4608.0608,
813.770,4517.3062,
810.859,4453.7828,
807.949,4430.164,
805.038,4414.4369,
802.127,4392.2125,
799.217,4408.0144,
796.306,4368.7193,
793.396,4334.125,
790.485,4331.3875,
787.574,4324.0831,
784.664,4401.9937,
781.753,4435.5835,
778.843,4476.4903,
775.932,4517.1496,
773.022,4533.4766,
770.111,4522.8481,
767.200,4452.8456,
764.290,4462.3304,
761.379,4462.6746,
758.469,4414.1041,
755.558,4359.9823,
752.648,4321.6959,
749.737,4316.0834,
746.826,4302.6721,
743.916,4251.5011,
741.005,4152.496,
738.095,4067.2489,
735.184,3982.7588,
732.274,3946.2883,
729.363,3994.9306,
726.452,4121.8357,
723.542,4225.4381,
720.631,4322.8697,
717.721,4327.0655,
714.810,4341.8634,
711.899,4396.2537,
708.989,4401.0953,
706.078,4429.1706,
703.168,4389.9762,
700.257,4362.6004,
697.347,4355.0392,
694.436,4315.6487,
691.525,4334.9401,
688.615,4354.8478,
685.704,4354.6277,
682.794,4357.3376,
679.883,4408.3865,
676.973,4436.4345,
674.062,4428.7253,
671.151,4405.7834,
668.241,4368.9711,
665.330,4312.1207,
662.420,4269.788,
659.509,4322.0784,
656.598,4353.2303,
653.688,4378.7207,
650.777,4480.0989,
647.867,4449.8384,
644.956,4433.8377,
642.046,4371.3251,
639.135,4296.7844,
636.224,4318.1011,
633.314,4313.3375,
630.403,4297.3447,
627.493,4309.7854,
624.582,4337.1199,
621.672,4296.7282,
618.761,4303.4843,
615.850,4322.1036,
612.940,4367.5708,
610.029,4418.6825,
607.119,4349.9847,
604.208,4384.3058,
601.297,4395.6413,
598.387,4388.6918,
595.476,4381.2625,
592.566,4340.3349,
589.655,4304.6178,
586.745,4298.6723,
583.834,4285.6533,
580.923,4195.125,
578.013,4195.125,
575.102,4253.0574,
572.192,4288.622,
569.281,4285.1076,
566.371,4340.6739,
563.460,4369.4055,
560.549,4370.8413,
557.639,4359.1708,
554.728,4355.7072,
551.818,4428.2766,
548.907,4438.6403,
545.996,4419.1846,
543.086,4399.9967,
540.175,4427.2493,
537.265,4502.2772,
534.354,4505.5422,
531.444,4479.4531,
528.533,4477.1667,
525.622,4505.8768,
522.712,4574.0138,
519.801,4639.711,
516.891,4688.9502,
513.980,4727.665,
511.070,4774.0902,
508.159,4837.0162,
505.248,4922.1772,
502.338,5033.7397,
499.427,5157.2328,
496.517,5198.0442,
493.606,5228.6889,
490.695,5285.0418,
487.785,5342.0064,
484.874,5309.1204,
481.964,5289.0319,
479.053,5289.8156,
476.143,5275.9922,
473.232,5207.5011,
470.321,5217.1317,
467.411,5242.9685,
464.500,5209.8595,
461.590,5317.8288,
458.679,5345.9238,
455.769,5387.2888,
452.858,5484.7041,
449.947,5519.081,
447.037,5555.2495,
444.126,5605.9189,
441.216,5665.2842,
438.305,5694.9996,
435.395,5674.2108,
432.484,5686.5469,
429.573,5717.5099,
426.663,5697.7463,
423.752,5502.2425,
420.842,5222.6634,
417.931,4989.4786,
415.020,4987.2035,
412.110,5504.3755,
409.199,5817.3522,
406.289,5946.125,
403.378,5945.9995,
400.468,5908.9558,
397.557,5931.0589,
394.646,5995.1771,
391.736,6084.0324,
388.825,6143.6167,
385.915,6110.0344,
383.004,6088.254,
380.094,6148.8506,
377.183,6202.2764,
374.272,6283.887,
371.362,6346.6002,
368.451,6363.4471,
365.541,6385.2127,
362.630,6418.437,
359.719,6449.7081,
356.809,6469.6719,
353.898,6462.1839,
350.988,6451.4452,
348.077,6464.4536,
345.167,6510.0003,
342.256,6428.5698,
339.345,6437.5424,
336.435,6466.4026,
333.524,6466.3969,
330.614,6443.297,
327.703,6496.7068,
324.793,6572.4282,
321.882,6625.2422,
318.971,6673.566,
316.061,6719.9122,
313.150,6779.5321,
310.240,6870.8123,
307.329,6924.8642,
304.418,6943.3012,
301.508,6934.2327,
298.597,6908.3181,
295.687,6864.8133,
292.776,6867.2085,
289.866,6922.4127,
286.955,7037.6539,
284.044,7090.81,
281.134,7133.6017,
278.223,7175.0829,
275.313,7208.9783,
272.402,7275.3771,
269.492,7285.4892,
266.581,7212.9179,
263.670,7182.0403,
260.760,7287.5269,
257.849,7433.6986,
254.939,7552.5876,
252.028,7530.2381,
249.117,7528.8911,
246.207,7554.4143,
243.296,7617.3695,
240.386,7639.1438,
237.475,7651.7352,
234.565,7657.6296,
231.654,7648.1346,
228.743,7631.7408,
225.833,7643.6873,
222.922,7694.7853,
220.012,7687.4997,
217.101,7668.9314,
214.191,7654.9663,
211.280,7664.4233,
208.369,7706.1666,
205.459,7710.155,
202.548,7685.8743,
199.638,7684.423,
196.727,7683.5488,
193.816,7687.6403,
190.906,7699.6487,
187.995,7743.0902,
185.085,7794.062,
182.174,7848.4245,
179.264,7901.1864,
176.353,7884.6977,
173.442,7880.4638,
170.532,7886.9763,
167.621,7817.0417,
164.711,7745.5682,
161.800,7586.5479,
158.890,7259.7915,
155.979,6823.0272,
153.068,6353.058,
150.158,5806.7319,
147.247,4993.292,
144.337,4177.5315,
141.426,3339.0738,
138.516,2465.1834,
135.605,1771.2526,
132.694,1216.6118,
129.784,795.39441,
126.873,535.08715,
123.963,356.3605,
121.052,234.7791,
118.141,168.38622,
115.231,143.25504,
112.320,112.79048,
109.410,83.761447,
106.499,76.639895,
103.589,71.203219,
100.678,66.766891,
97.767,63.212204,
94.857,54.809131,
91.946,54.752998,
89.036,58.092838,
86.125,45.327143,
83.215,37.346717,
80.304,34.561596,
77.393,38.810616,
74.483,35.19419,
71.572,33.487352,
68.662,33.57086,
65.751,27.919251,
62.840,23.234788,
59.930,21.248717,
57.019,25.479209,
54.109,18.361909,
51.198,16.442702,
48.288,24.096688,
45.377,20.579797,
42.466,19.125,
39.556,18.31917,
36.645,13.403838,
33.735,12.125,
30.824,10.799678,
27.914,6.5926267,
25.003,11.728737,
22.092,17.385332,
19.182,21.896171,
16.271,14.90127,
13.361,18.868328,
10.450,24.158738,
7.539,1.1143309,
4.629,-122.08077,
1.718,-236.36516,
-1.192,-251.00519,
-4.103,-160.50924,
-7.013,-70.776785,
-9.924,-1.875,
