,PL6838~1,
Wavenumbers [1/cm],Intensity,
3014.167,1,
3011.256,-1.5999141,
3008.346,336.53149,
3005.435,406.34629,
3002.525,399.86745,
2999.614,429,
2996.704,445.35463,
2993.793,444.99078,
2990.882,468.94647,
2987.972,471.08072,
2985.061,500.30051,
2982.151,514.35798,
2979.240,535.05038,
2976.329,539.01092,
2973.419,562.29217,
2970.508,584.03325,
2967.598,592.04779,
2964.687,598.2534,
2961.777,591.31611,
2958.866,629.6731,
2955.955,652.11279,
2953.045,670.46757,
2950.134,672.75509,
2947.224,689.22416,
2944.313,723.80912,
2941.403,728.90511,
2938.492,726.17075,
2935.581,743.93005,
2932.671,714.20173,
2929.760,738.50387,
2926.850,752.94774,
2923.939,769.40188,
2921.028,783.80609,
2918.118,771.68262,
2915.207,789.46831,
2912.297,778.03808,
2909.386,794.01459,
2906.476,805.64325,
2903.565,776.09629,
2900.654,797.45802,
2897.744,809.33367,
2894.833,762.36073,
2891.923,777.2981,
2889.012,739.04046,
2886.102,722.46218,
2883.191,681.02643,
2880.280,531.17697,
2877.370,243.52958,
2874.459,178.47868,
2871.549,424.83058,
2868.638,707.38129,
2865.727,746.53073,
2862.817,794.51601,
2859.906,804.90027,
2856.996,847.97736,
2854.085,823.95163,
2851.175,842.28317,
2848.264,853.40232,
2845.353,862.18045,
2842.443,834.98259,
2839.532,846.89554,
2836.622,836.18554,
2833.711,855.05181,
2830.801,855.10074,
2827.890,877.9353,
2824.979,874.06195,
2822.069,889.13647,
2819.158,897.19946,
2816.248,899.96526,
2813.337,904.29879,
2810.427,912.03028,
2807.516,889.54719,
2804.605,913.70912,
2801.695,893.60526,
2798.784,928.04308,
2795.874,913.58049,
2792.963,902.42851,
2790.052,882.00408,
2787.142,878.26323,
2784.231,887.41925,
2781.321,887.99424,
2778.410,880.05456,
2775.500,909.91241,
2772.589,878.2324,
2769.678,906.71329,
2766.768,911,
2763.857,903.16185,
2760.947,925.43381,
2758.036,930.2485,
2755.126,919.57051,
2752.215,934.23197,
2749.304,932.78778,
2746.394,940.55449,
2743.483,937.19994,
2740.573,937.35394,
2737.662,958.86243,
2734.751,948.25717,
2731.841,945.97252,
2728.930,935.08455,
2726.020,971.34201,
2723.109,977.11342,
2720.199,969,
2717.288,979.87592,
2714.377,974.19606,
2711.467,1000.967,
2708.556,993.88337,
2705.646,1016.3381,
2702.735,1022.1727,
2699.825,1015.2836,
2696.914,1030.3341,
2694.003,1032.174,
2691.093,1021.4825,
2688.182,1032.7637,
2685.272,997.34565,
2682.361,1033.6354,
2679.450,1024.3375,
2676.540,1045.0651,
2673.629,1010.6188,
2670.719,1044.2043,
2667.808,1016.7509,
2664.898,1043.8055,
2661.987,1056.2005,
2659.076,1036.8492,
2656.166,1036.9392,
2653.255,1081.0748,
2650.345,1082.1361,
2647.434,1089.8285,
2644.524,1086.4556,
2641.613,1098.4004,
2638.702,1093.1894,
2635.792,1080.6231,
2632.881,1084.6073,
2629.971,1099.6847,
2627.060,1097.0012,
2624.149,1089.7562,
2621.239,1102.0178,
2618.328,1100.2543,
2615.418,1106.9955,
2612.507,1115.8261,
2609.597,1120.9082,
2606.686,1113.5201,
2603.775,1116.127,
2600.865,1155.0547,
2597.954,1141.5271,
2595.044,1159.9291,
2592.133,1174.1656,
2589.223,1169.4337,
2586.312,1178.2412,
2583.401,1155.5109,
2580.491,1181.9422,
2577.580,1197.9851,
2574.670,1193.1511,
2571.759,1181.9795,
2568.848,1175.5249,
2565.938,1189.9525,
2563.027,1190.6113,
2560.117,1212.1776,
2557.206,1205.8635,
2554.296,1203.7986,
2551.385,1203.6941,
2548.474,1227.1855,
2545.564,1203.013,
2542.653,1226.0839,
2539.743,1233.4938,
2536.832,1241.5514,
2533.922,1271.5112,
2531.011,1253.099,
2528.100,1288.1986,
2525.190,1272.0262,
2522.279,1257.2496,
2519.369,1239.2832,
2516.458,1258.5737,
2513.548,1262.0093,
2510.637,1278.6148,
2507.726,1277.3829,
2504.816,1272.0023,
2501.905,1288.4348,
2498.995,1281.6569,
2496.084,1287.4007,
2493.173,1278.6579,
2490.263,1315.1006,
2487.352,1305.5425,
2484.442,1325.4047,
2481.531,1335.5746,
2478.621,1331.8389,
2475.710,1339.2607,
2472.799,1371.7668,
2469.889,1345.216,
2466.978,1339.7627,
2464.068,1324.0158,
2461.157,1361.46,
2458.247,1366.5148,
2455.336,1372.7671,
2452.425,1364.434,
2449.515,1351.8025,
2446.604,1379.7051,
2443.694,1369.9531,
2440.783,1383.8615,
2437.872,1421.7083,
2434.962,1419.5161,
2432.051,1440.3643,
2429.141,1424.6473,
2426.230,1430.9569,
2423.320,1452.743,
2420.409,1455.4549,
2417.498,1456.6404,
2414.588,1443.7301,
2411.677,1455.4343,
2408.767,1487.6762,
2405.856,1468.531,
2402.946,1485.1135,
2400.035,1471.4225,
2397.124,1469.9091,
2394.214,1488.244,
2391.303,1485.3537,
2388.393,1482.2256,
2385.482,1436.2031,
2382.571,1405.5941,
2379.661,1457.0694,
2376.750,1501.2093,
2373.840,1525.3937,
2370.929,1534.9567,
2368.019,1556.7346,
2365.108,1565.5812,
2362.197,1573.9726,
2359.287,1578,
2356.376,1562.0282,
2353.466,1574.4093,
2350.555,1580.6903,
2347.645,1583.9351,
2344.734,1583.3042,
2341.823,1609.5854,
2338.913,1598.4672,
2336.002,1603.0454,
2333.092,1615.5632,
2330.181,1640.1432,
2327.270,1646.11,
2324.360,1675.8491,
2321.449,1666.5238,
2318.539,1666.2966,
2315.628,1680.713,
2312.718,1670.685,
2309.807,1674.7704,
2306.896,1667.3224,
2303.986,1701.9611,
2301.075,1694.9575,
2298.165,1693.779,
2295.254,1667.6247,
2292.344,1724.054,
2289.433,1720.3436,
2286.522,1708.1117,
2283.612,1723.6722,
2280.701,1754.3094,
2277.791,1736.0019,
2274.880,1761.712,
2271.969,1769.9342,
2269.059,1761.8283,
2266.148,1785.1002,
2263.238,1779.9073,
2260.327,1815.6895,
2257.417,1798.9489,
2254.506,1808.473,
2251.595,1835.6981,
2248.685,1858.575,
2245.774,1838.5718,
2242.864,1840.5736,
2239.953,1826.5999,
2237.043,1834.1936,
2234.132,1849.5453,
2231.221,1901.6073,
2228.311,1889.9936,
2225.400,1923.9719,
2222.490,1925.0424,
2219.579,1950.7533,
2216.669,1960.1097,
2213.758,1961.787,
2210.847,1976.6121,
2207.937,1980.8371,
2205.026,1978.4426,
2202.116,2028.689,
2199.205,2041.9113,
2196.294,2074.43,
2193.384,2099.473,
2190.473,2095.8462,
2187.563,2151.1257,
2184.652,2184.0788,
2181.742,2233.7512,
2178.831,2295.2531,
2175.920,2404.6193,
2173.010,2475.5522,
2170.099,2600.3869,
2167.189,2709.8467,
2164.278,2848.7166,
2161.368,3033.85,
2158.457,3214.4665,
2155.546,3408.5531,
2152.636,3606.5264,
2149.725,3805.9462,
2146.815,3926.9634,
2143.904,4123.7174,
2140.993,4178.8041,
2138.083,4246.8965,
2135.172,4312.8237,
2132.262,4336.5035,
2129.351,4332.7138,
2126.441,4187.8733,
2123.530,4108.3511,
2120.619,3848.1663,
2117.709,3634.6457,
2114.798,3415.5451,
2111.888,3195.1783,
2108.977,3007.6556,
2106.067,2846.9612,
2103.156,2699.1021,
2100.245,2553.9711,
2097.335,2495.2356,
2094.424,2393.3834,
2091.514,2348.1235,
2088.603,2294.166,
2085.692,2243.9927,
2082.782,2240.1365,
2079.871,2237.7853,
2076.961,2214.4853,
2074.050,2180.9818,
2071.140,2158.5864,
2068.229,2140.013,
2065.318,2140.4583,
2062.408,2141.8858,
2059.497,2097.3631,
2056.587,2134.6504,
2053.676,2117.4356,
2050.766,2087.7706,
2047.855,2104.5191,
2044.944,2060.9166,
2042.034,2109.318,
2039.123,2115.9192,
2036.213,2095.1755,
2033.302,2100.7388,
2030.391,2093.882,
2027.481,2090.4145,
2024.570,2102.4283,
2021.660,2122.8174,
2018.749,2098.2537,
2015.839,2128.1168,
2012.928,2111.4027,
2010.017,2101.8437,
2007.107,2110.2318,
2004.196,2109.0953,
2001.286,2097.894,
1998.375,2085.2165,
1995.465,2050.9625,
1992.554,2068.2939,
1989.643,2074.8963,
1986.733,2065.3211,
1983.822,2070.0126,
1980.912,2057.1678,
1978.001,2037.7625,
1975.090,2042.8122,
1972.180,2035.5864,
1969.269,2032.4339,
1966.359,2037.1893,
1963.448,2040.7305,
1960.538,2056.4187,
1957.627,2041.2755,
1954.716,2050.6553,
1951.806,2051.5225,
1948.895,1990.6113,
1945.985,2036.1487,
1943.074,2053.3433,
1940.164,2021.0191,
1937.253,1984.0223,
1934.342,1958.5984,
1931.432,1975.7729,
1928.521,2011.8204,
1925.611,1962.689,
1922.700,1953.6202,
1919.790,1959.7225,
1916.879,1943.2555,
1913.968,2007.9188,
1911.058,1968.1501,
1908.147,1945.0555,
1905.237,1957.4558,
1902.326,1937.2844,
1899.415,1922.0414,
1896.505,1836.3073,
1893.594,1849.3598,
1890.684,1906.5683,
1887.773,1954.1551,
1884.863,1986.8907,
1881.952,1984.0752,
1879.041,1978.026,
1876.131,1957.0118,
1873.220,1979.0222,
1870.310,1944.0135,
1867.399,1935.096,
1864.489,1972.6106,
1861.578,1964.401,
1858.667,1984.7485,
1855.757,2017.6229,
1852.846,1994.7641,
1849.936,2000.8839,
1847.025,2008.3479,
1844.114,2020.5388,
1841.204,2026.1993,
1838.293,2045.5108,
1835.383,2026.4305,
1832.472,2007.6974,
1829.562,2046.0774,
1826.651,2051.8542,
1823.740,2042.272,
1820.830,2084.4413,
1817.919,2100.2575,
1815.009,2080.4504,
1812.098,2068.0236,
1809.188,2093.2635,
1806.277,2056.8631,
1803.366,2096,
1800.456,2099.0776,
1797.545,2146.8371,
1794.635,2104.5141,
1791.724,2171.0775,
1788.813,2196.5738,
1785.903,2105.3857,
1782.992,2044.4917,
1780.082,1922.727,
1777.171,1804.3212,
1774.261,1781.9955,
1771.350,1924.4993,
1768.439,2128.2407,
1765.529,2202.0019,
1762.618,2224.1456,
1759.708,2216.0976,
1756.797,2232.9621,
1753.887,2235.9213,
1750.976,2231.5105,
1748.065,2243,
1745.155,2225.1163,
1742.244,2222.2835,
1739.334,2257.4965,
1736.423,2280.4785,
1733.512,2340.0286,
1730.602,2373.7163,
1727.691,2354.2025,
1724.781,2387.902,
1721.870,2394.1714,
1718.960,2386.4221,
1716.049,2426.9487,
1713.138,2426.45,
1710.228,2403.2426,
1707.317,2438.9211,
1704.407,2471.8503,
1701.496,2536.9852,
1698.586,2506.9646,
1695.675,2559.2068,
1692.764,2541.2254,
1689.854,2577.311,
1686.943,2571.2698,
1684.033,2615.8575,
1681.122,2707.4367,
1678.211,2701.0761,
1675.301,2739.8797,
1672.390,2762.1585,
1669.480,2815.3369,
1666.569,2857.7364,
1663.659,2916.4372,
1660.748,3004.9667,
1657.837,3105.6561,
1654.927,3135.164,
1652.016,3143.871,
1649.106,3221.0564,
1646.195,3304.7263,
1643.285,3378.2357,
1640.374,3518.0662,
1637.463,3570.9184,
1634.553,3732.8374,
1631.642,3924.367,
1628.732,4141.0192,
1625.821,4312.1884,
1622.911,4598.3771,
1620.000,4877.4598,
1617.089,5210.3134,
1614.179,5596.0016,
1611.268,5983.4634,
1608.358,6282.9999,
1605.447,6480.8586,
1602.536,6588.9163,
1599.626,6626.3578,
1596.715,6614.4784,
1593.805,6577.2267,
1590.894,6508.7111,
1587.984,6393.4707,
1585.073,6305.5314,
1582.162,6179.4555,
1579.252,6149.6353,
1576.341,6106.3447,
1573.431,6073.2879,
