,PL9422~1,
Raman shift [1/cm],Intensity,
3014.167,-0.375,
3011.256,1.2750322,
3008.346,156.95574,
3005.435,181.23984,
3002.525,200.81516,
2999.614,188.66528,
2996.704,214.57242,
2993.793,216.38652,
2990.882,222.87683,
2987.972,206.80662,
2985.061,241.29495,
2982.151,235.22163,
2979.240,248.99192,
2976.329,257.39275,
2973.419,273.25581,
2970.508,280.25829,
2967.598,271.77199,
2964.687,285.07337,
2961.777,301.80476,
2958.866,307.96229,
2955.955,314.00773,
2953.045,327.35878,
2950.134,325.77368,
2947.224,332.85275,
2944.313,345.1193,
2941.403,347.14872,
2938.492,356.87973,
2935.581,348.96364,
2932.671,372.54344,
2929.760,367.29808,
2926.850,380.99793,
2923.939,369.70444,
2921.028,370.08381,
2918.118,375.5255,
2915.207,396.69483,
2912.297,395.68001,
2909.386,404.60311,
2906.476,408.52386,
2903.565,403.41537,
2900.654,397.73118,
2897.744,379.81358,
2894.833,389.67664,
2891.923,378.5705,
2889.012,404.87933,
2886.102,394.24932,
2883.191,396.625,
2880.280,389.85466,
2877.370,355.14249,
2874.459,390.50553,
2871.549,396.32239,
2868.638,408.12602,
2865.727,412.09427,
2862.817,410.73996,
2859.906,417.22044,
2856.996,418.67482,
2854.085,412.02627,
2851.175,419.79068,
2848.264,426.82616,
2845.353,419.625,
2842.443,411.23962,
2839.532,405.61003,
2836.622,420.71484,
2833.711,418.25452,
2830.801,422.42353,
2827.890,439.5603,
2824.979,426.05702,
2822.069,430.59088,
2819.158,430.66543,
2816.248,448.32579,
2813.337,448.51159,
2810.427,439.97762,
2807.516,429.94156,
2804.605,436.64664,
2801.695,436.09867,
2798.784,431.69892,
2795.874,439.06037,
2792.963,422.33904,
2790.052,439.62007,
2787.142,421.40135,
2784.231,430.30201,
2781.321,433.43642,
2778.410,435.18971,
2775.500,443.15672,
2772.589,461.19918,
2769.678,426.58742,
2766.768,431.37839,
2763.857,439.57491,
2760.947,451.56826,
2758.036,441.77786,
2755.126,461.43483,
2752.215,462.22047,
2749.304,467.98651,
2746.394,460.20162,
2743.483,466.32497,
2740.573,468.18914,
2737.662,467.97559,
2734.751,461.76119,
2731.841,444.05723,
2728.930,466.58273,
2726.020,459.85475,
2723.109,471.83108,
2720.199,456.13434,
2717.288,463.80018,
2714.377,482.17058,
2711.467,483.55907,
2708.556,495.97616,
2705.646,489.24471,
2702.735,498.45747,
2699.825,494.20135,
2696.914,497.10137,
2694.003,485.78109,
2691.093,493.17855,
2688.182,500.26204,
2685.272,499.14705,
2682.361,493.625,
2679.450,507.07351,
2676.540,509.34046,
2673.629,497.28418,
2670.719,502.55199,
2667.808,514.09001,
2664.898,495.50827,
2661.987,507.59208,
2659.076,523.625,
2656.166,521.44751,
2653.255,515.81207,
2650.345,534.14587,
2647.434,547.39579,
2644.524,533.66342,
2641.613,554.42513,
2638.702,522.17734,
2635.792,526.31194,
2632.881,542.17242,
2629.971,523.57786,
2627.060,534.45781,
2624.149,550.10936,
2621.239,543.33498,
2618.328,528.00648,
2615.418,543.59319,
2612.507,541.49067,
2609.597,572.49327,
2606.686,552.91016,
2603.775,559.10118,
2600.865,556.5636,
2597.954,578.38543,
2595.044,573.625,
2592.133,566.28735,
2589.223,578.56502,
2586.312,592.94159,
2583.401,590.52281,
2580.491,581.46157,
2577.580,593.6283,
2574.670,593.4111,
2571.759,583.22089,
2568.848,578.80179,
2565.938,602.19653,
2563.027,595.21132,
2560.117,609.80258,
2557.206,593.54382,
2554.296,602.998,
2551.385,613.12904,
2548.474,599.32834,
2545.564,596.46672,
2542.653,613.2458,
2539.743,608.25439,
2536.832,611.21753,
2533.922,626.035,
2531.011,646.12547,
2528.100,638.55533,
2525.190,617.7455,
2522.279,639.96843,
2519.369,624.81379,
2516.458,615.62146,
2513.548,628.61567,
2510.637,637.76424,
2507.726,622.75139,
2504.816,635.50212,
2501.905,651.05976,
2498.995,642.64022,
2496.084,654.63891,
2493.173,636.78261,
2490.263,642.38886,
2487.352,651.41793,
2484.442,669.05541,
2481.531,649.72092,
2478.621,643.60608,
2475.710,664.68634,
2472.799,668.18559,
2469.889,663.35078,
2466.978,663.96529,
2464.068,689.35526,
2461.157,673.66252,
2458.247,678.15451,
2455.336,685.00856,
2452.425,689.75708,
2449.515,694.01169,
2446.604,686.45221,
2443.694,682.36925,
2440.783,703.86712,
2437.872,695.625,
2434.962,694.57431,
2432.051,707.23023,
2429.141,712.94867,
2426.230,702.08134,
2423.320,733.13896,
2420.409,742.46482,
2417.498,718.27386,
2414.588,725.4272,
2411.677,736.48157,
2408.767,737.68405,
2405.856,735.73937,
2402.946,723.4704,
2400.035,741.90905,
2397.124,727.32017,
2394.214,746.6786,
2391.303,742.08909,
2388.393,750.58316,
2385.482,759.36063,
2382.571,770.47328,
2379.661,757.18327,
2376.750,755.04365,
2373.840,767.33123,
2370.929,773.57085,
2368.019,763.13053,
2365.108,772.43914,
2362.197,776.00037,
2359.287,794.79325,
2356.376,770.67431,
2353.466,777.69851,
2350.555,798.37956,
2347.645,787.32168,
2344.734,794.98906,
2341.823,806.44258,
2338.913,816.84887,
2336.002,811.96229,
2333.092,811.42971,
2330.181,811.15184,
2327.270,827.74492,
2324.360,828.43159,
2321.449,830.07057,
2318.539,834.88191,
2315.628,849.41477,
2312.718,834.72631,
2309.807,841.89825,
2306.896,843.8613,
2303.986,835.57952,
2301.075,837.17817,
2298.165,858.98111,
2295.254,848.94815,
2292.344,854.04827,
2289.433,852.67909,
2286.522,862.0045,
2283.612,847.96427,
2280.701,838.43219,
2277.791,890.26246,
2274.880,858.26699,
2271.969,870.29579,
2269.059,889.53509,
2266.148,907.21598,
2263.238,895.53235,
2260.327,919.86628,
2257.417,906.77834,
2254.506,904.90708,
2251.595,922.47587,
2248.685,927.625,
2245.774,920.41633,
2242.864,912.59755,
2239.953,933.68004,
2237.043,950.2218,
2234.132,942.47953,
2231.221,939.22962,
2228.311,947.93298,
2225.400,947.20282,
2222.490,935.78142,
2219.579,954.41166,
2216.669,976.06538,
2213.758,999.7139,
2210.847,977.41345,
2207.937,995.56634,
