,PL580C~1,
Wavenumbers [1/cm],Intensity,
2178.831,1251.3157,
2175.920,1294.3545,
2173.010,1356.6284,
2170.099,1401.7217,
2167.189,1479.6488,
2164.278,1560.3421,
2161.368,1643.5493,
2158.457,1752.0355,
2155.546,1832.9405,
2152.636,1956.6514,
2149.725,2064.5276,
2146.815,2091.6912,
2143.904,2216.2588,
2140.993,2296.2626,
2138.083,2312.3741,
2135.172,2347.6544,
2132.262,2349.7579,
2129.351,2327.449,
2126.441,2275.8336,
2123.530,2176.9465,
2120.619,2061.0154,
2117.709,1951.1093,
2114.798,1832.0401,
2111.888,1726.478,
2108.977,1606.1779,
2106.067,1536.2061,
2103.156,1436.1415,
2100.245,1393.0936,
2097.335,1336.6224,
2094.424,1287.2102,
2091.514,1258.6006,
2088.603,1207.208,
2085.692,1191.5786,
2082.782,1181.3499,
2079.871,1156.7668,
2076.961,1173.6397,
2074.050,1178.9129,
2071.140,1152.8723,
2068.229,1140.0365,
2065.318,1137.125,
2062.408,1141.0645,
2059.497,1132.5,
2056.587,1139.7294,
2053.676,1146.125,
2050.766,1118.4344,
2047.855,1113.2991,
2044.944,1088.3173,
2042.034,1115.2869,
2039.123,1133.7647,
2036.213,1121.3961,
2033.302,1106.4077,
2030.391,1088.0237,
2027.481,1097.7224,
2024.570,1106.6535,
2021.660,1125.0015,
2018.749,1097.3529,
2015.839,1103.7976,
2012.928,1105.1367,
2010.017,1094.8004,
2007.107,1099.9867,
2004.196,1107.1012,
2001.286,1092.2275,
1998.375,1096.3465,
1995.465,1064.3679,
1992.554,1070.7778,
1989.643,1075.0559,
1986.733,1079.3189,
1983.822,1108.2506,
1980.912,1046.7586,
1978.001,1042.4385,
1975.090,1040.7342,
1972.180,1030.8497,
1969.269,1043.3722,
1966.359,1047.7465,
1963.448,1023.1316,
1960.538,1047.7739,
1957.627,1039.0755,
1954.716,1060.4356,
1951.806,1035.0818,
1948.895,1018.8233,
1945.985,1046.3717,
1943.074,1028.2029,
1940.164,981.18319,
1937.253,1000.0341,
1934.342,983.72339,
1931.432,995.70229,
1928.521,996.125,
1925.611,969.45645,
1922.700,959.91644,
1919.790,959.26374,
1916.879,968.42751,
1913.968,1023.0586,
1911.058,970.86073,
1908.147,968.45348,
1905.237,971.9632,
1902.326,946.90575,
1899.415,935.45305,
1896.505,923.9863,
1893.594,906.94208,
1890.684,915.32104,
1887.773,937.87458,
1884.863,948.84937,
1881.952,979.51219,
1879.041,979.50817,
1876.131,971.05311,
1873.220,977.09848,
1870.310,954.91876,
1867.399,970.83712,
1864.489,990.8524,
1861.578,981.13622,
1858.667,959.16687,
1855.757,994.14648,
1852.846,968.36603,
1849.936,961.31119,
1847.025,975.47047,
1844.114,1017.5744,
1841.204,1010.2788,
1838.293,1007.5892,
1835.383,1015.4625,
1832.472,989.89196,
1829.562,1016.5367,
1826.651,1030.2872,
1823.740,1027.853,
1820.830,1022.7234,
1817.919,1017.0531,
1815.009,1016.125,
1812.098,1037.6683,
1809.188,1047.6289,
1806.277,1024.6562,
1803.366,1049.1416,
1800.456,1050.8394,
1797.545,1060.267,
1794.635,1036.3821,
1791.724,1067.2706,
1788.813,1068.1121,
1785.903,1021.3247,
1782.992,983.83434,
1780.082,918.62653,
1777.171,816.09927,
1774.261,760.64082,
1771.350,900.38128,
1768.439,1029.9581,
1765.529,1062.5796,
1762.618,1086.7982,
1759.708,1100.3749,
1756.797,1085.3598,
1753.887,1103.5623,
1750.976,1117.1767,
1748.065,1115.7394,
1745.155,1114.8476,
1742.244,1100.8823,
1739.334,1137.9462,
1736.423,1116.4391,
1733.512,1136.2349,
1730.602,1165.0853,
1727.691,1154.7718,
1724.781,1201.2525,
1721.870,1169.2533,
1718.960,1149.9027,
1716.049,1158.1927,
1713.138,1209.7148,
1710.228,1198.1082,
1707.317,1208.3936,
1704.407,1192.1571,
1701.496,1231.1447,
1698.586,1212.0254,
1695.675,1241.0034,
1692.764,1249.7521,
1689.854,1208.0305,
1686.943,1241.8772,
1684.033,1321.1381,
1681.122,1330.0061,
1678.211,1333.0964,
1675.301,1341.1003,
1672.390,1356.3224,
1669.480,1422.3336,
1666.569,1447.8203,
1663.659,1425.7092,
1660.748,1521.3949,
1657.837,1535.1906,
1654.927,1538.453,
1652.016,1554.7736,
1649.106,1661.2964,
1646.195,1667.8852,
1643.285,1659.7428,
1640.374,1730.2121,
1637.463,1782.9625,
1634.553,1884.6176,
1631.642,1984.9285,
1628.732,2058.759,
1625.821,2165.25,
1622.911,2355.0487,
1620.000,2506.21,
1617.089,2729.6275,
1614.179,2906.1334,
1611.268,3117.1689,
1608.358,3249.038,
1605.447,3406.9262,
1602.536,3451.5367,
1599.626,3470.6838,
1596.715,3404.9625,
1593.805,3421.3776,
1590.894,3359.8361,
1587.984,3346.7945,
1585.073,3229.5631,
1582.162,3231.6669,
1579.252,3159.2047,
1576.341,3122.8995,
1573.431,3162.7659,
1570.520,3153.7224,
1567.610,3122.5364,
1564.699,3059.0227,
1561.788,2986.717,
1558.878,2955.5663,
1555.967,2887.7012,
1553.057,2821.9529,
1550.146,2729.9943,
1547.235,2686.4863,
1544.325,2624.7854,
1541.414,2538.8611,
1538.504,2504.0422,
1535.593,2466.5541,
1532.683,2425.0717,
1529.772,2390.2317,
1526.861,2343.2738,
1523.951,2335.7158,
1521.040,2333.8202,
1518.130,2286.5749,
1515.219,2232.9248,
1512.309,2233.188,
1509.398,2199.0207,
1506.487,2144.4246,
1503.577,2118.8275,
1500.666,2136.6114,
1497.756,2063.1846,
1494.845,2084.2429,
1491.934,1991.1313,
1489.024,1993.0563,
1486.113,1934.7104,
1483.203,1931.9013,
1480.292,1888.0024,
1477.382,1857.4941,
1474.471,1792.2694,
1471.560,1798.7976,
1468.650,1756.8795,
1465.739,1726.7201,
1462.829,1708.2046,
1459.918,1685.9702,
1457.008,1679.6789,
1454.097,1668.7981,
1451.186,1667.096,
1448.276,1699.563,
1445.365,1701.1218,
1442.455,1661.7584,
1439.544,1652.2921,
1436.633,1637.7178,
1433.723,1656.3984,
1430.812,1604.5631,
1427.902,1635.5083,
1424.991,1651.6203,
1422.081,1614.5084,
1419.170,1678.5217,
1416.259,1665.6332,
1413.349,1612.5448,
1410.438,1613.9197,
1407.528,1599.2378,
1404.617,1590.0606,
1401.707,1563.5082,
1398.796,1543.7893,
1395.885,1579.0623,
1392.975,1599.9367,
1390.064,1556.9445,
1387.154,1535.8162,
1384.243,1515.6423,
1381.332,1519.8956,
1378.422,1539.9216,
1375.511,1652.3353,
1372.601,1747.2036,
1369.690,1785.985,
1366.780,1875.8728,
1363.869,1910.4751,
1360.958,1930.31,
1358.048,1990.9298,
1355.137,1998.7381,
1352.227,2023.4521,
1349.316,2120.0638,
1346.406,2188.6623,
1343.495,2235.0414,
1340.584,2312.8389,
1337.674,2349.6307,
1334.763,2436.5957,
1331.853,2422.6873,
1328.942,2421.2355,
1326.032,2518.9995,
1323.121,2532.9744,
1320.210,2624.6857,
1317.300,2711.0803,
1314.389,2800.3068,
1311.479,2871.7948,
1308.568,2929.432,
1305.657,3037.9637,
1302.747,3151.59,
1299.836,3258.4445,
1296.926,3336.8679,
1294.015,3438.9128,
1291.105,3602.5031,
1288.194,3703.9993,
1285.283,3868.7576,
1282.373,3965.3592,
1279.462,4049.065,
1276.552,4144.1882,
1273.641,4187.7737,
1270.731,4165.5981,
1267.820,4161.1209,
1264.909,4221.2788,
1261.999,4214.3261,
1259.088,4192.4352,
1256.178,4115.7568,
1253.267,4024.8711,
1250.356,3871.0923,
1247.446,3732.8505,
1244.535,3584.4779,
1241.625,3423.1289,
1238.714,3281.0434,
1235.804,3157.7174,
1232.893,3069.5179,
1229.982,2987.5424,
1227.072,2970.3415,
1224.161,2899.3632,
1221.251,2874.9574,
1218.340,2830.3128,
1215.430,2769.5875,
1212.519,2744.4636,
1209.608,2730.8625,
1206.698,2685.7419,
1203.787,2664.6325,
1200.877,2657.8672,
1197.966,2766.6655,
1195.055,2830.9992,
1192.145,2904.9892,
1189.234,2992.3018,
1186.324,3045.5812,
1183.413,3091.4804,
1180.503,3126.4034,
1177.592,3101.0944,
1174.681,3048.3784,
1171.771,3049.6923,
1168.860,3030.9374,
1165.950,3037.1879,
1163.039,3015.3793,
1160.129,2994.5076,
1157.218,2978.9525,
1154.307,2960.1073,
1151.397,2937.9114,
1148.486,2924.7734,
1145.576,2932.4289,
1142.665,2893.3607,
1139.754,2888.4977,
1136.844,2877.6205,
1133.933,2843.2132,
1131.023,2834.8716,
1128.112,2830.1992,
1125.202,2790.3279,
1122.291,2773.0024,
1119.380,2779.3069,
1116.470,2797.84,
1113.559,2821.0027,
1110.649,2789.144,
1107.738,2792.1652,
1104.828,2807.1318,
1101.917,2776.1595,
1099.006,2727.7124,
1096.096,2767.7487,
1093.185,2761.6027,
1090.275,2787.0216,
1087.364,2821.9422,
1084.453,2859.311,
1081.543,2903.5418,
1078.632,2934.558,
1075.722,2928.4922,
1072.811,2915.5737,
1069.901,2893.7422,
1066.990,2880.8084,
1064.079,2876.764,
1061.169,2859.556,
1058.258,2844.0076,
1055.348,2855.529,
1052.437,2887.8292,
1049.527,2876.4271,
1046.616,2884.2466,
1043.705,2935.2247,
1040.795,2966.0876,
1037.884,2976.6422,
1034.974,2982.5941,
1032.063,2982.733,
1029.153,2965.9799,
1026.242,3023.067,
1023.331,3020.9586,
1020.421,3015.2453,
1017.510,3062.9895,
1014.600,3122.0027,
1011.689,3145.134,
1008.778,3133.8055,
1005.868,3127.2988,
1002.957,3258.0726,
1000.047,3393.877,
997.136,3526.9858,
994.226,3583.8789,
991.315,3585.8676,
988.404,3609.7463,
985.494,3617.4729,
982.583,3588.35,
979.673,3573.1503,
976.762,3579.6928,
973.852,3598.1753,
970.941,3619.5345,
968.030,3643.1367,
965.120,3677.2073,
962.209,3696.8158,
959.299,3700.8332,
956.388,3649.6083,
953.477,3623.0999,
950.567,3654.3662,
947.656,3677.8806,
944.746,3615.0135,
941.835,3698.775,
938.925,3707.2801,
936.014,3678.3628,
933.103,3645.1791,
930.193,3614.7376,
927.282,3569.7337,
924.372,3507.1588,
921.461,3462.305,
918.551,3385.2223,
915.640,3333.1758,
912.729,3303.6565,
909.819,3244.2354,
906.908,3237.496,
903.998,3267.3488,
901.087,3287.8551,
898.176,3329.483,
895.266,3357.9204,
892.355,3339.6956,
889.445,3348.0883,
886.534,3419.924,
883.624,3470.4579,
880.713,3495.7803,
877.802,3487.8398,
874.892,3405.6256,
871.981,3164.6134,
869.071,3015.9099,
866.160,3132.2567,
863.250,3267.4166,
860.339,3346.444,
857.428,3371.9337,
854.518,3369.7529,
851.607,3322.325,
848.697,3158.6783,
845.786,3076.7077,
842.875,3114.3627,
839.965,3225.4994,
837.054,3323.0506,
834.144,3316.4206,
831.233,3317.1249,
828.323,3273.6135,
825.412,3228.125,
822.501,3224.1036,
819.591,3201.7908,
816.680,3140.2275,
813.770,3091.9204,
810.859,3058.5878,
807.949,3035.2347,
805.038,3015.333,
802.127,3000.5167,
799.217,2960.3647,
796.306,2951.6656,
793.396,2945.0028,
790.485,2936.7059,
787.574,2966.4016,
784.664,3000.0262,
781.753,3031.6224,
778.843,3085.2919,
775.932,3126.8905,
773.022,3115.6296,
770.111,3060.8518,
767.200,3056.3637,
764.290,3008.1611,
761.379,2983.3656,
758.469,3000.7991,
755.558,3006.1525,
752.648,2973.5683,
749.737,2970.3889,
746.826,2944.618,
743.916,2901.3976,
741.005,2855.4435,
738.095,2716.6125,
735.184,2650.7859,
732.274,2624.8142,
729.363,2674.9393,
726.452,2804.2743,
723.542,2910.3048,
720.631,2974.9945,
717.721,2988.5422,
714.810,3009.1078,
711.899,3041.3527,
708.989,3012.3034,
706.078,3026.5485,
703.168,3023.4456,
700.257,3006.7478,
697.347,2981.2997,
694.436,2952.9504,
691.525,2946.52,
688.615,2957.0743,
685.704,2952.0376,
682.794,2948.2951,
679.883,2989.6028,
676.973,3022.459,
674.062,2996.5828,
671.151,2971.1117,
668.241,2966.4135,
665.330,2979.1418,
662.420,2958.3748,
659.509,2962.3791,
656.598,2951.9788,
653.688,2952.8288,
