,PL3010~1,
Wavenumbers [1/cm],Intensity,
3014.167,3.5,
3011.256,-2.1999356,
3008.346,210.26787,
3005.435,242.88516,
3002.525,250.25503,
2999.614,266.16365,
2996.704,266.7299,
2993.793,272.60542,
2990.882,302.75183,
2987.972,283.52018,
2985.061,301.68721,
2982.151,322.14202,
2979.240,314.83078,
2976.329,320.98635,
2973.419,339.53055,
2970.508,346.65001,
2967.598,359.11767,
2964.687,360.09647,
2961.777,374.02996,
2958.866,387.51188,
2955.955,380.60618,
2953.045,387.6544,
2950.134,423.74491,
2947.224,421.24019,
2944.313,448.29772,
2941.403,439.2021,
2938.492,455.20189,
2935.581,447.38712,
2932.671,458.22104,
2929.760,473.12309,
2926.850,472.02256,
2923.939,469.53736,
2921.028,483.89417,
2918.118,487.4005,
2915.207,493.85446,
2912.297,498.48731,
2909.386,508.89416,
2906.476,508.91854,
2903.565,486.0326,
2900.654,497.62839,
2897.744,505.95939,
2894.833,466.79891,
2891.923,480.4199,
2889.012,464.99711,
2886.102,464.23109,
2883.191,456.50094,
2880.280,396.28945,
2877.370,277.29092,
2874.459,230.77076,
2871.549,327.63212,
2868.638,471.28341,
2865.727,483.13841,
2862.817,498.21391,
2859.906,495.09544,
2856.996,516.45924,
2854.085,528.14076,
2851.175,546.54226,
2848.264,542.26016,
2845.353,546.70202,
2842.443,519.28468,
2839.532,545.69395,
2836.622,548.31446,
2833.711,548.90662,
2830.801,543.91764,
2827.890,553.80941,
2824.979,537.858,
2822.069,562.45451,
2819.158,550.51886,
2816.248,571.11973,
2813.337,558.15976,
2810.427,566.97106,
2807.516,562.66563,
2804.605,566.11298,
2801.695,574.15791,
2798.784,581.27823,
2795.874,560.35488,
2792.963,547.07106,
2790.052,554.49657,
2787.142,562.68408,
2784.231,553.46739,
2781.321,546.1286,
2778.410,555.5,
2775.500,566.98793,
2772.589,551.38608,
2769.678,571.17919,
2766.768,559.57183,
2763.857,566.02794,
2760.947,571.95272,
2758.036,576.35994,
2755.126,567.43804,
2752.215,592.73621,
2749.304,593.71222,
2746.394,574.31044,
2743.483,578.05004,
2740.573,580.14606,
2737.662,584.51035,
2734.751,592.05824,
2731.841,591.60806,
2728.930,606.90687,
2726.020,605.62269,
2723.109,606.52075,
2720.199,610.00934,
2717.288,606.25547,
2714.377,617.65804,
2711.467,623.25385,
2708.556,619.38337,
2705.646,634.23247,
2702.735,635.17011,
2699.825,642.90184,
2696.914,626.45179,
2694.003,612.58292,
2691.093,629.48195,
2688.182,627.55482,
2685.272,609.4559,
2682.361,624.04694,
2679.450,630.91563,
2676.540,665.39838,
2673.629,653.19959,
2670.719,653.27358,
2667.808,656.74318,
2664.898,652.20136,
2661.987,658.7002,
2659.076,652.53449,
2656.166,669.4696,
2653.255,670.36053,
2650.345,657.47641,
2647.434,702.27079,
2644.524,669.23377,
2641.613,676.44343,
2638.702,710.12125,
2635.792,675.87686,
2632.881,686.32696,
2629.971,675.70788,
2627.060,696.99906,
2624.149,696.69064,
2621.239,687.5,
2618.328,680.98355,
2615.418,706.20454,
2612.507,697.56716,
2609.597,693.41816,
2606.686,721.54012,
2603.775,708.98811,
2600.865,729.38394,
2597.954,727.5,
2595.044,726.83924,
2592.133,724.88853,
2589.223,714.69262,
2586.312,739.9121,
2583.401,726.98907,
2580.491,741.21151,
2577.580,735.54291,
2574.670,759.00936,
2571.759,755.80308,
2568.848,754.38396,
2565.938,752.83324,
2563.027,762.20684,
2560.117,749.50933,
2557.206,755.44465,
2554.296,783.4405,
2551.385,765.61592,
2548.474,762.53718,
2545.564,769.37338,
2542.653,773.8255,
2539.743,774.21565,
2536.832,767.82711,
2533.922,815.34231,
2531.011,798.62558,
2528.100,775.70208,
2525.190,783.35861,
2522.279,785.43796,
2519.369,793.029,
2516.458,790.96175,
2513.548,801.60012,
2510.637,790.3282,
2507.726,825.38102,
2504.816,815.37599,
2501.905,802.83354,
2498.995,786.33607,
2496.084,801.64635,
2493.173,809.81589,
2490.263,826.85934,
2487.352,832.04093,
2484.442,826.91112,
2481.531,839.44682,
2478.621,839.26778,
2475.710,855.5,
2472.799,852.04712,
2469.889,844.89336,
2466.978,838.397,
2464.068,825.88092,
2461.157,841.53752,
2458.247,843.47066,
2455.336,852.15949,
2452.425,876.57078,
2449.515,842.21726,
2446.604,861.19811,
2443.694,879.31416,
2440.783,892.40653,
2437.872,884.08344,
2434.962,898.71198,
2432.051,895.03701,
2429.141,896.34702,
2426.230,892.82596,
2423.320,925.78632,
2420.409,908.44216,
2417.498,914.32022,
2414.588,901.32513,
2411.677,942.14142,
2408.767,939.32972,
2405.856,951.05719,
2402.946,920.96381,
2400.035,928.58217,
2397.124,934.02943,
2394.214,915.1488,
2391.303,934.72086,
2388.393,922.879,
2385.482,915.41188,
2382.571,885.95517,
2379.661,910.56964,
2376.750,940.44324,
2373.840,969.9718,
2370.929,964.6083,
2368.019,960.96919,
2365.108,977.47644,
2362.197,981.09726,
2359.287,969.52507,
2356.376,987.46302,
2353.466,983.98639,
2350.555,973.74544,
2347.645,971.18612,
2344.734,995.11299,
2341.823,1012.3839,
2338.913,1022.7239,
2336.002,1013.0168,
2333.092,1011.6264,
2330.181,1010.9911,
2327.270,1045.4648,
2324.360,1035.3066,
2321.449,1035.9762,
2318.539,1028.5428,
2315.628,1028.4077,
2312.718,1031.033,
2309.807,1028.3198,
2306.896,1045.043,
2303.986,1052.3636,
2301.075,1038.6489,
2298.165,1057.4523,
2295.254,1034.1247,
2292.344,1085.8651,
2289.433,1090.4382,
2286.522,1068.8527,
2283.612,1098.6927,
2280.701,1087.6705,
2277.791,1069.3416,
2274.880,1097.8458,
2271.969,1118.4424,
2269.059,1099.7071,
2266.148,1096.7705,
2263.238,1120.7896,
2260.327,1145.431,
2257.417,1134.7739,
2254.506,1113.614,
2251.595,1128.5,
2248.685,1124.0808,
2245.774,1168.4553,
2242.864,1142.8242,
2239.953,1148.6379,
2237.043,1152.8896,
2234.132,1167.2662,
2231.221,1164.9986,
2228.311,1146.4523,
2225.400,1207.9371,
2222.490,1192.5848,
2219.579,1212.5514,
2216.669,1207.5429,
