,PL6C60~1,
2737.662,1014.6679,
2734.751,1006.125,
2731.841,1007.9089,
2728.930,1006.269,
2726.020,1011.5637,
2723.109,1021.3103,
2720.199,1014.6904,
2717.288,1040.0739,
2714.377,1047.4122,
2711.467,1048.0756,
2708.556,1063.7738,
2705.646,1084.0265,
2702.735,1067.1302,
2699.825,1074.5705,
2696.914,1068.22,
2694.003,1055.9786,
2691.093,1070.5173,
2688.182,1059.1798,
2685.272,1077.4436,
2682.361,1084.2778,
2679.450,1079.2156,
2676.540,1079.4299,
2673.629,1086.4928,
2670.719,1086.5409,
2667.808,1097.0277,
2664.898,1073.5666,
2661.987,1086.1253,
2659.076,1101.7435,
2656.166,1110.8045,
2653.255,1127.9804,
2650.345,1127.5333,
2647.434,1144.7532,
2644.524,1140.1634,
2641.613,1165.0395,
2638.702,1161.2512,
2635.792,1147.2207,
2632.881,1130.3929,
2629.971,1151.8097,
2627.060,1151.7913,
2624.149,1151.45,
2621.239,1165.1606,
2618.328,1184.2522,
2615.418,1177.5023,
2612.507,1167.4333,
2609.597,1164.0432,
2606.686,1187.631,
2603.775,1206.9266,
2600.865,1207.538,
2597.954,1214.4125,
2595.044,1231.358,
2592.133,1229.6662,
2589.223,1220.3661,
2586.312,1254.5622,
2583.401,1245.2673,
2580.491,1238.9616,
2577.580,1236.1465,
2574.670,1247.1878,
2571.759,1254.7868,
2568.848,1251.9537,
2565.938,1245.2678,
2563.027,1256.125,
2560.117,1272.6484,
2557.206,1276.7006,
2554.296,1298.4911,
2551.385,1270.8689,
2548.474,1281.0142,
2545.564,1293.9351,
2542.653,1301.5143,
2539.743,1308.1004,
2536.832,1311.6353,
2533.922,1330.92,
2531.011,1315.9252,
2528.100,1321.8533,
2525.190,1353.4705,
2522.279,1317.125,
2519.369,1306.8615,
2516.458,1316.4819,
2513.548,1334.2251,
2510.637,1336.5554,
2507.726,1340.0023,
2504.816,1347.1893,
2501.905,1332.9659,
2498.995,1366.3932,
2496.084,1346.4839,
2493.173,1371.4147,
2490.263,1362.1702,
2487.352,1387.8345,
2484.442,1416.656,
2481.531,1428.1146,
2478.621,1387.0917,
2475.710,1451.6496,
2472.799,1395.3043,
2469.889,1414.5184,
2466.978,1400.8056,
2464.068,1403.7018,
2461.157,1425.6226,
2458.247,1415.5515,
2455.336,1418.763,
2452.425,1415.6674,
2449.515,1427.8901,
2446.604,1470.8877,
2443.694,1469.4737,
2440.783,1478.2703,
2437.872,1485.9427,
2434.962,1485.3278,
2432.051,1502.4893,
2429.141,1505.278,
2426.230,1512.5383,
2423.320,1516.611,
2420.409,1516.7401,
2417.498,1536.7317,
2414.588,1551.4747,
2411.677,1527.5912,
2408.767,1532.2835,
2405.856,1529.763,
2402.946,1544.226,
2400.035,1557.2072,
2397.124,1547.4619,
2394.214,1552.3958,
2391.303,1563.5559,
2388.393,1532.5458,
2385.482,1501.0062,
2382.571,1477.2767,
2379.661,1511.4036,
2376.750,1559.125,
2373.840,1614.031,
2370.929,1608.3524,
2368.019,1653.7285,
2365.108,1633.892,
2362.197,1636.9305,
2359.287,1632.9317,
2356.376,1654.0863,
2353.466,1667.0206,
2350.555,1640.1499,
2347.645,1646.5978,
2344.734,1665.7333,
2341.823,1692.727,
2338.913,1682.4071,
2336.002,1717.2374,
2333.092,1716.8722,
2330.181,1714.3705,
2327.270,1719.795,
2324.360,1716.2005,
2321.449,1731.2033,
2318.539,1725.1433,
2315.628,1712.1917,
2312.718,1731.1404,
2309.807,1762.9448,
2306.896,1773.3691,
2303.986,1768.9497,
2301.075,1772.2952,
2298.165,1793.683,
2295.254,1758.0083,
2292.344,1773.7059,
2289.433,1770.8277,
2286.522,1777.5581,
2283.612,1813.0779,
2280.701,1815.412,
2277.791,1860.3654,
2274.880,1866.125,
2271.969,1863.4172,
2269.059,1874.2068,
2266.148,1870.8045,
2263.238,1892.1134,
2260.327,1879.5388,
2257.417,1892.7161,
2254.506,1912.2703,
2251.595,1908.5504,
2248.685,1920.7,
2245.774,1948.4543,
2242.864,1946.4392,
2239.953,1923.9457,
2237.043,1947.6589,
2234.132,1988.8912,
2231.221,1963.8845,
2228.311,1971.741,
2225.400,1990.4346,
2222.490,2011.894,
2219.579,2047.8422,
2216.669,2033.5892,
2213.758,2086.1329,
2210.847,2070.6288,
2207.937,2109.0891,
2205.026,2139.6813,
2202.116,2127.729,
2199.205,2145.4128,
2196.294,2143.497,
2193.384,2185.2026,
2190.473,2214.8527,
2187.563,2259.1782,
2184.652,2275.6976,
2181.742,2332.8327,
2178.831,2413.9111,
2175.920,2496.8299,
2173.010,2617.8812,
2170.099,2711.3844,
2167.189,2900.6703,
2164.278,2997.5481,
2161.368,3188.6884,
2158.457,3379.6954,
2155.546,3572.3291,
2152.636,3803.7364,
2149.725,4002.4202,
2146.815,4181.0196,
2143.904,4281.6677,
2140.993,4411.8972,
2138.083,4532.2221,
2135.172,4540.528,
2132.262,4528.4261,
2129.351,4534.2663,
2126.441,4448.7267,
2123.530,4300.0935,
2120.619,4092.5024,
2117.709,3857.2232,
2114.798,3637.0281,
2111.888,3412.6179,
2108.977,3192.1316,
2106.067,3040.6029,
2103.156,2840.437,
2100.245,2706.0654,
2097.335,2604.9836,
2094.424,2545.2853,
2091.514,2454.8639,
2088.603,2389.9406,
2085.692,2394.6678,
2082.782,2345.7156,
2079.871,2272.265,
2076.961,2344.313,
2074.050,2282.3189,
2071.140,2283.5505,
2068.229,2262.7774,
2065.318,2259.5833,
2062.408,2263.9654,
2059.497,2214.6726,
2056.587,2192.16,
2053.676,2204.8241,
2050.766,2180.4344,
2047.855,2177.5554,
2044.944,2163.7115,
2042.034,2206.2869,
2039.123,2214.5627,
2036.213,2188.145,
2033.302,2204.3203,
2030.391,2200.2273,
2027.481,2225.3198,
2024.570,2223.7968,
2021.660,2231.4746,
2018.749,2221.201,
2015.839,2223.2595,
2012.928,2220.2173,
2010.017,2219.137,
2007.107,2232.4016,
2004.196,2229.4346,
2001.286,2214.9342,
1998.375,2204.0837,
1995.465,2159.9286,
1992.554,2155.0132,
1989.643,2172.5374,
1986.733,2184.4294,
1983.822,2168.7395,
1980.912,2142.887,
1978.001,2131.7094,
1975.090,2129.3891,
1972.180,2110.883,
1969.269,2141.9009,
1966.359,2139.368,
1963.448,2114.9757,
1960.538,2141.7739,
1957.627,2141.9919,
1954.716,2137.2399,
1951.806,2160.2933,
1948.895,2109.5683,
1945.985,2123.7296,
1943.074,2087.6859,
1940.164,2088.4134,
1937.253,2075.0731,
1934.342,2067.1934,
1931.432,2061.8474,
1928.521,2087.1924,
1925.611,2082.3395,
1922.700,2039.8847,
1919.790,2030.2637,
1916.879,2064.5443,
1913.968,2063.1299,
1911.058,2074.4913,
1908.147,2032.4244,
1905.237,2076.4484,
1902.326,2011.762,
1899.415,1994.1933,
1896.505,1936.0767,
1893.594,1956.0154,
1890.684,2015.8438,
1887.773,2040.0129,
1884.863,2061.2594,
1881.952,2073.52,
1879.041,2065.0471,
1876.131,2067.0113,
1873.220,2022.7974,
1870.310,2067.1787,
1867.399,2042.5888,
1864.489,2052.6313,
1861.578,2066.6194,
1858.667,2084.4992,
1855.757,2096.5522,
1852.846,2072.6583,
1849.936,2084.8698,
1847.025,2092.1152,
1844.114,2125.2614,
1841.204,2109.576,
1838.293,2127.5959,
1835.383,2130.3695,
1832.472,2130.5789,
1829.562,2157.6503,
1826.651,2148.2955,
1823.740,2136.9411,
1820.830,2137.6683,
1817.919,2144.64,
1815.009,2186.368,
1812.098,2190.4321,
1809.188,2189.187,
1806.277,2172.5012,
1803.366,2184.857,
1800.456,2229.1142,
1797.545,2244.3733,
1794.635,2231.2531,
1791.724,2257.1444,
1788.813,2238.1134,
1785.903,2201.8905,
1782.992,2149.0831,
1780.082,1964.9483,
1777.171,1818.0987,
1774.261,1783.2713,
1771.350,2003.935,
1768.439,2204.6188,
1765.529,2277.5853,
1762.618,2302.0469,
1759.708,2293.212,
1756.797,2318.6402,
1753.887,2354.6133,
1750.976,2345.1283,
1748.065,2323.595,
1745.155,2338.6475,
1742.244,2345.1522,
1739.334,2401.325,
1736.423,2406.2222,
1733.512,2458.9748,
1730.602,2503.8175,
1727.691,2468.9037,
1724.781,2520.6243,
1721.870,2505.1296,
1718.960,2488.9027,
1716.049,2529.0737,
1713.138,2546.53,
1710.228,2529.8488,
1707.317,2586.3913,
1704.407,2601.3122,
1701.496,2612.152,
1698.586,2608.5051,
1695.675,2648.3605,
1692.764,2706.9816,
1689.854,2718.7352,
1686.943,2638.9242,
1684.033,2803.8532,
1681.122,2798.2949,
1678.211,2849.6301,
1675.301,2863.0849,
1672.390,2926.1579,
1669.480,2938.0957,
1666.569,3058.29,
1663.659,3072.3663,
1660.748,3149.5738,
1657.837,3273.0753,
1654.927,3227.2027,
1652.016,3276.2072,
1649.106,3440.2719,
1646.195,3447.8273,
1643.285,3520.11,
1640.374,3649.7557,
1637.463,3729.5478,
1634.553,3918.1791,
1631.642,4057.8069,
1628.732,4303.0968,
1625.821,4466.3226,
1622.911,4766.4232,
1620.000,5118.6525,
1617.089,5458.319,
1614.179,5849.9574,
1611.268,6244.3282,
1608.358,6574.6266,
1605.447,6780.5837,
1602.536,6902.0877,
1599.626,6938.6429,
1596.715,6842.1965,
1593.805,6785.6197,
1590.894,6814.4711,
1587.984,6716.9261,
1585.073,6608.386,
1582.162,6529.5085,
1579.252,6456.5707,
1576.341,6407.8782,
1573.431,6425.7529,
1570.520,6386.498,
1567.610,6360.9484,
1564.699,6300.5727,
1561.788,6187.5766,
1558.878,6065.1451,
1555.967,5934.9533,
1553.057,5824.9705,
1550.146,5656.3835,
1547.235,5517.6343,
1544.325,5425.965,
1541.414,5333.2795,
1538.504,5255.214,
1535.593,5190.5017,
1532.683,5071.1371,
1529.772,4965.0876,
1526.861,4941.0319,
1523.951,4937.2519,
1521.040,4938.5808,
1518.130,4858.6761,
1515.219,4798.5666,
1512.309,4737.4268,
1509.398,4699.5018,
1506.487,4611.9918,
1503.577,4553.1573,
1500.666,4520.7233,
1497.756,4442.6924,
1494.845,4400.0044,
1491.934,4372.662,
1489.024,4231.1755,
1486.113,4240.9604,
1483.203,4155.9727,
1480.292,4088.2747,
1477.382,4045.7951,
1474.471,3923.0182,
1471.560,3857.647,
1468.650,3793.5129,
1465.739,3761.4391,
1462.829,3743.3982,
1459.918,3720.8652,
1457.008,3690.8324,
1454.097,3670.7385,
1451.186,3687.8387,
1448.276,3714.125,
1445.365,3733.4141,
1442.455,3749.5262,
1439.544,3688.6118,
1436.633,3697.6583,
1433.723,3669.8667,
1430.812,3685.948,
1427.902,3644.5014,
1424.991,3576.2625,
1422.081,3623.6688,
1419.170,3748.2294,
1416.259,3712.0407,
1413.349,3680.244,
1410.438,3702.1162,
1407.528,3664.5569,
1404.617,3628.3181,
1401.707,3633.2538,
1398.796,3638.4047,
1395.885,3628.1643,
1392.975,3615.1039,
1390.064,3593.8242,
1387.154,3576.1348,
1384.243,3603.2637,
1381.332,3621.133,
1378.422,3610.1004,
1375.511,3706.5889,
1372.601,3981.8314,
1369.690,3947.6911,
1366.780,4106.8285,
1363.869,4202.7049,
1360.958,4245.2326,
1358.048,4327.7291,
1355.137,4419.2311,
1352.227,4521.2626,
1349.316,4653.6717,
1346.406,4771.9051,
1343.495,4865.5049,
1340.584,4976.2674,
1337.674,5018.2371,
1334.763,5095.6423,
1331.853,5135.5132,
1328.942,5204.7243,
1326.032,5304.4745,
1323.121,5377.7335,
1320.210,5522.6499,
1317.300,5630.3924,
1314.389,5770.0716,
1311.479,5925.9887,
1308.568,6040.8198,
1305.657,6180.3165,
1302.747,6358.9017,
1299.836,6528.0663,
1296.926,6763.0044,
1294.015,6911.0155,
1291.105,7137.2604,
1288.194,7393.1693,
1285.283,7576.8575,
1282.373,7766.3432,
1279.462,7978.8872,
1276.552,8120.1094,
1273.641,8187.3547,
1270.731,8233.3608,
1267.820,8221.0232,
1264.909,8193.9935,
1261.999,8220.9932,
1259.088,8189.9811,
1256.178,8027.9677,
1253.267,7882.9769,
1250.356,7667.6527,
1247.446,7390.2652,
1244.535,7089.6165,
1241.625,6808.0883,
1238.714,6561.4164,
1235.804,6335.9748,
1232.893,6138.1589,
1229.982,5980.752,
1227.072,5881.1676,
1224.161,5786.7126,
1221.251,5658.4486,
1218.340,5578.0172,
1215.430,5490.7124,
1212.519,5439.0305,
1209.608,5401.4981,
1206.698,5315.8055,
1203.787,5278.4466,
1200.877,5323.307,
1197.966,5406.9289,
1195.055,5516.0746,
1192.145,5700.1719,
1189.234,5882.2883,
1186.324,5971.8543,
1183.413,6003.257,
1180.503,6044.0584,
1177.592,6067.7508,
1174.681,5989.0154,
1171.771,5933.4547,
1168.860,5947.7441,
1165.950,5927.3552,
1163.039,5878.1256,
1160.129,5934.6265,
1157.218,5889.0549,
1154.307,5779.0437,
1151.397,5764.826,
1148.486,5737.2316,
1145.576,5695.9663,
1142.665,5646.2432,
1139.754,5615.2753,
1136.844,5535.5932,
1133.933,5489.4623,
1131.023,5475.3482,
1128.112,5441.8435,
1125.202,5401.2023,
1122.291,5437.1196,
1119.380,5422.8652,
1116.470,5396.3893,
1113.559,5409.3632,
1110.649,5399.7184,
1107.738,5387.8385,
1104.828,5380.3801,
1101.917,5384.8887,
1099.006,5394.28,
1096.096,5327.2436,
1093.185,5296.5135,
1090.275,5400.1394,
1087.364,5473.8397,
1084.453,5551.2465,
1081.543,5605.5187,
1078.632,5629.8402,
1075.722,5645.4832,
1072.811,5622.8625,
1069.901,5647.3138,
1066.990,5600.6251,
1064.079,5548.2942,
1061.169,5519.7359,
1058.258,5501.5379,
1055.348,5509.7598,
1052.437,5556.5815,
1049.527,5518.5278,
1046.616,5528.9537,
1043.705,5634.949,
1040.795,5602.913,
1037.884,5610.6184,
1034.974,5670.2564,
1032.063,5708.9016,
1029.153,5744.0718,
1026.242,5776.9401,
1023.331,5777.2917,
1020.421,5820.3453,
1017.510,5890.6704,
1014.600,5948.0422,
1011.689,5978.2518,
1008.778,6008.2937,
1005.868,6080.6231,
1002.957,6247.5318,
1000.047,6462.4051,
997.136,6728.1171,
994.226,6874.9402,
991.315,6893.5186,
988.404,6899.2078,
985.494,6852.5688,
982.583,6827.7286,
979.673,6831.4415,
976.762,6844.1057,
973.852,6841.4008,
970.941,6845.1296,
968.030,6890.339,
965.120,6931.057,
962.209,6914.8587,
959.299,6924.1652,
956.388,6930.2449,
953.477,6938.9345,
950.567,6955.6149,
947.656,6966.78,
944.746,6933.6473,
941.835,7013.1063,
938.925,7042.6538,
936.014,7012.7172,
933.103,6950.9367,
930.193,6883.5464,
927.282,6810.5128,
924.372,6762.3132,
921.461,6544.0417,
918.551,6487.2958,
915.640,6445.0324,
912.729,6331.5551,
909.819,6230.4595,
906.908,6240.5686,
903.998,6223.627,
901.087,6241.4027,
898.176,6259.3741,
895.266,6297.8171,
892.355,6384.3022,
889.445,6470.7467,
886.534,6494.5014,
883.624,6576.5007,
880.713,6651.381,
877.802,6641.2693,
874.892,6482.8733,
871.981,6157.4297,
869.071,5958.6015,
866.160,6060.0471,
863.250,6312.459,
860.339,6502.2338,
857.428,6522.7074,
854.518,6482.2384,
851.607,6313.3284,
848.697,6063.3357,
845.786,5954.8215,
842.875,6053.3877,
839.965,6274.1159,
837.054,6379.8507,
834.144,6444.4934,
831.233,6396.4627,
828.323,6373.5436,
825.412,6323.4936,
822.501,6187.231,
819.591,6104.5911,
816.680,6086.9006,
813.770,5985.3906,
810.859,5873.4274,
807.949,5810.8811,
805.038,5810.7577,
802.127,5749.8463,
799.217,5701.6377,
796.306,5673.5033,
793.396,5659.2318,
790.485,5645.1229,
787.574,5618.4567,
784.664,5706.2087,
781.753,5803.3141,
778.843,5874.0002,
775.932,5932.3591,
773.022,5978.1916,
770.111,5894.7987,
767.200,5862.4791,
764.290,5806.739,
761.379,5782.7594,
758.469,5776.5242,
755.558,5691.3438,
752.648,5698.6752,
749.737,5694.9027,
746.826,5665.5504,
743.916,5590.1698,
741.005,5461.1029,
738.095,5345.8164,
735.184,5184.1076,
732.274,5160.3601,
729.363,5271.8116,
726.452,5446.0816,
723.542,5539.9712,
720.631,5623.108,
717.721,5680.35,
714.810,5720.3522,
711.899,5755.8478,
708.989,5801.8425,
706.078,5791.7081,
703.168,5732.0462,
700.257,5714.1033,
697.347,5735.4734,
694.436,5713.4447,
691.525,5651.5517,
688.615,5665.7971,
685.704,5654.4966,
682.794,5639.4226,
679.883,5710.783,
676.973,5747.646,
674.062,5780.6483,
671.151,5795.125,
668.241,5785.1186,
665.330,5749.7216,
662.420,5677.8357,
659.509,5675.8236,
656.598,5715.5812,
653.688,5770.0872,
650.777,5812.8252,
647.867,5892.458,
644.956,5840.7802,
642.046,5692.4025,
639.135,5555.9112,
636.224,5604.2046,
633.314,5620.0833,
630.403,5629.4459,
627.493,5648.488,
624.582,5673.6547,
621.672,5676.0307,
618.761,5635.8482,
615.850,5642.4096,
612.940,5666.6634,
610.029,5686.15,
607.119,5704.3115,
604.208,5706.835,
601.297,5694.6621,
598.387,5668.6533,
595.476,5635.7935,
592.566,5642.8771,
589.655,5630.5193,
586.745,5591.8793,
583.834,5557.9321,
580.923,5581.7554,
578.013,5520.5461,
575.102,5553.4536,
572.192,5594.0551,
569.281,5604.64,
566.371,5624.2056,
563.460,5621.8922,
560.549,5645.9508,
557.639,5676.8849,
554.728,5689.2929,
551.818,5723.6268,
548.907,5807.3016,
545.996,5850.6819,
543.086,5845.648,
540.175,5861.9996,
537.265,5867.4707,
534.354,5885.6808,
531.444,5893.2079,
528.533,5878.9542,
525.622,6003.1057,
522.712,6040.4398,
519.801,6093.3325,
516.891,6185.9666,
513.980,6274.2363,
511.070,6311.0032,
508.159,6367.0611,
505.248,6438.1583,
502.338,6512.276,
499.427,6688.2537,
496.517,6770.1957,
493.606,6859.7125,
490.695,6986.1206,
487.785,7007.6747,
484.874,6983.9836,
481.964,6972.4472,
479.053,6969.403,
476.143,6937.1485,
473.232,6894.119,
470.321,6923.8632,
467.411,6963.2609,
464.500,6940.3831,
461.590,7069.0274,
458.679,7097.4209,
455.769,7133.3436,
452.858,7233.3171,
449.947,7312.002,
447.037,7379.0929,
444.126,7435.0462,
441.216,7490.9256,
438.305,7587.6909,
435.395,7588.0123,
432.484,7589.0433,
429.573,7595.865,
426.663,7577.6216,
423.752,7206.4929,
420.842,6732.3817,
417.931,6368.8211,
415.020,6402.9472,
412.110,7232.3111,
409.199,7696.027,
406.289,7865.8308,
403.378,7873.6127,
400.468,7722.4138,
397.557,7781.5823,
394.646,7932.6846,
391.736,8067.7769,
388.825,8088.1412,
385.915,8159.5848,
383.004,8212.5563,
380.094,8208.726,
377.183,8357.7163,
374.272,8407.2667,
371.362,8452.3876,
368.451,8543.4867,
365.541,8532.9792,
362.630,8532.31,
359.719,8552.179,
356.809,8598.2513,
353.898,8649.9184,
350.988,8657.6152,
348.077,8636.7333,
345.167,8603.0984,
342.256,8681.5405,
339.345,8661.6104,
336.435,8633.008,
333.524,8656.5948,
330.614,8671.4979,
327.703,8717.7108,
324.793,8754.5471,
321.882,8747.3774,
318.971,8851.4594,
316.061,8957.9305,
313.150,9040.4393,
310.240,9067.1554,
307.329,9171.7474,
304.418,9250.0572,
301.508,9260.648,
298.597,9134.7771,
295.687,9170.1773,
292.776,9203.7917,
289.866,9259.9818,
286.955,9449.0955,
284.044,9574.1624,
281.134,9645.5662,
278.223,9682.3042,
275.313,9765.5689,
272.402,9843.5389,
269.492,9846.251,
266.581,9759.9643,
263.670,9785.6956,
260.760,9885.5868,
257.849,10010.672,
254.939,10126.626,
252.028,10208.472,
249.117,10249.175,
246.207,10303.174,
243.296,10465.686,
240.386,10466.8,
237.475,10457.741,
234.565,10455.284,
231.654,10443.598,
228.743,10468.167,
225.833,10478.673,
222.922,10454.509,
220.012,10398.41,
217.101,10430.178,
214.191,10495.239,
211.280,10538.886,
208.369,10482.917,
205.459,10489.259,
202.548,10538.991,
199.638,10520.85,
196.727,10502.143,
193.816,10494.436,
190.906,10502.836,
187.995,10523.109,
185.085,10573.628,
182.174,10633.878,
179.264,10677.244,
176.353,10696.863,
173.442,10755.521,
170.532,10832.28,
167.621,10730.622,
164.711,10552.813,
161.800,10282.2,
158.890,9887.0698,
155.979,9262.8397,
153.068,8619.2645,
150.158,7900.0797,
147.247,6841.818,
144.337,5692.1542,
141.426,4535.8737,
138.516,3411.0714,
135.605,2447.3583,
132.694,1679.6247,
129.784,1098.3252,
126.873,735.03921,
123.963,502.9235,
121.052,337.79872,
118.141,223.5744,
115.231,184.04363,
112.320,151.17956,
109.410,124.57976,
106.499,106.06373,
103.589,97.08271,
100.678,89.322296,
97.767,79.36917,
94.857,71.50212,
91.946,69.737443,
89.036,71.221817,
86.125,65.548175,
83.215,59.877637,
80.304,54.688404,
77.393,50.439384,
74.483,48.159595,
71.572,45.313239,
68.662,41.986465,
65.751,40.573563,
62.840,33.862874,
59.930,28.248717,
57.019,32.479209,
54.109,25.95907,
51.198,22.029828,
48.288,24.091025,
45.377,19.870757,
42.466,18.125,
39.556,18.585474,
36.645,21.394235,
33.735,20.048006,
30.824,18.345887,
27.914,19.047062,
25.003,22.238187,
22.092,24.447905,
19.182,24.667343,
16.271,10.67754,
13.361,-47.557247,
10.450,-176.00362,
7.539,-502.11689,
4.629,-821.28654,
1.718,-995.7596,
-1.192,-848.6621,
-4.103,-549.1317,
-7.013,-256.90683,
-9.924,-2.875,
