,PLIQUI~2,
Wavenumbers [1/cm],Intensity,
68.662,46.153663,
65.751,42.621407,
62.840,39.573192,
59.930,37.312714,
57.019,36.607632,
54.109,37.097161,
51.198,37.198391,
48.288,36.494338,
45.377,35.790959,
42.466,35.087781,
39.556,34.845356,
36.645,36.951926,
33.735,40.615491,
30.824,40.628469,
27.914,31.513191,
25.003,32.367912,
22.092,34.791618,
19.182,38.186486,
16.271,59.17119,
13.361,165.69971,
10.450,402.78148,
7.539,997.04786,
4.629,1514.4765,
1.718,1814.73,
-1.192,1685.0611,
-4.103,1028.0164,
-7.013,427.52624,
-9.924,-0.5,
