,PL22D5~1,
Raman shift [1/cm],Intensity,
1864.489,567.81345,
1861.578,557.41642,
1858.667,534.79264,
1855.757,555.12858,
1852.846,555.1455,
1849.936,569.24111,
1847.025,576.94738,
1844.114,562.40964,
1841.204,550.71591,
1838.293,560.64412,
1835.383,550.7645,
1832.472,575.2537,
1829.562,560.46249,
1826.651,550.64655,
1823.740,569.41238,
1820.830,582.06994,
1817.919,574.35248,
1815.009,587.53721,
1812.098,582.04626,
1809.188,579.24904,
1806.277,604.54957,
1803.366,566.69063,
1800.456,600.83944,
1797.545,609.06847,
1794.635,571.31803,
1791.724,588.76574,
1788.813,613.94017,
1785.903,640.02049,
1782.992,575.41711,
1780.082,574.47198,
1777.171,543.45744,
1774.261,554.72529,
1771.350,586.85275,
1768.439,604.36005,
1765.529,612.76111,
1762.618,625.61878,
1759.708,639.59238,
1756.797,635.97348,
1753.887,612.68768,
1750.976,624.42866,
1748.065,636.75173,
1745.155,618.07349,
1742.244,633.29978,
1739.334,633.485,
1736.423,637.31003,
1733.512,641.125,
1730.602,662.81749,
1727.691,654.00413,
1724.781,655.41761,
1721.870,680.46323,
1718.960,668.03589,
1716.049,643.15063,
1713.138,703.24969,
1710.228,675.83193,
1707.317,716.12271,
1704.407,723.0234,
1701.496,681.1938,
1698.586,688.21281,
1695.675,683.51075,
1692.764,679.33811,
1689.854,701.12895,
1686.943,747.5399,
1684.033,722.79558,
1681.122,728.02305,
1678.211,755.85851,
1675.301,760.11267,
1672.390,784.1908,
1669.480,806.56621,
1666.569,860.61716,
1663.659,821.43532,
1660.748,840.68417,
1657.837,868.95004,
1654.927,863.11647,
1652.016,945.76051,
1649.106,931.41877,
1646.195,943.98815,
1643.285,980.28711,
1640.374,1030.6058,
1637.463,1052.7647,
1634.553,1034.3959,
1631.642,1119.7765,
1628.732,1179.5161,
1625.821,1245.1531,
1622.911,1287.8827,
1620.000,1373.0415,
1617.089,1367.2643,
1614.179,1516.782,
1611.268,1571.1917,
1608.358,1697.038,
1605.447,1762.5255,
1602.536,1788.4903,
1599.626,1768.9665,
1596.715,1737.1742,
1593.805,1766.3209,
1590.894,1768.3637,
1587.984,1765.5267,
1585.073,1723.435,
1582.162,1678.5551,
1579.252,1635.9381,
1576.341,1672.1835,
1573.431,1622.0374,
1570.520,1606.6538,
1567.610,1576.5755,
1564.699,1556.6996,
1561.788,1509.4634,
1558.878,1463.1317,
1555.967,1452.7677,
1553.057,1412.6599,
1550.146,1369.4596,
1547.235,1328.7893,
1544.325,1318.1735,
1541.414,1349.4276,
