,PL38E3~1,
Wavenumbers [1/cm],Intensity,
3014.167,1.875,
3011.256,-1.2250215,
3008.346,307.34422,
3005.435,343.10822,
3002.525,360.42254,
2999.614,379.7179,
2996.704,383.75027,
2993.793,390.34274,
2990.882,409.79106,
2987.972,410.92545,
2985.061,435.50556,
2982.151,443.30692,
2979.240,477.35693,
2976.329,485.62637,
2973.419,492.6904,
2970.508,497.42497,
2967.598,520.06616,
2964.687,519.57677,
2961.777,521.21694,
2958.866,551.87648,
2955.955,567.32852,
2953.045,564.01149,
2950.134,597.79048,
2947.224,578.55466,
2944.313,637.67272,
2941.403,633.79152,
2938.492,642.85331,
2935.581,645.55227,
2932.671,642.79777,
2929.760,657.40962,
2926.850,667.35244,
2923.939,679.39839,
2921.028,688.68109,
2918.118,702.75662,
2915.207,714.10916,
2912.297,698.93424,
2909.386,695.23997,
2906.476,707.4789,
2903.565,721.61722,
2900.654,719.32191,
2897.744,694.66127,
2894.833,685.70991,
2891.923,695.2532,
2889.012,675.04263,
2886.102,661.60609,
2883.191,633.89482,
2880.280,561.26252,
2877.370,405.17176,
2874.459,344.61124,
2871.549,489.2181,
2868.638,674.97799,
2865.727,677.51341,
2862.817,728.29075,
2859.906,719.04024,
2856.996,743.83877,
2854.085,727.2279,
2851.175,760.53772,
2848.264,752.71833,
2845.353,745.52993,
2842.443,739.45829,
2839.532,748.4422,
2836.622,748.41992,
2833.711,756.39307,
2830.801,731.70293,
2827.890,750.60402,
2824.979,769.13487,
2822.069,773.12519,
2819.158,788.41408,
2816.248,786.84026,
2813.337,795.83355,
2810.427,792.30199,
2807.516,811.76703,
2804.605,796.6274,
2801.695,789.57237,
2798.784,805.69223,
2795.874,805.75101,
2792.963,786.58926,
2790.052,788.87436,
2787.142,776.26985,
2784.231,777.2306,
2781.321,783.74928,
2778.410,781.46003,
2775.500,783.93845,
2772.589,802.91247,
2769.678,788.80332,
2766.768,785.00509,
2763.857,792.19485,
2760.947,820.84348,
2758.036,815.875,
2755.126,824.78312,
2752.215,808.96128,
2749.304,808.98111,
2746.394,814.29838,
2743.483,830.17494,
2740.573,814.37267,
2737.662,820.77884,
2734.751,833.10798,
2731.841,847.36218,
2728.930,834.16298,
2726.020,833.62963,
2723.109,839.81275,
2720.199,864.30624,
2717.288,863.15602,
2714.377,879.16222,
2711.467,859.61237,
2708.556,876.96005,
2705.646,886.48065,
2702.735,880.21521,
2699.825,898.61323,
2696.914,907.63681,
2694.003,897.74655,
2691.093,888.83891,
2688.182,881.92982,
2685.272,885.06988,
2682.361,896.51037,
2679.450,897.82971,
2676.540,916.81403,
2673.629,908.89745,
2670.719,902.08665,
2667.808,893.40999,
2664.898,907.77091,
2661.987,912.64154,
2659.076,917.47629,
2656.166,934.66712,
2653.255,937.142,
2650.345,929.2035,
2647.434,970.58892,
2644.524,947.99486,
2641.613,958.56136,
2638.702,957.08015,
2635.792,972.53302,
2632.881,972.73191,
2629.971,971.53265,
2627.060,965.37469,
2624.149,969.7125,
2621.239,962.10573,
2618.328,961.10423,
2615.418,975.60226,
2612.507,965.62988,
2609.597,970.4259,
2606.686,992.48544,
2603.775,988.95436,
2600.865,997.57811,
2597.954,1007.3,
2595.044,1006.1168,
2592.133,1026.875,
2589.223,1023.3087,
2586.312,1019.4378,
2583.401,1032.7728,
2580.491,1054.9278,
2577.580,1033.8965,
2574.670,1045.7681,
2571.759,1029.6627,
2568.848,1030.3999,
2565.938,1034.1607,
2563.027,1039.0704,
2560.117,1066.3891,
2557.206,1050.0411,
2554.296,1062.2777,
2551.385,1078.255,
2548.474,1081.0601,
2545.564,1073.0966,
2542.653,1069.0327,
2539.743,1088.6778,
2536.832,1101.0993,
2533.922,1104.7173,
2531.011,1097.0748,
2528.100,1097.544,
2525.190,1098.409,
2522.279,1095.0157,
2519.369,1093.6488,
2516.458,1101.1094,
2513.548,1120.5386,
2510.637,1109.1661,
2507.726,1117.3211,
2504.816,1105.9393,
2501.905,1109.5707,
2498.995,1138.6947,
2496.084,1086.3664,
2493.173,1120.1909,
2490.263,1132.4479,
2487.352,1154.7899,
2484.442,1146.9627,
2481.531,1180.923,
2478.621,1179.785,
2475.710,1185.852,
2472.799,1182.875,
2469.889,1183.8445,
2466.978,1188.4832,
2464.068,1164.9754,
2461.157,1171.1801,
2458.247,1165.4192,
2455.336,1183.4269,
2452.425,1205.8137,
2449.515,1199.979,
2446.604,1203.2921,
2443.694,1203.5962,
2440.783,1219.5912,
2437.872,1218.4065,
2434.962,1254.1469,
2432.051,1261.3569,
2429.141,1239.4579,
2426.230,1259.2674,
2423.320,1276.1041,
2420.409,1263.8172,
2417.498,1270.2935,
2414.588,1292.0346,
2411.677,1292.1977,
2408.767,1295.8159,
2405.856,1282.7512,
2402.946,1286.9286,
2400.035,1296.8656,
2397.124,1310.875,
2394.214,1304.0626,
2391.303,1289.3391,
