,PL3F62~1,
Wavenumbers [1/cm],Intensity,
1913.968,1679.675,
1911.058,1678.2665,
1908.147,1613.5034,
1905.237,1683.2499,
1902.326,1637.1885,
1899.415,1628.2731,
1896.505,1569.5814,
1893.594,1613.5489,
1890.684,1652.7827,
1887.773,1642.7761,
1884.863,1651.3331,
1881.952,1667.7249,
1879.041,1673.776,
1876.131,1649.5043,
1873.220,1657.697,
1870.310,1684.8127,
1867.399,1661.1658,
1864.489,1694.4913,
1861.578,1638.5632,
1858.667,1646.5793,
1855.757,1705.7428,
1852.846,1712.4936,
1849.936,1693.9372,
1847.025,1677.0371,
1844.114,1711.9688,
1841.204,1722.1626,
1838.293,1731.2458,
1835.383,1715.169,
1832.472,1727.623,
1829.562,1747.3888,
1826.651,1744.3311,
1823.740,1755.1255,
1820.830,1772.0966,
1817.919,1740.7318,
1815.009,1795.2551,
1812.098,1764.4587,
1809.188,1777.5717,
1806.277,1753.3254,
1803.366,1756.4487,
1800.456,1798.7942,
1797.545,1819.147,
1794.635,1839.0089,
1791.724,1821.6722,
1788.813,1854.3405,
1785.903,1809.5079,
1782.992,1749.0197,
1780.082,1698.6616,
1777.171,1623.069,
1774.261,1590.5554,
1771.350,1696.0063,
1768.439,1826.0087,
1765.529,1860.5685,
1762.618,1869.9969,
1759.708,1858.8476,
1756.797,1876.7879,
1753.887,1910.0066,
1750.976,1919.4156,
1748.065,1930.28,
1745.155,1923.5307,
1742.244,1903.183,
1739.334,1957.3735,
1736.423,1956.0753,
1733.512,1975.7664,
1730.602,1981.7659,
1727.691,2001.2445,
1724.781,2017.1889,
1721.870,2005.2642,
1718.960,2004.2167,
1716.049,2025.7244,
1713.138,2043.4299,
1710.228,2043.1391,
1707.317,2118.8231,
1704.407,2099.1029,
1701.496,2119.4502,
1698.586,2105.1183,
1695.675,2128.0784,
1692.764,2215.9017,
1689.854,2183.439,
1686.943,2163.3908,
1684.033,2238.8128,
1681.122,2244.682,
1678.211,2278.4264,
1675.301,2299.6852,
1672.390,2371.8427,
1669.480,2403.103,
1666.569,2447.0293,
1663.659,2469.6156,
1660.748,2523.8903,
1657.837,2631.6784,
1654.927,2585.554,
1652.016,2663.2285,
1649.106,2764.0475,
1646.195,2816.4693,
1643.285,2848.6211,
1640.374,2972.3772,
1637.463,3004.8125,
1634.553,3173.2721,
1631.642,3276.6718,
1628.732,3452.8047,
1625.821,3629.9351,
1622.911,3911.1553,
1620.000,4099.3688,
1617.089,4414.4017,
1614.179,4783.231,
1611.268,5010.385,
1608.358,5327.5793,
1605.447,5482.294,
1602.536,5610.9634,
1599.626,5609.6307,
1596.715,5603.3044,
1593.805,5516.8941,
1590.894,5499.7046,
1587.984,5400.0155,
1585.073,5337.9551,
1582.162,5220.3799,
1579.252,5142.2872,
1576.341,5128.9489,
1573.431,5182.0058,
1570.520,5131.0136,
1567.610,5051.1412,
1564.699,5041.6254,
1561.788,4911.9485,
1558.878,4846.8741,
1555.967,4739.6863,
1553.057,4651.6641,
1550.146,4568.452,
1547.235,4476.2109,
1544.325,4386.0245,
1541.414,4267.5218,
1538.504,4190.4463,
1535.593,4144.2052,
1532.683,4068.1609,
1529.772,3972.7258,
1526.861,3929.6827,
1523.951,3943.9958,
1521.040,3930.2765,
1518.130,3929.4248,
1515.219,3839.9904,
1512.309,3815.8581,
1509.398,3760.2009,
1506.487,3672.2706,
1503.577,3601.5708,
1500.666,3612.4456,
1497.756,3519.5462,
1494.845,3480.9901,
1491.934,3486.6996,
1489.024,3471.2997,
1486.113,3321.4683,
1483.203,3293.763,
1480.292,3248.4759,
1477.382,3180.9396,
1474.471,3100.7554,
