,PL275E~1,
2219.579,1348.3493,
2216.669,1348.8631,
2213.758,1352.6796,
2210.847,1393.6772,
2207.937,1380.3522,
2205.026,1432.7085,
2202.116,1438.3877,
2199.205,1471.8498,
2196.294,1475.937,
2193.384,1508.3475,
2190.473,1546.2565,
2187.563,1553.8342,
2184.652,1657.5623,
2181.742,1718.8307,
2178.831,1781.8265,
2175.920,1873.5936,
2173.010,1967.6301,
2170.099,2083.3646,
2167.189,2241.9921,
2164.278,2343.369,
2161.368,2456.9439,
2158.457,2581.2389,
2155.546,2733.0693,
2152.636,2832.2099,
2149.725,2939.7642,
2146.815,3079.1371,
2143.904,3112.1668,
2140.993,3105.6447,
2138.083,3139.527,
2135.172,3103.5345,
2132.262,3067.4762,
2129.351,2963.7331,
2126.441,2863.5787,
2123.530,2739.3424,
2120.619,2622.6421,
2117.709,2439.2252,
2114.798,2334.6438,
2111.888,2180.2538,
2108.977,2045.8783,
2106.067,1939.0205,
2103.156,1895.8985,
2100.245,1802.3317,
2097.335,1728.6787,
2094.424,1679.296,
2091.514,1628.1572,
2088.603,1614.3059,
2085.692,1604.1929,
2082.782,1596.3068,
2079.871,1573.6597,
2076.961,1571.2458,
2074.050,1554.7447,
2071.140,1541.8923,
2068.229,1539.375,
2065.318,1550.092,
2062.408,1542.7532,
2059.497,1526.9941,
2056.587,1527.7007,
2053.676,1512.3091,
2050.766,1470.6082,
2047.855,1490.7737,
2044.944,1506.1042,
2042.034,1510.0281,
2039.123,1499.9777,
2036.213,1511.3394,
2033.302,1490.2011,
2030.391,1483.2226,
2027.481,1499.7163,
2024.570,1515.6462,
2021.660,1503.2619,
2018.749,1483.6544,
2015.839,1537.8776,
2012.928,1512.6166,
2010.017,1508.5694,
2007.107,1512.2572,
2004.196,1486.5059,
2001.286,1502.7954,
1998.375,1519.1998,
1995.465,1515.0152,
1992.554,1496.8457,
1989.643,1470.2391,
1986.733,1482.9101,
1983.822,1484.3344,
1980.912,1444.0292,
1978.001,1472.4344,
1975.090,1475.5552,
1972.180,1470.8245,
1969.269,1499.832,
1966.359,1503.8341,
1963.448,1494.2191,
1960.538,1510.9822,
1957.627,1469.7929,
1954.716,1507.111,
1951.806,1496.9215,
1948.895,1506.6098,
1945.985,1495.8603,
1943.074,1478.3011,
1940.164,1478.4132,
1937.253,1468.1227,
1934.342,1462.7424,
1931.432,1438.7157,
1928.521,1449.2593,
1925.611,1456.9335,
1922.700,1431.049,
1919.790,1476.0507,
1916.879,1454.607,
1913.968,1423.4107,
1911.058,1444.6783,
1908.147,1489.9137,
1905.237,1480.1765,
1902.326,1482.012,
1899.415,1472.6445,
1896.505,1443.0739,
1893.594,1440.8353,
1890.684,1446.4141,
1887.773,1452.5563,
1884.863,1451.1153,
1881.952,1449.4925,
1879.041,1456.4529,
1876.131,1482.1776,
1873.220,1494.3485,
1870.310,1482.3795,
1867.399,1427.2546,
1864.489,1452.8298,
1861.578,1441.1496,
1858.667,1461.6025,
1855.757,1480.1757,
1852.846,1479.6263,
1849.936,1485.5141,
1847.025,1491.7302,
1844.114,1480.5703,
1841.204,1476.6687,
1838.293,1497.3351,
1835.383,1518.096,
1832.472,1536.7246,
1829.562,1573.7331,
1826.651,1534.4079,
1823.740,1510.375,
1820.830,1560.5329,
1817.919,1523.2549,
1815.009,1538.7745,
1812.098,1596.3356,
1809.188,1548.91,
1806.277,1533.6406,
1803.366,1562.1088,
1800.456,1546.8147,
1797.545,1558.1549,
1794.635,1592.1499,
1791.724,1575.8215,
1788.813,1600.1709,
1785.903,1591.3614,
1782.992,1590.9621,
1780.082,1561.304,
1777.171,1576.708,
1774.261,1584.8652,
1771.350,1613.6433,
1768.439,1639.6101,
1765.529,1641.6463,
1762.618,1645.4194,
1759.708,1669.5925,
1756.797,1684.2159,
1753.887,1679.3488,
1750.976,1637.5851,
1748.065,1649.0125,
1745.155,1676.4846,
1742.244,1666.1323,
1739.334,1716.2056,
1736.423,1733.8965,
1733.512,1740.562,
1730.602,1775.7917,
1727.691,1736.4771,
1724.781,1742.6126,
1721.870,1746.7655,
1718.960,1797.3534,
1716.049,1803.3412,
1713.138,1793.825,
1710.228,1790.6344,
1707.317,1806.2973,
1704.407,1824.5461,
1701.496,1834.5789,
1698.586,1862.1705,
1695.675,1835.368,
1692.764,1851.3627,
1689.854,1910.7333,
1686.943,1903.7123,
1684.033,1963.8352,
1681.122,1950.6299,
1678.211,2009.804,
1675.301,2050.2517,
1672.390,2058.5215,
1669.480,2107.8483,
1666.569,2167.1241,
1663.659,2225.8486,
1660.748,2254.2593,
1657.837,2250.9338,
1654.927,2363.6412,
1652.016,2293.6348,
1649.106,2385.3298,
1646.195,2424.5019,
1643.285,2473.1094,
1640.374,2589.9778,
1637.463,2572.672,
1634.553,2644.5868,
1631.642,2726.9711,
1628.732,2872.9083,
1625.821,2962.4928,
1622.911,3141.3607,
1620.000,3252.9639,
1617.089,3490.579,
1614.179,3612.9627,
1611.268,3829.1587,
1608.358,4014.6659,
1605.447,4103.5185,
1602.536,4111.1707,
1599.626,4242.9254,
1596.715,4291.5866,
1593.805,4290.9033,
1590.894,4212.876,
1587.984,4146.9451,
1585.073,4124.7619,
1582.162,4124.8797,
1579.252,4092.643,
1576.341,4078.9665,
1573.431,4049.9639,
1570.520,4076.772,
1567.610,4052.3549,
1564.699,4018.6241,
1561.788,3950.5164,
1558.878,3862.5608,
1555.967,3793.0745,
1553.057,3731.5478,
1550.146,3664.1278,
1547.235,3608.6297,
1544.325,3548.6567,
1541.414,3497.3929,
1538.504,3486.0268,
1535.593,3472.8723,
1532.683,3447.8623,
1529.772,3423.694,
1526.861,3361.3491,
1523.951,3281.0118,
1521.040,3249.1987,
1518.130,3242.9261,
1515.219,3193.7358,
1512.309,3155.7218,
1509.398,3119.0785,
1506.487,3094.3204,
1503.577,3050.8768,
1500.666,3033.353,
1497.756,3011.1295,
1494.845,3029.6135,
1491.934,2963.2711,
1489.024,2931.5088,
1486.113,2858.9794,
1483.203,2862.2567,
1480.292,2845.5563,
1477.382,2820.5523,
1474.471,2749.3804,
1471.560,2737.3573,
1468.650,2742.4248,
1465.739,2715.8339,
1462.829,2674.7119,
1459.918,2662.3474,
1457.008,2651.6517,
1454.097,2638.7615,
1451.186,2669.4852,
1448.276,2710.006,
1445.365,2704.8742,
1442.455,2712.8675,
1439.544,2746.5875,
1436.633,2693.4614,
1433.723,2650.7519,
1430.812,2646.375,
1427.902,2644.3906,
1424.991,2560.9875,
1422.081,2537.273,
1419.170,2604.4998,
1416.259,2574.0618,
1413.349,2528.8787,
1410.438,2522.2735,
1407.528,2545.6185,
1404.617,2538.5869,
1401.707,2529.6145,
1398.796,2520.6303,
1395.885,2540.2729,
1392.975,2590.5001,
1390.064,2587.3116,
1387.154,2540.2328,
1384.243,2425.3375,
1381.332,2355.5682,
1378.422,2418.9301,
1375.511,2526.6599,
1372.601,2731.1205,
1369.690,2817.81,
1366.780,2906.2024,
1363.869,2988.852,
1360.958,3017.6567,
1358.048,3054.1938,
1355.137,3094.1969,
1352.227,3169.31,
1349.316,3253.5952,
1346.406,3298.6427,
1343.495,3380.7688,
1340.584,3472.5536,
1337.674,3477.8774,
1334.763,3517.7038,
1331.853,3578.9011,
1328.942,3608.9484,
1326.032,3625.4249,
1323.121,3695.8028,
1320.210,3736.023,
1317.300,3786.2815,
1314.389,3807.6665,
1311.479,3794.2585,
1308.568,3828.4004,
1305.657,3931.4708,
1302.747,4009.6429,
1299.836,4044.5717,
1296.926,4125.9635,
1294.015,4310.7476,
1291.105,4346.5523,
1288.194,4496.545,
1285.283,4559.8671,
1282.373,4634.2888,
1279.462,4707.6096,
1276.552,4768.0365,
1273.641,4785.9131,
1270.731,4762.3735,
1267.820,4782.4768,
1264.909,4799.7143,
1261.999,4702.6386,
1259.088,4764.6628,
1256.178,4704.1408,
1253.267,4608.2163,
1250.356,4531.581,
1247.446,4446.9421,
1244.535,4364.2367,
1241.625,4257.9752,
1238.714,4141.4478,
1235.804,4082.5207,
1232.893,4022.885,
1229.982,3975.3819,
1227.072,3916.5366,
1224.161,3860.2638,
1221.251,3787.0917,
1218.340,3672.7379,
1215.430,3619.0718,
1212.519,3575.1739,
1209.608,3533.88,
1206.698,3548.3537,
1203.787,3551.4504,
1200.877,3586.771,
1197.966,3625.4348,
1195.055,3699.9011,
1192.145,3795.0228,
1189.234,3860.6537,
1186.324,3949.0179,
1183.413,4031.4309,
1180.503,4058.9789,
1177.592,4036.7586,
1174.681,3993.1798,
1171.771,3955.129,
1168.860,3857.7823,
1165.950,3791.9347,
1163.039,3793.7399,
1160.129,3734.3112,
1157.218,3681.6447,
1154.307,3649.1453,
1151.397,3601.6828,
1148.486,3582.081,
1145.576,3545.2571,
1142.665,3519.5076,
1139.754,3514.9341,
1136.844,3468.155,
1133.933,3416.7037,
1131.023,3389.654,
1128.112,3415.799,
1125.202,3461.5055,
1122.291,3429.6311,
1119.380,3445.2711,
1116.470,3434.6807,
1113.559,3470.491,
1110.649,3470.8975,
1107.738,3470.1974,
1104.828,3451.4895,
1101.917,3437.719,
1099.006,3482.6018,
1096.096,3485.5798,
1093.185,3439.9237,
1090.275,3450.9419,
1087.364,3443.397,
1084.453,3452.9991,
1081.543,3474.8923,
1078.632,3469.5713,
1075.722,3435.7094,
1072.811,3470.0432,
1069.901,3507.5935,
1066.990,3503.1,
1064.079,3512.9437,
1061.169,3581.8896,
1058.258,3620.2469,
1055.348,3616.191,
1052.437,3645.1113,
1049.527,3625.8589,
1046.616,3690.1523,
1043.705,3696.6042,
1040.795,3712.3376,
1037.884,3741.6045,
1034.974,3750.9472,
1032.063,3735.998,
1029.153,3742.6093,
1026.242,3727.9051,
1023.331,3769.039,
1020.421,3790.6199,
1017.510,3819.9066,
1014.600,3856.561,
1011.689,3881.6601,
1008.778,3895.4234,
1005.868,3972.6183,
1002.957,4111.1353,
1000.047,4301.2711,
997.136,4431.9175,
994.226,4472.6828,
991.315,4461.9394,
988.404,4427.5158,
985.494,4277.3201,
982.583,4230.2095,
979.673,4180.2078,
976.762,4133.8457,
973.852,4134.4755,
970.941,4146.6668,
968.030,4108.6235,
965.120,4104.4967,
962.209,4133.4832,
959.299,4138.375,
956.388,4162.4535,
953.477,4170.6883,
950.567,4153.545,
947.656,4158.402,
944.746,4234.862,
941.835,4195.4549,
938.925,4193.2716,
936.014,4208.5032,
933.103,4213.3724,
930.193,4204.5723,
927.282,4208.7005,
924.372,4122.4486,
921.461,4086.3374,
918.551,4059.947,
915.640,4012.9546,
912.729,3959.3977,
909.819,3941.3758,
906.908,3948.9577,
903.998,3915.1743,
901.087,3938.8368,
898.176,4008.9121,
895.266,4056.4878,
892.355,4052.9239,
889.445,4136.0114,
886.534,4136.375,
883.624,4155.2143,
880.713,4179.6857,
877.802,4211.0498,
874.892,4234.8373,
871.981,4199.4219,
869.071,4116.7161,
866.160,4132.0433,
863.250,4186.2628,
860.339,4205.1183,
857.428,4173.3315,
854.518,4176.7491,
851.607,4155.1153,
848.697,4136.9308,
845.786,4122.5905,
842.875,4123.4146,
839.965,4147.5355,
837.054,4189.7937,
834.144,4227.0875,
831.233,4205.0438,
828.323,4165.1518,
825.412,4144.8484,
822.501,4149.6727,
819.591,4112.4847,
816.680,4024.0351,
813.770,3990.4715,
810.859,3964.4229,
807.949,3943.8555,
805.038,3946.5918,
802.127,3915.313,
799.217,3877.3416,
796.306,3840.9694,
793.396,3825.1002,
790.485,3835.0607,
787.574,3855.1918,
784.664,3824.0275,
781.753,3851.9242,
778.843,3876.7064,
775.932,3885.9923,
773.022,3893.4613,
770.111,3932.705,
767.200,3923.194,
764.290,3885.2802,
761.379,3868.2524,
758.469,3881.4213,
755.558,3885.2777,
752.648,3882.0193,
749.737,3814.1377,
746.826,3762.9897,
743.916,3694.5561,
741.005,3545.9511,
738.095,3391.6945,
735.184,3143.1258,
732.274,3055.5822,
729.363,3194.2034,
726.452,3498.6735,
723.542,3710.7346,
720.631,3756.0147,
717.721,3812.2026,
714.810,3828.8638,
711.899,3804.5136,
708.989,3822.266,
706.078,3837.5998,
703.168,3813.4428,
700.257,3767.7327,
697.347,3736.4176,
694.436,3764.4148,
691.525,3729.0474,
688.615,3711.3124,
685.704,3724.8012,
682.794,3739.3751,
679.883,3704.3842,
676.973,3726.8226,
674.062,3733.2892,
671.151,3750.5932,
668.241,3772.0897,
665.330,3773.8456,
662.420,3762.6633,
659.509,3772.4387,
656.598,3763.796,
653.688,3749.5861,
650.777,3771.2391,
647.867,3796.7216,
644.956,3810.424,
642.046,3818.2772,
639.135,3832.8555,
636.224,3872.1681,
633.314,3830.8833,
630.403,3819.7838,
627.493,3819.7591,
624.582,3835.5601,
621.672,3903.6716,
618.761,3906.375,
615.850,3881.5805,
612.940,3891.0885,
610.029,3945.4815,
607.119,3928.1096,
604.208,3949.0954,
601.297,3952.3928,
598.387,3966.4393,
595.476,4009.3185,
592.566,3934.547,
589.655,3947.9385,
586.745,3949.7899,
583.834,3924.8112,
580.923,3894.1475,
578.013,3856.4803,
575.102,3843.5071,
572.192,3863.1694,
569.281,3905.7494,
566.371,3924.5324,
563.460,3978.5796,
560.549,3998.9132,
557.639,4005.4319,
554.728,4029.8386,
551.818,4068.8544,
548.907,4099.9233,
545.996,4106.5992,
543.086,4099.2401,
540.175,4121.8208,
537.265,4140.7577,
534.354,4200.0525,
531.444,4250.1457,
528.533,4244.5957,
525.622,4247.6995,
522.712,4287.2072,
519.801,4330.7052,
516.891,4372.7389,
513.980,4433.9083,
511.070,4493.6097,
508.159,4547.8944,
505.248,4596.6457,
502.338,4641.7698,
499.427,4723.5839,
496.517,4753.2942,
493.606,4757.356,
490.695,4756.5845,
487.785,4779.6783,
484.874,4827.9644,
481.964,4854.4514,
479.053,4840.2762,
476.143,4768.8557,
473.232,4788.1153,
470.321,4762.3415,
467.411,4753.9934,
464.500,4836.9011,
461.590,4778.7049,
458.679,4801.4459,
455.769,4804.3891,
452.858,4747.8969,
449.947,4810.5392,
447.037,4830.6561,
444.126,4820.5871,
441.216,4797.227,
438.305,4807.8941,
435.395,4829.6997,
432.484,4792.8653,
429.573,4731.8776,
426.663,4755.4419,
423.752,4676.4744,
420.842,4635.4381,
417.931,4650.9992,
415.020,4730.6268,
412.110,4826.2899,
409.199,4850.1061,
406.289,4848.4762,
403.378,4876.4185,
400.468,4889.2704,
397.557,4830.1346,
394.646,4764.7187,
391.736,4747.7331,
388.825,4696.4454,
385.915,4674.4565,
383.004,4685.5076,
380.094,4735.7073,
377.183,4879.4303,
374.272,4967.6825,
371.362,5014.8502,
368.451,5034.615,
365.541,5104.4148,
362.630,5146.3171,
359.719,5173.3661,
356.809,5192.6015,
353.898,5196.3455,
350.988,5210.9372,
348.077,5240.0899,
345.167,5282.1262,
342.256,5257.473,
339.345,5297.6725,
336.435,5335.4887,
333.524,5327.2775,
330.614,5387.6351,
327.703,5437.6927,
324.793,5475.3665,
321.882,5498.3984,
318.971,5508.0632,
316.061,5544.092,
313.150,5589.9226,
310.240,5627.0284,
307.329,5664.8215,
304.418,5672.9917,
301.508,5661.4365,
298.597,5646.6282,
295.687,5646.7295,
292.776,5707.792,
289.866,5834.1001,
286.955,6032.0785,
284.044,6227.9873,
281.134,6422.3904,
278.223,6611.8413,
275.313,6779.1074,
272.402,6948.5636,
269.492,7110.3298,
266.581,7256.3658,
263.670,7340.1763,
260.760,7489.747,
257.849,7653.6474,
254.939,7794.5529,
252.028,7889.751,
249.117,7907.5587,
246.207,7893.1938,
243.296,7919.5471,
240.386,7928.9049,
237.475,7889.7302,
234.565,7813.2076,
231.654,7761.3503,
228.743,7725.6342,
225.833,7680.849,
222.922,7617.9289,
220.012,7565.4729,
217.101,7489.4891,
214.191,7441.4886,
211.280,7485.1364,
208.369,7445.9878,
205.459,7387.047,
202.548,7339.2776,
199.638,7396.6038,
196.727,7431.4236,
193.816,7439.6453,
190.906,7419.0957,
187.995,7411.1314,
185.085,7462.7534,
182.174,7518.0861,
179.264,7498.5715,
176.353,7491.8895,
173.442,7486.8371,
170.532,7479.9388,
167.621,7459.0305,
164.711,7315.1507,
161.800,7106.0777,
158.890,6859.2112,
155.979,6461.1975,
153.068,5934.2552,
150.158,5286.7001,
147.247,4512.7475,
144.337,3715.819,
141.426,2938.3713,
138.516,2202.8409,
135.605,1572.8016,
132.694,1073.9527,
129.784,698.24362,
126.873,461.53564,
123.963,324.60006,
121.052,229.89595,
118.141,160.64745,
115.231,122.71477,
112.320,102.29137,
109.410,92.647895,
106.499,78.40479,
103.589,69.212201,
100.678,61.11554,
97.767,52.584289,
94.857,47.524077,
91.946,46.584333,
89.036,48.600796,
86.125,50.019206,
83.215,45.596717,
80.304,38.980673,
77.393,31.898974,
74.483,30.719865,
71.572,28.563239,
68.662,25.09793,
65.751,22.272126,
62.840,21.856702,
59.930,21.251283,
57.019,17.020791,
54.109,15.180678,
51.198,14.978219,
48.288,16.437287,
45.377,24.174446,
42.466,25.726123,
39.556,23.029644,
36.645,20.923074,
33.735,19.336503,
30.824,18.816774,
27.914,20.219124,
25.003,24.733462,
22.092,24.468859,
19.182,18.992837,
16.271,37.879071,
13.361,135.98847,
10.450,317.22476,
7.539,647.52792,
4.629,732.34235,
1.718,606.50584,
-1.192,199.37343,
-4.103,41.03284,
-7.013,-19.416396,
-9.924,-0.625,
