,PL031B~1,
2111.888,3456.044,
2108.977,3211.86,
2106.067,3031.5429,
2103.156,2858.5102,
2100.245,2718.0754,
2097.335,2624.5543,
2094.424,2518.3643,
2091.514,2492.6678,
2088.603,2415.2219,
2085.692,2380.3518,
2082.782,2377.0045,
2079.871,2345.7306,
2076.961,2263.3558,
2074.050,2332.6038,
2071.140,2279.746,
2068.229,2259.1315,
2065.318,2249.2112,
2062.408,2236.2763,
2059.497,2223.7202,
2056.587,2234.8922,
2053.676,2226.2425,
2050.766,2207.4337,
2047.855,2155.5237,
2044.944,2171.3862,
2042.034,2181.3851,
2039.123,2170.2058,
2036.213,2176.7983,
2033.302,2197.4073,
2030.391,2183.9225,
2027.481,2181.7468,
2024.570,2201.4532,
2021.660,2229.5285,
2018.749,2190.7463,
2015.839,2253.2241,
2012.928,2224.9069,
2010.017,2212.5018,
2007.107,2216.2428,
2004.196,2236.875,
2001.286,2230.2063,
1998.375,2215.6457,
1995.465,2198.3929,
1992.554,2212.5307,
1989.643,2183.2656,
1986.733,2155.5162,
1983.822,2180.4071,
1980.912,2180.7586,
1978.001,2164.2103,
1975.090,2136.5311,
1972.180,2149.0891,
1969.269,2174.1825,
1966.359,2155.8274,
1963.448,2142.125,
1960.538,2152.6746,
1957.627,2157.7999,
1954.716,2167.8377,
1951.806,2147.5785,
1948.895,2140.6958,
1945.985,2160.4273,
1943.074,2135.6749,
1940.164,2124.8174,
1937.253,2111.882,
1934.342,2083.6464,
1931.432,2078.043,
1928.521,2114.3357,
1925.611,2119.1057,
1922.700,2062.2645,
1919.790,2044.8187,
1916.879,2082.2653,
1913.968,2074.1385,
1911.058,2092.4253,
1908.147,2051.0185,
1905.237,2102.669,
1902.326,2035.4642,
1899.415,2047.442,
1896.505,2006.3419,
1893.594,2021.0244,
1890.684,2050.9681,
1887.773,2045.5306,
1884.863,2052.6216,
1881.952,2091.7222,
1879.041,2088.9952,
1876.131,2074.3525,
1873.220,2101.7623,
1870.310,2104.2685,
1867.399,2116.9171,
1864.489,2118.8399,
1861.578,2086.658,
1858.667,2079.7777,
1855.757,2066.5236,
1852.846,2081.9455,
1849.936,2112.2421,
1847.025,2103.0009,
1844.114,2132.5274,
1841.204,2162.4432,
1838.293,2169.6724,
1835.383,2143.8575,
1832.472,2163.9163,
1829.562,2176.125,
1826.651,2178.1763,
1823.740,2200.2362,
1820.830,2189.6052,
1817.919,2171.095,
1815.009,2160.4189,
1812.098,2192.3376,
1809.188,2228.0164,
1806.277,2196.8775,
1803.366,2243.7923,
1800.456,2225.6088,
1797.545,2251.8626,
1794.635,2258.738,
1791.724,2264.0472,
1788.813,2295.9145,
1785.903,2259.6076,
1782.992,2233.1026,
1780.082,2165.0114,
1777.171,2073.443,
1774.261,2020.8701,
1771.350,2100.7558,
1768.439,2242.0444,
1765.529,2307.8566,
1762.618,2366.0451,
1759.708,2378.69,
1756.797,2359.6629,
1753.887,2373.1002,
1750.976,2389.0216,
1748.065,2378.3785,
1745.155,2386.37,
1742.244,2411.3541,
1739.334,2448.5673,
1736.423,2445.168,
1733.512,2431.5762,
1730.602,2468.0219,
1727.691,2488.0339,
1724.781,2531.8136,
1721.870,2556.0013,
1718.960,2526.2357,
1716.049,2556.8789,
1713.138,2617.9897,
1710.228,2604.4973,
1707.317,2613.509,
1704.407,2613.3282,
1701.496,2625.8867,
1698.586,2648.3766,
1695.675,2727.7888,
1692.764,2738.8053,
1689.854,2715.2077,
1686.943,2711.2262,
1684.033,2856.4244,
1681.122,2802.1276,
1678.211,2871.4493,
1675.301,2931.94,
1672.390,2955.2416,
1669.480,2994.6224,
1666.569,3057.3819,
1663.659,3155.8763,
1660.748,3202.6483,
1657.837,3280.3218,
1654.927,3289.1484,
1652.016,3293.8428,
1649.106,3444.1042,
1646.195,3485.7384,
1643.285,3594.6771,
1640.374,3704.5431,
1637.463,3727.9441,
1634.553,3937.7653,
1631.642,4049.5137,
1628.732,4268.7663,
1625.821,4544.2814,
1622.911,4781.7782,
1620.000,5088.232,
1617.089,5429.2792,
1614.179,5796.6624,
1611.268,6109.4511,
1608.358,6500.4894,
1605.447,6652.0689,
1602.536,6885.6417,
1599.626,6844.1692,
1596.715,6864.5378,
1593.805,6889.4833,
1590.894,6783.8026,
1587.984,6724.9543,
1585.073,6561.5747,
1582.162,6504.0691,
1579.252,6426.1145,
1576.341,6392.5016,
1573.431,6414.7529,
1570.520,6372.4405,
1567.610,6316.8891,
1564.699,6263.9734,
1561.788,6123.0699,
1558.878,6096.07,
1555.967,5995.812,
1553.057,5864.7637,
1550.146,5759.827,
1547.235,5628.6244,
1544.325,5504.6131,
1541.414,5419.7809,
1538.504,5341.9104,
1535.593,5251.4074,
1532.683,5169.4268,
1529.772,5086.4132,
1526.861,5033.3669,
1523.951,5034.807,
1521.040,5002.6816,
1518.130,4954.2993,
1515.219,4906.4858,
1512.309,4876.3998,
1509.398,4831.175,
1506.487,4688.8813,
1503.577,4657.1537,
1500.666,4652.4921,
1497.756,4566.4468,
1494.845,4543.4035,
1491.934,4477.7659,
1489.024,4368.0418,
1486.113,4330.7452,
1483.203,4239.3082,
1480.292,4140.7283,
1477.382,4079.8631,
1474.471,3991.6197,
1471.560,3977.5587,
1468.650,3941.4951,
1465.739,3925.0465,
1462.829,3895.6873,
1459.918,3832.0307,
1457.008,3822.0022,
1454.097,3834.1089,
1451.186,3827.1946,
1448.276,3834.1732,
1445.365,3843.9133,
1442.455,3853.5328,
1439.544,3802.8553,
1436.633,3817.2114,
1433.723,3771.8848,
1430.812,3751.4892,
1427.902,3781.4858,
1424.991,3796.65,
1422.081,3859.5134,
1419.170,3838.3391,
1416.259,3787.9514,
1413.349,3792.2298,
1410.438,3846.1096,
1407.528,3865.8375,
1404.617,3818.7419,
1401.707,3768.637,
1398.796,3745.1005,
1395.885,3782.4246,
1392.975,3824.3948,
1390.064,3766.9982,
1387.154,3720.5073,
1384.243,3693.7829,
1381.332,3759.6984,
1378.422,3734.5106,
1375.511,3935.9185,
1372.601,4067.2233,
1369.690,4081.5539,
1366.780,4171.625,
1363.869,4266.3197,
1360.958,4338.6799,
1358.048,4472.481,
1355.137,4569.678,
1352.227,4635.3344,
1349.316,4745.3387,
1346.406,4843.6202,
1343.495,4906.9892,
1340.584,5024.8392,
1337.674,5043.9907,
1334.763,5178.6303,
1331.853,5244.4637,
1328.942,5276.4773,
1326.032,5400.0212,
1323.121,5540.4926,
1320.210,5598.7708,
1317.300,5697.25,
1314.389,5860.877,
1311.479,5961.4939,
1308.568,6061.9515,
1305.657,6277.202,
1302.747,6423.836,
1299.836,6559.6068,
1296.926,6727.1326,
1294.015,6877.9016,
1291.105,7208.1644,
1288.194,7379.1251,
1285.283,7566.4977,
1282.373,7776.2026,
1279.462,7973.5738,
1276.552,8093.9283,
1273.641,8182.9271,
1270.731,8277.9474,
1267.820,8284.4244,
1264.909,8273.5205,
1261.999,8266.695,
1259.088,8200.1102,
1256.178,8080.5034,
1253.267,7890.0404,
1250.356,7613.2767,
1247.446,7364.7238,
1244.535,7083.7594,
1241.625,6769.5365,
1238.714,6516.164,
1235.804,6308.7857,
1232.893,6046.8908,
1229.982,5970.9854,
1227.072,5848.7682,
1224.161,5693.0368,
1221.251,5617.4764,
1218.340,5560.9607,
1215.430,5467.0049,
1212.519,5412.1998,
1209.608,5374.9543,
1206.698,5303.9975,
1203.787,5323.6175,
1200.877,5339.131,
1197.966,5371.5007,
1195.055,5530.976,
1192.145,5675.3346,
1189.234,5834.1516,
1186.324,5961.8583,
1183.413,6009.2671,
1180.503,6004.474,
1177.592,6010.1453,
1174.681,6005.6798,
1171.771,5907.691,
1168.860,5975.5658,
1165.950,5930.5225,
1163.039,5904.8553,
1160.129,5868.4525,
1157.218,5801.4551,
1154.307,5737.655,
1151.397,5710.5182,
1148.486,5688.439,
1145.576,5606.2429,
1142.665,5631.9924,
1139.754,5509.6398,
1136.844,5547.6538,
1133.933,5470.5539,
1131.023,5384.3226,
1128.112,5385.4086,
1125.202,5405.811,
1122.291,5388.8743,
1119.380,5386.8652,
1116.470,5360.3893,
1113.559,5373.3632,
1110.649,5322.4631,
1107.738,5295.8041,
1104.828,5306.0309,
1101.917,5292.2719,
1099.006,5236.4548,
1096.096,5254.2214,
1093.185,5288.4635,
1090.275,5291.9343,
1087.364,5342.212,
1084.453,5386.4986,
1081.543,5474.1168,
1078.632,5555.4098,
1075.722,5537.134,
1072.811,5546.1537,
1069.901,5490.265,
1066.990,5506.3333,
1064.079,5428.1023,
1061.169,5416.1878,
1058.258,5423.303,
1055.348,5427.2296,
1052.437,5483.1571,
1049.527,5473.7963,
1046.616,5491.1729,
1043.705,5542.454,
1040.795,5544.3549,
1037.884,5577.0783,
1034.974,5611.6559,
1032.063,5608.8941,
1029.153,5634.9267,
1026.242,5724.8821,
1023.331,5673.1285,
1020.421,5680.2496,
1017.510,5771.6061,
1014.600,5862.5008,
1011.689,5910.8084,
1008.778,5957.5869,
1005.868,6031.2679,
1002.957,6158.6003,
1000.047,6391.4291,
997.136,6640.8621,
994.226,6792.6937,
991.315,6821.5557,
988.404,6775.8315,
985.494,6676.2976,
982.583,6684.0066,
979.673,6674.1503,
976.762,6710.635,
973.852,6724.5387,
970.941,6719.1658,
968.030,6761.3969,
965.120,6825.0677,
962.209,6811.427,
959.299,6837.455,
956.388,6825.6065,
953.477,6816.1676,
950.567,6842.719,
947.656,6874.5518,
944.746,6824.428,
941.835,6871.5236,
938.925,6897.6021,
936.014,6885.9036,
933.103,6872.7745,
930.193,6861.3515,
927.282,6771.2378,
924.372,6717.9646,
921.461,6584.4642,
918.551,6435.1379,
915.640,6322.73,
912.729,6248.778,
909.819,6175.5614,
906.908,6103.1128,
903.998,6119.8045,
901.087,6137.2186,
898.176,6182.3006,
895.266,6251.7387,
892.355,6314.4233,
889.445,6332.0479,
886.534,6418.1168,
883.624,6508.4637,
880.713,6549.2286,
877.802,6526.6811,
874.892,6413.7202,
871.981,6138.7971,
869.071,6040.2184,
866.160,6084.5314,
863.250,6237.9337,
860.339,6366.086,
857.428,6394.3773,
854.518,6405.2845,
851.607,6307.1004,
848.697,6101.6631,
845.786,6008.3405,
842.875,6051.46,
839.965,6177.0968,
837.054,6323.125,
834.144,6323.125,
831.233,6329.7912,
828.323,6295.043,
825.412,6251.2956,
822.501,6225.0395,
819.591,6135.7884,
816.680,6044.1825,
813.770,5942.5592,
810.859,5823.3777,
807.949,5730.8884,
805.038,5712.5453,
802.127,5674.6815,
799.217,5650.2541,
796.306,5661.8549,
793.396,5656.2698,
790.485,5629.126,
787.574,5646.0867,
784.664,5697.7537,
781.753,5731.9514,
778.843,5806.8555,
775.932,5883.5446,
773.022,5901.8975,
770.111,5855.2956,
767.200,5800.3558,
764.290,5770.8338,
761.379,5731.5849,
758.469,5686.3343,
755.558,5685.7878,
752.648,5640.9846,
749.737,5636.6945,
746.826,5606.9557,
743.916,5547.787,
741.005,5476.0024,
738.095,5350.9734,
735.184,5205.9841,
732.274,5186.7306,
729.363,5297.1565,
726.452,5468.2345,
723.542,5529.7484,
720.631,5596.5817,
717.721,5645.3401,
714.810,5688.0624,
711.899,5723.0656,
708.989,5727.1002,
706.078,5741.5485,
703.168,5700.7979,
700.257,5663.461,
697.347,5653.2987,
694.436,5660.7977,
691.525,5648.7406,
688.615,5634.1757,
685.704,5646.9829,
682.794,5685.9972,
679.883,5728.8098,
676.973,5744.0359,
674.062,5768.8198,
671.151,5789.4533,
668.241,5771.7735,
665.330,5680.2174,
662.420,5661.0479,
659.509,5669.1887,
656.598,5676.9905,
653.688,5722.5232,
650.777,5871.638,
647.867,5886.7683,
644.956,5836.8781,
642.046,5715.401,
639.135,5587.4001,
636.224,5577.2364,
633.314,5599.4667,
630.403,5626.4086,
627.493,5645.7339,
624.582,5637.9399,
621.672,5569.8284,
618.761,5580.8039,
615.850,5624.2451,
612.940,5667.3956,
610.029,5680.0499,
607.119,5625.5654,
604.208,5663.4358,
601.297,5658.6917,
598.387,5638.4181,
595.476,5643.605,
592.566,5638.0956,
589.655,5574.2797,
586.745,5547.9364,
583.834,5556.1487,
580.923,5548.8549,
578.013,5504.125,
575.102,5515.6421,
572.192,5527.4084,
569.281,5536.5278,
566.371,5644.5299,
563.460,5669.2344,
560.549,5637.6045,
557.639,5618.2672,
554.728,5678.5941,
551.818,5765.2092,
548.907,5815.8145,
545.996,5833.0147,
543.086,5815.5428,
540.175,5757.1444,
537.265,5816.8616,
534.354,5849.6537,
531.444,5858.961,
528.533,5866.9191,
525.622,5948.3936,
522.712,6014.6653,
519.801,6080.8761,
516.891,6149.3324,
513.980,6209.7275,
511.070,6227.0989,
508.159,6310.9235,
505.248,6430.6736,
502.338,6536.5923,
499.427,6723.3756,
496.517,6784.4381,
493.606,6817.0159,
490.695,6879.4238,
487.785,6989.5038,
484.874,7018.757,
481.964,6996.8861,
479.053,6965.7663,
476.143,7001.8606,
473.232,6880.3876,
470.321,6834.0713,
467.411,6853.8532,
464.500,6908.2583,
461.590,6992.4897,
458.679,7052.4444,
455.769,7138.5215,
452.858,7263.7497,
449.947,7288.9594,
447.037,7340.2388,
444.126,7376.7795,
441.216,7397.2529,
438.305,7449.8262,
435.395,7498.4301,
432.484,7554.7154,
429.573,7582.8898,
426.663,7496.2337,
423.752,7307.7961,
420.842,7016.766,
417.931,6767.357,
415.020,6778.7324,
412.110,7342.4671,
409.199,7743.2568,
406.289,7935.7939,
403.378,7903.436,
400.468,7700.0735,
397.557,7771.8888,
394.646,7967.384,
391.736,8146.0626,
388.825,8112.8764,
385.915,8108.9791,
383.004,8129.2588,
380.094,8172.154,
377.183,8270.7284,
374.272,8345.3469,
371.362,8380.1214,
368.451,8375.7843,
365.541,8501.8744,
362.630,8547.0498,
359.719,8554.0532,
356.809,8550.9827,
353.898,8581.6834,
350.988,8616.1644,
348.077,8617.7964,
345.167,8569.6008,
342.256,8598.7365,
339.345,8635.2909,
336.435,8652.9076,
333.524,8634.4538,
330.614,8644.886,
327.703,8654.7993,
324.793,8681.7483,
321.882,8741.372,
318.971,8843.2236,
316.061,8911.8187,
313.150,8980.3821,
310.240,9087.2467,
307.329,9134.7179,
304.418,9182.6739,
301.508,9229.365,
298.597,9267.8667,
295.687,9235.9085,
292.776,9264.9586,
289.866,9356.6822,
286.955,9487.4366,
284.044,9611.1199,
281.134,9679.5308,
278.223,9703.0109,
275.313,9777.4333,
272.402,9820.4275,
269.492,9842.343,
266.581,9848.7541,
263.670,9871.5447,
260.760,10038.497,
257.849,10227.725,
254.939,10349.55,
252.028,10387.317,
249.117,10405.693,
246.207,10413.966,
243.296,10424.947,
240.386,10543.664,
237.475,10612.656,
234.565,10617.258,
231.654,10580.009,
228.743,10596.866,
225.833,10610.247,
222.922,10600.756,
220.012,10635.726,
217.101,10696.197,
214.191,10738.383,
211.280,10709.284,
208.369,10744.803,
205.459,10759.931,
202.548,10753.621,
199.638,10744.913,
196.727,10743.701,
193.816,10750.145,
190.906,10765.547,
187.995,10806.092,
185.085,10833.838,
182.174,10856.569,
179.264,10884.034,
176.353,10906.989,
173.442,10950.755,
170.532,11000.144,
167.621,10931.652,
164.711,10768.068,
161.800,10460.912,
158.890,9944.8671,
155.979,9466.161,
153.068,8800.6458,
150.158,7938.9951,
147.247,6839.0923,
144.337,5665.0979,
141.426,4489.4526,
138.516,3345.2942,
135.605,2399.0569,
132.694,1648.7963,
129.784,1083.8338,
126.873,733.42021,
123.963,493.11117,
121.052,327.16424,
118.141,231.50138,
115.231,189.91192,
112.320,151.51957,
109.410,119.94332,
106.499,108.54883,
103.589,101.64296,
100.678,92.692566,
97.767,78.473814,
94.857,69.116142,
91.946,67.140554,
89.036,68.544429,
86.125,58.615555,
83.215,51.877637,
80.304,47.646135,
77.393,46.229795,
74.483,42.849325,
71.572,42.574408,
68.662,44.986465,
65.751,43.573563,
62.840,36.862874,
59.930,31.997862,
57.019,39.048682,
54.109,29.973266,
51.198,25.537874,
48.288,31.057051,
45.377,22.616514,
42.466,20.773877,
39.556,23.009881,
36.645,22.307691,
33.735,21.605752,
30.824,20.241452,
27.914,17.436751,
25.003,21.483462,
22.092,18.958527,
19.182,7.5300456,
16.271,-10.656698,
13.361,-76.036201,
10.450,-238.08479,
7.539,-715.7325,
4.629,-1210.5963,
1.718,-1496.9371,
-1.192,-1298.2509,
-4.103,-832.92229,
-7.013,-383.18281,
-9.924,-3.875,
