,PL28C2~1,
Wavenumbers [1/cm],Intensity,
348.077,3282.4558,
345.167,3283.9128,
342.256,3284.6599,
339.345,3288.0636,
336.435,3301.7011,
333.524,3327.8785,
330.614,3264.5403,
327.703,3290.5681,
324.793,3328.977,
321.882,3314.985,
318.971,3360.335,
316.061,3406.1505,
313.150,3441.8012,
310.240,3454.4172,
307.329,3478.458,
304.418,3485.1393,
301.508,3456.4719,
298.597,3360.9581,
295.687,3377.2557,
292.776,3400.1251,
289.866,3432.6896,
286.955,3512.4719,
284.044,3604.2024,
281.134,3653.0967,
278.223,3658.5995,
275.313,3670.3892,
272.402,3670.5514,
269.492,3629.5853,
266.581,3544.402,
263.670,3537.7854,
260.760,3608.4863,
257.849,3689.7594,
254.939,3732.3246,
252.028,3726.3604,
249.117,3730.2706,
246.207,3744.6938,
243.296,3771.0471,
240.386,3825.4613,
237.475,3843.2703,
234.565,3828.2201,
231.654,3830.4113,
228.743,3799.8051,
225.833,3795.4737,
222.922,3836.4821,
220.012,3806.6113,
217.101,3765.9599,
214.191,3735.1864,
211.280,3739.5511,
208.369,3753.3313,
205.459,3752.6885,
202.548,3740.8722,
199.638,3735.067,
196.727,3711.9788,
193.816,3691.9617,
190.906,3684.0178,
187.995,3716.5989,
185.085,3735.9135,
182.174,3761.9169,
179.264,3824.7975,
176.353,3819.0594,
173.442,3831.4531,
170.532,3864.6149,
167.621,3853.8003,
164.711,3797.7927,
161.800,3705.6374,
158.890,3576.0864,
155.979,3404.8594,
153.068,3192.4559,
150.158,2933.3436,
147.247,2595.188,
144.337,2183.6185,
141.426,1753.3348,
138.516,1326.7846,
135.605,948.78935,
132.694,638.06338,
129.784,400.62467,
126.873,276.19207,
123.963,187.70822,
121.052,125.14396,
118.141,88.021057,
115.231,64.426178,
112.320,51.485913,
109.410,44.28425,
106.499,30.753301,
103.589,31.796781,
100.678,32.702026,
97.767,27.014526,
94.857,26.182011,
91.946,24.665667,
89.036,22.197613,
86.125,17.942381,
83.215,14.220398,
80.304,12.832731,
77.393,15.66541,
74.483,17.840405,
71.572,18.150296,
68.662,16.59793,
65.751,13.772126,
62.840,10.46649,
59.930,9.1860034,
57.019,14.121577,
54.109,10.694874,
51.198,10.287874,
48.288,15.818376,
45.377,8.7845949,
42.466,5.0505613,
39.556,4.1052372,
36.645,5.5096176,
33.735,7.9519939,
30.824,7.8870172,
27.914,1.57644,
25.003,5.2334623,
22.092,9.1666182,
19.182,11.508874,
16.271,0.31703208,
13.361,8.5187393,
10.450,22.149117,
7.539,0.50134117,
4.629,-100.64512,
1.718,-143.29906,
-1.192,9.3755903,
-4.103,-6.3698303,
-7.013,-20.308351,
-9.924,-0.125,
